,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.333,0.222
C9-e003Coalescence-mGAM-p3,0.3645,0.0040538831847990045
C11-e003Coalescence-mBHI-p3,0.299,0.269
D11-e003Coalescence-mBHI-p5,0.006446941574092624,0.006575564694636786
C9-e003Coalescence-mGAM-p7,0.061,0.0023355231772151114
C8-e003Coalescence-mGAM-p7,0.099,0.737
D10-e003Coalescence-mBHI-p3,0.2795,0.254
F3-e004Assembly-epsilon-p3,0.027479160915902863,0.020219769047913165
B2-e003Coalescence-mBHI-p3,0.09089985618832681,0.07600056260456353
A8-e003Coalescence-mBHI-p3,0.176,0.796
e004-inoculumn-fecal-BD,0.03548112091648722,0.027078121461233118
A4-e003Coalescence-mBHI-p7,0.08023719082591084,0.06642990147532236
B9-e003Coalescence-mGAM-p5,0.0035257835487666474,0.003863209515282688
A4-e003Coalescence-mBHI-inoculumn-redo,0.43300000000000005,0.208
B3-e003Coalescence-mBHI-p3,0.0011201654002466845,0.007000000000000006
D4-e003Coalescence-mBHI-p5,0.095,0.107
C2-e003Coalescence-mBHI-p5,0.2656149259109935,0.24781951812636369
B3-e004Assembly-mBHI-p7,0.014065793634585586,0.008597621785632918
B5-e004Assembly-mBHI-p7,0.0035080279827509773,0.005949952390021416
D4-e003Coalescence-mBHI-p3,0.062000000000000055,0.020807789504208123
C4-e003GlycerolRevival-mBHI-p2,0.013036600549276162,0.01084645103291407
D10-e003Assembly-mGAM-p5,0.12168114321426296,0.09917242243403995
B2-e003Assembly-mBHI-p5,0.7312326245831797,0.22660280319029905
C3-e004Assembly-mBHI-p5,0.02018524403517422,0.012072416671395072
B8-e003Assembly-mGAM-p5,0.03324881517966245,0.897
F4-e004Assembly-epsilon-p5,0.0238237719418573,0.018864190359576108
C4-e003Coalescence-mGAM-p7,0.308,0.022755960739009685
B12-e003Coalescence-mBHI-p3,0.02555603794008333,0.027643116783904798
D3-e004Assembly-mGAM-p7,0.01613429269849523,0.00990559400091394
C8-e003Assembly-mGAM-p3,0.128,0.846
C3-e003Coalescence-mGAM-p3,0.3475,0.11049999999999999
B4-e003Assembly-mBHI-p5,0.029147684719174265,0.019816118225857576
D4-e004Assembly-mGAM-p5,0.011448022197259622,0.009540817419379276
D3-e003Coalescence-Inoculumn-mBHI,0.094,0.228
C8-e003Assembly-mGAM-p5,0.163,0.8140000000000001
C3-e003Coalescence-mBHI-p7,0.215,0.075
D11-e003Coalescence-mGAM-p5,0.003701249651791408,0.0039619650138757595
A11-e003Coalescence-mGAM-p7,0.00970583106771348,0.054
B8-e003Coalescence-mBHI-p5,0.0485,0.22
B10-e003Assembly-mGAM-p5,0.04883345975752868,0.031950225775144864
C2-e003Coalescence-mGAM-p7,0.052,0.0019466294423228859
D3-e003Coalescence-mBHI-p5,0.025554726140691344,0.14800000000000002
B11-e003Coalescence-mGAM-p3,0.036,0.05050000000000002
C4-e003Coalescence-mBHI-inoculumn-redo,0.391,0.03199212437863547
B5-e003Assembly-mBHI-p5,0.037094833725694,0.040136844559910165
D2-e003Coalescence-mBHI-p5,0.07770298535224743,0.0574397370844476
D8-e003Assembly-mGAM-p5,0.10299999999999998,0.887
D5-e003Coalescence-mGAM-p5,0.001985765759804456,0.002103303319311239
B5-e003Coalescence-mBHI-p5,0.1,0.195
D5-e003Coalescence-mBHI-p7,0.01408117562854421,0.11499999999999999
C9-e003Coalescence-mBHI-p5,0.143,0.03249700918018762
A5-e003Coalescence-mGAM-p3,0.001983111694683783,0.0022158067971582845
A2-e003Coalescence-Inoculumn-mGAM,0.073,0.918
E5-e004Assembly-mGAM-p5,0.023511974236092546,0.033234793798554714
D8-e003Coalescence-mGAM-p5,0.005651794854828067,0.1005
A12-e003Coalescence-mGAM-p3,0.011671615994656125,0.176
C2-e003Coalescence-mBHI-p3,0.041176402376179415,0.0442782933619644
C4-e004Assembly-mBHI-p5,0.06984540660248602,0.05679765758228967
D9-e003Coalescence-mGAM-p7,0.029,0.041
D4-e003Coalescence-mBHI-p7,0.1375,0.135
D8-e003Assembly-mGAM-p3,0.016851618888838234,0.921
