,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B11-e003Coalescence-mBHI-p3,0.891,0.7335
B11-e003Coalescence-mGAM-p3,0.983,0.883
B11-e003Coalescence-mGAM-p7,0.2685,0.17900000000000005
B5-e003Coalescence-Inoculumn-mGAM,0.966,0.915
D3-e003Coalescence-Inoculumn-mGAM,0.9655,0.8165
D9-e003Coalescence-mBHI-p3,0.9560131143587375,0.9369866199490959
D9-e003Coalescence-mBHI-p5,0.9905961925460722,0.8565
D9-e003Coalescence-mBHI-p7,0.9945190441632525,0.8445
D9-e003Coalescence-mGAM-p3,0.94,0.773
D9-e003Coalescence-mGAM-p5,0.468,0.30100000000000005
D9-e003Coalescence-mGAM-p7,0.25,0.15000000000000002
F111-e003Coalescence-mBHI-p3_S120,0.9673451852832156,0.25
F111-e003Coalescence-mBHI-p5_S20,0.9933288575979398,0.5
F111-e003Coalescence-mBHI-p7_S116,0.818,0.6085
F111-e003Coalescence-mGAM-p3_S168,0.589,0.2245
F111-e003Coalescence-mGAM-p5_S68,0.9849222164525866,0.381
F111-e003Coalescence-mGAM-p7_S164,0.593,0.28600000000000003
H9-e003Coalescence-mBHI-p5_S42,0.9959498238255887,0.49450000000000005
H9-e003Coalescence-mBHI-p7_S138,0.9913972067110751,0.5
H9-e003Coalescence-mGAM-p3_S190,0.9890004736411058,0.04332169878499658
H9-e003Coalescence-mGAM-p5_S90,0.9955555438276272,0.5
H9-e003Coalescence-mGAM-p7_S186,0.8345,0.347
