,0.025,0.025
A3-e003Coalescence-Inoculumn-mGAM,0.403,0.206
A9-e003Coalescence-mBHI-p3,0.0,0.811
A9-e003Coalescence-mBHI-p5,0.0,0.822
A9-e003Coalescence-mBHI-p7,0.0,0.929
A9-e003Coalescence-mGAM-p5,0.041,0.827
A9-e003Coalescence-mGAM-p7,0.0,0.949
B2-e003Coalescence-Inoculumn-mGAM,0.43435000000000007,0.224
B8-e003Coalescence-mBHI-p5,0.0,0.899
B8-e003Coalescence-mBHI-p7,0.0,0.889
B8-e003Coalescence-mGAM-p5,0.091,0.701
B8-e003Coalescence-mGAM-p7,0.051,0.805
E9-e003Coalescence-mBHI-p5_S6,0.0,0.946
E9-e003Coalescence-mBHI-p7_S102,0.0,0.812
E9-e003Coalescence-mGAM-p3_S154,0.188,0.39365000000000006
E9-e003Coalescence-mGAM-p5_S54,0.105,0.542
E9-e003Coalescence-mGAM-p7_S150,0.0,0.615
F8-e003Coalescence-mBHI-p3_S117,0.0,0.688
F8-e003Coalescence-mBHI-p5_S17,0.0,0.9257500000000001
F8-e003Coalescence-mBHI-p7_S113,0.0,0.922
F8-e003Coalescence-mGAM-p3_S165,0.0,0.0
F8-e003Coalescence-mGAM-p5_S65,0.119,0.49770000000000003
F8-e003Coalescence-mGAM-p7_S161,0.094,0.531
