,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B11-e003Coalescence-mBHI-p3,6848.0,0.0
B11-e003Coalescence-mGAM-p3,41718.0,0.0
B11-e003Coalescence-mGAM-p7,11417.0,0.0
B5-e003Coalescence-Inoculumn-mGAM,18036.0,0.0
D3-e003Coalescence-Inoculumn-mGAM,42861.0,0.0
D9-e003Coalescence-mBHI-p3,2048.0,0.0
D9-e003Coalescence-mBHI-p5,11033.0,0.0
D9-e003Coalescence-mBHI-p7,7735.0,0.0
D9-e003Coalescence-mGAM-p3,30062.0,0.0
D9-e003Coalescence-mGAM-p5,51990.0,0.0
D9-e003Coalescence-mGAM-p7,22425.0,0.0
F111-e003Coalescence-mBHI-p3_S120,3153.0,0.0
F111-e003Coalescence-mBHI-p5_S20,3502.0,0.0
F111-e003Coalescence-mBHI-p7_S116,6594.0,0.0
F111-e003Coalescence-mGAM-p3_S168,16913.0,0.0
F111-e003Coalescence-mGAM-p5_S68,6068.0,0.0
F111-e003Coalescence-mGAM-p7_S164,4849.0,0.0
H9-e003Coalescence-mBHI-p5_S42,11770.0,0.0
H9-e003Coalescence-mBHI-p7_S138,3377.0,0.0
H9-e003Coalescence-mGAM-p3_S190,2986.0,0.0
H9-e003Coalescence-mGAM-p5_S90,9569.0,0.0
H9-e003Coalescence-mGAM-p7_S186,10538.0,0.0
