,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
A4-e003Coalescence-mBHI-inoculumn-redo,0.12818515633693112,
A4-e003Coalescence-mBHI-p3,0.4869255591409814,
A4-e003Coalescence-mBHI-p5,0.9920996995660398,
A4-e003Coalescence-mBHI-p7,0.9711805941916101,
A4-e003Coalescence-mGAM-p5,0.4357405140758874,
C2-e003Coalescence-mBHI-inoculumn-redo,0.28407700011127185,
C2-e003Coalescence-mBHI-p3,0.9195504617781239,
C2-e003Coalescence-mBHI-p5,0.63502837431846,
C2-e003Coalescence-mGAM-p3,0.9983309224435295,
C2-e003Coalescence-mGAM-p5,0.9975520195838433,
C2-e003Coalescence-mGAM-p7,0.9902080783353733,
E4-e003Coalescence-mBHI-p5_S3,0.9910982530321576,
E4-e003Coalescence-mBHI-p7_S99,0.9968843885612552,
E4-e003Coalescence-mGAM-p3_S59,0.9934349616112162,
E4-e003Coalescence-mGAM-p5_S51,0.9937687771225103,
E4-e003Coalescence-mGAM-p7_S147,0.995994213864471,
G2-e003Coalescence-mBHI-p3_S33,0.6661844887059085,
G2-e003Coalescence-mBHI-p5_S25,0.9388004895960832,
G2-e003Coalescence-mBHI-p7_S121,0.3146767553132302,
G2-e003Coalescence-mGAM-p3_S81,0.9866473795482363,
G2-e003Coalescence-mGAM-p5_S73,0.9878713697563147,
A4-e003Coalescence-mBHI-inoculumn-redo,,0.0
A4-e003Coalescence-mBHI-p3,,0.43222773570122747
A4-e003Coalescence-mBHI-p5,,0.9826325411334552
A4-e003Coalescence-mBHI-p7,,0.9690519717942021
A4-e003Coalescence-mGAM-p5,,0.790872290415252
C2-e003Coalescence-mBHI-inoculumn-redo,,0.0
C2-e003Coalescence-mBHI-p3,,0.05536693653695482
C2-e003Coalescence-mBHI-p5,,0.633781666231392
C2-e003Coalescence-mGAM-p3,,0.0
C2-e003Coalescence-mGAM-p5,,0.0
C2-e003Coalescence-mGAM-p7,,0.0
E4-e003Coalescence-mBHI-p5_S3,,0.9497910681640115
E4-e003Coalescence-mBHI-p7_S99,,0.9747323060851397
E4-e003Coalescence-mGAM-p3_S59,,0.0
E4-e003Coalescence-mGAM-p5_S51,,0.0
E4-e003Coalescence-mGAM-p7_S147,,0.0
G2-e003Coalescence-mBHI-p3_S33,,0.5722120658135283
G2-e003Coalescence-mBHI-p5_S25,,0.9514233481326717
G2-e003Coalescence-mBHI-p7_S121,,0.35015669887699136
G2-e003Coalescence-mGAM-p3_S81,,0.0
G2-e003Coalescence-mGAM-p5_S73,,0.0
