,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A5-e003Coalescence-Inoculumn-mBHI,0.24985696798493406,0.9120264586160111
A5-e003Coalescence-mBHI-inoculumn-redo,0.2629106403013183,0.9250797150610582
A5-e003Coalescence-mBHI-p3,0.039341902071563094,0.5269053595658073
A5-e003Coalescence-mBHI-p7,0.06945404896421845,0.9722995251017639
A5-e003Coalescence-mGAM-p3,0.2718175141242938,0.8254670963364993
D2-e003Coalescence-Inoculumn-mBHI,0.2678909604519774,0.921700474898236
D2-e003Coalescence-mBHI-p3,0.16751647834274955,0.9547398236092266
D2-e003Coalescence-mBHI-p5,0.10743983050847457,0.8915430800542742
D2-e003Coalescence-mGAM-p5,0.17505084745762714,0.9282381275440976
E5-e003Coalescence-mBHI-p3_S12,0.12133267419962335,0.9430010176390772
E5-e003Coalescence-mBHI-p5_S4,0.2648373822975518,0.7776563772048847
E5-e003Coalescence-mBHI-p7_S100,0.2807399246704331,0.8476763907734056
E5-e003Coalescence-mGAM-p3_S60,0.2915467984934087,0.8053914518317503
E5-e003Coalescence-mGAM-p5_S52,0.34037137476459506,0.7350535956580733
E5-e003Coalescence-mGAM-p7_S148,0.1706843691148776,0.9149243554952511
H2-e003Coalescence-mBHI-p3_S45,0.15366977401129944,0.9097381275440977
H2-e003Coalescence-mBHI-p7_S133,0.1008891713747646,0.9322476255088195
H2-e003Coalescence-mGAM-p3_S93,0.4751966101694915,0.5332035278154681
H2-e003Coalescence-mGAM-p5_S85,0.18548672316384177,0.8999457259158752
H2-e003Coalescence-mGAM-p7_S181,0.15783851224105463,0.9089365671641791
