,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A5-e003Coalescence-Inoculumn-mBHI,0.071,0.982710080417177
A5-e003Coalescence-mBHI-inoculumn-redo,0.075,0.9319999999999999
A5-e003Coalescence-mBHI-p3,0.10159998962300813,0.9055568978732006
A5-e003Coalescence-mBHI-p7,0.012441749970619703,0.9985747794964339
A5-e003Coalescence-mGAM-p3,0.20599999999999996,0.839
D2-e003Coalescence-Inoculumn-mBHI,0.077,0.928
D2-e003Coalescence-mBHI-p3,0.059,0.9910931676975402
D2-e003Coalescence-mBHI-p5,0.0274750438991941,0.9784893114902332
D2-e003Coalescence-mGAM-p5,0.075,0.932
E5-e003Coalescence-mBHI-p3_S12,0.02075547658756529,0.9904531595618467
E5-e003Coalescence-mBHI-p5_S4,0.2415,0.806
E5-e003Coalescence-mBHI-p7_S100,0.167,0.865
E5-e003Coalescence-mGAM-p3_S60,0.211,0.821
E5-e003Coalescence-mGAM-p5_S52,0.278,0.746
E5-e003Coalescence-mGAM-p7_S148,0.085,0.924
H2-e003Coalescence-mBHI-p3_S45,0.107,0.9299999999999999
H2-e003Coalescence-mBHI-p7_S133,0.02184252718367516,0.988715384750923
H2-e003Coalescence-mGAM-p3_S93,0.467,0.541
H2-e003Coalescence-mGAM-p5_S85,0.077,0.9846920241211863
H2-e003Coalescence-mGAM-p7_S181,0.087,0.916
