,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
B4-e003Coalescence-Inoculumn-mBHI,0.098,0.887
B4-e003Coalescence-mBHI-p3,0.08367498157330956,0.91033148923888
B4-e003Coalescence-mGAM-p5,0.023,0.97
C3-e003Coalescence-mBHI-inoculumn-redo,0.097,0.892
C3-e003Coalescence-mBHI-p5,0.03299185785511381,0.96553021546567
C3-e003Coalescence-mBHI-p7,0.07399999999999995,0.919
C3-e003Coalescence-mGAM-p3,0.298,0.683
C3-e003Coalescence-mGAM-p5,0.077,0.912
C3-e003Coalescence-mGAM-p7,0.089,0.903
F4-e003Coalescence-mBHI-p3_S23,0.09099789700139081,0.8890637545766845
F4-e003Coalescence-mBHI-p5_S15,0.103,0.875
F4-e003Coalescence-mBHI-p7_S111,0.176,0.769
F4-e003Coalescence-mGAM-p3_S71,0.302,0.659
F4-e003Coalescence-mGAM-p5_S63,0.007704626987079575,0.971
F4-e003Coalescence-mGAM-p7_S159,0.0007464968458161146,0.9985941562164616
G3-e003Coalescence-mBHI-p3_S34,0.01335172901826849,0.9831681512984349
G3-e003Coalescence-mBHI-p5_S26,0.083,0.9
G3-e003Coalescence-mBHI-p7_S122,0.346,0.625
G3-e003Coalescence-mGAM-p3_S82,0.122,0.853
G3-e003Coalescence-mGAM-p5_S74,0.415,0.537
