,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
A3-e003Coalescence-mGAM-p7,0.07976513296011196,0.8739279987298563
B2-e003Coalescence-Inoculumn-mBHI,0.21483362491252625,0.5668082083035644
B2-e003Coalescence-mBHI-p3,0.2891262246326102,0.08722529173612766
B2-e003Coalescence-mGAM-p3,0.040363191042687194,0.9349297451774233
E3-e003Coalescence-mBHI-p3_S10,0.10581499300209936,0.133937048503612
E3-e003Coalescence-mBHI-p5_S2,0.48921527291812456,0.001237278717154878
E3-e003Coalescence-mGAM-p3_S58,0.01647017144856543,0.9638034452647455
E3-e003Coalescence-mGAM-p5_S50,0.01798285514345696,0.9654998809240294
E3-e003Coalescence-mGAM-p7_S146,0.003175122463261022,0.9647524013654045
F2-e003Coalescence-mBHI-p5_S13,0.8987766794961513,0.04077716916726205
F2-e003Coalescence-mGAM-p3_S69,0.023515045486354094,0.9532725252044137
F2-e003Coalescence-mGAM-p5_S61,0.0187436144156753,0.9677486703183297
F2-e003Coalescence-mGAM-p7_S157,0.015170223932820156,0.9729400650948639
