,0.975,0.975
B4-e003Coalescence-Inoculumn-mBHI,0.183,1.0
B4-e003Coalescence-mBHI-p3,0.636,1.0
B4-e003Coalescence-mGAM-p5,0.07599999999999996,1.0
C3-e003Coalescence-mBHI-inoculumn-redo,0.17900000000000005,1.0
C3-e003Coalescence-mBHI-p5,0.4,1.0
C3-e003Coalescence-mBHI-p7,0.18000000000000002,1.0
C3-e003Coalescence-mGAM-p3,0.41154999999999925,1.0
C3-e003Coalescence-mGAM-p5,0.14100000000000001,1.0
C3-e003Coalescence-mGAM-p7,0.128,1.0
F4-e003Coalescence-mBHI-p3_S23,0.5,1.0
F4-e003Coalescence-mBHI-p5_S15,0.292,1.0
F4-e003Coalescence-mBHI-p7_S111,0.6,1.0
F4-e003Coalescence-mGAM-p3_S71,0.442,1.0
F4-e003Coalescence-mGAM-p5_S63,0.098,1.0
F4-e003Coalescence-mGAM-p7_S159,0.03,1.0
G3-e003Coalescence-mBHI-p3_S34,0.233,1.0
G3-e003Coalescence-mBHI-p5_S26,0.259,1.0
G3-e003Coalescence-mBHI-p7_S122,0.667,1.0
G3-e003Coalescence-mGAM-p3_S82,0.286,1.0
G3-e003Coalescence-mGAM-p5_S74,0.534,1.0
