,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B10-e003Coalescence-mBHI-p3,0.00012175077616119802,
B10-e003Coalescence-mBHI-p5,0.0,
B10-e003Coalescence-mGAM-p3,0.0018262616424179704,
B10-e003Coalescence-mGAM-p7,0.8498812929932429,
B4-e003Coalescence-Inoculumn-mGAM,0.0,
C3-e003Coalescence-Inoculumn-mGAM,0.0,
C9-e003Coalescence-mBHI-p3,0.0,
C9-e003Coalescence-mBHI-p5,0.0,
C9-e003Coalescence-mBHI-p7,0.09216533755402691,
C9-e003Coalescence-mGAM-p3,0.0,
C9-e003Coalescence-mGAM-p5,0.00012175077616119802,
C9-e003Coalescence-mGAM-p7,0.39270712850794426,
F100-e003Coalescence-mBHI-p7_S115,0.0038960248371583367,
F100-e003Coalescence-mGAM-p3_S167,0.4087782309612224,
F100-e003Coalescence-mGAM-p5_S67,0.1108540816947708,
F100-e003Coalescence-mGAM-p7_S163,0.16351129238448894,
G9-e003Coalescence-mBHI-p3_S130,0.048395933524076215,
G9-e003Coalescence-mBHI-p5_S30,0.013696962318134779,
G9-e003Coalescence-mGAM-p3_S178,0.0004261277165641931,
G9-e003Coalescence-mGAM-p5_S78,0.16959883119254884,
G9-e003Coalescence-mGAM-p7_S174,0.4025080659889207,
B10-e003Coalescence-mBHI-p3,,0.0005951200158698671
B10-e003Coalescence-mBHI-p5,,0.0
B10-e003Coalescence-mGAM-p3,,0.0
B10-e003Coalescence-mGAM-p7,,0.0
B4-e003Coalescence-Inoculumn-mGAM,,0.0
C3-e003Coalescence-Inoculumn-mGAM,,0.0
C9-e003Coalescence-mBHI-p3,,0.0
C9-e003Coalescence-mBHI-p5,,0.0
C9-e003Coalescence-mBHI-p7,,0.00019837333862328903
C9-e003Coalescence-mGAM-p3,,0.0
C9-e003Coalescence-mGAM-p5,,0.0
C9-e003Coalescence-mGAM-p7,,0.0
F100-e003Coalescence-mBHI-p7_S115,,0.0019837333862328904
F100-e003Coalescence-mGAM-p3_S167,,0.0
F100-e003Coalescence-mGAM-p5_S67,,0.0023804800634794686
F100-e003Coalescence-mGAM-p7_S163,,0.0
G9-e003Coalescence-mBHI-p3_S130,,0.0
G9-e003Coalescence-mBHI-p5_S30,,0.00019837333862328903
G9-e003Coalescence-mGAM-p3_S178,,0.0
G9-e003Coalescence-mGAM-p5_S78,,0.0
G9-e003Coalescence-mGAM-p7_S174,,0.0
