,0.975,0.975
A5-e003Coalescence-Inoculumn-mBHI,0.8803249999999989,1.0
A5-e003Coalescence-mBHI-inoculumn-redo,0.839,1.0
A5-e003Coalescence-mBHI-p3,1.0,1.0
A5-e003Coalescence-mBHI-p7,0.667,1.0
A5-e003Coalescence-mGAM-p3,0.674,1.0
D2-e003Coalescence-Inoculumn-mBHI,0.862,1.0
D2-e003Coalescence-mBHI-p3,0.596,1.0
D2-e003Coalescence-mBHI-p5,0.6,1.0
D2-e003Coalescence-mGAM-p5,0.5825499999999992,0.968
E5-e003Coalescence-mBHI-p3_S12,0.556,1.0
E5-e003Coalescence-mBHI-p5_S4,0.72175,1.0
E5-e003Coalescence-mBHI-p7_S100,0.796,1.0
E5-e003Coalescence-mGAM-p3_S60,0.7456000000000004,1.0
E5-e003Coalescence-mGAM-p5_S52,0.7291499999999996,0.9055749999999998
E5-e003Coalescence-mGAM-p7_S148,0.5442000000000007,0.9724999999999999
H2-e003Coalescence-mBHI-p3_S45,0.571,1.0
H2-e003Coalescence-mBHI-p7_S133,0.591,1.0
H2-e003Coalescence-mGAM-p3_S93,0.761,0.714
H2-e003Coalescence-mGAM-p5_S85,0.667,1.0
H2-e003Coalescence-mGAM-p7_S181,0.632,0.957
