,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
B4-e003Coalescence-Inoculumn-mBHI,0.10074269588313413,0.8850179375870261
B4-e003Coalescence-mBHI-p3,0.10317171314741036,0.5875822344172331
B4-e003Coalescence-mGAM-p5,0.023875763612217802,0.9613751740519287
C3-e003Coalescence-mBHI-inoculumn-redo,0.09953572377158035,0.8916843721844542
C3-e003Coalescence-mBHI-p5,0.0957530544488712,0.8555624948808256
C3-e003Coalescence-mBHI-p7,0.07507649402390439,0.9160183471209763
C3-e003Coalescence-mGAM-p3,0.29374090305444883,0.7018053075599967
C3-e003Coalescence-mGAM-p5,0.07873167330677291,0.9117131624211647
C3-e003Coalescence-mGAM-p7,0.08809296148738378,0.9063407732000984
F4-e003Coalescence-mBHI-p3_S23,0.02814820717131474,0.5014752231960029
F4-e003Coalescence-mBHI-p5_S15,0.10134508632138114,0.8617102137767222
F4-e003Coalescence-mBHI-p7_S111,0.17564003984063745,0.7039069948398721
F4-e003Coalescence-mGAM-p3_S71,0.2956008632138114,0.6753815627815546
F4-e003Coalescence-mGAM-p5_S63,0.026016600265604255,0.9552790973871734
F4-e003Coalescence-mGAM-p7_S159,0.0026899070385126163,0.9856944057662381
G3-e003Coalescence-mBHI-p3_S34,0.04171899070385126,0.9128560078630518
G3-e003Coalescence-mBHI-p5_S26,0.08229873837981407,0.883096568105496
G3-e003Coalescence-mBHI-p7_S122,0.3295848605577689,0.6203786960439021
G3-e003Coalescence-mGAM-p3_S82,0.12262217795484728,0.8423868457695142
G3-e003Coalescence-mGAM-p5_S74,0.39964986719787515,0.5669741174543369
