,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
A4-e003Coalescence-mBHI-inoculumn-redo,0.05873550684321798,0.9157794463306346
A4-e003Coalescence-mBHI-p3,0.0002781795927450762,0.010205928440846175
A4-e003Coalescence-mBHI-p5,0.0001598976299098698,0.0013176416819012798
A4-e003Coalescence-mBHI-p7,0.00024379659508178477,0.0004381692347871507
A4-e003Coalescence-mGAM-p5,0.43820062312228775,0.10974066335857927
C2-e003Coalescence-mBHI-inoculumn-redo,0.054654055858462225,0.9180863802559415
C2-e003Coalescence-mBHI-p3,0.005605207521976187,0.5249636328022982
C2-e003Coalescence-mBHI-p5,0.0005746077667742294,0.0014412379211282318
C2-e003Coalescence-mGAM-p3,0.00014242795148547904,0.9672011621833376
C2-e003Coalescence-mGAM-p5,0.00017636586180037837,0.9957869548184906
C2-e003Coalescence-mGAM-p7,0.00019350172471347508,0.9965359101593105
E4-e003Coalescence-mBHI-p5_S3,0.0007243796595081785,0.0039042178114390177
E4-e003Coalescence-mBHI-p7_S99,0.00010192500278179592,0.001520893183598851
E4-e003Coalescence-mGAM-p3_S59,0.0002039612774006899,0.9350755419169496
E4-e003Coalescence-mGAM-p5_S51,0.00020218092800712142,0.9775026116479498
E4-e003Coalescence-mGAM-p7_S147,0.00017681094914877044,0.8884916427265606
G2-e003Coalescence-mBHI-p3_S33,0.0009854233893401582,0.02556072081483416
G2-e003Coalescence-mBHI-p5_S25,0.003474463113386002,0.001613671977017498
G2-e003Coalescence-mBHI-p7_S121,0.0006550573049961054,4.3549229563854795e-05
G2-e003Coalescence-mGAM-p3_S81,0.0003476132190942474,0.6820808957952468
G2-e003Coalescence-mGAM-p5_S73,0.00024613330366084354,0.9780366283624967
