,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C11-e003Coalescence-mBHI-p3,0.9802268232385661,0.031112124463519315
C11-e003Coalescence-mBHI-p5,0.9843786576293603,0.011681098332028662
C11-e003Coalescence-mGAM-p3,0.729325135698709,0.24145809589661668
C11-e003Coalescence-mGAM-p5,0.736231238418777,0.24384556671449067
C11-e003Coalescence-mGAM-p7,0.8060609158173121,0.18000539409239
C5-e003Coalescence-Inoculumn-mGAM,0.4263702819900957,0.5486965375598225
D10-e003Coalescence-mBHI-p3,0.9919856984342251,0.013318900915903414
D10-e003Coalescence-mBHI-p5,0.9984949473231564,0.0004623208506703652
D10-e003Coalescence-mBHI-p7,1.0,0.0018048540505083634
D10-e003Coalescence-mGAM-p3,0.5975797996661101,0.3678846954794477
D10-e003Coalescence-mGAM-p5,0.8189738837170409,0.15509576667080077
D10-e003Coalescence-mGAM-p7,0.8341791188559685,0.14435668166390397
D4-e003Coalescence-Inoculumn-mGAM,0.3973569096844396,0.5318582990203039
G111-e003Coalescence-mBHI-p5_S32,0.9982608695652174,0.0033370529042542592
G111-e003Coalescence-mBHI-p7_S128,0.9992882080513003,0.0025010631644777986
G111-e003Coalescence-mGAM-p3_S180,0.7324732970490688,0.22838619439868205
G111-e003Coalescence-mGAM-p5_S80,0.7680725401712287,0.20452297340595962
H100-e003Coalescence-mBHI-p5_S43,0.9983265028750654,0.0025934258694325805
H100-e003Coalescence-mBHI-p7_S139,0.9968809494677596,0.003418980335688251
H100-e003Coalescence-mGAM-p5_S91,0.8692226104317445,0.1345524135446686
H100-e003Coalescence-mGAM-p7_S187,0.8155450439146801,0.1466120823957071
