,index,fixed_diffs,num_int_sites,sample1,species_id
0,G5-e004Assembly-epsilon-p3,0,718989,G5-e004Assembly-epsilon-p3,101295
1,F4-e004Assembly-epsilon-p5,19756,3042134,G5-e004Assembly-epsilon-p3,101295
2,G4-e004Assembly-epsilon-p5,19748,3045574,G5-e004Assembly-epsilon-p3,101295
3,G4-e004Assembly-epsilon-p3,19589,3004828,G5-e004Assembly-epsilon-p3,101295
4,F4-e004Assembly-epsilon-p3,19717,3046197,G5-e004Assembly-epsilon-p3,101295
5,F4-e004Assembly-epsilon-p7,19800,3061737,G5-e004Assembly-epsilon-p3,101295
6,G5-e004Assembly-epsilon-p5,4,1632860,G5-e004Assembly-epsilon-p3,101295
0,G5-e004Assembly-epsilon-p3,19756,718989,F4-e004Assembly-epsilon-p5,101295
1,F4-e004Assembly-epsilon-p5,0,3042134,F4-e004Assembly-epsilon-p5,101295
2,G4-e004Assembly-epsilon-p5,2,3045574,F4-e004Assembly-epsilon-p5,101295
3,G4-e004Assembly-epsilon-p3,6,3004828,F4-e004Assembly-epsilon-p5,101295
4,F4-e004Assembly-epsilon-p3,4,3046197,F4-e004Assembly-epsilon-p5,101295
5,F4-e004Assembly-epsilon-p7,1,3061737,F4-e004Assembly-epsilon-p5,101295
6,G5-e004Assembly-epsilon-p5,32564,1632860,F4-e004Assembly-epsilon-p5,101295
0,G5-e004Assembly-epsilon-p3,19748,718989,G4-e004Assembly-epsilon-p5,101295
1,F4-e004Assembly-epsilon-p5,0,3042134,G4-e004Assembly-epsilon-p5,101295
2,G4-e004Assembly-epsilon-p5,0,3045574,G4-e004Assembly-epsilon-p5,101295
3,G4-e004Assembly-epsilon-p3,5,3004828,G4-e004Assembly-epsilon-p5,101295
4,F4-e004Assembly-epsilon-p3,4,3046197,G4-e004Assembly-epsilon-p5,101295
5,F4-e004Assembly-epsilon-p7,0,3061737,G4-e004Assembly-epsilon-p5,101295
6,G5-e004Assembly-epsilon-p5,32556,1632860,G4-e004Assembly-epsilon-p5,101295
0,G5-e004Assembly-epsilon-p3,19589,718989,G4-e004Assembly-epsilon-p3,101295
1,F4-e004Assembly-epsilon-p5,2,3042134,G4-e004Assembly-epsilon-p3,101295
2,G4-e004Assembly-epsilon-p5,2,3045574,G4-e004Assembly-epsilon-p3,101295
3,G4-e004Assembly-epsilon-p3,0,3004828,G4-e004Assembly-epsilon-p3,101295
4,F4-e004Assembly-epsilon-p3,3,3046197,G4-e004Assembly-epsilon-p3,101295
5,F4-e004Assembly-epsilon-p7,1,3061737,G4-e004Assembly-epsilon-p3,101295
6,G5-e004Assembly-epsilon-p5,32285,1632860,G4-e004Assembly-epsilon-p3,101295
0,G5-e004Assembly-epsilon-p3,19717,718989,F4-e004Assembly-epsilon-p3,101295
1,F4-e004Assembly-epsilon-p5,1,3042134,F4-e004Assembly-epsilon-p3,101295
2,G4-e004Assembly-epsilon-p5,2,3045574,F4-e004Assembly-epsilon-p3,101295
3,G4-e004Assembly-epsilon-p3,4,3004828,F4-e004Assembly-epsilon-p3,101295
4,F4-e004Assembly-epsilon-p3,0,3046197,F4-e004Assembly-epsilon-p3,101295
5,F4-e004Assembly-epsilon-p7,0,3061737,F4-e004Assembly-epsilon-p3,101295
6,G5-e004Assembly-epsilon-p5,32515,1632860,F4-e004Assembly-epsilon-p3,101295
0,G5-e004Assembly-epsilon-p3,19800,718989,F4-e004Assembly-epsilon-p7,101295
1,F4-e004Assembly-epsilon-p5,4,3042134,F4-e004Assembly-epsilon-p7,101295
2,G4-e004Assembly-epsilon-p5,5,3045574,F4-e004Assembly-epsilon-p7,101295
3,G4-e004Assembly-epsilon-p3,8,3004828,F4-e004Assembly-epsilon-p7,101295
4,F4-e004Assembly-epsilon-p3,6,3046197,F4-e004Assembly-epsilon-p7,101295
5,F4-e004Assembly-epsilon-p7,0,3061737,F4-e004Assembly-epsilon-p7,101295
6,G5-e004Assembly-epsilon-p5,32637,1632860,F4-e004Assembly-epsilon-p7,101295
0,G5-e004Assembly-epsilon-p3,0,718989,G5-e004Assembly-epsilon-p5,101295
1,F4-e004Assembly-epsilon-p5,32564,3042134,G5-e004Assembly-epsilon-p5,101295
2,G4-e004Assembly-epsilon-p5,32556,3045574,G5-e004Assembly-epsilon-p5,101295
3,G4-e004Assembly-epsilon-p3,32287,3004828,G5-e004Assembly-epsilon-p5,101295
4,F4-e004Assembly-epsilon-p3,32517,3046197,G5-e004Assembly-epsilon-p5,101295
5,F4-e004Assembly-epsilon-p7,32637,3061737,G5-e004Assembly-epsilon-p5,101295
6,G5-e004Assembly-epsilon-p5,0,1632860,G5-e004Assembly-epsilon-p5,101295
