,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B10-e003Coalescence-mBHI-p3,0.1527352297592998,0.1572
B10-e003Coalescence-mBHI-p5,0.00175054704595186,0.596
B10-e003Coalescence-mGAM-p3,0.16805251641137856,0.1168
B4-e003Coalescence-Inoculumn-mGAM,0.0,0.246
C3-e003Coalescence-Inoculumn-mGAM,0.00525164113785558,0.4344
C9-e003Coalescence-mBHI-p3,0.003063457330415755,0.1972
C9-e003Coalescence-mBHI-p5,0.010940919037199124,0.5288
C9-e003Coalescence-mBHI-p7,0.001312910284463895,0.472
C9-e003Coalescence-mGAM-p3,0.00350109409190372,0.4996
C9-e003Coalescence-mGAM-p5,0.004814004376367615,0.7556
C9-e003Coalescence-mGAM-p7,0.00612691466083151,0.5452
F100-e003Coalescence-mBHI-p7_S115,0.0,0.6204
F100-e003Coalescence-mGAM-p3_S167,0.0,0.76
F100-e003Coalescence-mGAM-p7_S163,0.00612691466083151,0.592
G9-e003Coalescence-mBHI-p3_S130,0.013566739606126914,0.4688
G9-e003Coalescence-mBHI-p5_S30,0.0,0.85
G9-e003Coalescence-mGAM-p3_S178,0.000437636761487965,0.2996
G9-e003Coalescence-mGAM-p5_S78,0.00437636761487965,0.2504
G9-e003Coalescence-mGAM-p7_S174,0.04857768052516411,0.4812
