,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B10-e003Coalescence-mBHI-p3,0.5627754418037781,0.46117405600339423
B10-e003Coalescence-mBHI-p5,0.878783530805687,0.12691022358764295
B10-e003Coalescence-mGAM-p3,0.54438522347218,0.48288714601537003
B10-e003Coalescence-mGAM-p7,0.905982905982906,0.06630053475935829
B4-e003Coalescence-Inoculumn-mGAM,0.7759597008001855,0.21366801910316555
C3-e003Coalescence-Inoculumn-mGAM,0.7930305958132045,0.1832635715229164
C9-e003Coalescence-mBHI-p3,0.7367575757575758,0.29810920826609755
C9-e003Coalescence-mBHI-p5,0.8308604788300508,0.17875621028307337
C9-e003Coalescence-mBHI-p7,0.9734913646314766,0.03702923875432526
C9-e003Coalescence-mGAM-p3,0.8209231504086615,0.18325221904618624
C9-e003Coalescence-mGAM-p5,0.9554206212251941,0.03346466006346764
C9-e003Coalescence-mGAM-p7,0.8598780036968576,0.15430667363652203
F100-e003Coalescence-mBHI-p7_S115,0.9151810159790126,0.10291387260203791
F100-e003Coalescence-mGAM-p3_S167,0.9827320115126318,0.011968463430999776
F100-e003Coalescence-mGAM-p5_S67,0.9627507163323782,0.04618591224018476
F100-e003Coalescence-mGAM-p7_S163,0.8766086779661016,0.10911626558422732
G9-e003Coalescence-mBHI-p3_S130,0.8076241498959057,0.18175350479072114
G9-e003Coalescence-mBHI-p5_S30,0.9620195494321355,0.038361164923156395
G9-e003Coalescence-mGAM-p3_S178,0.7917756083345476,0.2074153036479026
G9-e003Coalescence-mGAM-p5_S78,0.8927290176891229,0.13407092751363991
G9-e003Coalescence-mGAM-p7_S174,0.7156268834850067,0.17567204131099168
