,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C9-e003Coalescence-mGAM-p3,0.8822781784133142,0.10177719764208917
C9-e003Coalescence-mGAM-p7,0.9398683762364491,0.06114433520417438
D10-e003Coalescence-mBHI-p3,0.05424651570094126,0.9167565625944781
A4-e003Coalescence-mBHI-inoculumn-redo,0.014934244566450797,0.9804475189871894
B3-e003Coalescence-mBHI-p3,0.9998991169577971,-0.0
e004-inoculumn-fecal-AK,0.010200657732056586,0.005844412001179663
B4-e003Assembly-mBHI-p5,0.08327009918427318,0.9236489673858189
D3-e003Coalescence-Inoculumn-mBHI,0.9994286610716443,0.00015221929158522568
C3-e003Coalescence-mBHI-p7,0.9371728784786801,0.053886538684823036
B8-e003Coalescence-mBHI-p5,0.9782321776826832,0.01927154252910413
B11-e003Coalescence-mGAM-p3,0.9658164205997843,0.03290173527383083
C4-e003Coalescence-mBHI-inoculumn-redo,-0.0,1.0
C9-e003Coalescence-mBHI-p5,0.020941713596481434,0.9742288789507172
D9-e003Coalescence-mGAM-p5,0.9190654919588025,0.06443937419431668
C9-e003Coalescence-mBHI-p3,0.6345000000000001,0.35
BB-Fecal,0.014340746109738603,0.009716769800510944
B5-e003Coalescence-Inoculumn-mBHI,0.9990222954961613,0.0006182103841734729
B10-e003Coalescence-mBHI-p5,0.05424651570094126,0.9423037117320111
F2-e004Assembly-epsilon-p3,0.1597639406774011,0.15306935519774476
B5-e003Coalescence-mBHI-p3,0.8900546364926024,0.08515734163006779
C5-e003Coalescence-mBHI-inoculumn-redo,0.007978711661783192,0.9923930281263239
AM-Fecal,0.010324919472292289,0.9736538662032641
A8-e003Coalescence-mBHI-p7,0.07424256630956215,0.05148186327586693
e003-inoculumn-fecal-AC,0.8095822529624441,0.15130567030932193
A3-e003Coalescence-mBHI-inoculumn-redo,0.9590860165971814,0.03534253806762524
D3-e003Assembly-mBHI-p5,0.9683115134201016,0.026179685676230316
D3-e003Coalescence-mBHI-p7,0.9936687720585673,0.008875000391266994
B2-e003Coalescence-mGAM-p3,0.8832737026013275,0.11471428007719305
B3-e003Coalescence-Inoculumn-mBHI,0.9996988820531146,7.779988702683292e-05
B5-e003Coalescence-mBHI-p7,0.9688046107064786,0.027992505847058678
D4-e003Coalescence-Inoculumn-mBHI,0.0013268846837811014,0.9983896258342103
B3-e003Coalescence-mBHI-p7,0.9358058140478015,0.06114433520417438
C10-e003Coalescence-mBHI-p7,0.08093450804119753,0.9117823104288741
B9-e003Coalescence-mBHI-p5,0.9990503203213615,0.0016507731553668634
B10-e003Coalescence-mBHI-p3,0.6835,0.375
C11-e003Coalescence-mBHI-p5,0.09301413490234942,0.926213796473904
