,0
C9-e003Coalescence-mGAM-p3,5.0
C9-e003Coalescence-mGAM-p7,6.0
D10-e003Coalescence-mBHI-p3,5.0
A8-e003Coalescence-mBHI-p3,4.0
B9-e003Coalescence-mGAM-p5,4.0
A4-e003Coalescence-mBHI-inoculumn-redo,7.0
B3-e003Coalescence-mBHI-p3,54.0
B12-e003Coalescence-mBHI-p3,4.0
e004-inoculumn-fecal-AK,33.0
C3-e003Coalescence-mGAM-p3,4.0
B4-e003Assembly-mBHI-p5,5.0
D3-e003Coalescence-Inoculumn-mBHI,43.0
C3-e003Coalescence-mBHI-p7,6.0
B8-e003Coalescence-mBHI-p5,7.0
D3-e003Coalescence-mBHI-p5,4.0
B11-e003Coalescence-mGAM-p3,6.0
C4-e003Coalescence-mBHI-inoculumn-redo,5.0
B5-e003Coalescence-mBHI-p5,4.0
C9-e003Coalescence-mBHI-p5,7.0
D9-e003Coalescence-mGAM-p7,4.0
B10-e003Coalescence-mGAM-p3,4.0
D10-e003Coalescence-mBHI-p5,4.0
D9-e003Coalescence-mGAM-p5,5.0
C9-e003Coalescence-mBHI-p3,13.0
C8-e003Coalescence-mBHI-p7,4.0
BB-Fecal,26.0
B5-e003Coalescence-Inoculumn-mBHI,17.0
D8-e003Coalescence-mBHI-p5,4.0
B10-e003Coalescence-mBHI-p5,6.0
F2-e004Assembly-epsilon-p3,5.0
B5-e003Coalescence-mBHI-p3,5.0
C5-e003Coalescence-mBHI-inoculumn-redo,8.0
A10-e003Coalescence-mBHI-p5,4.0
BF-Fecal,4.0
AM-Fecal,9.0
D3-e003Assembly-mBHI-p3,4.0
A8-e003Coalescence-mBHI-p7,6.0
e003-inoculumn-fecal-AC,5.0
C5-e003Coalescence-mBHI-p5,4.0
A3-e003Coalescence-mBHI-inoculumn-redo,6.0
C3-e003Coalescence-mGAM-p5,4.0
D3-e003Assembly-mBHI-p5,7.0
A9-e003Coalescence-mBHI-p3,4.0
D3-e003Coalescence-mBHI-p7,9.0
D2-e003Assembly-mBHI-p3,4.0
B3-e003Assembly-mBHI-p5,4.0
A9-e003Coalescence-mBHI-p5,4.0
B2-e003Coalescence-mGAM-p3,5.0
B4-e003Assembly-mBHI-p3,4.0
B3-e003Coalescence-Inoculumn-mBHI,36.0
A8-e003Coalescence-mBHI-p5,4.0
D9-e003Coalescence-mBHI-p3,4.0
G2-e004Assembly-epsilon-p3,4.0
BG-Fecal,4.0
D9-e003Coalescence-mGAM-p3,4.0
D3-e003Coalescence-mGAM-p5,4.0
B11-e003Coalescence-mGAM-p7,3.0
B5-e003Coalescence-mBHI-p7,6.0
A3-e003Coalescence-mGAM-p7,4.0
D4-e003Coalescence-Inoculumn-mBHI,12.0
B3-e003Coalescence-mBHI-p7,5.0
A10-e003Coalescence-mBHI-p7,4.0
C10-e003Coalescence-mBHI-p7,5.0
B9-e003Coalescence-mBHI-p5,12.0
B10-e003Coalescence-mBHI-p3,5.0
C11-e003Coalescence-mBHI-p5,5.0
C3-e003GlycerolRevival-mBHI-p2,4.0
A9-e003Coalescence-mBHI-p7,14.0
B3-e003Coalescence-Inoculumn-mGAM,4.0
B4-e003Coalescence-Inoculumn-mGAM,4.0
F2-e004Assembly-epsilon-p7,4.0
B2-e003Assembly-mBHI-p3,4.0
D9-e003Coalescence-mBHI-p5,7.0
B9-e003Coalescence-mBHI-p7,10.0
C3-e003Coalescence-mGAM-p7,6.0
B3-e003Coalescence-mGAM-p5,4.0
D9-e003Coalescence-mBHI-p7,6.0
D10-e003Coalescence-mBHI-p7,5.0
C9-e003Coalescence-mBHI-p7,4.0
B8-e003Coalescence-mGAM-p5,4.0
B3-e003Coalescence-mBHI-p5,5.0
C2-e003Coalescence-mBHI-inoculumn-redo,6.0
A8-e003Coalescence-mGAM-p7,4.0
B2-e003Coalescence-Inoculumn-mBHI,13.0
A11-e003Coalescence-mBHI-p5,4.0
C4-e003Assembly-mBHI-p5,4.0
AG-Fecal,39.0
C10-e003Coalescence-mBHI-p5,7.0
B9-e003Coalescence-mBHI-p3,4.0
C3-e003Coalescence-mBHI-inoculumn-redo,44.0
BK-Fecal,39.0
C3-e003Assembly-mBHI-p5,4.0
F2-e004Assembly-epsilon-p5,4.0
C9-e003Coalescence-mGAM-p5,5.0
C8-e003Coalescence-mBHI-p5,11.0
B8-e003Coalescence-mGAM-p7,4.0
B4-e003Coalescence-Inoculumn-mBHI,52.0
B8-e003Coalescence-mBHI-p7,4.0
B11-e003Coalescence-mBHI-p3,6.0
C4-e003Coalescence-mBHI-p5,14.0
B2-e004Assembly-mBHI-p3,5.0
BA-Fecal,8.0
A11-e003Coalescence-mBHI-p3,8.0
A4-e003Coalescence-Inoculumn-mGAM,4.0
B4-e003Coalescence-mBHI-p3,4.0
A9-e003Coalescence-mGAM-p5,4.0
C10-e003Coalescence-mGAM-p7,4.0
C10-e003Coalescence-mBHI-p3,9.0
G5-e003Coalescence-mBHI-p7_S124,4.0
F5-e003Coalescence-mGAM-p7_S160,4.0
F8-e003Coalescence-mBHI-p3_S117,4.0
H3-e003Coalescence-mBHI-p3_S46,11.0
F100-e003Coalescence-mGAM-p7_S163,4.0
F9-e003Coalescence-mBHI-p5_S18,8.0
H3-e003Coalescence-mBHI-p7_S134,4.0
E3-e003Coalescence-mGAM-p3_S58,4.0
G4-e003Coalescence-mBHI-p5_S27,8.0
E8-e003Coalescence-mBHI-p5_S5,4.0
E9-e003Coalescence-mBHI-p5_S6,5.0
G111-e003Coalescence-mBHI-p5_S32,13.0
F2-e003Coalescence-mGAM-p7_S157,4.0
E100-e003Coalescence-mBHI-p7_S103,14.0
F9-e003Coalescence-mGAM-p5_S66,3.0
E3-e003Coalescence-mGAM-p5_S50,6.0
E9-e003Coalescence-mBHI-p7_S102,9.0
E111-e003Coalescence-mBHI-p5_S8,4.0
H100-e003Coalescence-mBHI-p5_S43,7.0
F2-e003Coalescence-mGAM-p5_S61,6.0
F5-e003Coalescence-mBHI-p5_S16,4.0
H8-e003Coalescence-mBHI-p7_S137,5.0
G9-e003Coalescence-mGAM-p5_S78,4.0
G3-e003Coalescence-mBHI-p3_S34,9.0
G100-e003Coalescence-mBHI-p5_S31,7.0
E111-e003Coalescence-mBHI-p3_S108,4.0
G3-e003Coalescence-mBHI-p5_S26,15.0
G5-e003Coalescence-mBHI-p5_S28,4.0
G4-e003Coalescence-mBHI-p3_S35,10.0
H9-e003Coalescence-mGAM-p5_S90,4.0
E8-e003Coalescence-mBHI-p7_S101,13.0
G9-e003Coalescence-mGAM-p7_S174,5.0
E8-e003Coalescence-mGAM-p3_S153,15.0
H8-e003Coalescence-mBHI-p5_S41,6.0
E100-e003Coalescence-mBHI-p5_S7,7.0
F3-e003Coalescence-mBHI-p3_S22,12.0
G3-e003Coalescence-mBHI-p7_S122,21.0
G8-e003Coalescence-mBHI-p3_S129,5.0
H9-e003Coalescence-mGAM-p7_S186,4.0
E8-e003Coalescence-mGAM-p5_S53,4.0
F4-e003Coalescence-mBHI-p7_S111,3.0
F3-e003Coalescence-mBHI-p5_S14,7.0
F100-e003Coalescence-mBHI-p7_S115,5.0
E3-e003Coalescence-mGAM-p7_S146,6.0
G100-e003Coalescence-mBHI-p3_S131,15.0
G4-e003Coalescence-mBHI-p7_S123,5.0
E9-e003Coalescence-mGAM-p3_S154,4.0
F3-e003Coalescence-mGAM-p5_S62,5.0
H4-e003Coalescence-mBHI-p7_S135,4.0
G111-e003Coalescence-mBHI-p7_S128,5.0
H3-e003Coalescence-mBHI-p5_S38,5.0
G3-e003Coalescence-mGAM-p3_S82,4.0
F3-e003Coalescence-mGAM-p7_S158,4.0
F8-e003Coalescence-mBHI-p7_S113,4.0
H4-e003Coalescence-mBHI-p3_S47,4.0
F3-e003Coalescence-mBHI-p7_S110,4.0
G8-e003Coalescence-mBHI-p7_S125,5.0
F4-e003Coalescence-mBHI-p5_S15,4.0
E111-e003Coalescence-mBHI-p7_S104,13.0
F4-e003Coalescence-mBHI-p3_S23,4.0
F2-e003Coalescence-mGAM-p3_S69,3.0
G3-e003Coalescence-mGAM-p5_S74,4.0
G9-e003Coalescence-mBHI-p3_S130,5.0
H4-e003Coalescence-mBHI-p5_S39,4.0
F4-e003Coalescence-mGAM-p3_S71,4.0
H100-e003Coalescence-mBHI-p7_S139,9.0
G8-e003Coalescence-mBHI-p5_S29,6.0
H9-e003Coalescence-mBHI-p5_S42,6.0
F5-e003Coalescence-mBHI-p3_S24,6.0
E8-e003Coalescence-mBHI-p3_S105,6.0
E8-e003Coalescence-mGAM-p7_S149,5.0
G9-e003Coalescence-mBHI-p5_S30,5.0
F111-e003Coalescence-mBHI-p7_S116,4.0
F5-e003Coalescence-mBHI-p7_S112,4.0
F4-e003Coalescence-mGAM-p7_S159,4.0
F111-e003Coalescence-mBHI-p3_S120,4.0
G9-e003Coalescence-mGAM-p3_S178,6.0
H9-e003Coalescence-mBHI-p7_S138,4.0
F111-e003Coalescence-mBHI-p5_S20,4.0
G100-e003Coalescence-mBHI-p7_S127,7.0
