,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A3-e003Coalescence-Inoculumn-mGAM,0.1376864259509558,0.6818819722650232
A9-e003Coalescence-mBHI-p3,0.06255029928557636,0.8540033898305085
A9-e003Coalescence-mBHI-p5,0.05617686812125893,0.8623109399075499
A9-e003Coalescence-mBHI-p7,0.05475555126472291,0.8745241910631741
A9-e003Coalescence-mGAM-p5,0.052001158524811734,0.8668850539291217
A9-e003Coalescence-mGAM-p7,0.05459084765398726,0.7881719568567026
B2-e003Coalescence-Inoculumn-mGAM,0.18196910600502025,0.7193873651771956
B8-e003Coalescence-mBHI-p5,0.07987796871983008,0.820662249614792
B8-e003Coalescence-mBHI-p7,0.04081289824290404,0.8813707241910631
B8-e003Coalescence-mGAM-p5,0.015316277273604944,0.9005294298921417
B8-e003Coalescence-mGAM-p7,0.055650511681791866,0.7892117103235746
E9-e003Coalescence-mBHI-p5_S6,0.07099961382506276,0.8018810477657936
E9-e003Coalescence-mBHI-p7_S102,0.026995365900753042,0.9193281972265024
E9-e003Coalescence-mGAM-p3_S154,0.020156014674647615,0.9363235747303543
E9-e003Coalescence-mGAM-p5_S54,0.010046534079938213,0.8046813559322035
F8-e003Coalescence-mBHI-p3_S117,0.052326317821973355,0.8346036979969182
F8-e003Coalescence-mBHI-p5_S17,0.029252365321490635,0.888113405238829
F8-e003Coalescence-mBHI-p7_S113,0.019256227070863104,0.8859109399075501
F8-e003Coalescence-mGAM-p5_S65,0.008248117397180923,0.6597106317411401
F8-e003Coalescence-mGAM-p7_S161,0.027556864259509557,0.7719352850539292
