,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B5-e003Coalescence-Inoculumn-mBHI,0.375,0.6
B5-e003Coalescence-mBHI-p3,0.11292087022096353,0.08250242832352327
B5-e003Coalescence-mBHI-p5,0.8461774542345294,0.12322667061917947
B5-e003Coalescence-mBHI-p7,0.9410265428828571,0.05267288303448434
B5-e003Coalescence-mGAM-p3,0.5415000000000001,0.421
B5-e003Coalescence-mGAM-p5,0.051224126271257595,0.9477236758069244
D3-e003Coalescence-Inoculumn-mBHI,0.436,0.532
D3-e003Coalescence-mGAM-p3,0.013271115207112555,0.987493912078683
D3-e003Coalescence-mGAM-p5,0.273,0.706
F5-e003Coalescence-mBHI-p3_S24,0.872836364032881,0.057004888253981985
F5-e003Coalescence-mBHI-p7_S112,0.926238523614743,0.07221123157001935
F5-e003Coalescence-mGAM-p3_S72,0.09789666652720812,0.9181040084381589
F5-e003Coalescence-mGAM-p5_S64,0.05026991499670812,0.9354729409498916
H3-e003Coalescence-mBHI-p3_S46,0.8240000000000001,0.04814082104667957
H3-e003Coalescence-mGAM-p3_S94,0.08986037891291523,0.8943771394692748
H3-e003Coalescence-mGAM-p5_S86,0.10692046919243968,0.8745057207048574
