,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
A3-e003Coalescence-mBHI-inoculumn-redo,0.13648413936557463,0.17302846648301193
A3-e003Coalescence-mGAM-p7,0.046356474258970354,0.9349797979797979
B2-e003Coalescence-Inoculumn-mBHI,0.22343031721268852,0.5206120293847567
B2-e003Coalescence-mGAM-p3,0.22118044721788874,0.7257167125803489
E3-e003Coalescence-mGAM-p3_S58,0.2821203848153926,0.6528011937557392
E3-e003Coalescence-mGAM-p5_S50,0.30793655746229853,0.6628374655647383
E3-e003Coalescence-mGAM-p7_S146,0.4048244929797192,0.37373324150596876
F2-e003Coalescence-mGAM-p3_S69,0.3393216328653146,0.5284044995408632
F2-e003Coalescence-mGAM-p5_S61,0.3516118044721789,0.6118287419651056
F2-e003Coalescence-mGAM-p7_S157,0.06518746749869994,0.7190500459136823
