,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A5-e003Coalescence-Inoculumn-mBHI,0.583,0.4
A5-e003Coalescence-mBHI-inoculumn-redo,0.577,0.429
A5-e003Coalescence-mGAM-p3,0.005573409141465885,0.9951898215103626
D2-e003Coalescence-Inoculumn-mBHI,0.538,0.46699999999999997
D2-e003Coalescence-mBHI-p3,0.0077753968006182735,0.9956466425200716
D2-e003Coalescence-mGAM-p5,0.05344360201861875,0.9459559424366172
E5-e003Coalescence-mGAM-p3_S60,0.003991509440504451,0.997268122938593
E5-e003Coalescence-mGAM-p7_S148,0.005873017954182429,0.9935546835868156
H2-e003Coalescence-mBHI-p3_S45,0.024562407124649584,0.9726460651457817
H2-e003Coalescence-mGAM-p3_S93,0.12703779016062886,0.8634654979615131
H2-e003Coalescence-mGAM-p7_S181,0.012297608725170198,0.9871971678327481
