,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B11-e003Coalescence-mBHI-p3,0.6573952188761254,0.19798560910307894
B11-e003Coalescence-mGAM-p3,0.9044889785780813,0.06824983266398929
B11-e003Coalescence-mGAM-p7,0.5637705681465383,0.04939892904953146
B5-e003Coalescence-Inoculumn-mGAM,0.5575194039118286,0.38445548862115125
D3-e003Coalescence-Inoculumn-mGAM,0.5429605712511643,0.4136579651941097
D9-e003Coalescence-mBHI-p5,0.8164178826451414,0.08495281124497991
D9-e003Coalescence-mBHI-p7,0.7576960571251165,0.050704986613119146
D9-e003Coalescence-mGAM-p3,0.942969885128842,0.02889407630522088
D9-e003Coalescence-mGAM-p5,0.7460580565041912,0.1485970548862115
D9-e003Coalescence-mGAM-p7,0.5621338093759701,0.26307161981258365
F111-e003Coalescence-mBHI-p3_S120,0.6950841353616889,0.11973460508701472
F111-e003Coalescence-mBHI-p5_S20,0.5652132877988203,0.022231091030789827
F111-e003Coalescence-mBHI-p7_S116,0.8346286867432474,0.047990629183400274
F111-e003Coalescence-mGAM-p3_S168,0.8266938838869916,0.10298761713520749
F111-e003Coalescence-mGAM-p5_S68,0.559797888854393,0.06766516064257029
F111-e003Coalescence-mGAM-p7_S164,0.8395541757218254,0.08608969210174029
H9-e003Coalescence-mBHI-p5_S42,0.7864666252716547,0.08684923025435073
H9-e003Coalescence-mBHI-p7_S138,0.5672707233778329,0.05114139892904953
H9-e003Coalescence-mGAM-p5_S90,0.8488866811549208,0.03189072958500669
H9-e003Coalescence-mGAM-p7_S186,0.8836789816827072,0.0228696452476573
