,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
A3-e003Coalescence-mBHI-inoculumn-redo,0.10504420176807072,
A3-e003Coalescence-mGAM-p7,0.8156526261050442,
B2-e003Coalescence-Inoculumn-mBHI,0.33151326053042124,
B2-e003Coalescence-mGAM-p3,0.36167446697867917,
E3-e003Coalescence-mGAM-p3_S58,0.25273010920436817,
E3-e003Coalescence-mGAM-p5_S50,0.009100364014560582,
E3-e003Coalescence-mGAM-p7_S146,0.16458658346333854,
F2-e003Coalescence-mGAM-p3_S69,0.21060842433697347,
F2-e003Coalescence-mGAM-p5_S61,0.031461258450338016,
F2-e003Coalescence-mGAM-p7_S157,0.6526261050442018,
A3-e003Coalescence-mBHI-inoculumn-redo,,0.0881542699724518
A3-e003Coalescence-mGAM-p7,,0.0
B2-e003Coalescence-Inoculumn-mBHI,,0.04499540863177227
B2-e003Coalescence-mGAM-p3,,0.005509641873278237
E3-e003Coalescence-mGAM-p3_S58,,0.011019283746556474
E3-e003Coalescence-mGAM-p5_S50,,0.0
E3-e003Coalescence-mGAM-p7_S146,,0.18365472910927455
F2-e003Coalescence-mGAM-p3_S69,,0.03168044077134986
F2-e003Coalescence-mGAM-p5_S61,,0.0
F2-e003Coalescence-mGAM-p7_S157,,0.010560146923783287
