,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B10-e003Coalescence-mBHI-p3,0.07684426229508197,
B10-e003Coalescence-mBHI-p5,0.0005122950819672131,
B10-e003Coalescence-mGAM-p3,0.0007684426229508197,
B10-e003Coalescence-mGAM-p7,0.009221311475409836,
B4-e003Coalescence-Inoculumn-mGAM,0.0,
C3-e003Coalescence-Inoculumn-mGAM,0.0025614754098360654,
C9-e003Coalescence-mBHI-p3,0.0,
C9-e003Coalescence-mBHI-p5,0.0005122950819672131,
C9-e003Coalescence-mBHI-p7,0.0233094262295082,
C9-e003Coalescence-mGAM-p3,0.0,
C9-e003Coalescence-mGAM-p5,0.0,
C9-e003Coalescence-mGAM-p7,0.0,
F100-e003Coalescence-mBHI-p7_S115,0.0,
F100-e003Coalescence-mGAM-p3_S167,0.0,
F100-e003Coalescence-mGAM-p7_S163,0.16444672131147542,
G9-e003Coalescence-mBHI-p3_S130,0.01639344262295082,
G9-e003Coalescence-mBHI-p5_S30,0.00025614754098360657,
G9-e003Coalescence-mGAM-p3_S178,0.0007684426229508197,
G9-e003Coalescence-mGAM-p5_S78,0.01716188524590164,
G9-e003Coalescence-mGAM-p7_S174,0.00973360655737705,
B10-e003Coalescence-mBHI-p3,,0.23206640454346877
B10-e003Coalescence-mBHI-p5,,0.14836173001310615
B10-e003Coalescence-mGAM-p3,,0.4054172127566623
B10-e003Coalescence-mGAM-p7,,0.21100917431192662
B4-e003Coalescence-Inoculumn-mGAM,,0.0006989951944080385
C3-e003Coalescence-Inoculumn-mGAM,,0.0030581039755351682
C9-e003Coalescence-mBHI-p3,,0.027785058977719528
C9-e003Coalescence-mBHI-p5,,0.14303189165574487
C9-e003Coalescence-mBHI-p7,,0.3833988641328091
C9-e003Coalescence-mGAM-p3,,0.23765836609873306
C9-e003Coalescence-mGAM-p5,,0.382175622542595
C9-e003Coalescence-mGAM-p7,,0.48117081695063346
F100-e003Coalescence-mBHI-p7_S115,,0.046221057230231545
F100-e003Coalescence-mGAM-p3_S167,,0.855570117955439
F100-e003Coalescence-mGAM-p7_S163,,0.08300567933595457
G9-e003Coalescence-mBHI-p3_S130,,0.37702053298383575
G9-e003Coalescence-mBHI-p5_S30,,0.31419833988641327
G9-e003Coalescence-mGAM-p3_S178,,0.1892529488859764
G9-e003Coalescence-mGAM-p5_S78,,0.3607688947138488
G9-e003Coalescence-mGAM-p7_S174,,0.4514635211882918
