,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A3-e003Coalescence-Inoculumn-mGAM,0.0,
A9-e003Coalescence-mGAM-p7,0.7649687220732797,
B2-e003Coalescence-Inoculumn-mGAM,0.0,
B8-e003Coalescence-mGAM-p7,0.8277479892761395,
E9-e003Coalescence-mGAM-p3_S154,0.8161304736371761,
A3-e003Coalescence-Inoculumn-mGAM,,0.7988493938771317
A9-e003Coalescence-mGAM-p7,,0.0
B2-e003Coalescence-Inoculumn-mGAM,,0.6342716252311486
B8-e003Coalescence-mGAM-p7,,0.0
E9-e003Coalescence-mGAM-p3_S154,,0.0002054653790836244
