,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B10-e003Coalescence-mGAM-p3,0.0,
B4-e003Coalescence-Inoculumn-mGAM,0.14278215223097113,
C3-e003Coalescence-Inoculumn-mGAM,0.7669291338582677,
C9-e003Coalescence-mGAM-p3,0.0,
C9-e003Coalescence-mGAM-p5,0.0,
F100-e003Coalescence-mGAM-p5_S67,0.0,
F100-e003Coalescence-mGAM-p7_S163,0.0,
G9-e003Coalescence-mGAM-p3_S178,0.0,
G9-e003Coalescence-mGAM-p5_S78,0.0,
G9-e003Coalescence-mGAM-p7_S174,0.0,
B10-e003Coalescence-mGAM-p3,,0.7309149972929074
B4-e003Coalescence-Inoculumn-mGAM,,0.0
C3-e003Coalescence-Inoculumn-mGAM,,0.0
C9-e003Coalescence-mGAM-p3,,0.8462371413102329
C9-e003Coalescence-mGAM-p5,,0.7991337303735788
F100-e003Coalescence-mGAM-p5_S67,,0.7330806713589605
F100-e003Coalescence-mGAM-p7_S163,,0.9951272333513806
G9-e003Coalescence-mGAM-p3_S178,,0.9518137520303195
G9-e003Coalescence-mGAM-p5_S78,,0.7612344342176502
G9-e003Coalescence-mGAM-p7_S174,,0.5717379534380076
