,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper
0,C5-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-mBHI-p1_S742,0,1,C5-AE-AF-mBHI-mBHI,1.3120377725452097,1.2991923534270204,1.3222577789344145
1,C5-e003Coalescence-mBHI-inoculumn-redo,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,0,2,C5-AE-AF-mBHI-mBHI,0.34060926564804517,0.3357957002825404,0.34520524039168754
2,C5-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-mBHI-p3,0,3,C5-AE-AF-mBHI-mBHI,0.9365113359576376,0.9268473733539622,0.9428670779242476
3,C5-e003Coalescence-mBHI-inoculumn-redo,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,0,4,C5-AE-AF-mBHI-mBHI,0.6468351398752573,0.6451819586144978,0.6500578658895069
4,C5-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-mBHI-p5,0,5,C5-AE-AF-mBHI-mBHI,0.2967139760262109,0.29473398458754096,0.2988886386018979
5,C5-e003Coalescence-mBHI-inoculumn-redo,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,0,6,C5-AE-AF-mBHI-mBHI,0.11984104594784209,0.11870614684902851,0.12101035223851205
6,C5-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-mBHI-p7,0,7,C5-AE-AF-mBHI-mBHI,-0.026798184622439394,-0.027773108046272862,-0.025921003946710094
7,C5-e003Coalescence-mBHI-p1_S742,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,1,2,C5-AE-AF-mBHI-mBHI,-0.6305964518949665,-0.6444547289398139,-0.6164948290388624
8,C5-e003Coalescence-mBHI-p1_S742,C5-e003Coalescence-mBHI-p3,1,3,C5-AE-AF-mBHI-mBHI,0.7477002103656804,0.7329439941900373,0.7608896059479169
9,C5-e003Coalescence-mBHI-p1_S742,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,1,4,C5-AE-AF-mBHI-mBHI,0.42612264160775026,0.42137757391015634,0.4315725404883724
10,C5-e003Coalescence-mBHI-p1_S742,C5-e003Coalescence-mBHI-p5,1,5,C5-AE-AF-mBHI-mBHI,0.04315561790199496,0.03975344993442237,0.046620600787552924
11,C5-e003Coalescence-mBHI-p1_S742,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,1,6,C5-AE-AF-mBHI-mBHI,-0.11861063424603842,-0.12091044794980617,-0.11589369821290732
12,C5-e003Coalescence-mBHI-p1_S742,C5-e003Coalescence-mBHI-p7,1,7,C5-AE-AF-mBHI-mBHI,-0.24992962267239707,-0.2516839563621837,-0.24788071604625397
13,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,C5-e003Coalescence-mBHI-p3,2,3,C5-AE-AF-mBHI-mBHI,2.1268833069523447,2.09732448725871,2.1499743020413455
14,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,2,4,C5-AE-AF-mBHI-mBHI,0.9545440493761009,0.9481092917300842,0.9616964345304253
15,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,C5-e003Coalescence-mBHI-p5,2,5,C5-AE-AF-mBHI-mBHI,0.2677029825289786,0.26373763370453673,0.2718347903710968
16,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,2,6,C5-AE-AF-mBHI-mBHI,0.009410869947084219,0.007162699908984769,0.01216567934612402
17,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,C5-e003Coalescence-mBHI-p7,2,7,C5-AE-AF-mBHI-mBHI,-0.17378272282880639,-0.17561920610801207,-0.17181341887075585
18,C5-e003Coalescence-mBHI-p3,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,3,4,C5-AE-AF-mBHI-mBHI,-0.2150995736279806,-0.24203601994546853,-0.18390939269238782
19,C5-e003Coalescence-mBHI-p3,C5-e003Coalescence-mBHI-p5,3,5,C5-AE-AF-mBHI-mBHI,-0.6621340147770143,-0.6735501833194638,-0.6474982719753242
20,C5-e003Coalescence-mBHI-p3,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,3,6,C5-AE-AF-mBHI-mBHI,-0.6966035643620139,-0.7032170379189167,-0.6867614997777698
21,C5-e003Coalescence-mBHI-p3,C5-e003Coalescence-mBHI-p7,3,7,C5-AE-AF-mBHI-mBHI,-0.7490249632617986,-0.7541504767443222,-0.7419955649206206
22,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,C5-e003Coalescence-mBHI-p5,4,5,C5-AE-AF-mBHI-mBHI,-1.1061375443802404,-1.121627003108338,-1.090547728831379
23,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,4,6,C5-AE-AF-mBHI-mBHI,-0.9348893110202732,-0.9409506315545823,-0.9296159453814307
24,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,C5-e003Coalescence-mBHI-p7,4,7,C5-AE-AF-mBHI-mBHI,-0.9253931275680622,-0.9294749558209021,-0.9224399829196418
25,C5-e003Coalescence-mBHI-p5,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,5,6,C5-AE-AF-mBHI-mBHI,-0.765320339180026,-0.7753852787969175,-0.7534103106909239
26,C5-e003Coalescence-mBHI-p5,C5-e003Coalescence-mBHI-p7,5,7,C5-AE-AF-mBHI-mBHI,-0.8357079196848711,-0.841138756861329,-0.8303526097019865
27,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,C5-e003Coalescence-mBHI-p7,6,7,C5-AE-AF-mBHI-mBHI,-0.9067301421612664,-0.9142043302095357,-0.8996236793889434
28,D4-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-mBHI-p1_S735,0,1,D4-AE-AF-mBHI-mBHI,1.3547254213211783,1.345726869688606,1.3636322772220888
29,D4-e003Coalescence-Inoculumn-mBHI,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,0,2,D4-AE-AF-mBHI-mBHI,0.4092869773896355,0.40531427878389525,0.4136118204227397
30,D4-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-mBHI-p3,0,3,D4-AE-AF-mBHI-mBHI,0.3106683156357239,0.3068987367783871,0.3151877763900816
31,D4-e003Coalescence-Inoculumn-mBHI,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,0,4,D4-AE-AF-mBHI-mBHI,0.06952828183715364,0.06723915843832587,0.07193364099032283
