,0
A_A1_A2_AA_AA_mBHI_mBHI_2_S1,318.0
A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,73.0
A_A3_A4_AE_AA_mBHI_mBHI_2_S3,126.0
A_A4_A5_AF_AA_mBHI_mBHI_2_S4,155.0
A_A5_A8_AA_AA_mGAM_mBHI_2_S5,205.0
A_A8_A11_AF_AA_mGAM_mBHI_2_S8,336.0
A_A11_A4_AE_AA_mBHI_mBHI_4_S11,426.0
A_A12_A5_AF_AA_mBHI_mBHI_4_S12,128.0
A_C1_C2_AA_AE_mBHI_mBHI_2_S25,30.0
A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,71.0
A_C4_C5_AF_AE_mBHI_mBHI_2_S28,457.0
A_C5_C8_AA_AE_mGAM_mBHI_2_S29,174.0
A_C9_C2_AA_AE_mBHI_mBHI_4_S33,691.0
A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,203.0
A_C12_C5_AF_AE_mBHI_mBHI_4_S36,10.0
A_D1_D2_AA_AF_mBHI_mBHI_2_S37,36.0
A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,54.0
A_D3_D4_AE_AF_mBHI_mBHI_2_S39,303.0
A_D4_D5_AF_AF_mBHI_mBHI_2_S40,445.0
A_D5_D8_AA_AF_mGAM_mBHI_2_S41,547.0
A_D9_D2_AA_AF_mBHI_mBHI_4_S45,505.0
A_D11_D4_AE_AF_mBHI_mBHI_4_S47,272.0
A_D12_D5_AF_AF_mBHI_mBHI_4_S48,131.0
A_E1_A2_AA_AA_mBHI_mGAM_2_S49,9.0
A_E2_A3_ACPP_AA_mBHI_mGAM_2_S50,23.0
A_E3_A4_AE_AA_mBHI_mGAM_2_S51,36.0
A_E4_A5_AF_AA_mBHI_mGAM_2_S52,82.0
A_E8_A11_AF_AA_mGAM_mGAM_2_S56,125.0
A_E9_A2_AA_AA_mBHI_mGAM_4_S57,151.0
A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,168.0
A_E11_A4_AE_AA_mBHI_mGAM_4_S59,72.0
A_E12_A5_AF_AA_mBHI_mGAM_4_S60,16.0
A_G1_C2_AA_AE_mBHI_mGAM_2_S73,315.0
A_G2_C3_ACPP_AE_mBHI_mGAM_2_S74,27.0
A_G4_C5_AF_AE_mBHI_mGAM_2_S76,158.0
A_G5_C8_AA_AE_mGAM_mGAM_2_S77,7.0
A_G9_C2_AA_AE_mBHI_mGAM_4_S81,392.0
A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,8.0
A_H1_D2_AA_AF_mBHI_mGAM_2_S85,303.0
A_H2_D3_ACPP_AF_mBHI_mGAM_2_S86,5.0
A_H3_D4_AE_AF_mBHI_mGAM_2_S87,218.0
A_H4_D5_AF_AF_mBHI_mGAM_2_S88,173.0
A_H5_D8_AA_AF_mGAM_mGAM_2_S89,105.0
A_H9_D2_AA_AF_mBHI_mGAM_4_S93,300.0
A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,149.0
A_H11_D4_AE_AF_mBHI_mGAM_4_S95,16.0
A_H12_D5_AF_AF_mBHI_mGAM_4_S96,98.0
B_A1_E2_AA_AA_mBHI_mBHI_2_S97,8.0
B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,316.0
B_A4_E5_AF_AA_mBHI_mBHI_2_S100,275.0
B_A5_E8_AA_AA_mGAM_mBHI_2_S101,147.0
B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,213.0
B_A7_E10_AE_AA_mGAM_mBHI_2_S103,369.0
B_A8_E11_AF_AA_mGAM_mBHI_2_S104,52.0
B_A9_A8_AA_AA_mGAM_mBHI_4_S105,51.0
B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,596.0
B_A11_A10_AE_AA_mGAM_mBHI_4_S107,317.0
B_A12_A11_AF_AA_mGAM_mBHI_4_S108,442.0
B_C1_G2_AA_AE_mBHI_mBHI_2_S121,875.0
B_C4_G5_AF_AE_mBHI_mBHI_2_S124,107.0
B_C5_G8_AA_AE_mGAM_mBHI_2_S125,75.0
B_C6_G9_ACPP_AE_mGAM_mBHI_2_S126,23.0
B_C9_C8_AA_AE_mGAM_mBHI_4_S129,106.0
B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,268.0
B_D1_H2_AA_AF_mBHI_mBHI_2_S133,19.0
B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,291.0
B_D3_H4_AE_AF_mBHI_mBHI_2_S135,121.0
