,A2-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI
A3-e003Coalescence-mBHI-inoculumn-redo,169,1194
A3-e003Coalescence-mBHI-p1_S724,257,1863
B2-e003Coalescence-Inoculumn-mBHI,221,1700
B2-e003Coalescence-mBHI-p1_S717,250,1842
B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,162,1025
E3-e003Coalescence-mBHI-p1_S788,215,1542
F2-e003Coalescence-mBHI-p1_S781,250,1747
