,0
A_A3_A4_AE_AA_mBHI_mBHI_2_S3,8.0
A_A4_A5_AF_AA_mBHI_mBHI_2_S4,190.0
A_A8_A11_AF_AA_mGAM_mBHI_2_S8,282.0
A_A11_A4_AE_AA_mBHI_mBHI_4_S11,562.0
A_A12_A5_AF_AA_mBHI_mBHI_4_S12,395.0
A_C4_C5_AF_AE_mBHI_mBHI_2_S28,586.0
A_C8_C11_AF_AE_mGAM_mBHI_2_S32,467.0
A_C9_C2_AA_AE_mBHI_mBHI_4_S33,4.0
A_C12_C5_AF_AE_mBHI_mBHI_4_S36,89.0
A_D1_D2_AA_AF_mBHI_mBHI_2_S37,215.0
A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,52.0
A_D3_D4_AE_AF_mBHI_mBHI_2_S39,270.0
A_D4_D5_AF_AF_mBHI_mBHI_2_S40,462.0
A_D5_D8_AA_AF_mGAM_mBHI_2_S41,407.0
A_D8_D11_AF_AF_mGAM_mBHI_2_S44,683.0
A_D9_D2_AA_AF_mBHI_mBHI_4_S45,699.0
A_D11_D4_AE_AF_mBHI_mBHI_4_S47,246.0
A_D12_D5_AF_AF_mBHI_mBHI_4_S48,97.0
A_E4_A5_AF_AA_mBHI_mGAM_2_S52,92.0
A_E8_A11_AF_AA_mGAM_mGAM_2_S56,105.0
A_E11_A4_AE_AA_mBHI_mGAM_4_S59,94.0
A_E12_A5_AF_AA_mBHI_mGAM_4_S60,32.0
A_G4_C5_AF_AE_mBHI_mGAM_2_S76,157.0
A_G8_C11_AF_AE_mGAM_mGAM_2_S80,97.0
A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,36.0
A_H1_D2_AA_AF_mBHI_mGAM_2_S85,454.0
A_H2_D3_ACPP_AF_mBHI_mGAM_2_S86,7.0
A_H3_D4_AE_AF_mBHI_mGAM_2_S87,294.0
A_H4_D5_AF_AF_mBHI_mGAM_2_S88,259.0
A_H5_D8_AA_AF_mGAM_mGAM_2_S89,71.0
A_H8_D11_AF_AF_mGAM_mGAM_2_S92,148.0
A_H9_D2_AA_AF_mBHI_mGAM_4_S93,351.0
A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,165.0
A_H11_D4_AE_AF_mBHI_mGAM_4_S95,54.0
A_H12_D5_AF_AF_mBHI_mGAM_4_S96,158.0
B_A4_E5_AF_AA_mBHI_mBHI_2_S100,321.0
B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,264.0
B_A8_E11_AF_AA_mGAM_mBHI_2_S104,40.0
B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,537.0
B_A11_A10_AE_AA_mGAM_mBHI_4_S107,9.0
B_A12_A11_AF_AA_mGAM_mBHI_4_S108,495.0
B_C4_G5_AF_AE_mBHI_mBHI_2_S124,99.0
B_C6_G9_ACPP_AE_mGAM_mBHI_2_S126,20.0
B_C8_G11_AF_AE_mGAM_mBHI_2_S128,27.0
B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,217.0
B_C12_C11_AF_AE_mGAM_mBHI_4_S132,242.0
B_D1_H2_AA_AF_mBHI_mBHI_2_S133,30.0
B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,293.0
B_D3_H4_AE_AF_mBHI_mBHI_2_S135,123.0
B_D4_H5_AF_AF_mBHI_mBHI_2_S136,249.0
B_D5_H8_AA_AF_mGAM_mBHI_2_S137,37.0
B_D6_H9_ACPP_AF_mGAM_mBHI_2_S138,28.0
B_D7_H10_AE_AF_mGAM_mBHI_2_S139,448.0
B_D8_H11_AF_AF_mGAM_mBHI_2_S140,82.0
B_D9_D8_AA_AF_mGAM_mBHI_4_S141,22.0
B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,134.0
B_D11_D10_AE_AF_mGAM_mBHI_4_S143,153.0
B_D12_D11_AF_AF_mGAM_mBHI_4_S144,31.0
B_E4_E5_AF_AA_mBHI_mGAM_2_S148,201.0
B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,197.0
B_E8_E11_AF_AA_mGAM_mGAM_2_S152,200.0
B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,282.0
B_E12_A11_AF_AA_mGAM_mGAM_4_S156,51.0
B_G4_G5_AF_AE_mBHI_mGAM_2_S172,77.0
B_G6_G9_ACPP_AE_mGAM_mGAM_2_S174,40.0
B_G8_G11_AF_AE_mGAM_mGAM_2_S176,60.0
B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,69.0
B_G12_C11_AF_AE_mGAM_mGAM_4_S180,19.0
B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,772.0
B_H3_H4_AE_AF_mBHI_mGAM_2_S183,76.0
B_H4_H5_AF_AF_mBHI_mGAM_2_S184,309.0
B_H5_H8_AA_AF_mGAM_mGAM_2_S185,384.0
B_H6_H9_ACPP_AF_mGAM_mGAM_2_S186,97.0
B_H7_H10_AE_AF_mGAM_mGAM_2_S187,116.0
B_H8_H11_AF_AF_mGAM_mGAM_2_S188,67.0
B_H9_D8_AA_AF_mGAM_mGAM_4_S189,41.0
B_H10_D9_ACPP_AF_mGAM_mGAM_4_S190,14.0
B_H11_D10_AE_AF_mGAM_mGAM_4_S191,15.0
C_A3_A4_AE_AA_mBHI_mBHI_6_S195,67.0
C_A4_A5_AF_AA_mBHI_mBHI_6_S196,15.0
C_A11_E4_AE_AA_mBHI_mBHI_4_S203,734.0
C_C4_C5_AF_AE_mBHI_mBHI_6_S220,374.0
C_C8_C11_AF_AE_mGAM_mBHI_6_S224,626.0
C_C12_G5_AF_AE_mBHI_mBHI_4_S228,130.0
C_D1_D2_AA_AF_mBHI_mBHI_6_S229,6.0
C_D3_D4_AE_AF_mBHI_mBHI_6_S231,346.0
C_D5_D8_AA_AF_mGAM_mBHI_6_S233,563.0
C_D7_D10_AE_AF_mGAM_mBHI_6_S235,592.0
C_D8_D11_AF_AF_mGAM_mBHI_6_S236,364.0
C_D9_H2_AA_AF_mBHI_mBHI_4_S237,171.0
C_D11_H4_AE_AF_mBHI_mBHI_4_S239,435.0
C_E3_A4_AE_AA_mBHI_mGAM_6_S243,147.0
C_E4_A5_AF_AA_mBHI_mGAM_6_S244,65.0
C_E5_A8_AA_AA_mGAM_mGAM_6_S245,12.0
