,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C9-e003Coalescence-mGAM-p3,0.004501986027872217,0.004050726619720188
C9-e003Coalescence-mGAM-p7,0.20481504678688955,0.2018848532435257
B2-e003Coalescence-mBHI-p3,0.867,0.0012769603078789835
A8-e003Coalescence-mBHI-p3,0.9993729373731859,0.00016173429527336418
A4-e003Coalescence-mBHI-p7,0.9996159882911188,8.623724117463698e-05
B4-e003Coalescence-mBHI-p5,0.03446240875979332,0.429
A3-e003Coalescence-mBHI-p7,0.037,0.0012031421990304615
B9-e003Coalescence-mGAM-p5,0.0005797956906781039,0.0005246311347049155
A4-e003Coalescence-mBHI-inoculumn-redo,0.8733899920494153,0.1039896555872635
B3-e003Coalescence-mBHI-p3,0.007,0.00030872403499786666
D4-e003Coalescence-mBHI-p5,0.00011746787151624371,0.9982052259910473
C2-e003Coalescence-mBHI-p5,0.9995581586094849,8.52092600842658e-05
B3-e004Assembly-mBHI-p7,0.0025663988957237327,0.002548031607616225
D4-e003Coalescence-mBHI-p3,0.0034536786732113287,0.9912754628586594
C4-e003GlycerolRevival-mBHI-p2,0.0011107520274618063,0.001072895690149081
C3-e004Assembly-mBHI-p5,0.0017830876815198343,0.0017558387051482866
B2-e003Coalescence-mBHI-p5,0.907,0.0017617130830024075
B8-e003Assembly-mGAM-p5,0.03202451367916508,0.03044484984377134
B12-e003Coalescence-mBHI-p3,0.0025833184293413236,0.0023401073588060484
C8-e003Assembly-mGAM-p3,0.077,0.008360542941679858
C3-e003Coalescence-mGAM-p3,0.002480281063323145,0.0028759984257647037
D3-e003Coalescence-Inoculumn-mBHI,0.0005878199533126809,0.359
C3-e003Coalescence-mBHI-p7,0.06087084182879611,0.9285067338176494
B8-e003Coalescence-mBHI-p5,0.58,0.02
C2-e003Coalescence-mGAM-p7,0.9996472641092051,8.361312560170269e-05
D3-e003Coalescence-mBHI-p5,0.0017396411464464035,0.928
B11-e003Coalescence-mGAM-p3,0.000591029368446342,0.0005319708932273754
B5-e003Assembly-mBHI-p5,0.0003907326043560474,0.901
D2-e003Coalescence-mBHI-p5,0.069,0.097
D5-e003Coalescence-mGAM-p5,0.00031828087257607595,0.909
B5-e003Coalescence-mBHI-p5,0.0012090857943369863,0.967
D5-e003Coalescence-mBHI-p7,0.00024676993318019553,0.9974652159877226
C9-e003Coalescence-mBHI-p5,0.0009550176731549758,0.0008693156353204797
A10-e003Coalescence-mBHI-p3,0.9886378828810205,0.007069191192644017
A5-e003Coalescence-mGAM-p3,0.08499999999999996,0.577
D8-e003Coalescence-mGAM-p5,0.9136016404893631,0.07016377811758295
A12-e003Coalescence-mGAM-p3,0.9483473275400596,0.03852591354956397
C2-e003Coalescence-mBHI-p3,0.9992896305846454,0.00012937427207087294
D9-e003Coalescence-mGAM-p7,0.001604550864899869,0.0014795336919562851
D4-e003Coalescence-mBHI-p7,0.0006272364654006136,0.999419898075166
D8-e003Assembly-mGAM-p3,0.01163990376258512,0.009653351891934666
B10-e003Coalescence-mGAM-p3,0.003152171594835384,0.0027880097309737656
A9-e003Coalescence-mGAM-p7,0.721,0.002044808225485832
B5-e003Coalescence-Inoculumn-mGAM,0.009252916926429065,0.008867824634719114
D5-e003Coalescence-mBHI-p3,0.0008626060543597522,0.897
C5-e003Coalescence-mBHI-p3,0.006710586534583587,0.79
D9-e003Coalescence-mGAM-p5,0.08280743859917139,0.08507481571729901
C9-e003Coalescence-mBHI-p3,0.0003615753186828888,0.0003235491024290419
C8-e003Coalescence-mBHI-p7,0.9998720686752673,2.1620572583977102e-05
B4-e003Coalescence-mGAM-p5,0.004013849537862651,0.003016789033389311
D4-e003Coalescence-mGAM-p5,0.00010414775778530677,0.984
C3-e004Assembly-mBHI-p7,0.000643950406172109,0.000643844527140329
B5-e003Coalescence-mGAM-p5,0.09769568146686121,0.8727512613320327
B5-e003Coalescence-Inoculumn-mBHI,0.0011208873288602707,0.354
C2-e003Coalescence-mGAM-p3,0.9919030209621961,0.004627365894544527
B5-e003Coalescence-mGAM-p7,0.05860850164838165,0.9298680085813463
D8-e003Coalescence-mBHI-p5,0.9998986381321977,2.2437487417260604e-05
B10-e003Coalescence-mBHI-p5,0.0008695361811135844,0.0005991753127177407
B3-e004Assembly-mBHI-p5,0.006177664804132645,0.006130459837310215
B5-e003Coalescence-mBHI-p3,0.0007812978752983843,0.952
C5-e003Coalescence-mBHI-inoculumn-redo,0.0001983416812197134,0.859
A2-e003Coalescence-mBHI-p7,0.9991455378124626,0.00016962820260724664
A10-e003Coalescence-mBHI-p5,0.998713439269662,0.00016736895430982557
B8-e003Assembly-mGAM-p3,0.041749449347373936,0.03765420686389139
A4-e003Coalescence-mGAM-p5,0.0005567091182751174,0.951
D5-e003Coalescence-mBHI-p5,0.9989429431530532,0.0002113347534701436
D4-e003Coalescence-mGAM-p7,0.013756910679822635,0.9846977351877241
A8-e003Coalescence-mBHI-p7,0.9999596784834376,6.689842211283794e-06
B9-e003GlycerolRevival-mGAM-p2,0.09248046727965066,0.09109119147951703
B2-e003Coalescence-Inoculumn-mGAM,0.03063010621381368,0.014364534898642487
C5-e003Coalescence-mBHI-p5,0.07,0.897
C5-e003Coalescence-mGAM-p3,0.00010586801090422137,0.974
A3-e003Coalescence-mBHI-inoculumn-redo,0.3885,0.007892808507054101
D9-e003Assembly-mGAM-p5,0.004400345550799253,0.0041023937574197955
B12-e003Coalescence-mGAM-p3,0.004373884922630661,0.004022059522947896
A3-e003Coalescence-Inoculumn-mGAM,0.07015142121758047,0.050100011903042085
C3-e003Coalescence-mGAM-p5,0.06993664453243839,0.0743673643353487
D3-e003Assembly-mBHI-p5,0.0007154470469869396,0.0006426257449911138
A10-e003Coalescence-mGAM-p3,0.9994555685168619,0.0001826032703600978
A9-e003Coalescence-mBHI-p3,0.48,0.003720485986838659
A2-e003Coalescence-Inoculumn-mBHI,0.9997421911967811,4.1009599050010626e-05
