,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B10-e003Coalescence-mBHI-p5,8025,6102
B3-e004Assembly-mBHI-p5,7602,5891
B5-e003Coalescence-mBHI-p3,8103,6193
C5-e003Coalescence-mBHI-inoculumn-redo,8136,6192
A2-e003Coalescence-mBHI-p7,8059,6189
A10-e003Coalescence-mBHI-p5,8032,6181
B8-e003Assembly-mGAM-p3,6806,5240
A4-e003Coalescence-mGAM-p5,8096,6192
D5-e003Coalescence-mBHI-p5,7979,6168
D4-e003Coalescence-mGAM-p7,7127,5341
A8-e003Coalescence-mBHI-p7,8094,6197
B9-e003GlycerolRevival-mGAM-p2,4745,3612
B2-e003Coalescence-Inoculumn-mGAM,7509,5808
C5-e003Coalescence-mBHI-p5,8127,6198
C5-e003Coalescence-mGAM-p3,8093,6192
A3-e003Coalescence-mBHI-inoculumn-redo,7938,6088
D9-e003Assembly-mGAM-p5,7981,6055
B12-e003Coalescence-mGAM-p3,8000,6072
A3-e003Coalescence-Inoculumn-mGAM,5803,4596
C3-e003Coalescence-mGAM-p5,5789,4423
D3-e003Assembly-mBHI-p5,7999,6090
A10-e003Coalescence-mGAM-p3,8020,6158
A9-e003Coalescence-mBHI-p3,8088,6174
A2-e003Coalescence-Inoculumn-mBHI,8154,6202
D3-e003Coalescence-mBHI-p7,5097,3681
C3-e003Coalescence-mBHI-p5,7991,6074
D2-e003Assembly-mBHI-p3,6384,5374
B3-e003Assembly-mBHI-p5,7938,6033
A9-e003Coalescence-mBHI-p5,8151,6200
D5-e003Coalescence-Inoculumn-mBHI,8154,6202
B2-e003Coalescence-mGAM-p3,7897,6022
B3-e003Coalescence-Inoculumn-mBHI,7717,5889
A8-e003Coalescence-mBHI-p5,8081,6184
C2-e003Assembly-mBHI-p5,8032,6175
D9-e003Coalescence-mBHI-p3,7591,5789
D5-e003Assembly-mBHI-p5,8044,6147
A5-e003Coalescence-mBHI-p7,8138,6191
D2-e003Coalescence-mGAM-p5,8151,6202
B9-e003Assembly-mGAM-p5,7845,5962
D3-e003Coalescence-mGAM-p3,8123,6177
D9-e003Coalescence-mGAM-p3,4937,3814
D3-e003Coalescence-mGAM-p5,8115,6197
A5-e003Coalescence-mBHI-inoculumn-redo,8154,6202
D2-e003Assembly-mBHI-p5,8017,6185
B9-e003Coalescence-mGAM-p7,5194,3886
B11-e003Coalescence-mGAM-p7,7142,5467
B5-e003Coalescence-mBHI-p7,8098,6192
A4-e003Coalescence-mBHI-p5,8081,6192
B3-e003Coalescence-mBHI-p7,8094,6149
A10-e003Coalescence-mBHI-p7,8115,6193
B9-e003Coalescence-mBHI-p5,8036,6118
B10-e003Coalescence-mBHI-p3,7971,6068
A2-e003Coalescence-mGAM-p7,7930,6139
C5-e003Assembly-mBHI-p3,7948,6083
E3-e004Assembly-mGAM-p5,7647,5868
C3-e003GlycerolRevival-mBHI-p2,7969,6052
B10-e003Coalescence-mGAM-p7,7960,6040
A9-e003Coalescence-mBHI-p7,8153,6202
B3-e003Coalescence-Inoculumn-mGAM,7926,6049
D5-e003Coalescence-mGAM-p3,8122,6186
D2-e003Coalescence-Inoculumn-mBHI,8153,6202
B4-e003Coalescence-Inoculumn-mGAM,7910,6047
A10-e003Coalescence-mGAM-p7,2399,2073
B2-e003Assembly-mBHI-p3,7860,6044
D9-e003Coalescence-mBHI-p5,8022,6094
D4-e003Coalescence-mGAM-p3,7985,6061
B9-e003Coalescence-mBHI-p7,7561,5773
A2-e003Coalescence-mGAM-p5,8075,6189
D11-e003Assembly-mGAM-p5,7754,5702
C3-e003Coalescence-mGAM-p7,7714,5865
B3-e003Coalescence-mGAM-p5,4313,3300
D9-e003Coalescence-mBHI-p7,8040,6119
C5-e003Coalescence-mBHI-p7,8101,6196
C9-e003Coalescence-mBHI-p7,6111,4644
A2-e003Coalescence-mBHI-p3,8057,6182
B8-e003Coalescence-mGAM-p5,7111,5783
C3-e004Assembly-mBHI-p3,7397,5754
B3-e003Coalescence-mBHI-p5,7857,6038
C2-e003Coalescence-mBHI-inoculumn-redo,8043,6175
C11-e003GlycerolRevival-mGAM-p2,7960,6106
B2-e003Coalescence-Inoculumn-mBHI,7259,5664
A11-e003Coalescence-mBHI-p5,8056,6184
C4-e003Assembly-mBHI-p5,7634,5856
C9-e003Assembly-mGAM-p5,7959,6056
A3-e003Coalescence-mBHI-p3,8141,6201
A2-e003Coalescence-mBHI-p5,8060,6180
C5-e003Assembly-mBHI-p5,7920,6065
B9-e003Coalescence-mBHI-p3,8035,6116
C3-e003Coalescence-mBHI-inoculumn-redo,7755,5908
B5-e003Coalescence-mGAM-p3,7998,6089
A5-e003Coalescence-mBHI-p3,8144,6194
A4-e003Coalescence-mBHI-p3,8043,6181
C9-e003GlycerolRevival-mGAM-p2,7602,5754
C9-e003Coalescence-mGAM-p5,7777,5882
A2-e003Coalescence-mBHI-inoculumn-redo,8103,6193
C2-e003Coalescence-mGAM-p5,7328,5860
C8-e003Coalescence-mBHI-p5,8106,6194
B8-e003Coalescence-mGAM-p7,8148,6198
B4-e003Coalescence-Inoculumn-mBHI,7114,5485
B8-e003Coalescence-mBHI-p7,8153,6202
B3-e004Assembly-mBHI-p3,7664,5936
B11-e003Coalescence-mBHI-p3,8012,6095
A11-e003Coalescence-mBHI-p3,8107,6194
B2-e004Assembly-mBHI-p5,7690,5858
B2-e003Coalescence-mBHI-p7,8010,6181
B4-e003Coalescence-mBHI-p3,7820,5939
A5-e003Coalescence-Inoculumn-mBHI,8073,6156
C2-e003Coalescence-mBHI-p7,7031,5631
A9-e003Coalescence-mGAM-p5,2075,2262
A11-e003Coalescence-mGAM-p3,7852,6101
D2-e003Coalescence-mBHI-p3,8151,6199
H5-e003Coalescence-mBHI-p5_S40,7686,5736
E2-e003Coalescence-mGAM-p7_S145,7726,6132
G5-e003Coalescence-mBHI-p7_S124,8040,6128
H4-e003Coalescence-mGAM-p7_S183,8021,6138
F5-e003Coalescence-mGAM-p5_S64,8079,6170
F5-e003Coalescence-mGAM-p7_S160,8000,6070
F8-e003Coalescence-mBHI-p3_S117,8119,6191
H3-e003Coalescence-mBHI-p3_S46,6414,4508
H2-e003Coalescence-mBHI-p7_S133,8137,6189
E5-e003Coalescence-mBHI-p3_S12,8152,6200
F100-e003Coalescence-mGAM-p7_S163,7914,6040
F9-e003Coalescence-mBHI-p5_S18,7253,5602
H3-e003Coalescence-mBHI-p7_S134,8003,6117
E3-e003Coalescence-mGAM-p3_S58,7824,5987
E8-e003Coalescence-mBHI-p5_S5,7746,6125
G2-e003Coalescence-mBHI-p3_S33,5899,4995
E9-e003Coalescence-mBHI-p5_S6,8032,6177
G5-e003Coalescence-mBHI-p3_S36,8055,6145
H2-e003Coalescence-mGAM-p7_S181,8130,6194
H9-e003Coalescence-mGAM-p3_S190,7441,5736
E3-e003Coalescence-mBHI-p3_S10,7854,6132
H2-e003Coalescence-mGAM-p5_S85,7735,5777
F2-e003Coalescence-mGAM-p7_S157,7664,5837
H3-e003Coalescence-mGAM-p3_S94,8061,6134
H4-e003Coalescence-mGAM-p3_S95,7977,6031
E5-e003Coalescence-mBHI-p7_S100,8051,6130
E100-e003Coalescence-mBHI-p7_S103,7222,5996
F9-e003Coalescence-mGAM-p5_S66,7688,5883
E100-e003Coalescence-mGAM-p3_S155,7750,6123
E3-e003Coalescence-mGAM-p5_S50,7777,5929
E9-e003Coalescence-mBHI-p7_S102,8145,6197
E5-e003Coalescence-mBHI-p5_S4,8139,6182
F111-e003Coalescence-mGAM-p7_S164,7631,5830
E111-e003Coalescence-mBHI-p5_S8,7758,6136
F2-e003Coalescence-mGAM-p5_S61,6733,5259
F5-e003Coalescence-mBHI-p5_S16,8017,6114
F8-e003Coalescence-mGAM-p5_S65,8062,6166
H8-e003Coalescence-mBHI-p7_S137,7745,6131
G9-e003Coalescence-mGAM-p5_S78,7904,6023
E2-e003Coalescence-mBHI-p5_S1,7740,6127
E2-e003Coalescence-mBHI-p3_S9,7779,6124
G8-e003Coalescence-mGAM-p5_S77,7686,6111
G3-e003Coalescence-mBHI-p3_S34,7389,5657
F9-e003Coalescence-mBHI-p3_S118,6228,4765
E111-e003Coalescence-mBHI-p3_S108,7206,5949
G3-e003Coalescence-mBHI-p5_S26,7639,5829
G5-e003Coalescence-mBHI-p5_S28,7841,5909
H9-e003Coalescence-mGAM-p5_S90,7351,5684
H2-e003Coalescence-mBHI-p3_S45,3897,2940
E8-e003Coalescence-mBHI-p7_S101,8054,6181
E4-e003Coalescence-mBHI-p5_S3,7771,6121
H2-e003Coalescence-mGAM-p3_S93,8125,6173
E4-e003Coalescence-mGAM-p5_S51,7671,6100
G9-e003Coalescence-mGAM-p7_S174,7897,6031
F2-e003Coalescence-mBHI-p3_S21,7879,6139
G5-e003Coalescence-mGAM-p3_S84,8017,6130
H8-e003Coalescence-mBHI-p5_S41,7796,6144
E100-e003Coalescence-mBHI-p5_S7,7724,6116
F9-e003Coalescence-mGAM-p7_S162,7810,5963
E2-e003Coalescence-mBHI-p7_S97,7285,6013
F8-e003Coalescence-mGAM-p7_S161,7963,6134
F3-e003Coalescence-mBHI-p3_S22,7711,5882
G3-e003Coalescence-mBHI-p7_S122,7639,5844
G5-e003Coalescence-mGAM-p5_S76,4862,3413
G5-e003Coalescence-mGAM-p7_S172,8066,6166
G8-e003Coalescence-mBHI-p3_S129,7731,6136
G2-e003Coalescence-mGAM-p5_S73,3642,3282
E5-e003Coalescence-mGAM-p7_S148,8130,6189
H9-e003Coalescence-mGAM-p7_S186,7825,5980
E100-e003Coalescence-mGAM-p5_S55,7685,6111
H5-e003Coalescence-mGAM-p3_S96,8061,6131
F4-e003Coalescence-mBHI-p7_S111,8076,6108
H3-e003Coalescence-mGAM-p7_S182,8085,6163
H5-e003Coalescence-mGAM-p5_S88,8075,6146
F4-e003Coalescence-mGAM-p5_S63,7617,5796
H8-e003Coalescence-mGAM-p5_S89,7232,5830
F3-e003Coalescence-mBHI-p5_S14,7778,5939
F100-e003Coalescence-mBHI-p7_S115,7924,6054
E3-e003Coalescence-mGAM-p7_S146,7662,5840
F100-e003Coalescence-mGAM-p3_S167,7051,5436
E9-e003Coalescence-mGAM-p3_S154,5546,4781
F3-e003Coalescence-mGAM-p5_S62,7592,5791
H4-e003Coalescence-mBHI-p7_S135,8017,6125
E3-e003Coalescence-mBHI-p5_S2,7834,6149
H3-e003Coalescence-mBHI-p5_S38,8035,6134
G3-e003Coalescence-mGAM-p3_S82,7581,5768
F111-e003Coalescence-mGAM-p3_S168,7419,5697
F3-e003Coalescence-mGAM-p7_S158,7392,5634
F8-e003Coalescence-mBHI-p7_S113,8047,6152
G2-e003Coalescence-mBHI-p7_S121,7417,5995
H4-e003Coalescence-mBHI-p3_S47,5808,4126
F3-e003Coalescence-mBHI-p7_S110,7801,5970
F100-e003Coalescence-mGAM-p5_S67,7847,5992
G8-e003Coalescence-mBHI-p7_S125,7710,6103
F4-e003Coalescence-mBHI-p5_S15,6681,5100
E111-e003Coalescence-mBHI-p7_S104,7629,6083
E2-e003Coalescence-mGAM-p3_S57,7688,6114
F2-e003Coalescence-mBHI-p5_S13,7851,6149
F4-e003Coalescence-mBHI-p3_S23,7620,5807
E9-e003Coalescence-mGAM-p5_S54,7823,6077
G3-e003Coalescence-mGAM-p5_S74,7580,5793
G9-e003Coalescence-mBHI-p3_S130,7631,5830
E4-e003Coalescence-mGAM-p7_S147,7770,6120
E4-e003Coalescence-mGAM-p3_S59,7193,5874
H4-e003Coalescence-mBHI-p5_S39,7992,6116
F4-e003Coalescence-mGAM-p3_S71,7168,5449
G8-e003Coalescence-mBHI-p5_S29,7781,6142
G2-e003Coalescence-mBHI-p5_S25,7631,6088
G8-e003Coalescence-mGAM-p7_S173,7243,5857
E4-e003Coalescence-mBHI-p3_S11,7808,6136
H9-e003Coalescence-mBHI-p5_S42,7894,6026
F5-e003Coalescence-mBHI-p3_S24,8044,6139
E8-e003Coalescence-mBHI-p3_S105,7222,5984
E8-e003Coalescence-mGAM-p7_S149,3252,2921
E9-e003Coalescence-mGAM-p7_S150,1735,2009
H5-e003Coalescence-mBHI-p7_S136,7952,6053
G9-e003Coalescence-mBHI-p5_S30,7935,6060
F111-e003Coalescence-mBHI-p7_S116,7863,5997
F5-e003Coalescence-mBHI-p7_S112,7916,6014
F4-e003Coalescence-mGAM-p7_S159,7637,5832
F111-e003Coalescence-mBHI-p3_S120,7843,5985
H3-e003Coalescence-mGAM-p5_S86,8074,6150
E4-e003Coalescence-mBHI-p7_S99,7753,6128
H4-e003Coalescence-mGAM-p5_S87,8009,6097
E100-e003Coalescence-mGAM-p7_S151,7456,6013
G9-e003Coalescence-mGAM-p3_S178,7868,6003
H9-e003Coalescence-mBHI-p7_S138,7984,6083
H8-e003Coalescence-mGAM-p7_S185,7869,6150
G2-e003Coalescence-mGAM-p3_S81,7581,6062
F111-e003Coalescence-mBHI-p5_S20,7897,6011
F8-e003Coalescence-mBHI-p5_S17,8149,6199
