,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
C9-e003Coalescence-mGAM-p3,0.23634232466895536,0.29916285480906674
C9-e003Coalescence-mGAM-p7,0.07523295733202551,0.10098999387380028
B2-e003Coalescence-mBHI-p3,0.8457312408043158,0.12202828262201347
A8-e003Coalescence-mBHI-p3,0.9829043648847473,4.472125791300796e-05
A4-e003Coalescence-mBHI-p7,0.9891487003433055,0.002259138247906882
B4-e003Coalescence-mBHI-p5,0.06606581657675331,0.644538084541556
A3-e003Coalescence-mBHI-p7,0.03584943599803827,0.9514955074535429
B9-e003Coalescence-mGAM-p5,0.2409551741049534,0.30406228303042676
A4-e003Coalescence-mBHI-inoculumn-redo,0.4282107896027465,2.7874208699203597e-05
B3-e003Coalescence-mBHI-p3,0.012938597351642973,0.9653298958546049
D4-e003Coalescence-mBHI-p5,0.24644727807748895,0.3193232591382479
C2-e003Coalescence-mBHI-p5,0.9884664051005395,0.001130794363896263
B3-e004Assembly-mBHI-p7,0.25914418832761155,0.29412528078415356
D4-e003Coalescence-mBHI-p3,0.23872260912211868,0.30404645701449867
C4-e003GlycerolRevival-mBHI-p2,0.2533395782246199,0.3032204410863794
C3-e004Assembly-mBHI-p5,0.25706081412457094,0.29174116806207884
B2-e003Coalescence-mBHI-p5,0.8843308484551251,0.09259750867878293
B8-e003Assembly-mGAM-p5,0.22218136341343797,0.24296998162140082
B12-e003Coalescence-mBHI-p3,0.2388818048062776,0.30150704512967125
C8-e003Assembly-mGAM-p3,0.28762775870524765,0.2468037574024913
C3-e003Coalescence-mGAM-p3,0.00016135360470819033,0.991037165611599
D3-e003Coalescence-Inoculumn-mBHI,0.09517341834232466,0.716130385950582
C3-e003Coalescence-mBHI-p7,0.14162412947523295,0.2069186236471309
B8-e003Coalescence-mBHI-p5,0.6731938205002451,0.11936226260976107
C2-e003Coalescence-mGAM-p7,0.9918600294261892,0.0012374923422503574
D3-e003Coalescence-mBHI-p5,0.24116400196174595,0.33648172350418626
B11-e003Coalescence-mGAM-p3,0.242180382540461,0.30573749234225034
B5-e003Assembly-mBHI-p5,0.24336360961255518,0.31228129467020627
D2-e003Coalescence-mBHI-p5,0.2986979892103973,0.27679997957933433
D5-e003Coalescence-mGAM-p5,0.24590642471799903,0.31724943843169295
B5-e003Coalescence-mBHI-p5,0.2389399705738107,0.3359260771901164
D5-e003Coalescence-mBHI-p7,0.24604031387935266,0.32468184602818057
C9-e003Coalescence-mBHI-p5,0.2407187837175086,0.3025744333265264
A10-e003Coalescence-mBHI-p3,0.8946461010299166,3.573616499897896e-05
A5-e003Coalescence-mGAM-p3,0.3101432074546346,0.2769524198488871
D8-e003Coalescence-mGAM-p5,0.6295922511034822,0.016662140085766795
A12-e003Coalescence-mGAM-p3,0.6785227072094163,0.00015192975290994487
C2-e003Coalescence-mBHI-p3,0.9905361451692005,0.0014992852767000205
D9-e003Coalescence-mGAM-p7,0.2393163315350662,0.30383724729426176
D4-e003Coalescence-mBHI-p7,0.2429415399705738,0.3159380232795589
D8-e003Assembly-mGAM-p3,0.2477822461991172,0.263529099448642
B10-e003Coalescence-mGAM-p3,0.24040853359489947,0.30519471104758017
A9-e003Coalescence-mGAM-p7,0.771605492888671,0.08361946089442515
B5-e003Coalescence-Inoculumn-mGAM,0.22914634624816085,0.2918560343067184
D5-e003Coalescence-mBHI-p3,0.23812633643943107,0.3191035327751685
C5-e003Coalescence-mBHI-p3,0.26308749386954394,0.3068074331223198
D9-e003Coalescence-mGAM-p5,0.1412606179499755,0.18362956912395345
C9-e003Coalescence-mBHI-p3,0.2414486512996567,0.3036153767612825
C8-e003Coalescence-mBHI-p7,0.9923225110348209,6.851133346947112e-05
B4-e003Coalescence-mGAM-p5,0.005618048062775873,0.9758685930161323
D4-e003Coalescence-mGAM-p5,0.2457104462972045,0.31936001633653255
C3-e004Assembly-mBHI-p7,0.25737930358018635,0.2908849295487033
B5-e003Coalescence-mGAM-p5,0.09880902403138793,0.16779344496630588
B5-e003Coalescence-Inoculumn-mBHI,0.09166718979892104,0.7226681641821523
C2-e003Coalescence-mGAM-p3,0.9211580186365865,0.004234225035736165
B5-e003Coalescence-mGAM-p7,0.15325541932319764,0.20416836838880947
D8-e003Coalescence-mBHI-p5,0.9924639529180971,0.00014069838676740863
B10-e003Coalescence-mBHI-p5,0.2409531142717018,0.30316193587910967
B3-e004Assembly-mBHI-p5,0.2561831289847965,0.29036604043291814
B5-e003Coalescence-mBHI-p3,0.2395897989210397,0.3327964059628344
C5-e003Coalescence-mBHI-inoculumn-redo,0.24612290338401177,0.3178855421686747
A2-e003Coalescence-mBHI-p7,0.9859107405590977,0.0017007351439656932
A10-e003Coalescence-mBHI-p5,0.9844098087297696,0.0013218296916479482
B8-e003Assembly-mGAM-p3,0.2174177538008828,0.23002297324892795
A4-e003Coalescence-mGAM-p5,0.23888239333006375,0.3356682662854809
D5-e003Coalescence-mBHI-p5,0.9784783717508582,0.0005033694098427609
D4-e003Coalescence-mGAM-p7,0.2115048553212359,0.27022626097610786
A8-e003Coalescence-mBHI-p7,0.9942952427660618,7.47396365121503e-05
B9-e003GlycerolRevival-mGAM-p2,0.1328776851397744,0.17568429650806616
B2-e003Coalescence-Inoculumn-mGAM,0.25794291319274154,0.26779885644272006
C5-e003Coalescence-mBHI-p5,0.30071515448749386,0.2948427608740045
C5-e003Coalescence-mGAM-p3,0.24635762628739577,0.3183167245252195
A3-e003Coalescence-mBHI-inoculumn-redo,0.347735066208926,0.5996744945885235
D9-e003Assembly-mGAM-p5,0.23777096615988227,0.29897845619767205
B12-e003Coalescence-mGAM-p3,0.23814771947032862,0.30291698999387384
A3-e003Coalescence-Inoculumn-mGAM,0.19553428151054442,0.2044056565244027
C3-e003Coalescence-mGAM-p5,0.003006473761647867,0.6986572391259955
D3-e003Assembly-mBHI-p5,0.2380292300147131,0.30532673065141924
A10-e003Coalescence-mGAM-p3,0.9845706718979892,0.00026107821114968344
A9-e003Coalescence-mBHI-p3,0.5899152525747915,0.15272963038595058
A2-e003Coalescence-Inoculumn-mBHI,0.9985307503678275,0.0003488870737186033
D3-e003Coalescence-mBHI-p7,0.13658155958803334,0.18798958546048603
C3-e003Coalescence-mBHI-p5,0.1098331535066209,0.7590690218501123
D2-e003Assembly-mBHI-p3,0.5099241785188817,0.0963148866653053
B3-e003Assembly-mBHI-p5,0.0661145659637077,0.778431386563202
A9-e003Coalescence-mBHI-p5,0.6930073565473271,0.11167837451500918
D5-e003Coalescence-Inoculumn-mBHI,0.24480441392839628,0.31727904839697774
B2-e003Coalescence-mGAM-p3,0.24197214320745464,0.7162395344088217
B3-e003Coalescence-Inoculumn-mBHI,0.00015772437469347724,0.9994652848682868
A8-e003Coalescence-mBHI-p5,0.9862781755762628,0.0020702470900551364
C2-e003Assembly-mBHI-p5,0.8557720451201569,0.042154686542781296
D9-e003Coalescence-mBHI-p3,0.2267744973025993,0.28792332040024504
D5-e003Assembly-mBHI-p5,0.24345738106915157,0.3131980804574229
A5-e003Coalescence-mBHI-p7,0.2719960765080922,0.2908664488462324
D2-e003Coalescence-mGAM-p5,0.2934403138793526,0.29541678578721664
B9-e003Assembly-mGAM-p5,0.22999794016674843,0.29461210945476823
D3-e003Coalescence-mGAM-p3,0.2050995586071604,0.4179762099244435
D9-e003Coalescence-mGAM-p3,0.13927748896517902,0.1856430467633245
D3-e003Coalescence-mGAM-p5,0.22130191270230504,0.3844200530937309
A5-e003Coalescence-mBHI-inoculumn-redo,0.5981605689063265,0.1623436798039616
D2-e003Assembly-mBHI-p5,0.9710799411476214,0.004402082907902797
B9-e003Coalescence-mGAM-p7,0.1485728298185385,0.18862313661425362
B11-e003Coalescence-mGAM-p7,0.20985944090240313,0.2618038595058199
B5-e003Coalescence-mBHI-p7,0.24160098087297693,0.3336314069838677
A4-e003Coalescence-mBHI-p5,0.9872569887199607,0.001882785378803349
B3-e003Coalescence-mBHI-p7,0.10272162824914174,0.6819932611803144
A10-e003Coalescence-mBHI-p7,0.9953552721922511,1.1435572799673271e-05
B9-e003Coalescence-mBHI-p5,0.24490446297204507,0.30262497447416786
B10-e003Coalescence-mBHI-p3,0.23846522805296716,0.3010836226260976
A2-e003Coalescence-mGAM-p7,0.9686838646395292,0.00149520114355728
C5-e003Assembly-mBHI-p3,0.24203217263364393,0.2961228303042679
E3-e004Assembly-mGAM-p5,0.2594401177047572,0.2835629977537268
C3-e003GlycerolRevival-mBHI-p2,0.23764708190289358,0.29935041862364714
B10-e003Coalescence-mGAM-p7,0.2378174595389897,0.30057647539309784
A9-e003Coalescence-mBHI-p7,0.7023509563511524,0.1106530528895242
B3-e003Coalescence-Inoculumn-mGAM,0.2368641490926925,0.2982738411272207
D5-e003Coalescence-mGAM-p3,0.24561039725355566,0.31781805186849094
D2-e003Coalescence-Inoculumn-mBHI,0.5963289847964689,0.15937114559934654
B4-e003Coalescence-Inoculumn-mGAM,0.23761736145169202,0.29623044721257913
A10-e003Coalescence-mGAM-p7,0.2973025993133889,0.0
B2-e003Assembly-mBHI-p3,0.4665450711132908,0.17703103941188478
D9-e003Coalescence-mBHI-p5,0.24097783227072092,0.3037207473963651
D4-e003Coalescence-mGAM-p3,0.23883256498283473,0.3089789667143149
B9-e003Coalescence-mBHI-p7,0.22112486512996565,0.2821614253624668
A2-e003Coalescence-mGAM-p5,0.987315448749387,0.0012707780273636922
D11-e003Assembly-mGAM-p5,0.22283168219715543,0.2830878088625689
C3-e003Coalescence-mGAM-p7,3.266307013241785e-05,0.979657851745967
B3-e003Coalescence-mGAM-p5,0.0006084355076017656,0.5149581376352869
D9-e003Coalescence-mBHI-p7,0.24175321235899952,0.30479354706963446
C5-e003Coalescence-mBHI-p7,0.2645928396272683,0.31210945476822544
C9-e003Coalescence-mBHI-p7,0.1782037273173124,0.22217684296508067
A2-e003Coalescence-mBHI-p3,0.9864666012751349,0.0009522156422299369
B8-e003Coalescence-mGAM-p5,0.654448553212359,0.08526669389422094
C3-e004Assembly-mBHI-p3,0.2452637567435017,0.2778228507249336
B3-e003Coalescence-mBHI-p5,0.2248123589995096,0.6802346334490504
C2-e003Coalescence-mBHI-inoculumn-redo,0.9878856302108877,0.00044996936900142944
C11-e003GlycerolRevival-mGAM-p2,0.24185816576753308,0.3132673065141923
B2-e003Coalescence-Inoculumn-mBHI,0.2897551741049534,0.5529386358995304
A11-e003Coalescence-mBHI-p5,0.9872348209906817,0.0008648151929752912
C4-e003Assembly-mBHI-p5,0.2523681216282491,0.30180130692260565
C9-e003Assembly-mGAM-p5,0.23878666012751348,0.3002484173984072
A3-e003Coalescence-mBHI-p3,0.8861719470328594,0.09214549724321014
A2-e003Coalescence-mBHI-p5,0.9856595389897009,0.0011669389422095163
C5-e003Assembly-mBHI-p5,0.23923521333987247,0.2944800898509291
B9-e003Coalescence-mBHI-p3,0.24192976949485043,0.3054801919542577
C3-e003Coalescence-mBHI-inoculumn-redo,6.974006866110842e-05,0.9887288135593221
B5-e003Coalescence-mGAM-p3,0.20627974497302598,0.388291300796406
A5-e003Coalescence-mBHI-p3,0.35160323688082395,0.25592740453338786
A4-e003Coalescence-mBHI-p3,0.9858328592447279,0.0008708392893608334
C9-e003GlycerolRevival-mGAM-p2,0.2229299656694458,0.28504012660812744
C9-e003Coalescence-mGAM-p5,0.2289071113290829,0.29166438635899533
A2-e003Coalescence-mBHI-inoculumn-redo,0.9937501716527711,0.0003371451909332245
C2-e003Coalescence-mGAM-p5,0.8984402157920549,0.006330916887890545
C8-e003Coalescence-mBHI-p5,0.9937088769004415,8.872779252603637e-05
B8-e003Coalescence-mGAM-p7,0.7825684158901423,0.07892260567694508
B4-e003Coalescence-Inoculumn-mBHI,1.8440411966650317e-05,0.890167755768838
B8-e003Coalescence-mBHI-p7,0.6788075527219225,0.11941137431080252
B3-e004Assembly-mBHI-p3,0.2582204021579205,0.29229671227282006
B11-e003Coalescence-mBHI-p3,0.23998420794507114,0.30253287727179906
A11-e003Coalescence-mBHI-p3,0.9947917606669936,0.0001445783132530121
B2-e004Assembly-mBHI-p5,0.2520800392349191,0.2776942005309373
B2-e003Coalescence-mBHI-p7,0.8584232466895537,0.10654257708801308
B4-e003Coalescence-mBHI-p3,0.028399705738106913,0.9080022462732286
A5-e003Coalescence-Inoculumn-mBHI,0.5807382050024522,0.15363477639371045
C2-e003Coalescence-mBHI-p7,0.8683586071603728,0.0008882989585460486
A9-e003Coalescence-mGAM-p5,0.2141596861206474,0.018198999387380028
A11-e003Coalescence-mGAM-p3,0.9678337420304071,0.00010700428833979988
D2-e003Coalescence-mBHI-p3,0.4295431093673369,0.22694772309577288
H5-e003Coalescence-mBHI-p5_S40,0.23119127023050515,0.2875036757198285
E2-e003Coalescence-mGAM-p7_S145,0.9537450711132909,0.0018616499897896675
G5-e003Coalescence-mBHI-p7_S124,0.25895213339872486,0.30691862364713085
H4-e003Coalescence-mGAM-p7_S183,0.24181824423737125,0.31248448029405756
F5-e003Coalescence-mGAM-p5_S64,0.21182010789602745,0.3818540943434756
F5-e003Coalescence-mGAM-p7_S160,0.22923560568906323,0.32704952011435573
F8-e003Coalescence-mBHI-p3_S117,0.5108287395782246,0.17805482948744128
H3-e003Coalescence-mBHI-p3_S46,0.1766482589504659,0.23449244435368594
H2-e003Coalescence-mBHI-p7_S133,0.2904968121628249,0.27513773739023895
E5-e003Coalescence-mBHI-p3_S12,0.3693374203040707,0.24855656524402694
F100-e003Coalescence-mGAM-p7_S163,0.23528131436978914,0.2955471717377987
F9-e003Coalescence-mBHI-p5_S18,0.22038371750858268,0.2625926077190116
H3-e003Coalescence-mBHI-p7_S134,0.23633467385973514,0.3141110884214826
E3-e003Coalescence-mGAM-p3_S58,0.23116606179499752,0.7070645293036554
E8-e003Coalescence-mBHI-p5_S5,0.9607855811672388,8.852358586889935e-05
G2-e003Coalescence-mBHI-p3_S33,0.7203718489455616,0.004143250969981621
E9-e003Coalescence-mBHI-p5_S6,0.8375146640510054,0.04827537267714927
G5-e003Coalescence-mBHI-p3_S36,0.2533529180971064,0.30355156218092716
H2-e003Coalescence-mGAM-p7_S181,0.25759127023050515,0.30595578925872985
H9-e003Coalescence-mGAM-p3_S190,0.2176934771947033,0.27956657137022667
E3-e003Coalescence-mBHI-p3_S10,0.8227461500735656,0.1172759852971207
H2-e003Coalescence-mGAM-p5_S85,0.23982265816576756,0.26826209924443534
F2-e003Coalescence-mGAM-p7_S157,0.05411535066208926,0.9000511537676127
H3-e003Coalescence-mGAM-p3_S94,0.20619764590485531,0.3930174596691852
H4-e003Coalescence-mGAM-p3_S95,0.23321608631682197,0.30405605472738406
E5-e003Coalescence-mBHI-p7_S100,0.2734650318783718,0.27674239330202166
E100-e003Coalescence-mBHI-p7_S103,0.9001656694458068,9.710026546865429e-05
F9-e003Coalescence-mGAM-p5_S66,0.2241511525257479,0.28613059015723913
E100-e003Coalescence-mGAM-p3_S155,0.9609067189798921,0.0001522360628956504
E3-e003Coalescence-mGAM-p5_S50,0.15200147130946542,0.795411782724117
E9-e003Coalescence-mBHI-p7_S102,0.59922893575282,0.14196120073514396
E5-e003Coalescence-mBHI-p5_S4,0.29735380088278573,0.2697646518276496
F111-e003Coalescence-mGAM-p7_S164,0.2186271701814615,0.2779273024300592
E111-e003Coalescence-mBHI-p5_S8,0.959917704757234,0.00012589340412497447
F2-e003Coalescence-mGAM-p5_S61,0.04927994114762138,0.7591263018174392
F5-e003Coalescence-mBHI-p5_S16,0.23642962236390389,0.31303440882172756
F8-e003Coalescence-mGAM-p5_S65,0.7024848455125062,0.09811190524811109
H8-e003Coalescence-mBHI-p7_S137,0.9599800882785678,9.230140902593425e-05
G9-e003Coalescence-mGAM-p5_S78,0.23489877390877884,0.29209332244231156
E2-e003Coalescence-mBHI-p5_S1,0.9512638548307994,0.0019604860118439863
E2-e003Coalescence-mBHI-p3_S9,0.9601860716037273,0.0006909332244231163
G8-e003Coalescence-mGAM-p5_S77,0.9497791074055909,0.00082029814171942
G3-e003Coalescence-mBHI-p3_S34,0.0011254536537518391,0.915105983255054
F9-e003Coalescence-mBHI-p3_S118,0.17912143207454634,0.22674290381866452
E111-e003Coalescence-mBHI-p3_S108,0.897490044139284,6.851133346947111e-05
G3-e003Coalescence-mBHI-p5_S26,0.0037469347719470357,0.9514274045333877
G5-e003Coalescence-mBHI-p5_S28,0.27324472780774883,0.2783148866653053
H9-e003Coalescence-mGAM-p5_S90,0.2100876900441393,0.275308556258934
H2-e003Coalescence-mBHI-p3_S45,0.19016017655713585,0.09275597304472126
E8-e003Coalescence-mBHI-p7_S101,0.8220513977439922,0.0720330814784562
E4-e003Coalescence-mBHI-p5_S3,0.9559657675331045,0.0016370226669389424
H2-e003Coalescence-mGAM-p3_S93,0.32252849435998043,0.2718594037165612
E4-e003Coalescence-mGAM-p5_S51,0.9482952427660617,0.0004024913212170717
G9-e003Coalescence-mGAM-p7_S174,0.2326162824914174,0.2945022462732285
