,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-p7,9121,8129
A10-e003Coalescence-mBHI-p5,9099,8122
B8-e003Assembly-mGAM-p3,7723,6891
A4-e003Coalescence-mGAM-p5,9183,8181
D5-e003Coalescence-mBHI-p5,9076,8084
D4-e003Coalescence-mGAM-p7,8104,7013
A8-e003Coalescence-mBHI-p7,9145,8150
B9-e003GlycerolRevival-mGAM-p2,5310,4773
B2-e003Coalescence-Inoculumn-mGAM,8469,7568
C5-e003Coalescence-mBHI-p5,9187,8187
C5-e003Coalescence-mGAM-p3,9179,8183
A3-e003Coalescence-mBHI-inoculumn-redo,9116,8156
D9-e003Assembly-mGAM-p5,8979,7977
B12-e003Coalescence-mGAM-p3,8992,8003
A3-e003Coalescence-Inoculumn-mGAM,6727,6009
C3-e003Coalescence-mGAM-p5,6448,6191
D3-e003Assembly-mBHI-p5,9016,8012
A10-e003Coalescence-mGAM-p3,9085,8088
A9-e003Coalescence-mBHI-p3,9126,8137
A2-e003Coalescence-Inoculumn-mBHI,9084,8112
D3-e003Coalescence-mBHI-p7,5752,4783
C3-e003Coalescence-mBHI-p5,9181,8184
D2-e003Assembly-mBHI-p3,7837,6984
B3-e003Assembly-mBHI-p5,9134,8165
A9-e003Coalescence-mBHI-p5,9184,8182
D5-e003Coalescence-Inoculumn-mBHI,9190,8188
B2-e003Coalescence-mGAM-p3,9174,8184
B3-e003Coalescence-Inoculumn-mBHI,9190,8188
A8-e003Coalescence-mBHI-p5,9121,8126
C2-e003Assembly-mBHI-p5,9119,8109
D9-e003Coalescence-mBHI-p3,8547,7613
D5-e003Assembly-mBHI-p5,9157,8122
A5-e003Coalescence-mBHI-p7,9097,8078
D2-e003Coalescence-mGAM-p5,9189,8184
B9-e003Assembly-mGAM-p5,8809,7816
D3-e003Coalescence-mGAM-p3,9182,8180
D9-e003Coalescence-mGAM-p3,5447,4964
D3-e003Coalescence-mGAM-p5,9188,8188
A5-e003Coalescence-mBHI-inoculumn-redo,9190,8188
D2-e003Assembly-mBHI-p5,9079,8098
B9-e003Coalescence-mGAM-p7,5839,5185
B11-e003Coalescence-mGAM-p7,8003,7125
B5-e003Coalescence-mBHI-p7,9189,8181
A4-e003Coalescence-mBHI-p5,9109,8116
B3-e003Coalescence-mBHI-p7,9179,8182
A10-e003Coalescence-mBHI-p7,9145,8148
B9-e003Coalescence-mBHI-p5,9048,8064
B10-e003Coalescence-mBHI-p3,8987,7974
A2-e003Coalescence-mGAM-p7,9036,8031
C5-e003Assembly-mBHI-p3,8910,7906
E3-e004Assembly-mGAM-p5,8648,7751
C3-e003GlycerolRevival-mBHI-p2,8971,7959
B10-e003Coalescence-mGAM-p7,8963,7960
A9-e003Coalescence-mBHI-p7,9190,8188
B3-e003Coalescence-Inoculumn-mGAM,8910,7961
D5-e003Coalescence-mGAM-p3,9183,8167
D2-e003Coalescence-Inoculumn-mBHI,9187,8188
B4-e003Coalescence-Inoculumn-mGAM,8880,7975
A10-e003Coalescence-mGAM-p7,2980,2634
B2-e003Assembly-mBHI-p3,8984,7977
D9-e003Coalescence-mBHI-p5,9038,8036
D4-e003Coalescence-mGAM-p3,9079,8002
B9-e003Coalescence-mBHI-p7,8458,7575
A2-e003Coalescence-mGAM-p5,9118,8122
D11-e003Assembly-mGAM-p5,8552,7486
C3-e003Coalescence-mGAM-p7,8983,8132
B3-e003Coalescence-mGAM-p5,4669,4626
D9-e003Coalescence-mBHI-p7,9064,8082
C5-e003Coalescence-mBHI-p7,9181,8181
C9-e003Coalescence-mBHI-p7,6835,6095
A2-e003Coalescence-mBHI-p3,9086,8107
B8-e003Coalescence-mGAM-p5,8386,7534
C3-e004Assembly-mBHI-p3,8396,7591
B3-e003Coalescence-mBHI-p5,9056,8138
C2-e003Coalescence-mBHI-inoculumn-redo,9096,8119
C11-e003GlycerolRevival-mGAM-p2,9059,8073
B2-e003Coalescence-Inoculumn-mBHI,8292,7676
A11-e003Coalescence-mBHI-p5,9092,8112
C4-e003Assembly-mBHI-p5,8648,7716
C9-e003Assembly-mGAM-p5,8971,7987
A3-e003Coalescence-mBHI-p3,9156,8164
A2-e003Coalescence-mBHI-p5,9100,8103
C5-e003Assembly-mBHI-p5,8855,7865
B9-e003Coalescence-mBHI-p3,9049,8065
C3-e003Coalescence-mBHI-inoculumn-redo,9083,8151
B5-e003Coalescence-mGAM-p3,9087,8072
A5-e003Coalescence-mBHI-p3,9152,8135
A4-e003Coalescence-mBHI-p3,9084,8098
C9-e003GlycerolRevival-mGAM-p2,8584,7558
C9-e003Coalescence-mGAM-p5,8722,7749
A2-e003Coalescence-mBHI-inoculumn-redo,9126,8157
C2-e003Coalescence-mGAM-p5,8540,7633
C8-e003Coalescence-mBHI-p5,9125,8130
B8-e003Coalescence-mGAM-p7,9182,8183
B4-e003Coalescence-Inoculumn-mBHI,8173,7638
B8-e003Coalescence-mBHI-p7,9187,8184
B3-e004Assembly-mBHI-p3,8696,7831
B11-e003Coalescence-mBHI-p3,9018,8017
A11-e003Coalescence-mBHI-p3,9126,8128
B2-e004Assembly-mBHI-p5,8710,7763
B2-e003Coalescence-mBHI-p7,9070,8109
B4-e003Coalescence-mBHI-p3,9164,8177
A5-e003Coalescence-Inoculumn-mBHI,9129,8102
C2-e003Coalescence-mBHI-p7,8178,7303
A9-e003Coalescence-mGAM-p5,2993,2735
A11-e003Coalescence-mGAM-p3,8966,7996
D2-e003Coalescence-mBHI-p3,9185,8175
H5-e003Coalescence-mBHI-p5_S40,8813,7604
E2-e003Coalescence-mGAM-p7_S145,8992,8039
G5-e003Coalescence-mBHI-p7_S124,9175,8152
H4-e003Coalescence-mGAM-p7_S183,9168,8161
F5-e003Coalescence-mGAM-p5_S64,9179,8179
F5-e003Coalescence-mGAM-p7_S160,9139,8086
F8-e003Coalescence-mBHI-p3_S117,9175,8161
H3-e003Coalescence-mBHI-p3_S46,7196,6013
H2-e003Coalescence-mBHI-p7_S133,9093,8063
E5-e003Coalescence-mBHI-p3_S12,9183,8173
F100-e003Coalescence-mGAM-p7_S163,8902,7944
F9-e003Coalescence-mBHI-p5_S18,8201,7289
H3-e003Coalescence-mBHI-p7_S134,9162,8143
E3-e003Coalescence-mGAM-p3_S58,9101,8169
E8-e003Coalescence-mBHI-p5_S5,8995,8032
G2-e003Coalescence-mBHI-p3_S33,7206,6387
E9-e003Coalescence-mBHI-p5_S6,9138,8115
G5-e003Coalescence-mBHI-p3_S36,9172,8150
H2-e003Coalescence-mGAM-p7_S181,9189,8185
H9-e003Coalescence-mGAM-p3_S190,8444,7536
E3-e003Coalescence-mBHI-p3_S10,9025,8071
H2-e003Coalescence-mGAM-p5_S85,8772,7614
F2-e003Coalescence-mGAM-p7_S157,8874,8117
H3-e003Coalescence-mGAM-p3_S94,9170,8162
H4-e003Coalescence-mGAM-p3_S95,9101,8001
E5-e003Coalescence-mBHI-p7_S100,8999,7968
E100-e003Coalescence-mBHI-p7_S103,8706,7781
F9-e003Coalescence-mGAM-p5_S66,8688,7674
E100-e003Coalescence-mGAM-p3_S155,8998,8030
E3-e003Coalescence-mGAM-p5_S50,9028,8154
E9-e003Coalescence-mBHI-p7_S102,9183,8179
E5-e003Coalescence-mBHI-p5_S4,9098,8070
F111-e003Coalescence-mGAM-p7_S164,8570,7616
E111-e003Coalescence-mBHI-p5_S8,8999,8030
F2-e003Coalescence-mGAM-p5_S61,7673,7432
F5-e003Coalescence-mBHI-p5_S16,9165,8134
F8-e003Coalescence-mGAM-p5_S65,9143,8125
H8-e003Coalescence-mBHI-p7_S137,9003,8019
G9-e003Coalescence-mGAM-p5_S78,8847,7900
E2-e003Coalescence-mBHI-p5_S1,8983,7993
E2-e003Coalescence-mBHI-p3_S9,8988,8015
G8-e003Coalescence-mGAM-p5_S77,8956,7994
G3-e003Coalescence-mBHI-p3_S34,8425,7893
F9-e003Coalescence-mBHI-p3_S118,6975,6210
E111-e003Coalescence-mBHI-p3_S108,8654,7721
G3-e003Coalescence-mBHI-p5_S26,8842,8111
G5-e003Coalescence-mBHI-p5_S28,8924,7835
H9-e003Coalescence-mGAM-p5_S90,8315,7419
H2-e003Coalescence-mBHI-p3_S45,5111,3806
E8-e003Coalescence-mBHI-p7_S101,9160,8146
E4-e003Coalescence-mBHI-p5_S3,8991,8007
H2-e003Coalescence-mGAM-p3_S93,9174,8155
E4-e003Coalescence-mGAM-p5_S51,8952,7980
G9-e003Coalescence-mGAM-p7_S174,8897,7909
F2-e003Coalescence-mBHI-p3_S21,9050,8058
G5-e003Coalescence-mGAM-p3_S84,9166,8144
H8-e003Coalescence-mBHI-p5_S41,9029,8026
E100-e003Coalescence-mBHI-p5_S7,8991,7993
F9-e003Coalescence-mGAM-p7_S162,8782,7831
E2-e003Coalescence-mBHI-p7_S97,8759,7836
F8-e003Coalescence-mGAM-p7_S161,9057,8077
F3-e003Coalescence-mBHI-p3_S22,8970,8143
G3-e003Coalescence-mBHI-p7_S122,8848,8119
G5-e003Coalescence-mGAM-p5_S76,5809,4550
G5-e003Coalescence-mGAM-p7_S172,9182,8175
G8-e003Coalescence-mBHI-p3_S129,9007,8026
G2-e003Coalescence-mGAM-p5_S73,4625,4174
E5-e003Coalescence-mGAM-p7_S148,9187,8179
H9-e003Coalescence-mGAM-p7_S186,8830,7859
E100-e003Coalescence-mGAM-p5_S55,8976,8000
H5-e003Coalescence-mGAM-p3_S96,9160,8129
F4-e003Coalescence-mBHI-p7_S111,9177,8182
H3-e003Coalescence-mGAM-p7_S182,9180,8177
H5-e003Coalescence-mGAM-p5_S88,9166,8134
F4-e003Coalescence-mGAM-p5_S63,8690,8066
H8-e003Coalescence-mGAM-p5_S89,8570,7613
F3-e003Coalescence-mBHI-p5_S14,9082,8154
F100-e003Coalescence-mBHI-p7_S115,8918,7942
E3-e003Coalescence-mGAM-p7_S146,8875,8102
F100-e003Coalescence-mGAM-p3_S167,7975,7113
E9-e003Coalescence-mGAM-p3_S154,6926,6094
F3-e003Coalescence-mGAM-p5_S62,8732,8070
H4-e003Coalescence-mBHI-p7_S135,9161,8153
E3-e003Coalescence-mBHI-p5_S2,9027,8065
H3-e003Coalescence-mBHI-p5_S38,9176,8154
G3-e003Coalescence-mGAM-p3_S82,8737,8060
F111-e003Coalescence-mGAM-p3_S168,8281,7398
F3-e003Coalescence-mGAM-p7_S158,8284,7897
F8-e003Coalescence-mBHI-p7_S113,9104,8121
G2-e003Coalescence-mBHI-p7_S121,8786,7795
H4-e003Coalescence-mBHI-p3_S47,6667,5454
F3-e003Coalescence-mBHI-p7_S110,9034,8136
F100-e003Coalescence-mGAM-p5_S67,8810,7862
G8-e003Coalescence-mBHI-p7_S125,8989,7990
F4-e003Coalescence-mBHI-p5_S15,7363,7143
E111-e003Coalescence-mBHI-p7_S104,8927,7944
E2-e003Coalescence-mGAM-p3_S57,8978,8001
F2-e003Coalescence-mBHI-p5_S13,9035,8069
F4-e003Coalescence-mBHI-p3_S23,8795,8079
E9-e003Coalescence-mGAM-p5_S54,8952,7970
G3-e003Coalescence-mGAM-p5_S74,8662,8068
G9-e003Coalescence-mBHI-p3_S130,8515,7629
E4-e003Coalescence-mGAM-p7_S147,9014,8007
E4-e003Coalescence-mGAM-p3_S59,8555,7634
H4-e003Coalescence-mBHI-p5_S39,9161,8121
F4-e003Coalescence-mGAM-p3_S71,8042,7644
G8-e003Coalescence-mBHI-p5_S29,9015,8039
G2-e003Coalescence-mBHI-p5_S25,8928,7955
G8-e003Coalescence-mGAM-p7_S173,8621,7643
E4-e003Coalescence-mBHI-p3_S11,9005,8039
H9-e003Coalescence-mBHI-p5_S42,8882,7911
F5-e003Coalescence-mBHI-p3_S24,9177,8158
E8-e003Coalescence-mBHI-p3_S105,8681,7753
E8-e003Coalescence-mGAM-p7_S149,4746,3956
E9-e003Coalescence-mGAM-p7_S150,2611,2382
H5-e003Coalescence-mBHI-p7_S136,9094,8009
G9-e003Coalescence-mBHI-p5_S30,8953,7975
F111-e003Coalescence-mBHI-p7_S116,8834,7856
F5-e003Coalescence-mBHI-p7_S112,9067,8003
F4-e003Coalescence-mGAM-p7_S159,8787,8098
F111-e003Coalescence-mBHI-p3_S120,8781,7825
H3-e003Coalescence-mGAM-p5_S86,9178,8172
E4-e003Coalescence-mBHI-p7_S99,8991,8016
H4-e003Coalescence-mGAM-p5_S87,9144,8105
E100-e003Coalescence-mGAM-p7_S151,8809,7873
G9-e003Coalescence-mGAM-p3_S178,8872,7896
H9-e003Coalescence-mBHI-p7_S138,9010,8000
H8-e003Coalescence-mGAM-p7_S185,9067,8054
G2-e003Coalescence-mGAM-p3_S81,8872,7879
F111-e003Coalescence-mBHI-p5_S20,8873,7887
F8-e003Coalescence-mBHI-p5_S17,9189,8179
