,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
F3-e003Coalescence-mGAM-p5_S62,10060,9332
H4-e003Coalescence-mBHI-p7_S135,9822,9362
E3-e003Coalescence-mBHI-p5_S2,9931,9721
H3-e003Coalescence-mBHI-p5_S38,9851,9408
G3-e003Coalescence-mGAM-p3_S82,10054,9315
F111-e003Coalescence-mGAM-p3_S168,9248,8891
F3-e003Coalescence-mGAM-p7_S158,9866,8861
F8-e003Coalescence-mBHI-p7_S113,10072,9735
G2-e003Coalescence-mBHI-p7_S121,9373,9504
H4-e003Coalescence-mBHI-p3_S47,6985,6658
F3-e003Coalescence-mBHI-p7_S110,10119,9675
F100-e003Coalescence-mGAM-p5_S67,9804,9415
G8-e003Coalescence-mBHI-p7_S125,9779,9684
F4-e003Coalescence-mBHI-p5_S15,8909,7854
E111-e003Coalescence-mBHI-p7_S104,9674,9640
E2-e003Coalescence-mGAM-p3_S57,9728,9664
F2-e003Coalescence-mBHI-p5_S13,9946,9730
F4-e003Coalescence-mBHI-p3_S23,10097,9400
E9-e003Coalescence-mGAM-p5_S54,9804,9609
G3-e003Coalescence-mGAM-p5_S74,10058,9270
G9-e003Coalescence-mBHI-p3_S130,9518,9105
E4-e003Coalescence-mGAM-p7_S147,9809,9692
E4-e003Coalescence-mGAM-p3_S59,9157,9290
H4-e003Coalescence-mBHI-p5_S39,9791,9366
F4-e003Coalescence-mGAM-p3_S71,9535,8531
G8-e003Coalescence-mBHI-p5_S29,9851,9710
G2-e003Coalescence-mBHI-p5_S25,9669,9643
G8-e003Coalescence-mGAM-p7_S173,9190,9296
E4-e003Coalescence-mBHI-p3_S11,9852,9710
H9-e003Coalescence-mBHI-p5_S42,9868,9461
F5-e003Coalescence-mBHI-p3_S24,9864,9437
E8-e003Coalescence-mBHI-p3_S105,9196,9472
E8-e003Coalescence-mGAM-p7_S149,4382,5148
E9-e003Coalescence-mGAM-p7_S150,2355,2965
H5-e003Coalescence-mBHI-p7_S136,9703,9261
G9-e003Coalescence-mBHI-p5_S30,9914,9521
F111-e003Coalescence-mBHI-p7_S116,9815,9413
F5-e003Coalescence-mBHI-p7_S112,9695,9253
F4-e003Coalescence-mGAM-p7_S159,10099,9411
F111-e003Coalescence-mBHI-p3_S120,9783,9361
H3-e003Coalescence-mGAM-p5_S86,9936,9482
E4-e003Coalescence-mBHI-p7_S99,9809,9697
H4-e003Coalescence-mGAM-p5_S87,9800,9361
E100-e003Coalescence-mGAM-p7_S151,9465,9533
G9-e003Coalescence-mGAM-p3_S178,9836,9447
H9-e003Coalescence-mBHI-p7_S138,9969,9602
H8-e003Coalescence-mGAM-p7_S185,9913,9736
G2-e003Coalescence-mGAM-p3_S81,9594,9601
F111-e003Coalescence-mBHI-p5_S20,9845,9466
F8-e003Coalescence-mBHI-p5_S17,10182,9793
