,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
C9-e003Coalescence-mGAM-p3,0.7362432564982835,0.6723504186236471
C9-e003Coalescence-mGAM-p7,0.2576753310446297,0.23197876250765775
B2-e003Coalescence-mBHI-p3,0.0,0.00010210332856851133
A8-e003Coalescence-mBHI-p3,0.0,0.9939759036144579
A4-e003Coalescence-mBHI-p7,0.0,0.9786604043291811
B4-e003Coalescence-mBHI-p5,0.7324178518881804,0.0332856851133347
A3-e003Coalescence-mBHI-p7,0.051299656694458066,0.0
B9-e003Coalescence-mGAM-p5,0.7413437959784208,0.6764345517663876
A4-e003Coalescence-mBHI-inoculumn-redo,0.0,0.47957933428629773
B3-e003Coalescence-mBHI-p3,0.06120647376164787,0.0
D4-e003Coalescence-mBHI-p5,0.6985777341834233,0.6194608944251583
C2-e003Coalescence-mBHI-p5,0.0,0.9749846845007147
B3-e004Assembly-mBHI-p7,0.6955370279548798,0.6587706759240352
D4-e003Coalescence-mBHI-p3,0.6974987739087788,0.6254849908107004
C4-e003GlycerolRevival-mBHI-p2,0.6898479646885728,0.6366142536246682
C3-e004Assembly-mBHI-p5,0.693182932810201,0.6563201960383909
B2-e003Coalescence-mBHI-p5,0.0,0.011843986113947314
B8-e003Assembly-mGAM-p5,0.653359489946052,0.6412089034102512
B12-e003Coalescence-mBHI-p3,0.738891613536047,0.6739840718807433
C8-e003Assembly-mGAM-p3,0.4028445316331535,0.6815397181948132
C3-e003Coalescence-mGAM-p3,0.9920549288867092,0.0
D3-e003Coalescence-Inoculumn-mBHI,0.6054928886709171,0.0
C3-e003Coalescence-mBHI-p7,0.4935752820009809,0.40228711455993466
B8-e003Coalescence-mBHI-p5,0.0,0.5183785991423321
C2-e003Coalescence-mGAM-p7,0.0,0.9565039820298141
D3-e003Coalescence-mBHI-p5,0.5373222167729279,0.1198693077394323
B11-e003Coalescence-mGAM-p3,0.7417361451692006,0.6777618950377783
B5-e003Assembly-mBHI-p5,0.6128494359980382,0.5239942822136001
D2-e003Coalescence-mBHI-p5,0.008435507601765571,0.5124566060853584
D5-e003Coalescence-mGAM-p5,0.6140264835703776,0.5229732489279151
B5-e003Coalescence-mBHI-p5,0.6376655223148602,0.10475801511129262
D5-e003Coalescence-mBHI-p7,0.7025012260912212,0.4691647947723096
C9-e003Coalescence-mBHI-p5,0.7396763119176066,0.676332448437819
A10-e003Coalescence-mBHI-p3,0.0,0.932305493159077
A5-e003Coalescence-mGAM-p3,0.23589995095635116,0.5230753522564836
D8-e003Coalescence-mGAM-p5,0.0031387935262383523,0.7110475801511129
A12-e003Coalescence-mGAM-p3,0.0,0.7453542985501327
C2-e003Coalescence-mBHI-p3,0.0,0.8760465591178273
D9-e003Coalescence-mGAM-p7,0.7414418832761157,0.6775576883806412
D4-e003Coalescence-mBHI-p7,0.7213339872486513,0.648356136410047
D8-e003Assembly-mGAM-p3,0.6802354095144679,0.680110271594854
B10-e003Coalescence-mGAM-p3,0.7419323197645905,0.6769450684092302
A9-e003Coalescence-mGAM-p7,0.0,0.6891974678374515
