,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B3-e003Coalescence-Inoculumn-mGAM,1.0,6.769564205530833e-05
C4-e003Coalescence-Inoculumn-mGAM,-0.0,0.9999225916151094
B10-e003Coalescence-mGAM-p3,0.9487840431293676,0.05224301812779414
B4-e003Coalescence-Inoculumn-mGAM,0.18999999999999995,0.795
C3-e003Coalescence-Inoculumn-mGAM,0.02412371598273654,0.9743542721436877
C9-e003Coalescence-mGAM-p3,0.9786020333224918,0.02385080711110904
C9-e003Coalescence-mGAM-p5,0.9663301270888821,0.03203242500554602
F100-e003Coalescence-mGAM-p5_S67,0.9433428634899232,0.05174992112116994
F100-e003Coalescence-mGAM-p7_S163,0.9997104493092611,0.00024423386418037863
G9-e003Coalescence-mGAM-p3_S178,0.9938239056230536,0.005487322439346401
G9-e003Coalescence-mGAM-p5_S78,0.9586273304876343,0.03897341540408996
G9-e003Coalescence-mGAM-p7_S174,0.8994433224587518,0.09317908598883885
