,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
A2-e003Coalescence-Inoculumn-mGAM,0.9999134626420291,2.7892671545232783e-05
D5-e003Coalescence-Inoculumn-mGAM,6.002524962699415e-05,0.9997945699437905
A11-e003Coalescence-mGAM-p3,0.0006461609089865719,0.7567651924912504
A11-e003Coalescence-mGAM-p7,5.095833811545966e-05,0.8651718103722558
A5-e003Coalescence-Inoculumn-mGAM,0.6516815103867784,0.33525347332697
D2-e003Coalescence-Inoculumn-mGAM,0.6431935039596006,0.34164736451373423
D8-e003Coalescence-mGAM-p5,0.0010975553770228394,0.8094770389224732
E111-e003Coalescence-mGAM-p5_S56,0.004275794789395157,0.7307305122494432
H8-e003Coalescence-mGAM-p5_S89,5.73855158957879e-05,0.811220702089299
H8-e003Coalescence-mGAM-p7_S185,0.0,0.9988201293880581
