,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C4-e003Coalescence-Inoculumn-mGAM,4868,5388
D5-e003Coalescence-Inoculumn-mGAM,4868,5388
C11-e003Coalescence-mGAM-p3,2694,3006
C11-e003Coalescence-mGAM-p7,3916,4339
C5-e003Coalescence-Inoculumn-mGAM,4865,5386
D10-e003Coalescence-mGAM-p3,4528,4992
D4-e003Coalescence-Inoculumn-mGAM,3243,3589
H100-e003Coalescence-mGAM-p5_S91,4647,5143
H100-e003Coalescence-mGAM-p7_S187,2997,3263
