,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A2-e003Coalescence-Inoculumn-mGAM,4476,4867
B3-e003Coalescence-Inoculumn-mGAM,4476,4867
A3-e003Coalescence-Inoculumn-mGAM,4414,4792
A9-e003Coalescence-mGAM-p7,3424,3749
B2-e003Coalescence-Inoculumn-mGAM,4440,4846
B8-e003Coalescence-mGAM-p7,3705,3967
E9-e003Coalescence-mGAM-p3_S154,3709,4001
