,index,fixed_diffs,comparisons,sample1,species_id
0,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,0,907815,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
1,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,0,1401986,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
2,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,0,817409,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
3,A_H8_D11_AF_AF_mGAM_mGAM_2_S92,1,1398610,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
4,B_C8_G11_AF_AE_mGAM_mBHI_2_S128,1,1379676,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
5,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,0,1405979,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
6,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,0,1404488,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
7,B_D8_H11_AF_AF_mGAM_mBHI_2_S140,1,1400550,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
8,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,1,1401746,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
9,B_D12_D11_AF_AF_mGAM_mBHI_4_S144,0,1391030,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
10,B_H8_H11_AF_AF_mGAM_mGAM_2_S188,0,1390994,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
11,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,1,1406252,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
12,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,0,1417371,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
13,C_D8_D11_AF_AF_mGAM_mBHI_6_S236,2,1429032,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
14,C_G8_C11_AF_AE_mGAM_mGAM_6_S272,0,1071695,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
15,C_H7_D10_AE_AF_mGAM_mGAM_6_S283,1,1373914,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
16,C_H8_D11_AF_AF_mGAM_mGAM_6_S284,0,1377745,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
17,D_C8_C11_AF_AE_mGAM_mBHI_6_S320,0,1404582,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
18,D_C12_G11_AF_AE_mGAM_mBHI_4_S324,1,1423012,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
19,D_D6_D9_ACPP_AF_mGAM_mBHI_6_S330,2,1427672,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
20,D_D7_D10_AE_AF_mGAM_mBHI_6_S331,1,1408490,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
21,D_D8_D11_AF_AF_mGAM_mBHI_6_S332,0,1416373,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
22,D_D11_H10_AE_AF_mGAM_mBHI_4_S335,0,1419150,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
23,D_D12_H11_AF_AF_mGAM_mBHI_4_S336,2,1433025,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
24,D_G8_C11_AF_AE_mGAM_mGAM_6_S368,1,1420813,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
25,D_G12_G11_AF_AE_mGAM_mGAM_4_S372,1,1396951,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
26,D_H7_D10_AE_AF_mGAM_mGAM_6_S379,0,747776,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
27,D_H8_D11_AF_AF_mGAM_mGAM_6_S380,2,1421614,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
28,D_H11_H10_AE_AF_mGAM_mGAM_4_S383,0,1391554,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
29,D11-e003Coalescence-mBHI-p5,6,1435105,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
30,D10-e003Coalescence-mBHI-p3,6,1438766,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
31,D11-e003Coalescence-mGAM-p5,10,1425777,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
32,D10-e003Coalescence-mBHI-p5,7,1436728,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
33,C11-e003Coalescence-mGAM-p5,10,1332128,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
34,D10-e003Coalescence-mGAM-p7,6,1427843,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
35,C11-e003Coalescence-mGAM-p3,7,1418549,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
36,C11-e003Coalescence-mBHI-p5,6,1435203,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
37,D11-e003Coalescence-mGAM-p7,7,1430063,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
38,C11-e003Coalescence-mGAM-p7,6,1237866,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
39,D10-e003Coalescence-mBHI-p7,6,1438099,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
40,H111-e003Coalescence-mGAM-p7_S188,1,1404623,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
41,H111-e003Coalescence-mBHI-p3_S144,1,1406467,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
42,G111-e003Coalescence-mGAM-p5_S80,0,1231714,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
43,G111-e003Coalescence-mBHI-p5_S32,1,1383052,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
44,G111-e003Coalescence-mBHI-p3_S132,0,694216,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
45,H100-e003Coalescence-mBHI-p5_S43,0,1397558,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
46,H111-e003Coalescence-mGAM-p5_S92,1,1377361,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
47,G111-e003Coalescence-mGAM-p3_S180,2,1302695,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
48,G111-e003Coalescence-mBHI-p7_S128,1,1400780,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
49,H111-e003Coalescence-mBHI-p5_S44,0,1398038,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
50,H100-e003Coalescence-mBHI-p7_S139,1,1399305,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
51,H111-e003Coalescence-mGAM-p3_S192,1,1393095,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
52,B5-e003Coalescence-Inoculumn-mGAM,6,1406299,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
53,D5-e003Coalescence-Inoculumn-mGAM,12,1412527,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
54,A5-e003Coalescence-Inoculumn-mGAM,6,1441581,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444
