,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B3-e003Coalescence-Inoculumn-mBHI,12815,14523
A8-e003Coalescence-mBHI-p5,12718,14554
D5-e004Assembly-mGAM-p7,12712,14393
C2-e003Assembly-mBHI-p5,9275,11538
D9-e003Coalescence-mBHI-p3,12368,14021
D5-e003Assembly-mBHI-p5,12672,14248
A5-e003Coalescence-mBHI-p7,12473,13959
G2-e004Assembly-epsilon-p3,12340,13911
D2-e003Coalescence-mGAM-p5,12859,14549
B9-e003Assembly-mGAM-p5,12216,13006
D3-e003Coalescence-mGAM-p3,12766,14417
D9-e003Coalescence-mGAM-p3,12819,14500
E2-e004Assembly-mGAM-p7,9046,10235
D3-e003Coalescence-mGAM-p5,12868,14578
C10-e003Coalescence-mGAM-p3,12803,14530
A5-e003Coalescence-mBHI-inoculumn-redo,12818,14495
B11-e003Assembly-mGAM-p3,12342,13909
D2-e003Assembly-mBHI-p5,12577,14368
B9-e003Coalescence-mGAM-p7,12842,14507
B11-e003Coalescence-mGAM-p7,12714,14379
C3-e003Coalescence-Inoculumn-mGAM,12814,14508
B5-e003Coalescence-mBHI-p7,12847,14531
A3-e003Coalescence-mGAM-p7,12812,14522
D4-e003Coalescence-Inoculumn-mBHI,12874,14581
A4-e003Coalescence-mBHI-p5,12811,14516
B3-e003Coalescence-mBHI-p7,12830,14543
C2-e004Assembly-mBHI-p7,12540,14197
D10-e003Coalescence-mGAM-p7,12837,14543
C12-e003Coalescence-mGAM-p3,12818,14500
C11-e003Coalescence-mGAM-p3,12865,14576
D5-e004Assembly-mGAM-p3,5329,6021
A10-e003Coalescence-mBHI-p7,12827,14557
C10-e003Coalescence-mBHI-p7,12834,14552
B9-e003Coalescence-mBHI-p5,12870,14570
B10-e003Coalescence-mBHI-p3,12850,14545
C11-e003Coalescence-mBHI-p5,12870,14578
A2-e003Coalescence-mGAM-p7,12583,14370
C5-e003Assembly-mBHI-p3,12355,13354
F5-e004Assembly-epsilon-p3,12585,14257
E3-e004Assembly-mGAM-p5,12572,14248
E2-e004Assembly-mGAM-p5,8572,9849
C3-e003GlycerolRevival-mBHI-p2,12073,13625
D10-e003Coalescence-mGAM-p3,12839,14540
B10-e003Coalescence-mGAM-p7,11134,11937
C4-e004Assembly-mBHI-p3,12636,14257
A9-e003Coalescence-mBHI-p7,12872,14581
C2-e003Coalescence-Inoculumn-mGAM,12680,14411
B3-e003Coalescence-Inoculumn-mGAM,12823,14469
D11-e003Coalescence-mGAM-p7,12810,14481
D5-e003Coalescence-mGAM-p3,12782,14495
E5-e004Assembly-mGAM-p3,12196,13837
D2-e003Coalescence-Inoculumn-mBHI,12733,14435
B4-e003Coalescence-Inoculumn-mGAM,12861,14558
F2-e004Assembly-epsilon-p7,11243,12758
A10-e003Coalescence-mGAM-p7,12752,14480
B2-e003Assembly-mBHI-p3,12412,14309
D9-e003Coalescence-mBHI-p5,12847,14532
C4-e003Coalescence-Inoculumn-mGAM,12718,14425
D4-e003Coalescence-mGAM-p3,12849,14538
B9-e003Coalescence-mBHI-p7,12827,14532
A2-e003Coalescence-mGAM-p5,12678,14551
D11-e003Assembly-mGAM-p5,12259,13665
C3-e003Coalescence-mGAM-p7,12835,14552
B11-e003GlycerolRevival-mGAM-p2,12146,13560
C5-e004Assembly-mBHI-p7,11441,12894
B3-e003Coalescence-mGAM-p5,12829,14540
D9-e003Coalescence-mBHI-p7,12829,14511
G5-e004Assembly-epsilon-p5,12332,13947
B10-e003Assembly-mGAM-p3,8299,9542
D3-e004Assembly-mGAM-p5,12445,14118
C5-e003Coalescence-mBHI-p7,12870,14563
D12-e003Coalescence-mBHI-p3,12760,14394
D4-e004Assembly-mGAM-p7,11726,13280
C11-e003Coalescence-mGAM-p7,12857,14570
C11-e003Assembly-mGAM-p3,12639,14197
D10-e003Coalescence-mBHI-p7,12856,14559
C9-e003Coalescence-mBHI-p7,12830,14525
A2-e003Coalescence-mBHI-p3,12523,14387
B8-e003Coalescence-mGAM-p5,12830,14454
C3-e004Assembly-mBHI-p3,11962,13579
C11-e003Assembly-mGAM-p5,11888,13123
B10-e003GlycerolRevival-mGAM-p2,9565,10925
B3-e003Coalescence-mBHI-p5,12836,14544
C2-e003Coalescence-mBHI-inoculumn-redo,12851,14558
A8-e003Coalescence-mGAM-p7,12668,14519
C11-e003GlycerolRevival-mGAM-p2,12243,13753
B2-e003Coalescence-Inoculumn-mBHI,12715,14460
A11-e003Coalescence-mBHI-p5,12858,14552
C10-e003Coalescence-mGAM-p5,12840,14558
C4-e003Assembly-mBHI-p5,12793,14482
C9-e003Assembly-mGAM-p5,11882,13373
A5-e003Coalescence-Inoculumn-mGAM,12707,14414
A3-e003Coalescence-mBHI-p3,12792,14538
AG-Fecal,12592,14200
D4-e003Coalescence-Inoculumn-mGAM,10521,11240
A2-e003Coalescence-mBHI-p5,12563,14468
B5-e004Assembly-mBHI-p5,12578,14186
G2-e004Assembly-epsilon-p5,12289,13919
C5-e003Assembly-mBHI-p5,10911,10932
C10-e003Coalescence-mBHI-p5,12845,14554
B9-e003Coalescence-mBHI-p3,12848,14524
C3-e003Coalescence-mBHI-inoculumn-redo,12831,14531
B5-e003Coalescence-mGAM-p3,12659,14308
C3-e003Assembly-mBHI-p5,12029,13600
F2-e004Assembly-epsilon-p5,12141,13724
A5-e003Coalescence-mBHI-p3,6883,7400
C4-e004Assembly-mBHI-p7,12253,13762
A4-e003Coalescence-mBHI-p3,12702,14412
C9-e003GlycerolRevival-mGAM-p2,12257,13862
B2-e004Assembly-mBHI-p7,12291,13903
B4-e004Assembly-mBHI-p3,12223,13817
F3-e004Assembly-epsilon-p5,11713,13313
C9-e003Coalescence-mGAM-p5,12855,14566
A2-e003Coalescence-mBHI-inoculumn-redo,12652,14495
C2-e003Coalescence-mGAM-p5,12789,14504
B8-e003GlycerolRevival-mGAM-p2,8634,10229
C8-e003Coalescence-mBHI-p5,12866,14579
B8-e003Coalescence-mGAM-p7,12829,14529
B4-e003Coalescence-Inoculumn-mBHI,12850,14551
D2-e003Coalescence-Inoculumn-mGAM,12729,14434
B8-e003Coalescence-mBHI-p7,12840,14524
B3-e004Assembly-mBHI-p3,11830,13454
D3-e003Coalescence-Inoculumn-mGAM,12827,14531
B11-e003Coalescence-mBHI-p3,12847,14525
C5-e003Coalescence-Inoculumn-mGAM,12854,14565
C4-e003Coalescence-mBHI-p5,12874,14578
B2-e004Assembly-mBHI-p3,12432,14079
G3-e004Assembly-epsilon-p5,11886,13513
A11-e003Coalescence-mBHI-p3,12872,14576
B2-e004Assembly-mBHI-p5,12527,14202
B4-e004Assembly-mBHI-p7,12474,14062
B2-e003Coalescence-mBHI-p7,9029,10642
A4-e003Coalescence-Inoculumn-mGAM,12822,14552
B4-e003Coalescence-mBHI-p3,12828,14546
A5-e003Coalescence-Inoculumn-mBHI,11803,13270
A9-e003Coalescence-mGAM-p5,12846,14523
C10-e003Coalescence-mGAM-p7,12843,14555
F3-e004Assembly-epsilon-p7,11804,13425
A11-e003Coalescence-mGAM-p3,12866,14559
C10-e003Coalescence-mBHI-p3,12840,14545
D2-e003Coalescence-mBHI-p3,12830,14485
C5-e003GlycerolRevival-mBHI-p2,12680,14219
H5-e003Coalescence-mBHI-p5_S40,12847,14518
E2-e003Coalescence-mGAM-p7_S145,12366,14426
G5-e003Coalescence-mBHI-p7_S124,12852,14513
H111-e003Coalescence-mGAM-p7_S188,12863,14538
H4-e003Coalescence-mGAM-p7_S183,12847,14524
F5-e003Coalescence-mGAM-p5_S64,12853,14515
F5-e003Coalescence-mGAM-p7_S160,12774,14399
F8-e003Coalescence-mBHI-p3_S117,12837,14477
H3-e003Coalescence-mBHI-p3_S46,12843,14499
H2-e003Coalescence-mBHI-p7_S133,12693,14272
E5-e003Coalescence-mBHI-p3_S12,12658,14258
F100-e003Coalescence-mGAM-p7_S163,12841,14544
F9-e003Coalescence-mBHI-p5_S18,12859,14518
H3-e003Coalescence-mBHI-p7_S134,12790,14436
E3-e003Coalescence-mGAM-p3_S58,12662,14382
G4-e003Coalescence-mBHI-p5_S27,12837,14536
E8-e003Coalescence-mBHI-p5_S5,12537,14522
G2-e003Coalescence-mBHI-p3_S33,12779,14491
E9-e003Coalescence-mBHI-p5_S6,12836,14502
H111-e003Coalescence-mBHI-p3_S144,12822,14532
G111-e003Coalescence-mGAM-p5_S80,12852,14532
G100-e003Coalescence-mGAM-p3_S179,12677,14348
F111-e003Coalescence-mGAM-p5_S68,12716,14268
G111-e003Coalescence-mBHI-p5_S32,12870,14567
G5-e003Coalescence-mBHI-p3_S36,12754,14356
H2-e003Coalescence-mGAM-p7_S181,12859,14556
H9-e003Coalescence-mGAM-p3_S190,10224,11433
E3-e003Coalescence-mBHI-p3_S10,12593,14350
H2-e003Coalescence-mGAM-p5_S85,8921,9521
G8-e003Coalescence-mGAM-p3_S177,12536,14293
F2-e003Coalescence-mGAM-p7_S157,12707,14384
H3-e003Coalescence-mGAM-p3_S94,12691,14287
H4-e003Coalescence-mGAM-p3_S95,12214,13662
E5-e003Coalescence-mBHI-p7_S100,12596,14171
G111-e003Coalescence-mBHI-p3_S132,5682,5878
F3-e003Coalescence-mGAM-p3_S70,12483,14130
E100-e003Coalescence-mBHI-p7_S103,12575,14287
F9-e003Coalescence-mGAM-p5_S66,12822,14473
G111-e003Coalescence-mGAM-p7_S176,7747,8353
H100-e003Coalescence-mGAM-p7_S187,12730,14375
E100-e003Coalescence-mGAM-p3_S155,12762,14504
E3-e003Coalescence-mGAM-p5_S50,12753,14456
F5-e003Coalescence-mGAM-p3_S72,12371,13934
E9-e003Coalescence-mBHI-p7_S102,12840,14521
E5-e003Coalescence-mBHI-p5_S4,12670,14236
F111-e003Coalescence-mGAM-p7_S164,12622,14170
E111-e003Coalescence-mBHI-p5_S8,12850,14507
H100-e003Coalescence-mBHI-p5_S43,12869,14545
F2-e003Coalescence-mGAM-p5_S61,12734,14416
F5-e003Coalescence-mBHI-p5_S16,12776,14371
F8-e003Coalescence-mGAM-p5_S65,12672,14187
H8-e003Coalescence-mBHI-p7_S137,12859,14538
G9-e003Coalescence-mGAM-p5_S78,12656,14346
E2-e003Coalescence-mBHI-p5_S1,12291,14337
E2-e003Coalescence-mBHI-p3_S9,12343,14304
G8-e003Coalescence-mGAM-p5_S77,12716,14471
G3-e003Coalescence-mBHI-p3_S34,12795,14502
G100-e003Coalescence-mBHI-p5_S31,12796,14503
F9-e003Coalescence-mBHI-p3_S118,11183,12200
E111-e003Coalescence-mBHI-p3_S108,12511,14052
G3-e003Coalescence-mBHI-p5_S26,12813,14514
G5-e003Coalescence-mBHI-p5_S28,12859,14552
H111-e003Coalescence-mGAM-p5_S92,12816,14491
G4-e003Coalescence-mBHI-p3_S35,12846,14536
H9-e003Coalescence-mGAM-p5_S90,12771,14364
H2-e003Coalescence-mBHI-p3_S45,12823,14475
E8-e003Coalescence-mBHI-p7_S101,12564,14499
E4-e003Coalescence-mBHI-p5_S3,12765,14464
H2-e003Coalescence-mGAM-p3_S93,12673,14286
E4-e003Coalescence-mGAM-p5_S51,12707,14387
G9-e003Coalescence-mGAM-p7_S174,12792,14492
F2-e003Coalescence-mBHI-p3_S21,12458,14311
E8-e003Coalescence-mGAM-p3_S153,12810,14524
G111-e003Coalescence-mGAM-p3_S180,12714,14364
G5-e003Coalescence-mGAM-p3_S84,12833,14480
H8-e003Coalescence-mBHI-p5_S41,12867,14557
E100-e003Coalescence-mBHI-p5_S7,12830,14564
G100-e003Coalescence-mGAM-p7_S175,12760,14484
F9-e003Coalescence-mGAM-p7_S162,12669,14240
E2-e003Coalescence-mBHI-p7_S97,10362,12497
F8-e003Coalescence-mGAM-p7_S161,12501,13954
F3-e003Coalescence-mBHI-p3_S22,12795,14497
G3-e003Coalescence-mBHI-p7_S122,12813,14499
G5-e003Coalescence-mGAM-p5_S76,12835,14507
G5-e003Coalescence-mGAM-p7_S172,12846,14521
G4-e003Coalescence-mGAM-p5_S75,12811,14503
G8-e003Coalescence-mBHI-p3_S129,12843,14556
E5-e003Coalescence-mGAM-p3_S60,12724,14359
G2-e003Coalescence-mGAM-p5_S73,12729,14443
E5-e003Coalescence-mGAM-p7_S148,12822,14496
H9-e003Coalescence-mGAM-p7_S186,12749,14437
E100-e003Coalescence-mGAM-p5_S55,12720,14423
E8-e003Coalescence-mGAM-p5_S53,12491,14498
H5-e003Coalescence-mGAM-p3_S96,12693,14209
G4-e003Coalescence-mGAM-p3_S83,12732,14472
F4-e003Coalescence-mBHI-p7_S111,12778,14477
H3-e003Coalescence-mGAM-p7_S182,12819,14482
H5-e003Coalescence-mGAM-p5_S88,12759,14378
F4-e003Coalescence-mGAM-p5_S63,12775,14448
G4-e003Coalescence-mGAM-p7_S171,12699,14407
H8-e003Coalescence-mGAM-p5_S89,12816,14479
F3-e003Coalescence-mBHI-p5_S14,12782,14483
F100-e003Coalescence-mBHI-p7_S115,12832,14480
E3-e003Coalescence-mGAM-p7_S146,12703,14408
F100-e003Coalescence-mGAM-p3_S167,12436,14030
G100-e003Coalescence-mBHI-p3_S131,12142,14170
G4-e003Coalescence-mBHI-p7_S123,12823,14526
E9-e003Coalescence-mGAM-p3_S154,12697,14312
F3-e003Coalescence-mGAM-p5_S62,12787,14481
H4-e003Coalescence-mBHI-p7_S135,12847,14515
E3-e003Coalescence-mBHI-p5_S2,12787,14520
G111-e003Coalescence-mBHI-p7_S128,12857,14544
H3-e003Coalescence-mBHI-p5_S38,12830,14494
G3-e003Coalescence-mGAM-p3_S82,12769,14474
F111-e003Coalescence-mGAM-p3_S168,12659,14233
F3-e003Coalescence-mGAM-p7_S158,12441,14088
F8-e003Coalescence-mBHI-p7_S113,12689,14295
G2-e003Coalescence-mBHI-p7_S121,10790,12216
H4-e003Coalescence-mBHI-p3_S47,12852,14545
F3-e003Coalescence-mBHI-p7_S110,12629,14312
F100-e003Coalescence-mGAM-p5_S67,11951,13307
G8-e003Coalescence-mBHI-p7_S125,12825,14551
F4-e003Coalescence-mBHI-p5_S15,12785,14486
H111-e003Coalescence-mBHI-p5_S44,12865,14557
E111-e003Coalescence-mBHI-p7_S104,12678,14312
E2-e003Coalescence-mGAM-p3_S57,12529,14501
F2-e003Coalescence-mBHI-p5_S13,12815,14560
F4-e003Coalescence-mBHI-p3_S23,12766,14497
F2-e003Coalescence-mGAM-p3_S69,12699,14392
E9-e003Coalescence-mGAM-p5_S54,12508,14002
G3-e003Coalescence-mGAM-p5_S74,12796,14493
E111-e003Coalescence-mGAM-p5_S56,12741,14394
G100-e003Coalescence-mGAM-p5_S79,12797,14492
H100-e003Coalescence-mGAM-p5_S91,12788,14461
G9-e003Coalescence-mBHI-p3_S130,12584,14083
E4-e003Coalescence-mGAM-p7_S147,12792,14484
E4-e003Coalescence-mGAM-p3_S59,12767,14447
H4-e003Coalescence-mBHI-p5_S39,12849,14537
F4-e003Coalescence-mGAM-p3_S71,12778,14487
H100-e003Coalescence-mBHI-p7_S139,12861,14563
G8-e003Coalescence-mBHI-p5_S29,12839,14558
G2-e003Coalescence-mBHI-p5_S25,12780,14483
G8-e003Coalescence-mGAM-p7_S173,12771,14499
E4-e003Coalescence-mBHI-p3_S11,12747,14467
E2-e003Coalescence-mGAM-p5_S49,12357,14421
H9-e003Coalescence-mBHI-p5_S42,12844,14504
H111-e003Coalescence-mGAM-p3_S192,12847,14527
F5-e003Coalescence-mBHI-p3_S24,12816,14485
E8-e003Coalescence-mBHI-p3_S105,12118,14199
E8-e003Coalescence-mGAM-p7_S149,12505,14489
H5-e003Coalescence-mBHI-p7_S136,12589,14144
G9-e003Coalescence-mBHI-p5_S30,12853,14549
F111-e003Coalescence-mBHI-p7_S116,12514,14106
F5-e003Coalescence-mBHI-p7_S112,12826,14443
F4-e003Coalescence-mGAM-p7_S159,12784,14475
F111-e003Coalescence-mBHI-p3_S120,12651,14218
H3-e003Coalescence-mGAM-p5_S86,12821,14482
E4-e003Coalescence-mBHI-p7_S99,12648,14309
H4-e003Coalescence-mGAM-p5_S87,12806,14425
E100-e003Coalescence-mGAM-p7_S151,12478,14249
G9-e003Coalescence-mGAM-p3_S178,12785,14492
H9-e003Coalescence-mBHI-p7_S138,12496,14119
H8-e003Coalescence-mGAM-p7_S185,12862,14566
G2-e003Coalescence-mGAM-p3_S81,12758,14458
F111-e003Coalescence-mBHI-p5_S20,12500,14025
F8-e003Coalescence-mBHI-p5_S17,12854,14534
G100-e003Coalescence-mBHI-p7_S127,12785,14489
E5-e003Coalescence-mGAM-p5_S52,12696,14351
