,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B3-e003Coalescence-mBHI-p7,12112,12239
C2-e004Assembly-mBHI-p7,11837,11986
D10-e003Coalescence-mGAM-p7,12116,12241
C12-e003Coalescence-mGAM-p3,12093,12217
C11-e003Coalescence-mGAM-p3,12131,12295
D5-e004Assembly-mGAM-p3,5048,5117
A10-e003Coalescence-mBHI-p7,12108,12286
C10-e003Coalescence-mBHI-p7,12121,12253
B9-e003Coalescence-mBHI-p5,12114,12280
B10-e003Coalescence-mBHI-p3,12071,12244
C11-e003Coalescence-mBHI-p5,12126,12295
A2-e003Coalescence-mGAM-p7,11846,12101
C5-e003Assembly-mBHI-p3,11504,11603
F5-e004Assembly-epsilon-p3,11879,12049
E3-e004Assembly-mGAM-p5,11889,12009
E2-e004Assembly-mGAM-p5,8083,8289
C3-e003GlycerolRevival-mBHI-p2,11375,11456
D10-e003Coalescence-mGAM-p3,12117,12247
B10-e003Coalescence-mGAM-p7,10393,10057
C4-e004Assembly-mBHI-p3,11929,12068
A9-e003Coalescence-mBHI-p7,12113,12285
C2-e003Coalescence-Inoculumn-mGAM,11944,12073
B3-e003Coalescence-Inoculumn-mGAM,12052,12195
D11-e003Coalescence-mGAM-p7,12021,12183
D5-e003Coalescence-mGAM-p3,12012,12160
E5-e004Assembly-mGAM-p3,11442,11665
D2-e003Coalescence-Inoculumn-mBHI,11964,12191
B4-e003Coalescence-Inoculumn-mGAM,12108,12277
F2-e004Assembly-epsilon-p7,10557,10727
A10-e003Coalescence-mGAM-p7,12064,12174
B2-e003Assembly-mBHI-p3,11707,12018
D9-e003Coalescence-mBHI-p5,12088,12254
C4-e003Coalescence-Inoculumn-mGAM,12132,12305
D4-e003Coalescence-mGAM-p3,12091,12269
B9-e003Coalescence-mBHI-p7,12057,12249
A2-e003Coalescence-mGAM-p5,11956,12270
D11-e003Assembly-mGAM-p5,11461,11530
C3-e003Coalescence-mGAM-p7,12121,12271
B11-e003GlycerolRevival-mGAM-p2,11367,11512
C5-e004Assembly-mBHI-p7,10777,10806
B3-e003Coalescence-mGAM-p5,12118,12251
D9-e003Coalescence-mBHI-p7,12069,12238
G5-e004Assembly-epsilon-p5,11612,11768
B10-e003Assembly-mGAM-p3,7880,7707
D3-e004Assembly-mGAM-p5,11758,11866
C5-e003Coalescence-mBHI-p7,12109,12275
D12-e003Coalescence-mBHI-p3,11992,12147
D4-e004Assembly-mGAM-p7,11120,11262
C11-e003Coalescence-mGAM-p7,12122,12282
C11-e003Assembly-mGAM-p3,11846,11985
D10-e003Coalescence-mBHI-p7,12093,12263
C9-e003Coalescence-mBHI-p7,12066,12257
A2-e003Coalescence-mBHI-p3,11810,12146
B8-e003Coalescence-mGAM-p5,12067,12206
C3-e004Assembly-mBHI-p3,11292,11393
C11-e003Assembly-mGAM-p5,11050,11186
B10-e003GlycerolRevival-mGAM-p2,9176,8942
B3-e003Coalescence-mBHI-p5,12122,12243
C2-e003Coalescence-mBHI-inoculumn-redo,12118,12276
A8-e003Coalescence-mGAM-p7,11942,12246
C11-e003GlycerolRevival-mGAM-p2,11480,11583
B2-e003Coalescence-Inoculumn-mBHI,12012,12172
A11-e003Coalescence-mBHI-p5,12092,12280
C10-e003Coalescence-mGAM-p5,12126,12263
C4-e003Assembly-mBHI-p5,12071,12172
C9-e003Assembly-mGAM-p5,11157,11207
A5-e003Coalescence-Inoculumn-mGAM,11960,12168
A3-e003Coalescence-mBHI-p3,12072,12263
AG-Fecal,11873,11976
D4-e003Coalescence-Inoculumn-mGAM,9821,9477
A2-e003Coalescence-mBHI-p5,11851,12201
B5-e004Assembly-mBHI-p5,11889,11977
G2-e004Assembly-epsilon-p5,11595,11727
C5-e003Assembly-mBHI-p5,9913,10068
C10-e003Coalescence-mBHI-p5,12125,12251
B9-e003Coalescence-mBHI-p3,12080,12237
C3-e003Coalescence-mBHI-inoculumn-redo,12113,12241
B5-e003Coalescence-mGAM-p3,11898,12016
C3-e003Assembly-mBHI-p5,11315,11472
F2-e004Assembly-epsilon-p5,11383,11583
A5-e003Coalescence-mBHI-p3,6532,6669
C4-e004Assembly-mBHI-p7,11537,11627
A4-e003Coalescence-mBHI-p3,12004,12056
C9-e003GlycerolRevival-mGAM-p2,11526,11676
B2-e004Assembly-mBHI-p7,11600,11734
B4-e004Assembly-mBHI-p3,11583,11667
F3-e004Assembly-epsilon-p5,11085,11125
C9-e003Coalescence-mGAM-p5,12120,12279
A2-e003Coalescence-mBHI-inoculumn-redo,11926,12242
C2-e003Coalescence-mGAM-p5,12106,12202
B8-e003GlycerolRevival-mGAM-p2,8288,8730
C8-e003Coalescence-mBHI-p5,12130,12304
B8-e003Coalescence-mGAM-p7,12059,12238
B4-e003Coalescence-Inoculumn-mBHI,12122,12271
D2-e003Coalescence-Inoculumn-mGAM,11969,12160
B8-e003Coalescence-mBHI-p7,12056,12240
B3-e004Assembly-mBHI-p3,11170,11226
D3-e003Coalescence-Inoculumn-mGAM,12071,12234
B11-e003Coalescence-mBHI-p3,12062,12229
C5-e003Coalescence-Inoculumn-mGAM,12111,12287
C4-e003Coalescence-mBHI-p5,12132,12293
B2-e004Assembly-mBHI-p3,11712,11908
G3-e004Assembly-epsilon-p5,11242,11330
A11-e003Coalescence-mBHI-p3,12122,12292
B2-e004Assembly-mBHI-p5,11808,11942
B4-e004Assembly-mBHI-p7,11762,11892
B2-e003Coalescence-mBHI-p7,8363,8278
A4-e003Coalescence-Inoculumn-mGAM,12101,12286
B4-e003Coalescence-mBHI-p3,12118,12234
A5-e003Coalescence-Inoculumn-mBHI,11072,11307
A9-e003Coalescence-mGAM-p5,12076,12267
C10-e003Coalescence-mGAM-p7,12127,12267
F3-e004Assembly-epsilon-p7,11146,11250
A11-e003Coalescence-mGAM-p3,12096,12279
C10-e003Coalescence-mBHI-p3,12125,12254
D2-e003Coalescence-mBHI-p3,12056,12247
C5-e003GlycerolRevival-mBHI-p2,11891,12053
H5-e003Coalescence-mBHI-p5_S40,12015,12205
E2-e003Coalescence-mGAM-p7_S145,11634,12148
G5-e003Coalescence-mBHI-p7_S124,12023,12163
H111-e003Coalescence-mGAM-p7_S188,12073,12226
H4-e003Coalescence-mGAM-p7_S183,12028,12214
F5-e003Coalescence-mGAM-p5_S64,12053,12235
F5-e003Coalescence-mGAM-p7_S160,11950,12064
F8-e003Coalescence-mBHI-p3_S117,11995,12187
H3-e003Coalescence-mBHI-p3_S46,12013,12188
H2-e003Coalescence-mBHI-p7_S133,11845,12021
E5-e003Coalescence-mBHI-p3_S12,11808,11996
F100-e003Coalescence-mGAM-p7_S163,12093,12244
F9-e003Coalescence-mBHI-p5_S18,12024,12221
H3-e003Coalescence-mBHI-p7_S134,11949,12141
E3-e003Coalescence-mGAM-p3_S58,12005,11909
G4-e003Coalescence-mBHI-p5_S27,12122,12248
E8-e003Coalescence-mBHI-p5_S5,11810,12237
G2-e003Coalescence-mBHI-p3_S33,12097,12119
E9-e003Coalescence-mBHI-p5_S6,12000,12186
H111-e003Coalescence-mBHI-p3_S144,11992,12133
G111-e003Coalescence-mGAM-p5_S80,12118,12253
G100-e003Coalescence-mGAM-p3_S179,12014,11979
F111-e003Coalescence-mGAM-p5_S68,11862,11981
G111-e003Coalescence-mBHI-p5_S32,12062,12244
G5-e003Coalescence-mBHI-p3_S36,11924,12089
H2-e003Coalescence-mGAM-p7_S181,12037,12225
H9-e003Coalescence-mGAM-p3_S190,9460,9613
E3-e003Coalescence-mBHI-p3_S10,11902,12054
H2-e003Coalescence-mGAM-p5_S85,8248,8205
G8-e003Coalescence-mGAM-p3_S177,11885,11958
F2-e003Coalescence-mGAM-p7_S157,12031,11981
H3-e003Coalescence-mGAM-p3_S94,11923,12027
H4-e003Coalescence-mGAM-p3_S95,11393,11552
E5-e003Coalescence-mBHI-p7_S100,11729,11881
G111-e003Coalescence-mBHI-p3_S132,5214,5210
F3-e003Coalescence-mGAM-p3_S70,11819,11777
E100-e003Coalescence-mBHI-p7_S103,11881,11995
F9-e003Coalescence-mGAM-p5_S66,11992,12161
G111-e003Coalescence-mGAM-p7_S176,7450,6777
H100-e003Coalescence-mGAM-p7_S187,11963,12065
E100-e003Coalescence-mGAM-p3_S155,12096,12204
E3-e003Coalescence-mGAM-p5_S50,12078,12060
F5-e003Coalescence-mGAM-p3_S72,11706,11701
E9-e003Coalescence-mBHI-p7_S102,12022,12212
E5-e003Coalescence-mBHI-p5_S4,11798,11979
F111-e003Coalescence-mGAM-p7_S164,11786,11871
E111-e003Coalescence-mBHI-p5_S8,12043,12185
H100-e003Coalescence-mBHI-p5_S43,12055,12227
F2-e003Coalescence-mGAM-p5_S61,12066,11992
F5-e003Coalescence-mBHI-p5_S16,11911,12120
F8-e003Coalescence-mGAM-p5_S65,11830,11972
H8-e003Coalescence-mBHI-p7_S137,12018,12207
G9-e003Coalescence-mGAM-p5_S78,11980,11975
E2-e003Coalescence-mBHI-p5_S1,11596,12084
E2-e003Coalescence-mBHI-p3_S9,11615,12063
G8-e003Coalescence-mGAM-p5_S77,12051,12163
G3-e003Coalescence-mBHI-p3_S34,12110,12142
G100-e003Coalescence-mBHI-p5_S31,12108,12172
F9-e003Coalescence-mBHI-p3_S118,10324,10431
E111-e003Coalescence-mBHI-p3_S108,11621,11754
G3-e003Coalescence-mBHI-p5_S26,12111,12180
G5-e003Coalescence-mBHI-p5_S28,12061,12244
H111-e003Coalescence-mGAM-p5_S92,11979,12135
G4-e003Coalescence-mBHI-p3_S35,12122,12238
H9-e003Coalescence-mGAM-p5_S90,11887,12079
H2-e003Coalescence-mBHI-p3_S45,11997,12186
E8-e003Coalescence-mBHI-p7_S101,11807,12189
E4-e003Coalescence-mBHI-p5_S3,12075,12105
H2-e003Coalescence-mGAM-p3_S93,11796,11974
E4-e003Coalescence-mGAM-p5_S51,12011,11951
G9-e003Coalescence-mGAM-p7_S174,12100,12180
F2-e003Coalescence-mBHI-p3_S21,11725,12009
E8-e003Coalescence-mGAM-p3_S153,12110,12194
G111-e003Coalescence-mGAM-p3_S180,11993,12072
G5-e003Coalescence-mGAM-p3_S84,12060,12200
H8-e003Coalescence-mBHI-p5_S41,12057,12231
E100-e003Coalescence-mBHI-p5_S7,12117,12296
G100-e003Coalescence-mGAM-p7_S175,12083,12079
F9-e003Coalescence-mGAM-p7_S162,11827,11995
E2-e003Coalescence-mBHI-p7_S97,9756,10437
F8-e003Coalescence-mGAM-p7_S161,11617,11768
F3-e003Coalescence-mBHI-p3_S22,12103,12134
G3-e003Coalescence-mBHI-p7_S122,12109,12159
G5-e003Coalescence-mGAM-p5_S76,12061,12220
G5-e003Coalescence-mGAM-p7_S172,12048,12219
G4-e003Coalescence-mGAM-p5_S75,12100,12197
G8-e003Coalescence-mBHI-p3_S129,12127,12300
E5-e003Coalescence-mGAM-p3_S60,11876,12055
G2-e003Coalescence-mGAM-p5_S73,12061,12046
E5-e003Coalescence-mGAM-p7_S148,11968,12134
H9-e003Coalescence-mGAM-p7_S186,11902,12126
E100-e003Coalescence-mGAM-p5_S55,12034,12114
E8-e003Coalescence-mGAM-p5_S53,11775,12214
H5-e003Coalescence-mGAM-p3_S96,11843,12014
G4-e003Coalescence-mGAM-p3_S83,12061,12116
F4-e003Coalescence-mBHI-p7_S111,12079,12101
H3-e003Coalescence-mGAM-p7_S182,12049,12203
H5-e003Coalescence-mGAM-p5_S88,11944,12109
F4-e003Coalescence-mGAM-p5_S63,12066,12088
G4-e003Coalescence-mGAM-p7_S171,12009,12007
H8-e003Coalescence-mGAM-p5_S89,11970,12151
F3-e003Coalescence-mBHI-p5_S14,12098,12118
F100-e003Coalescence-mBHI-p7_S115,11992,12142
E3-e003Coalescence-mGAM-p7_S146,12041,11991
F100-e003Coalescence-mGAM-p3_S167,11740,11686
G100-e003Coalescence-mBHI-p3_S131,11413,11876
G4-e003Coalescence-mBHI-p7_S123,12114,12233
E9-e003Coalescence-mGAM-p3_S154,11879,12005
F3-e003Coalescence-mGAM-p5_S62,12097,12133
H4-e003Coalescence-mBHI-p7_S135,12028,12209
E3-e003Coalescence-mBHI-p5_S2,12064,12257
G111-e003Coalescence-mBHI-p7_S128,12042,12218
H3-e003Coalescence-mBHI-p5_S38,11996,12179
G3-e003Coalescence-mGAM-p3_S82,12085,12128
F111-e003Coalescence-mGAM-p3_S168,11822,11970
F3-e003Coalescence-mGAM-p7_S158,11763,11673
F8-e003Coalescence-mBHI-p7_S113,11834,11937
G2-e003Coalescence-mBHI-p7_S121,10237,9951
H4-e003Coalescence-mBHI-p3_S47,12084,12236
F3-e003Coalescence-mBHI-p7_S110,11978,11921
F100-e003Coalescence-mGAM-p5_S67,11304,11119
G8-e003Coalescence-mBHI-p7_S125,12112,12270
F4-e003Coalescence-mBHI-p5_S15,12088,12115
H111-e003Coalescence-mBHI-p5_S44,12057,12240
E111-e003Coalescence-mBHI-p7_S104,11833,11945
E2-e003Coalescence-mGAM-p3_S57,11781,12223
F2-e003Coalescence-mBHI-p5_S13,12112,12272
F4-e003Coalescence-mBHI-p3_S23,12098,12145
F2-e003Coalescence-mGAM-p3_S69,12029,12014
E9-e003Coalescence-mGAM-p5_S54,11690,11816
G3-e003Coalescence-mGAM-p5_S74,12094,12106
E111-e003Coalescence-mGAM-p5_S56,11932,12092
G100-e003Coalescence-mGAM-p5_S79,12105,12122
H100-e003Coalescence-mGAM-p5_S91,11966,12115
G9-e003Coalescence-mBHI-p3_S130,11725,11806
E4-e003Coalescence-mGAM-p7_S147,12097,12125
E4-e003Coalescence-mGAM-p3_S59,12082,12093
H4-e003Coalescence-mBHI-p5_S39,12043,12213
F4-e003Coalescence-mGAM-p3_S71,12102,12155
H100-e003Coalescence-mBHI-p7_S139,12025,12214
G8-e003Coalescence-mBHI-p5_S29,12128,12295
G2-e003Coalescence-mBHI-p5_S25,12080,12103
G8-e003Coalescence-mGAM-p7_S173,12107,12204
E4-e003Coalescence-mBHI-p3_S11,12069,12088
E2-e003Coalescence-mGAM-p5_S49,11633,12162
H9-e003Coalescence-mBHI-p5_S42,12013,12176
H111-e003Coalescence-mGAM-p3_S192,12038,12229
F5-e003Coalescence-mBHI-p3_S24,11970,12173
E8-e003Coalescence-mBHI-p3_S105,11372,11918
E8-e003Coalescence-mGAM-p7_S149,11768,12205
H5-e003Coalescence-mBHI-p7_S136,11742,11897
G9-e003Coalescence-mBHI-p5_S30,12038,12228
F111-e003Coalescence-mBHI-p7_S116,11706,11876
F5-e003Coalescence-mBHI-p7_S112,11992,12142
F4-e003Coalescence-mGAM-p7_S159,12094,12127
F111-e003Coalescence-mBHI-p3_S120,11797,11936
H3-e003Coalescence-mGAM-p5_S86,12052,12190
E4-e003Coalescence-mBHI-p7_S99,11979,11899
H4-e003Coalescence-mGAM-p5_S87,11985,12145
E100-e003Coalescence-mGAM-p7_S151,11845,11853
G9-e003Coalescence-mGAM-p3_S178,12102,12181
H9-e003Coalescence-mBHI-p7_S138,11661,11868
H8-e003Coalescence-mGAM-p7_S185,12083,12256
G2-e003Coalescence-mGAM-p3_S81,12089,12081
F111-e003Coalescence-mBHI-p5_S20,11636,11864
F8-e003Coalescence-mBHI-p5_S17,12021,12214
G100-e003Coalescence-mBHI-p7_S127,12087,12142
E5-e003Coalescence-mGAM-p5_S52,11825,12023
