,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.224381156490093,0.45993286564972674
C9-e003Coalescence-mGAM-p3,0.04489712899312576,0.8834050085651358
D2-e004Assembly-mGAM-p7,0.15104003234937324,0.16014650460885882
B5-e004Assembly-mBHI-p3,0.26057193691872216,0.2646323517415776
C11-e003Coalescence-mBHI-p3,0.22519296401132227,0.46078211925931967
D11-e003Coalescence-mBHI-p5,0.295831378892034,0.30264156945917287
C9-e003Coalescence-mGAM-p7,0.0706312171451678,0.8229762623378742
C8-e003Coalescence-mGAM-p7,0.07402296805499395,0.9177339097805693
D10-e003Coalescence-mBHI-p3,0.27285119288313786,0.3557449220980504
F3-e004Assembly-epsilon-p3,0.1958113222806308,0.23677779590504935
B2-e003Coalescence-mBHI-p3,0.5345248685806713,0.430120727628681
A8-e003Coalescence-mBHI-p3,0.986521552769915,0.001132800391549066
A4-e003Coalescence-mBHI-p7,0.00044253942579862513,0.9933973407292602
B4-e003Coalescence-mBHI-p5,0.0005317428224828144,0.3707294232808549
A3-e003Coalescence-mBHI-p7,0.0002769915082895269,0.9997581368790276
B9-e003Coalescence-mGAM-p5,0.29663008491710474,0.3013543519047231
A4-e003Coalescence-mBHI-inoculumn-redo,0.15696158511928832,0.8094568072436577
B3-e003Coalescence-mBHI-p3,0.0010125353821269715,0.9982030345052616
D4-e003Coalescence-mBHI-p5,0.29226736756975336,0.3014706746064116
C2-e003Coalescence-mBHI-p5,0.0006812778002426202,0.9941718737254263
B3-e004Assembly-mBHI-p7,0.24149235746057418,0.26567729831144465
B5-e004Assembly-mBHI-p7,0.26232600080873436,0.2663174810343421
D4-e003Coalescence-mBHI-p3,0.2717863323898099,0.33980854882127415
C4-e003GlycerolRevival-mBHI-p2,0.0004864536999595633,0.9949756097560974
G5-e004Assembly-epsilon-p3,0.2950663970885564,0.2797790194958806
C5-e004Assembly-mBHI-p3,0.2526541043267287,0.2577181662452076
D10-e003Assembly-mGAM-p5,8.346138293570563e-05,0.6668869402071947
B2-e003Assembly-mBHI-p5,0.9650066316215123,0.0018538216820295293
C3-e004Assembly-mBHI-p5,0.24455252729478366,0.27102757158006363
B2-e003Coalescence-mBHI-p5,0.29243615042458554,0.6888785382168202
B8-e003Assembly-mGAM-p5,0.5810452891225233,0.0025454767925605676
C4-e003Coalescence-mGAM-p7,0.00047157298827335217,0.9887361122440657
B12-e003Coalescence-mBHI-p3,0.2917702385766276,0.2972941512358267
D3-e004Assembly-mGAM-p7,0.24434169025475133,0.27273717268945263
C8-e003Assembly-mGAM-p3,0.8663022240194096,0.0010673790684395138
C3-e003Coalescence-mGAM-p3,0.0003241407197735544,0.9985934415531448
B4-e003Assembly-mBHI-p5,0.08938511928831377,0.7817448405253283
D4-e004Assembly-mGAM-p5,0.2228401132228063,0.2498736438534954
D3-e003Coalescence-Inoculumn-mBHI,0.13514193287505055,0.668437066644914
C3-e003Coalescence-mBHI-p7,0.00029607763849575416,0.9980146015172526
D11-e003Coalescence-mGAM-p5,0.2962736756975334,0.3014966963047557
A11-e003Coalescence-mGAM-p7,0.3221040841083704,0.2845143160127253
B8-e003Coalescence-mBHI-p5,0.30268976951071574,0.2941320662370503
B10-e003Assembly-mGAM-p5,0.0006287909421754953,0.8102187780406231
C2-e003Coalescence-mGAM-p7,0.000290497371613425,0.9987919079859695
D3-e003Coalescence-mBHI-p5,0.29278851597250305,0.3031908801696713
B11-e003Coalescence-mGAM-p3,0.29660946219167006,0.30223444000326294
C4-e003Coalescence-mBHI-inoculumn-redo,0.020692438334007277,0.949747450852435
B5-e003Assembly-mBHI-p5,0.2919196118075212,0.29808434619463253
D2-e003Coalescence-mBHI-p5,0.28328006469874645,0.29021437311363085
D8-e003Assembly-mGAM-p5,0.8138004043671654,0.0009659026021698345
D5-e003Coalescence-mGAM-p5,0.2939160533764658,0.2982886858634472
B5-e003Coalescence-mBHI-p5,0.293173797007683,0.30060739048862056
D5-e003Coalescence-mBHI-p7,0.2942892033966842,0.299973081001713
C9-e003Coalescence-mBHI-p5,0.296337161342499,0.3023939962476548
A10-e003Coalescence-mBHI-p3,0.31702830570157703,0.6302029529325394
A5-e003Coalescence-mGAM-p3,0.2933115244642135,0.29809756097560974
A2-e003Coalescence-Inoculumn-mGAM,0.9670465830974524,0.000958316339016233
E5-e004Assembly-mGAM-p5,0.27624253942579857,0.2731818255975202
D8-e003Coalescence-mGAM-p5,0.36189437929640117,0.27207790194958803
A12-e003Coalescence-mGAM-p3,0.30144367165386177,0.29334293172363163
C2-e003Coalescence-mBHI-p3,0.002367003639304489,0.9956417326046171
C4-e004Assembly-mBHI-p5,0.24969809947432267,0.28478962394975116
D9-e003Coalescence-mGAM-p7,0.2945432268499798,0.3014019903744188
D4-e003Coalescence-mBHI-p7,0.293609381318237,0.2999574190390733
D8-e003Assembly-mGAM-p3,0.5999942579862515,0.0007768170323843706
E3-e004Assembly-mGAM-p3,0.23988968863728263,0.2631159964108002
B10-e003Coalescence-mGAM-p3,0.07021116053376467,0.8189315604861733
A9-e003Coalescence-mGAM-p7,0.2889112818439143,0.29499934741822337
B5-e003Coalescence-Inoculumn-mGAM,0.29307901334411646,0.2971540092992903
D10-e003Coalescence-mBHI-p5,0.29418843509907,0.30657304837262417
D5-e003Coalescence-mBHI-p3,0.2952223210675293,0.3008645892813443
C5-e003Coalescence-mBHI-p3,0.27326841892438336,0.30768366098376704
D9-e003Coalescence-mGAM-p5,0.29539805903760613,0.30355477608287784
C9-e003Coalescence-mBHI-p3,0.2909181560857258,0.3135471082470022
D10-e003Coalescence-mGAM-p5,0.0008575010109179139,0.9970931560486174
C8-e003Coalescence-mBHI-p7,0.35360760210270925,0.6269190798596949
B11-e003Assembly-mGAM-p5,0.28450262838657503,0.2908214373113631
G3-e004Assembly-epsilon-p7,0.232859684593611,0.2729110857329309
B4-e003Coalescence-mGAM-p5,0.004988758592802264,0.985945101558039
D4-e003Coalescence-mGAM-p5,0.28369939344925194,0.32694102292193494
C3-e004Assembly-mBHI-p7,0.2419292357460574,0.26584664328248636
B5-e003Coalescence-mGAM-p5,0.2666734330772341,0.3626293335508606
B5-e003Coalescence-Inoculumn-mBHI,0.13789090173877883,0.6585061587405172
G3-e004Assembly-epsilon-p3,0.19531346542660735,0.23528020230035077
C2-e003Coalescence-mGAM-p3,0.0006272543469470279,0.9931170568561872
B5-e003Coalescence-mGAM-p7,0.24770917913465426,0.37999706338200506
D8-e003Coalescence-mBHI-p5,0.29629745248685807,0.30178497430459256
F5-e004Assembly-epsilon-p5,0.2838959967650627,0.2688215188840852
E5-e004Assembly-mGAM-p7,0.28141156490093006,0.27442907251814996
C10-e003Assembly-mGAM-p3,0.0005420946219167003,0.319060853250673
B10-e003Coalescence-mBHI-p5,0.2963388596845936,0.30219406150583245
D5-e003Coalescence-Inoculumn-mGAM,0.28944860493327945,0.2914153683008402
