,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B10-e003Coalescence-mBHI-p5,12590,14303
D5-e003Coalescence-Inoculumn-mGAM,12596,14329
F2-e004Assembly-epsilon-p3,12180,13811
B3-e004Assembly-mBHI-p5,12259,13927
B5-e003Coalescence-mBHI-p3,12584,14273
G4-e004Assembly-epsilon-p5,8339,9439
C4-e003Coalescence-mGAM-p5,12516,14242
C5-e003Coalescence-mGAM-p7,12508,14196
C5-e003Coalescence-mBHI-inoculumn-redo,12596,14329
A2-e003Coalescence-mBHI-p7,11996,13858
A10-e003Coalescence-mBHI-p5,12567,14320
A4-e003Coalescence-mGAM-p5,12584,14294
D5-e003Coalescence-mBHI-p5,12554,14294
D3-e003Assembly-mBHI-p3,11731,13297
D4-e003Coalescence-mGAM-p7,12548,14266
A8-e003Coalescence-mBHI-p7,12475,14283
E3-e004Assembly-mGAM-p7,12142,13840
B9-e003GlycerolRevival-mGAM-p2,11312,12592
C4-e003Coalescence-mGAM-p3,12562,14281
B2-e003Coalescence-Inoculumn-mGAM,12455,14190
D5-e003Coalescence-mGAM-p7,10018,11259
C5-e003Coalescence-mBHI-p5,12591,14320
C5-e003Coalescence-mGAM-p3,12586,14307
A3-e003Coalescence-mBHI-inoculumn-redo,12077,13893
D9-e003Assembly-mGAM-p5,7976,8921
B12-e003Coalescence-mGAM-p3,12533,14183
A11-e003Coalescence-mBHI-p7,12526,14222
A3-e003Coalescence-Inoculumn-mGAM,11877,13506
D10-e003Assembly-mGAM-p3,7543,8724
C3-e003Coalescence-mGAM-p5,12560,14291
B4-e004Assembly-mBHI-p5,12312,13961
C10-e003GlycerolRevival-mGAM-p2,12388,14116
D3-e003Assembly-mBHI-p5,12024,13654
A10-e003Coalescence-mGAM-p3,12553,14299
A9-e003Coalescence-mBHI-p3,12591,14312
A2-e003Coalescence-Inoculumn-mBHI,12341,14209
D3-e003Coalescence-mBHI-p7,12584,14303
C3-e003Coalescence-mBHI-p5,12548,14301
D11-e003Assembly-mGAM-p3,11850,13220
D2-e003Assembly-mBHI-p3,12423,14276
B3-e003Assembly-mBHI-p5,12520,14254
A9-e003Coalescence-mBHI-p5,12575,14263
D5-e003Coalescence-Inoculumn-mBHI,12591,14311
B2-e003Coalescence-mGAM-p3,12478,14218
B4-e003Assembly-mBHI-p3,12442,14189
C11-e003Coalescence-mGAM-p5,12590,14319
B3-e003Coalescence-Inoculumn-mBHI,12550,14269
A8-e003Coalescence-mBHI-p5,12455,14304
D5-e004Assembly-mGAM-p7,12432,14129
C2-e003Assembly-mBHI-p5,9094,11361
D9-e003Coalescence-mBHI-p3,12107,13777
D5-e003Assembly-mBHI-p5,12399,14004
A5-e003Coalescence-mBHI-p7,12194,13698
G2-e004Assembly-epsilon-p3,12088,13669
D2-e003Coalescence-mGAM-p5,12575,14271
B9-e003Assembly-mGAM-p5,11963,12802
D3-e003Coalescence-mGAM-p3,12490,14160
D9-e003Coalescence-mGAM-p3,12539,14236
E2-e004Assembly-mGAM-p7,8877,10095
D3-e003Coalescence-mGAM-p5,12593,14324
C10-e003Coalescence-mGAM-p3,12529,14282
A5-e003Coalescence-mBHI-inoculumn-redo,12534,14229
B11-e003Assembly-mGAM-p3,12076,13692
D2-e003Assembly-mBHI-p5,12299,14135
B9-e003Coalescence-mGAM-p7,12562,14248
B11-e003Coalescence-mGAM-p7,12433,14113
C3-e003Coalescence-Inoculumn-mGAM,12533,14253
B5-e003Coalescence-mBHI-p7,12575,14279
A3-e003Coalescence-mGAM-p7,12546,14272
D4-e003Coalescence-Inoculumn-mBHI,12596,14328
A4-e003Coalescence-mBHI-p5,12530,14255
B3-e003Coalescence-mBHI-p7,12561,14288
C2-e004Assembly-mBHI-p7,12288,13955
D10-e003Coalescence-mGAM-p7,12564,14294
C12-e003Coalescence-mGAM-p3,12542,14251
C11-e003Coalescence-mGAM-p3,12587,14322
D5-e004Assembly-mGAM-p3,5244,5929
A10-e003Coalescence-mBHI-p7,12559,14307
C10-e003Coalescence-mBHI-p7,12560,14298
B9-e003Coalescence-mBHI-p5,12595,14317
B10-e003Coalescence-mBHI-p3,12582,14286
C11-e003Coalescence-mBHI-p5,12596,14329
A2-e003Coalescence-mGAM-p7,12346,14165
C5-e003Assembly-mBHI-p3,12103,13134
F5-e004Assembly-epsilon-p3,12337,14008
E3-e004Assembly-mGAM-p5,12307,13994
E2-e004Assembly-mGAM-p5,8387,9690
C3-e003GlycerolRevival-mBHI-p2,11848,13422
D10-e003Coalescence-mGAM-p3,12564,14292
B10-e003Coalescence-mGAM-p7,10871,11693
C4-e004Assembly-mBHI-p3,12370,14009
A9-e003Coalescence-mBHI-p7,12591,14321
C2-e003Coalescence-Inoculumn-mGAM,12396,14164
B3-e003Coalescence-Inoculumn-mGAM,12553,14205
D11-e003Coalescence-mGAM-p7,12542,14232
D5-e003Coalescence-mGAM-p3,12539,14250
E5-e004Assembly-mGAM-p3,11946,13591
D2-e003Coalescence-Inoculumn-mBHI,12445,14157
B4-e003Coalescence-Inoculumn-mGAM,12586,14304
F2-e004Assembly-epsilon-p7,11001,12531
A10-e003Coalescence-mGAM-p7,12470,14234
B2-e003Assembly-mBHI-p3,12207,14138
D9-e003Coalescence-mBHI-p5,12573,14271
C4-e003Coalescence-Inoculumn-mGAM,12445,14170
D4-e003Coalescence-mGAM-p3,12576,14283
B9-e003Coalescence-mBHI-p7,12548,14268
A2-e003Coalescence-mGAM-p5,12419,14297
D11-e003Assembly-mGAM-p5,12013,13420
C3-e003Coalescence-mGAM-p7,12560,14302
B11-e003GlycerolRevival-mGAM-p2,11891,13328
C5-e004Assembly-mBHI-p7,11181,12687
B3-e003Coalescence-mGAM-p5,12557,14294
D9-e003Coalescence-mBHI-p7,12549,14245
G5-e004Assembly-epsilon-p5,12128,13769
B10-e003Assembly-mGAM-p3,8131,9439
D3-e004Assembly-mGAM-p5,12174,13885
C5-e003Coalescence-mBHI-p7,12587,14309
D12-e003Coalescence-mBHI-p3,12498,14140
D4-e004Assembly-mGAM-p7,11486,13078
C11-e003Coalescence-mGAM-p7,12576,14319
C11-e003Assembly-mGAM-p3,12367,13943
D10-e003Coalescence-mBHI-p7,12580,14297
C9-e003Coalescence-mBHI-p7,12558,14260
A2-e003Coalescence-mBHI-p3,12275,14145
B8-e003Coalescence-mGAM-p5,12550,14193
C3-e004Assembly-mBHI-p3,11705,13345
C11-e003Assembly-mGAM-p5,11627,12896
B10-e003GlycerolRevival-mGAM-p2,9399,10789
B3-e003Coalescence-mBHI-p5,12563,14295
C2-e003Coalescence-mBHI-inoculumn-redo,12575,14306
A8-e003Coalescence-mGAM-p7,12435,14275
C11-e003GlycerolRevival-mGAM-p2,12032,13525
B2-e003Coalescence-Inoculumn-mBHI,12427,14218
A11-e003Coalescence-mBHI-p5,12587,14296
C10-e003Coalescence-mGAM-p5,12570,14308
C4-e003Assembly-mBHI-p5,12521,14235
C9-e003Assembly-mGAM-p5,11632,13131
A5-e003Coalescence-Inoculumn-mGAM,12443,14165
A3-e003Coalescence-mBHI-p3,12515,14288
AG-Fecal,12342,13943
D4-e003Coalescence-Inoculumn-mGAM,10390,11139
A2-e003Coalescence-mBHI-p5,12321,14229
B5-e004Assembly-mBHI-p5,12318,13927
G2-e004Assembly-epsilon-p5,12035,13677
C5-e003Assembly-mBHI-p5,10689,10737
C10-e003Coalescence-mBHI-p5,12574,14304
B9-e003Coalescence-mBHI-p3,12558,14258
C3-e003Coalescence-mBHI-inoculumn-redo,12561,14288
B5-e003Coalescence-mGAM-p3,12437,14121
C3-e003Assembly-mBHI-p5,11774,13379
F2-e004Assembly-epsilon-p5,11893,13477
A5-e003Coalescence-mBHI-p3,6770,7277
C4-e004Assembly-mBHI-p7,11979,13527
A4-e003Coalescence-mBHI-p3,12443,14168
C9-e003GlycerolRevival-mGAM-p2,12023,13632
B2-e004Assembly-mBHI-p7,12067,13693
B4-e004Assembly-mBHI-p3,11995,13597
F3-e004Assembly-epsilon-p5,11471,13089
C9-e003Coalescence-mGAM-p5,12580,14312
A2-e003Coalescence-mBHI-inoculumn-redo,12372,14238
C2-e003Coalescence-mGAM-p5,12514,14258
B8-e003GlycerolRevival-mGAM-p2,8484,10087
C8-e003Coalescence-mBHI-p5,12590,14325
B8-e003Coalescence-mGAM-p7,12553,14274
B4-e003Coalescence-Inoculumn-mBHI,12574,14299
D2-e003Coalescence-Inoculumn-mGAM,12487,14213
B8-e003Coalescence-mBHI-p7,12563,14257
B3-e004Assembly-mBHI-p3,11643,13274
D3-e003Coalescence-Inoculumn-mGAM,12553,14262
B11-e003Coalescence-mBHI-p3,12564,14268
C5-e003Coalescence-Inoculumn-mGAM,12577,14308
C4-e003Coalescence-mBHI-p5,12596,14325
B2-e004Assembly-mBHI-p3,12177,13846
G3-e004Assembly-epsilon-p5,11639,13288
A11-e003Coalescence-mBHI-p3,12595,14326
B2-e004Assembly-mBHI-p5,12290,13967
B4-e004Assembly-mBHI-p7,12222,13831
B2-e003Coalescence-mBHI-p7,8829,10459
A4-e003Coalescence-Inoculumn-mGAM,12556,14302
B4-e003Coalescence-mBHI-p3,12553,14294
A5-e003Coalescence-Inoculumn-mBHI,11644,13107
A9-e003Coalescence-mGAM-p5,12570,14260
C10-e003Coalescence-mGAM-p7,12568,14305
F3-e004Assembly-epsilon-p7,11555,13190
A11-e003Coalescence-mGAM-p3,12588,14302
C10-e003Coalescence-mBHI-p3,12570,14294
D2-e003Coalescence-mBHI-p3,12544,14204
C5-e003GlycerolRevival-mBHI-p2,12415,13963
H5-e003Coalescence-mBHI-p5_S40,12559,14229
E2-e003Coalescence-mGAM-p7_S145,12113,14174
G5-e003Coalescence-mBHI-p7_S124,12569,14240
H111-e003Coalescence-mGAM-p7_S188,12579,14286
H4-e003Coalescence-mGAM-p7_S183,12568,14252
F5-e003Coalescence-mGAM-p5_S64,12568,14255
F5-e003Coalescence-mGAM-p7_S160,12520,14166
F8-e003Coalescence-mBHI-p3_S117,12548,14182
H3-e003Coalescence-mBHI-p3_S46,12556,14224
H2-e003Coalescence-mBHI-p7_S133,12411,13971
E5-e003Coalescence-mBHI-p3_S12,12347,13963
F100-e003Coalescence-mGAM-p7_S163,12557,14291
F9-e003Coalescence-mBHI-p5_S18,12566,14235
H3-e003Coalescence-mBHI-p7_S134,12508,14174
E3-e003Coalescence-mGAM-p3_S58,12388,14135
G4-e003Coalescence-mBHI-p5_S27,12561,14286
E8-e003Coalescence-mBHI-p5_S5,12286,14268
G2-e003Coalescence-mBHI-p3_S33,12503,14237
E9-e003Coalescence-mBHI-p5_S6,12552,14211
H111-e003Coalescence-mBHI-p3_S144,12559,14282
G111-e003Coalescence-mGAM-p5_S80,12574,14274
G100-e003Coalescence-mGAM-p3_S179,12408,14103
F111-e003Coalescence-mGAM-p5_S68,12443,13985
G111-e003Coalescence-mBHI-p5_S32,12583,14303
G5-e003Coalescence-mBHI-p3_S36,12479,14088
H2-e003Coalescence-mGAM-p7_S181,12572,14262
H9-e003Coalescence-mGAM-p3_S190,9988,11217
E3-e003Coalescence-mBHI-p3_S10,12345,14152
H2-e003Coalescence-mGAM-p5_S85,8813,9409
G8-e003Coalescence-mGAM-p3_S177,12296,14052
F2-e003Coalescence-mGAM-p7_S157,12451,14159
H3-e003Coalescence-mGAM-p3_S94,12418,14036
H4-e003Coalescence-mGAM-p3_S95,11968,13442
E5-e003Coalescence-mBHI-p7_S100,12333,13919
G111-e003Coalescence-mBHI-p3_S132,5604,5817
F3-e003Coalescence-mGAM-p3_S70,12229,13890
E100-e003Coalescence-mBHI-p7_S103,12393,14138
F9-e003Coalescence-mGAM-p5_S66,12544,14198
G111-e003Coalescence-mGAM-p7_S176,7605,8214
H100-e003Coalescence-mGAM-p7_S187,12443,14113
E100-e003Coalescence-mGAM-p3_S155,12492,14262
E3-e003Coalescence-mGAM-p5_S50,12482,14206
F5-e003Coalescence-mGAM-p3_S72,12129,13682
E9-e003Coalescence-mBHI-p7_S102,12556,14225
E5-e003Coalescence-mBHI-p5_S4,12390,13947
F111-e003Coalescence-mGAM-p7_S164,12390,13978
E111-e003Coalescence-mBHI-p5_S8,12571,14225
H100-e003Coalescence-mBHI-p5_S43,12580,14277
F2-e003Coalescence-mGAM-p5_S61,12457,14161
F5-e003Coalescence-mBHI-p5_S16,12488,14087
F8-e003Coalescence-mGAM-p5_S65,12389,13907
H8-e003Coalescence-mBHI-p7_S137,12579,14280
G9-e003Coalescence-mGAM-p5_S78,12392,14091
E2-e003Coalescence-mBHI-p5_S1,12050,14090
E2-e003Coalescence-mBHI-p3_S9,12100,14049
G8-e003Coalescence-mGAM-p5_S77,12443,14220
G3-e003Coalescence-mBHI-p3_S34,12515,14256
G100-e003Coalescence-mBHI-p5_S31,12523,14253
F9-e003Coalescence-mBHI-p3_S118,11026,12050
E111-e003Coalescence-mBHI-p3_S108,12341,13920
G3-e003Coalescence-mBHI-p5_S26,12541,14270
G5-e003Coalescence-mBHI-p5_S28,12576,14285
H111-e003Coalescence-mGAM-p5_S92,12547,14231
G4-e003Coalescence-mBHI-p3_S35,12571,14289
H9-e003Coalescence-mGAM-p5_S90,12498,14129
H2-e003Coalescence-mBHI-p3_S45,12533,14185
E8-e003Coalescence-mBHI-p7_S101,12321,14267
E4-e003Coalescence-mBHI-p5_S3,12490,14212
H2-e003Coalescence-mGAM-p3_S93,12390,13972
E4-e003Coalescence-mGAM-p5_S51,12430,14138
G9-e003Coalescence-mGAM-p7_S174,12523,14240
F2-e003Coalescence-mBHI-p3_S21,12164,14058
E8-e003Coalescence-mGAM-p3_S153,12535,14275
G111-e003Coalescence-mGAM-p3_S180,12441,14120
G5-e003Coalescence-mGAM-p3_S84,12548,14221
H8-e003Coalescence-mBHI-p5_S41,12584,14302
E100-e003Coalescence-mBHI-p5_S7,12557,14312
G100-e003Coalescence-mGAM-p7_S175,12488,14242
F9-e003Coalescence-mGAM-p7_S162,12404,13968
E2-e003Coalescence-mBHI-p7_S97,10206,12350
F8-e003Coalescence-mGAM-p7_S161,12264,13743
F3-e003Coalescence-mBHI-p3_S22,12524,14250
G3-e003Coalescence-mBHI-p7_S122,12535,14250
G5-e003Coalescence-mGAM-p5_S76,12551,14250
G5-e003Coalescence-mGAM-p7_S172,12552,14256
G4-e003Coalescence-mGAM-p5_S75,12534,14234
G8-e003Coalescence-mBHI-p3_S129,12564,14309
E5-e003Coalescence-mGAM-p3_S60,12431,14057
G2-e003Coalescence-mGAM-p5_S73,12453,14195
E5-e003Coalescence-mGAM-p7_S148,12541,14221
H9-e003Coalescence-mGAM-p7_S186,12456,14142
E100-e003Coalescence-mGAM-p5_S55,12429,14175
E8-e003Coalescence-mGAM-p5_S53,12240,14239
H5-e003Coalescence-mGAM-p3_S96,12409,13934
G4-e003Coalescence-mGAM-p3_S83,12462,14235
F4-e003Coalescence-mBHI-p7_S111,12497,14228
H3-e003Coalescence-mGAM-p7_S182,12531,14221
H5-e003Coalescence-mGAM-p5_S88,12471,14096
F4-e003Coalescence-mGAM-p5_S63,12490,14207
G4-e003Coalescence-mGAM-p7_S171,12452,14188
H8-e003Coalescence-mGAM-p5_S89,12531,14217
F3-e003Coalescence-mBHI-p5_S14,12506,14241
F100-e003Coalescence-mBHI-p7_S115,12546,14199
E3-e003Coalescence-mGAM-p7_S146,12435,14181
F100-e003Coalescence-mGAM-p3_S167,12247,13883
G100-e003Coalescence-mBHI-p3_S131,11973,14012
G4-e003Coalescence-mBHI-p7_S123,12557,14282
E9-e003Coalescence-mGAM-p3_S154,12461,14092
F3-e003Coalescence-mGAM-p5_S62,12508,14231
H4-e003Coalescence-mBHI-p7_S135,12561,14238
E3-e003Coalescence-mBHI-p5_S2,12504,14279
G111-e003Coalescence-mBHI-p7_S128,12575,14273
H3-e003Coalescence-mBHI-p5_S38,12533,14224
G3-e003Coalescence-mGAM-p3_S82,12495,14237
F111-e003Coalescence-mGAM-p3_S168,12434,14034
F3-e003Coalescence-mGAM-p7_S158,12264,13946
F8-e003Coalescence-mBHI-p7_S113,12462,14092
G2-e003Coalescence-mBHI-p7_S121,10631,12095
H4-e003Coalescence-mBHI-p3_S47,12565,14282
F3-e003Coalescence-mBHI-p7_S110,12365,14070
F100-e003Coalescence-mGAM-p5_S67,11705,13093
G8-e003Coalescence-mBHI-p7_S125,12549,14306
F4-e003Coalescence-mBHI-p5_S15,12510,14237
H111-e003Coalescence-mBHI-p5_S44,12583,14284
E111-e003Coalescence-mBHI-p7_S104,12491,14156
E2-e003Coalescence-mGAM-p3_S57,12264,14244
F2-e003Coalescence-mBHI-p5_S13,12530,14311
F4-e003Coalescence-mBHI-p3_S23,12494,14249
F2-e003Coalescence-mGAM-p3_S69,12433,14164
E9-e003Coalescence-mGAM-p5_S54,12248,13735
G3-e003Coalescence-mGAM-p5_S74,12514,14241
E111-e003Coalescence-mGAM-p5_S56,12470,14138
G100-e003Coalescence-mGAM-p5_S79,12522,14248
H100-e003Coalescence-mGAM-p5_S91,12513,14192
G9-e003Coalescence-mBHI-p3_S130,12389,13935
E4-e003Coalescence-mGAM-p7_S147,12515,14237
E4-e003Coalescence-mGAM-p3_S59,12484,14197
H4-e003Coalescence-mBHI-p5_S39,12563,14256
F4-e003Coalescence-mGAM-p3_S71,12504,14248
H100-e003Coalescence-mBHI-p7_S139,12579,14285
G8-e003Coalescence-mBHI-p5_S29,12564,14310
G2-e003Coalescence-mBHI-p5_S25,12491,14232
G8-e003Coalescence-mGAM-p7_S173,12490,14245
E4-e003Coalescence-mBHI-p3_S11,12476,14217
E2-e003Coalescence-mGAM-p5_S49,12099,14176
H9-e003Coalescence-mBHI-p5_S42,12553,14226
H111-e003Coalescence-mGAM-p3_S192,12571,14251
F5-e003Coalescence-mBHI-p3_S24,12528,14199
E8-e003Coalescence-mBHI-p3_S105,11958,14036
E8-e003Coalescence-mGAM-p7_S149,12246,14236
H5-e003Coalescence-mBHI-p7_S136,12368,13930
G9-e003Coalescence-mBHI-p5_S30,12565,14274
F111-e003Coalescence-mBHI-p7_S116,12294,13893
F5-e003Coalescence-mBHI-p7_S112,12538,14157
F4-e003Coalescence-mGAM-p7_S159,12504,14228
F111-e003Coalescence-mBHI-p3_S120,12439,14003
H3-e003Coalescence-mGAM-p5_S86,12542,14221
E4-e003Coalescence-mBHI-p7_S99,12391,14110
H4-e003Coalescence-mGAM-p5_S87,12514,14139
E100-e003Coalescence-mGAM-p7_S151,12279,14061
G9-e003Coalescence-mGAM-p3_S178,12515,14253
H9-e003Coalescence-mBHI-p7_S138,12226,13858
H8-e003Coalescence-mGAM-p7_S185,12577,14312
G2-e003Coalescence-mGAM-p3_S81,12480,14208
F111-e003Coalescence-mBHI-p5_S20,12222,13784
F8-e003Coalescence-mBHI-p5_S17,12566,14254
G100-e003Coalescence-mBHI-p7_S127,12510,14246
E5-e003Coalescence-mGAM-p5_S52,12398,14033
