,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.242,0.277
C9-e003Coalescence-mGAM-p3,0.87,0.694
D2-e004Assembly-mGAM-p7,0.11797623167412909,0.05792358687259492
B5-e004Assembly-mBHI-p3,0.007277182620626342,0.011584717374518985
C11-e003Coalescence-mBHI-p3,0.2345,0.24
D11-e003Coalescence-mBHI-p5,0.0019778838635960525,0.0019493514812892522
C9-e003Coalescence-mGAM-p7,0.788,0.651
C8-e003Coalescence-mGAM-p7,0.934,0.652
D10-e003Coalescence-mBHI-p3,0.094,0.097
F3-e004Assembly-epsilon-p3,0.0628389470505819,-0.0
B2-e003Coalescence-mBHI-p3,0.43200000000000005,0.5
A8-e003Coalescence-mBHI-p3,0.0014916167115054265,0.0355
A4-e003Coalescence-mBHI-p7,0.9967873274522183,0.778
B4-e003Coalescence-mBHI-p5,0.7757151531658646,
A3-e003Coalescence-mBHI-p7,0.99988669793025,0.708
B9-e003Coalescence-mGAM-p5,0.003618351190545278,0.0038987029625785043
A4-e003Coalescence-mBHI-inoculumn-redo,0.801,0.697
B3-e003Coalescence-mBHI-p3,0.9995714025924639,0.6659999999999999
D4-e003Coalescence-mBHI-p5,0.01203020582999448,0.012670784628380139
C2-e003Coalescence-mBHI-p5,0.9986318775077688,0.683
B3-e004Assembly-mBHI-p7,0.004771314990340636,0.004505167867868494
B5-e004Assembly-mBHI-p7,0.002460626665803613,0.05700000000000001
D4-e003Coalescence-mBHI-p3,0.091,0.13
C4-e003GlycerolRevival-mBHI-p2,0.9981400316828632,0.6599999999999999
G5-e004Assembly-epsilon-p3,0.006637354940686609,0.055
C5-e004Assembly-mBHI-p3,0.024275390789085038,0.02027325540540822
D10-e003Assembly-mGAM-p5,0.9266745084183663,0.9493168614864794
B2-e003Assembly-mBHI-p5,0.01180713697038026,0.044
C3-e004Assembly-mBHI-p5,0.005785694689381864,0.005132469722888157
B2-e003Coalescence-mBHI-p5,0.716,0.6425000000000001
B8-e003Assembly-mGAM-p5,0.11416648209096318,0.15694461266687282
C4-e003Coalescence-mGAM-p7,0.9982463592958389,0.741
B12-e003Coalescence-mBHI-p3,0.014143260774050669,0.015594811850314017
D3-e004Assembly-mGAM-p7,0.011331865827751194,0.009653931145432487
C8-e003Assembly-mGAM-p3,0.04664596208110063,-0.0
C3-e003Coalescence-mGAM-p3,0.9994472232354622,0.633
B4-e003Assembly-mBHI-p5,0.6745,0.604
D4-e004Assembly-mGAM-p5,0.02853391434508563,0.0337887590090137
D3-e003Coalescence-Inoculumn-mBHI,0.563,0.452
C3-e003Coalescence-mBHI-p7,0.9995793481882562,0.688
D11-e003Coalescence-mGAM-p5,0.006249210579818699,0.006435954096954991
A11-e003Coalescence-mGAM-p7,0.011754281246513683,0.011584717374518985
B8-e003Coalescence-mBHI-p5,0.0039625441398128645,0.0035881867974173844
B10-e003Assembly-mGAM-p5,0.9725448008514774,0.6875
C2-e003Coalescence-mGAM-p7,0.9997095499395102,0.7070000000000001
D3-e003Coalescence-mBHI-p5,0.01192828747585159,0.011262919669671235
B11-e003Coalescence-mGAM-p3,0.0022669188181729453,0.002442560892217858
C4-e003Coalescence-mBHI-inoculumn-redo,0.778,0.8029999999999999
B5-e003Assembly-mBHI-p5,0.015052340952668357,0.016218604324326577
D2-e003Coalescence-mBHI-p5,0.03588150929315433,0.031189623700628034
D8-e003Assembly-mGAM-p5,0.06756779309711479,0.04505167867868494
D5-e003Coalescence-mGAM-p5,0.01387968607623217,0.01398155545200567
B5-e003Coalescence-mBHI-p5,0.010778679836172802,0.010396541233542679
D5-e003Coalescence-mBHI-p7,0.009938507570954524,0.010958516435355796
C9-e003Coalescence-mBHI-p5,0.0037741822211747387,0.003975148118707495
A10-e003Coalescence-mBHI-p3,0.723,0.4155
A5-e003Coalescence-mGAM-p3,0.011930311106926607,0.012286821457823165
A2-e003Coalescence-Inoculumn-mGAM,0.015944328264161093,-0.0
E5-e004Assembly-mGAM-p5,0.005366811949476439,0.06649999999999998
D8-e003Coalescence-mGAM-p5,0.010886034047444912,0.00795029623741499
A12-e003Coalescence-mGAM-p3,0.012832219551994112,0.013515503603605481
C2-e003Coalescence-mBHI-p3,0.9985969825429546,0.605
C4-e004Assembly-mBHI-p5,0.008172601500101656,-0.0
D9-e003Coalescence-mGAM-p7,0.005154911285160396,0.00555431654942691
D4-e003Coalescence-mBHI-p7,0.008944686582460733,0.009010335735736988
D8-e003Assembly-mGAM-p3,0.10863583749372172,
E3-e004Assembly-mGAM-p3,0.016168019754259202,0.015594811850314017
B10-e003Coalescence-mGAM-p3,0.794,0.714
A9-e003Coalescence-mGAM-p7,0.020906029100928272,0.02252583933934247
B5-e003Coalescence-Inoculumn-mGAM,0.012700008597696065,0.013079519616392402
D10-e003Coalescence-mBHI-p5,0.005049259016388023,0.056
D5-e003Coalescence-mBHI-p3,0.006841973160303798,0.007372092874693899
C5-e003Coalescence-mBHI-p3,0.03600136395765829,0.025341569256760278
D9-e003Coalescence-mGAM-p5,0.004164818042955413,0.0036202241795371824
C9-e003Coalescence-mBHI-p3,0.025500000000000002,0.056
D10-e003Coalescence-mGAM-p5,0.9988737869668934,0.746
C8-e003Coalescence-mBHI-p7,0.6445000000000001,0.532
B11-e003Assembly-mGAM-p5,0.024606266658036127,0.025341569256760278
G3-e004Assembly-epsilon-p7,0.01597321699011089,0.013079519616392402
B4-e003Coalescence-mGAM-p5,0.997551763519388,0.6579999999999999
D4-e003Coalescence-mGAM-p5,0.0565,0.078
C3-e004Assembly-mBHI-p7,0.0021974513483709966,0.0019493514812892522
B5-e003Coalescence-mGAM-p5,0.125,0.172
B5-e003Coalescence-Inoculumn-mBHI,0.564,0.484
G3-e004Assembly-epsilon-p3,0.05830316988166467,0.04505167867868494
C2-e003Coalescence-mGAM-p3,0.9981809815703755,0.733
B5-e003Coalescence-mGAM-p7,0.175,0.156
D8-e003Coalescence-mBHI-p5,0.0037143917184375495,0.004095607152607722
F5-e004Assembly-epsilon-p5,0.022507192546783447,0.0337887590090137
E5-e004Assembly-mGAM-p7,0.011427773434110524,0.011262919669671235
C10-e003Assembly-mGAM-p3,0.7556104885344288,
B10-e003Coalescence-mBHI-p5,0.0034366801880870786,0.003789393533721163
D5-e003Coalescence-Inoculumn-mGAM,0.007874005330571561,0.008109302162163289
F2-e004Assembly-epsilon-p3,0.009433384878589702,-0.0
B3-e004Assembly-mBHI-p5,0.008498899370813396,0.007240448359074365
B5-e003Coalescence-mBHI-p3,0.007906095267983158,0.00687228996793499
G4-e004Assembly-epsilon-p5,0.07737990105077794,0.050683138513520555
C4-e003Coalescence-mGAM-p5,0.9988249338974808,0.839
C5-e003Coalescence-mGAM-p7,0.213,0.273
C5-e003Coalescence-mBHI-inoculumn-redo,0.655,0.551
A2-e003Coalescence-mBHI-p7,0.027631853112108362,-0.0
A10-e003Coalescence-mBHI-p5,0.527,0.377
A4-e003Coalescence-mGAM-p5,0.00574576994865408,0.006051718031465141
D5-e003Coalescence-mBHI-p5,0.9991039568150393,0.784
D3-e003Assembly-mBHI-p3,0.01677128734211387,-0.0
D4-e003Coalescence-mGAM-p7,0.010106580271069955,0.059
A8-e003Coalescence-mBHI-p7,0.0019312610943718633,0.002343728948602107
E3-e004Assembly-mGAM-p7,0.014361189410512967,0.019307862290864973
B9-e003GlycerolRevival-mGAM-p2,0.04759383647655502,0.04054651081081644
C4-e003Coalescence-mGAM-p3,0.9956551234162596,0.744
B2-e003Coalescence-Inoculumn-mGAM,0.02292737808911939,0.015017226226228312
D5-e003Coalescence-mGAM-p7,0.07000989384364537,0.5
C5-e003Coalescence-mBHI-p5,0.018000000000000002,0.003652838811785265
C5-e003Coalescence-mGAM-p3,0.116,0.138
A3-e003Coalescence-mBHI-inoculumn-redo,0.8825000000000001,0.571
D9-e003Assembly-mGAM-p5,0.10506422289294781,0.15694461266687282
B12-e003Coalescence-mGAM-p3,0.01480640717537782,0.015594811850314017
A11-e003Coalescence-mBHI-p7,0.01203020582999448,0.012670784628380139
A3-e003Coalescence-Inoculumn-mGAM,0.0370125157613127,0.027031007207210963
D10-e003Assembly-mGAM-p3,0.9018217916524633,0.6665
C3-e003Coalescence-mGAM-p5,0.9993159387538845,0.618
B4-e004Assembly-mBHI-p5,0.007939098600098752,-0.0
C10-e003GlycerolRevival-mGAM-p2,0.9891965475775439,0.619
D3-e003Assembly-mBHI-p5,0.006219461610813418,0.005406201441442193
A10-e003Coalescence-mGAM-p3,0.922,0.614
A9-e003Coalescence-mBHI-p3,0.0024757139724783483,0.002667533605974766
A2-e003Coalescence-Inoculumn-mBHI,0.01480640717537782,0.015594811850314017
D3-e003Coalescence-mBHI-p7,0.0038707871592138674,0.004268053769559626
C3-e003Coalescence-mBHI-p5,0.9990520608183647,0.713
D11-e003Assembly-mGAM-p3,0.03503070946756161,0.0337887590090137
D2-e003Assembly-mBHI-p3,0.007839760912848102,0.008447189752253425
B3-e003Assembly-mBHI-p5,0.9986318775077688,0.667
A9-e003Coalescence-mBHI-p5,0.00761851562274035,0.007508613113114156
D5-e003Coalescence-Inoculumn-mBHI,0.0030141375420107983,0.0033234844926898727
B2-e003Coalescence-mGAM-p3,0.9974295426739263,0.561
B4-e003Assembly-mBHI-p3,0.8855,0.477
C11-e003Coalescence-mGAM-p5,0.806,0.695
B3-e003Coalescence-Inoculumn-mBHI,0.999140922356298,0.593
A8-e003Coalescence-mBHI-p5,0.003922399500625381,0.045
D5-e004Assembly-mGAM-p7,0.008034699316909756,0.09499999999999997
C2-e003Assembly-mBHI-p5,0.07000989384364537,0.12206803207423442
D9-e003Coalescence-mBHI-p3,0.029385703116284207,0.02896179343629746
D5-e003Assembly-mBHI-p5,0.0182768918961191,0.017628917743833235
A5-e003Coalescence-mBHI-p7,0.023566709884150192,0.057821699403584725
G2-e004Assembly-epsilon-p3,0.01588571797753279,-0.0
D2-e003Coalescence-mGAM-p5,0.008751361018993232,0.009429421118794521
B9-e003Assembly-mGAM-p5,0.030643731677109782,0.0337887590090137
D3-e003Coalescence-mGAM-p3,0.417,0.593
D9-e003Coalescence-mGAM-p3,0.008180620082971933,0.008814458871916618
E2-e004Assembly-mGAM-p7,0.05830745260137579,0.125
D3-e003Coalescence-mGAM-p5,0.338,0.308
C10-e003Coalescence-mGAM-p3,0.9993686211986464,0.651
A5-e003Coalescence-mBHI-inoculumn-redo,0.019969006722781405,0.013079519616392402
B11-e003Assembly-mGAM-p3,0.02875077830076664,0.02896179343629746
D2-e003Assembly-mBHI-p5,0.019830765198564592,-0.0
B9-e003Coalescence-mGAM-p7,0.010404502339454686,0.010958516435355796
B11-e003Coalescence-mGAM-p7,0.014807529280367491,0.01398155545200567
C3-e003Coalescence-Inoculumn-mGAM,0.4575,0.333
