,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
D11-e003Assembly-mGAM-p5,4,14
C3-e003Coalescence-mGAM-p7,5,16
B11-e003GlycerolRevival-mGAM-p2,3,15
C5-e004Assembly-mBHI-p7,0,12
B3-e003Coalescence-mGAM-p5,5,16
D9-e003Coalescence-mBHI-p7,5,17
G5-e004Assembly-epsilon-p5,3,16
B10-e003Assembly-mGAM-p3,2,10
D3-e004Assembly-mGAM-p5,1,16
C5-e003Coalescence-mBHI-p7,5,17
D12-e003Coalescence-mBHI-p3,5,17
D4-e004Assembly-mGAM-p7,1,14
C11-e003Coalescence-mGAM-p7,5,16
C11-e003Assembly-mGAM-p3,5,12
D10-e003Coalescence-mBHI-p7,5,17
C9-e003Coalescence-mBHI-p7,5,17
A2-e003Coalescence-mBHI-p3,5,16
B8-e003Coalescence-mGAM-p5,5,17
C3-e004Assembly-mBHI-p3,3,14
C11-e003Assembly-mGAM-p5,5,16
B10-e003GlycerolRevival-mGAM-p2,2,14
B3-e003Coalescence-mBHI-p5,5,16
C2-e003Coalescence-mBHI-inoculumn-redo,5,17
A8-e003Coalescence-mGAM-p7,5,16
C11-e003GlycerolRevival-mGAM-p2,2,15
B2-e003Coalescence-Inoculumn-mBHI,5,16
A11-e003Coalescence-mBHI-p5,5,17
C10-e003Coalescence-mGAM-p5,5,16
C4-e003Assembly-mBHI-p5,3,16
C9-e003Assembly-mGAM-p5,0,11
A5-e003Coalescence-Inoculumn-mGAM,5,17
A3-e003Coalescence-mBHI-p3,5,16
AG-Fecal,3,13
D4-e003Coalescence-Inoculumn-mGAM,3,7
A2-e003Coalescence-mBHI-p5,5,14
B5-e004Assembly-mBHI-p5,3,14
G2-e004Assembly-epsilon-p5,3,14
C5-e003Assembly-mBHI-p5,3,8
C10-e003Coalescence-mBHI-p5,5,16
B9-e003Coalescence-mBHI-p3,5,17
C3-e003Coalescence-mBHI-inoculumn-redo,5,16
B5-e003Coalescence-mGAM-p3,5,16
C3-e003Assembly-mBHI-p5,3,13
F2-e004Assembly-epsilon-p5,3,15
A5-e003Coalescence-mBHI-p3,0,7
C4-e004Assembly-mBHI-p7,3,16
A4-e003Coalescence-mBHI-p3,3,17
C9-e003GlycerolRevival-mGAM-p2,3,12
B2-e004Assembly-mBHI-p7,5,16
B4-e004Assembly-mBHI-p3,5,14
F3-e004Assembly-epsilon-p5,3,15
C9-e003Coalescence-mGAM-p5,5,17
A2-e003Coalescence-mBHI-inoculumn-redo,5,16
C2-e003Coalescence-mGAM-p5,5,16
B8-e003GlycerolRevival-mGAM-p2,5,13
C8-e003Coalescence-mBHI-p5,5,16
B8-e003Coalescence-mGAM-p7,5,17
B4-e003Coalescence-Inoculumn-mBHI,5,16
D2-e003Coalescence-Inoculumn-mGAM,4,17
B8-e003Coalescence-mBHI-p7,5,17
B3-e004Assembly-mBHI-p3,3,14
D3-e003Coalescence-Inoculumn-mGAM,5,16
B11-e003Coalescence-mBHI-p3,4,17
C5-e003Coalescence-Inoculumn-mGAM,5,17
C4-e003Coalescence-mBHI-p5,5,17
B2-e004Assembly-mBHI-p3,3,16
G3-e004Assembly-epsilon-p5,1,14
A11-e003Coalescence-mBHI-p3,5,17
B2-e004Assembly-mBHI-p5,5,16
B4-e004Assembly-mBHI-p7,4,14
B2-e003Coalescence-mBHI-p7,5,10
A4-e003Coalescence-Inoculumn-mGAM,5,17
B4-e003Coalescence-mBHI-p3,5,17
A5-e003Coalescence-Inoculumn-mBHI,5,14
A9-e003Coalescence-mGAM-p5,5,17
C10-e003Coalescence-mGAM-p7,5,17
F3-e004Assembly-epsilon-p7,2,14
A11-e003Coalescence-mGAM-p3,5,17
C10-e003Coalescence-mBHI-p3,5,16
D2-e003Coalescence-mBHI-p3,5,17
C5-e003GlycerolRevival-mBHI-p2,5,17
H5-e003Coalescence-mBHI-p5_S40,5,14
E2-e003Coalescence-mGAM-p7_S145,5,16
G5-e003Coalescence-mBHI-p7_S124,5,15
H111-e003Coalescence-mGAM-p7_S188,5,15
H4-e003Coalescence-mGAM-p7_S183,5,17
F5-e003Coalescence-mGAM-p5_S64,5,17
F5-e003Coalescence-mGAM-p7_S160,5,13
F8-e003Coalescence-mBHI-p3_S117,5,16
H3-e003Coalescence-mBHI-p3_S46,5,16
H2-e003Coalescence-mBHI-p7_S133,5,17
E5-e003Coalescence-mBHI-p3_S12,5,15
F100-e003Coalescence-mGAM-p7_S163,5,15
F9-e003Coalescence-mBHI-p5_S18,5,16
H3-e003Coalescence-mBHI-p7_S134,3,15
E3-e003Coalescence-mGAM-p3_S58,4,16
G4-e003Coalescence-mBHI-p5_S27,5,17
E8-e003Coalescence-mBHI-p5_S5,5,15
G2-e003Coalescence-mBHI-p3_S33,5,17
E9-e003Coalescence-mBHI-p5_S6,5,17
H111-e003Coalescence-mBHI-p3_S144,5,16
G111-e003Coalescence-mGAM-p5_S80,5,15
G100-e003Coalescence-mGAM-p3_S179,5,16
F111-e003Coalescence-mGAM-p5_S68,4,15
G111-e003Coalescence-mBHI-p5_S32,5,15
G5-e003Coalescence-mBHI-p3_S36,5,15
H2-e003Coalescence-mGAM-p7_S181,5,16
H9-e003Coalescence-mGAM-p3_S190,5,8
E3-e003Coalescence-mBHI-p3_S10,5,17
H2-e003Coalescence-mGAM-p5_S85,2,4
G8-e003Coalescence-mGAM-p3_S177,5,16
F2-e003Coalescence-mGAM-p7_S157,5,16
H3-e003Coalescence-mGAM-p3_S94,3,17
H4-e003Coalescence-mGAM-p3_S95,5,16
E5-e003Coalescence-mBHI-p7_S100,5,14
G111-e003Coalescence-mBHI-p3_S132,0,1
F3-e003Coalescence-mGAM-p3_S70,3,15
E100-e003Coalescence-mBHI-p7_S103,5,17
F9-e003Coalescence-mGAM-p5_S66,5,16
G111-e003Coalescence-mGAM-p7_S176,0,9
H100-e003Coalescence-mGAM-p7_S187,5,17
E100-e003Coalescence-mGAM-p3_S155,5,16
E3-e003Coalescence-mGAM-p5_S50,5,15
F5-e003Coalescence-mGAM-p3_S72,5,15
E9-e003Coalescence-mBHI-p7_S102,5,17
E5-e003Coalescence-mBHI-p5_S4,3,17
F111-e003Coalescence-mGAM-p7_S164,5,13
E111-e003Coalescence-mBHI-p5_S8,5,16
H100-e003Coalescence-mBHI-p5_S43,5,16
F2-e003Coalescence-mGAM-p5_S61,5,16
F5-e003Coalescence-mBHI-p5_S16,5,16
F8-e003Coalescence-mGAM-p5_S65,3,16
H8-e003Coalescence-mBHI-p7_S137,5,16
G9-e003Coalescence-mGAM-p5_S78,5,17
E2-e003Coalescence-mBHI-p5_S1,5,15
E2-e003Coalescence-mBHI-p3_S9,5,16
G8-e003Coalescence-mGAM-p5_S77,5,16
G3-e003Coalescence-mBHI-p3_S34,5,14
G100-e003Coalescence-mBHI-p5_S31,5,14
F9-e003Coalescence-mBHI-p3_S118,5,12
E111-e003Coalescence-mBHI-p3_S108,3,15
G3-e003Coalescence-mBHI-p5_S26,5,16
G5-e003Coalescence-mBHI-p5_S28,5,17
H111-e003Coalescence-mGAM-p5_S92,5,16
G4-e003Coalescence-mBHI-p3_S35,5,17
H9-e003Coalescence-mGAM-p5_S90,5,17
H2-e003Coalescence-mBHI-p3_S45,5,15
E8-e003Coalescence-mBHI-p7_S101,5,15
E4-e003Coalescence-mBHI-p5_S3,5,16
H2-e003Coalescence-mGAM-p3_S93,3,17
E4-e003Coalescence-mGAM-p5_S51,5,17
G9-e003Coalescence-mGAM-p7_S174,5,16
F2-e003Coalescence-mBHI-p3_S21,4,17
E8-e003Coalescence-mGAM-p3_S153,5,17
G111-e003Coalescence-mGAM-p3_S180,5,17
G5-e003Coalescence-mGAM-p3_S84,5,17
H8-e003Coalescence-mBHI-p5_S41,5,16
E100-e003Coalescence-mBHI-p5_S7,5,17
G100-e003Coalescence-mGAM-p7_S175,5,17
F9-e003Coalescence-mGAM-p7_S162,5,16
E2-e003Coalescence-mBHI-p7_S97,2,13
F8-e003Coalescence-mGAM-p7_S161,5,10
F3-e003Coalescence-mBHI-p3_S22,5,17
G3-e003Coalescence-mBHI-p7_S122,5,17
G5-e003Coalescence-mGAM-p5_S76,5,17
G5-e003Coalescence-mGAM-p7_S172,5,17
G4-e003Coalescence-mGAM-p5_S75,4,17
G8-e003Coalescence-mBHI-p3_S129,5,16
E5-e003Coalescence-mGAM-p3_S60,5,14
G2-e003Coalescence-mGAM-p5_S73,5,16
E5-e003Coalescence-mGAM-p7_S148,5,16
H9-e003Coalescence-mGAM-p7_S186,5,17
E100-e003Coalescence-mGAM-p5_S55,3,16
E8-e003Coalescence-mGAM-p5_S53,5,15
H5-e003Coalescence-mGAM-p3_S96,5,10
G4-e003Coalescence-mGAM-p3_S83,5,16
F4-e003Coalescence-mBHI-p7_S111,5,16
H3-e003Coalescence-mGAM-p7_S182,5,14
H5-e003Coalescence-mGAM-p5_S88,4,15
F4-e003Coalescence-mGAM-p5_S63,5,14
G4-e003Coalescence-mGAM-p7_S171,5,16
H8-e003Coalescence-mGAM-p5_S89,5,16
F3-e003Coalescence-mBHI-p5_S14,5,16
F100-e003Coalescence-mBHI-p7_S115,5,17
E3-e003Coalescence-mGAM-p7_S146,5,16
F100-e003Coalescence-mGAM-p3_S167,3,16
G100-e003Coalescence-mBHI-p3_S131,5,16
G4-e003Coalescence-mBHI-p7_S123,5,17
E9-e003Coalescence-mGAM-p3_S154,5,13
F3-e003Coalescence-mGAM-p5_S62,5,16
H4-e003Coalescence-mBHI-p7_S135,5,15
E3-e003Coalescence-mBHI-p5_S2,5,17
G111-e003Coalescence-mBHI-p7_S128,5,16
H3-e003Coalescence-mBHI-p5_S38,4,15
G3-e003Coalescence-mGAM-p3_S82,5,15
F111-e003Coalescence-mGAM-p3_S168,5,15
F3-e003Coalescence-mGAM-p7_S158,4,15
F8-e003Coalescence-mBHI-p7_S113,5,16
G2-e003Coalescence-mBHI-p7_S121,2,14
H4-e003Coalescence-mBHI-p3_S47,5,17
F3-e003Coalescence-mBHI-p7_S110,5,17
F100-e003Coalescence-mGAM-p5_S67,4,16
G8-e003Coalescence-mBHI-p7_S125,5,17
F4-e003Coalescence-mBHI-p5_S15,5,17
H111-e003Coalescence-mBHI-p5_S44,5,17
E111-e003Coalescence-mBHI-p7_S104,5,15
E2-e003Coalescence-mGAM-p3_S57,5,16
F2-e003Coalescence-mBHI-p5_S13,5,17
F4-e003Coalescence-mBHI-p3_S23,5,16
F2-e003Coalescence-mGAM-p3_S69,5,15
E9-e003Coalescence-mGAM-p5_S54,5,13
G3-e003Coalescence-mGAM-p5_S74,5,15
E111-e003Coalescence-mGAM-p5_S56,5,17
G100-e003Coalescence-mGAM-p5_S79,5,15
H100-e003Coalescence-mGAM-p5_S91,5,16
G9-e003Coalescence-mBHI-p3_S130,5,11
E4-e003Coalescence-mGAM-p7_S147,5,14
E4-e003Coalescence-mGAM-p3_S59,4,16
H4-e003Coalescence-mBHI-p5_S39,5,16
F4-e003Coalescence-mGAM-p3_S71,5,15
H100-e003Coalescence-mBHI-p7_S139,5,16
G8-e003Coalescence-mBHI-p5_S29,5,17
G2-e003Coalescence-mBHI-p5_S25,5,16
G8-e003Coalescence-mGAM-p7_S173,5,15
E4-e003Coalescence-mBHI-p3_S11,5,16
E2-e003Coalescence-mGAM-p5_S49,5,15
H9-e003Coalescence-mBHI-p5_S42,5,14
H111-e003Coalescence-mGAM-p3_S192,5,16
F5-e003Coalescence-mBHI-p3_S24,5,17
E8-e003Coalescence-mBHI-p3_S105,5,14
E8-e003Coalescence-mGAM-p7_S149,5,15
H5-e003Coalescence-mBHI-p7_S136,5,14
G9-e003Coalescence-mBHI-p5_S30,5,16
F111-e003Coalescence-mBHI-p7_S116,4,14
F5-e003Coalescence-mBHI-p7_S112,5,16
F4-e003Coalescence-mGAM-p7_S159,5,15
F111-e003Coalescence-mBHI-p3_S120,5,14
H3-e003Coalescence-mGAM-p5_S86,5,14
E4-e003Coalescence-mBHI-p7_S99,5,15
H4-e003Coalescence-mGAM-p5_S87,5,16
E100-e003Coalescence-mGAM-p7_S151,5,15
G9-e003Coalescence-mGAM-p3_S178,5,14
H9-e003Coalescence-mBHI-p7_S138,5,14
H8-e003Coalescence-mGAM-p7_S185,5,17
G2-e003Coalescence-mGAM-p3_S81,5,16
F111-e003Coalescence-mBHI-p5_S20,5,13
F8-e003Coalescence-mBHI-p5_S17,4,16
G100-e003Coalescence-mBHI-p7_S127,5,17
E5-e003Coalescence-mGAM-p5_S52,5,16
