,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
E3-e004Assembly-mGAM-p3,12062,11943
B10-e003Coalescence-mGAM-p3,12281,12208
A9-e003Coalescence-mGAM-p7,12036,12012
B5-e003Coalescence-Inoculumn-mGAM,12205,12168
D10-e003Coalescence-mBHI-p5,12312,12285
D5-e003Coalescence-mBHI-p3,12302,12269
C5-e003Coalescence-mBHI-p3,11895,11803
D9-e003Coalescence-mGAM-p5,12315,12296
C9-e003Coalescence-mBHI-p3,12316,12292
D10-e003Coalescence-mGAM-p5,12326,12291
C8-e003Coalescence-mBHI-p7,12327,12303
B11-e003Assembly-mGAM-p5,11911,11917
G3-e004Assembly-epsilon-p7,11495,11454
B4-e003Coalescence-mGAM-p5,12307,12213
D4-e003Coalescence-mGAM-p5,12302,12280
C3-e004Assembly-mBHI-p7,12106,12041
B5-e003Coalescence-mGAM-p5,12283,12245
B5-e003Coalescence-Inoculumn-mBHI,12317,12287
G3-e004Assembly-epsilon-p3,9898,9838
C2-e003Coalescence-mGAM-p3,12279,12228
B5-e003Coalescence-mGAM-p7,12036,11953
D8-e003Coalescence-mBHI-p5,12310,12284
F5-e004Assembly-epsilon-p5,11547,11553
E5-e004Assembly-mGAM-p7,12188,12140
C10-e003Assembly-mGAM-p3,4262,3936
B10-e003Coalescence-mBHI-p5,12315,12286
D5-e003Coalescence-Inoculumn-mGAM,12047,11975
F2-e004Assembly-epsilon-p3,11919,11862
B3-e004Assembly-mBHI-p5,11955,11840
B5-e003Coalescence-mBHI-p3,12287,12270
G4-e004Assembly-epsilon-p5,8159,8080
C4-e003Coalescence-mGAM-p5,12288,12220
C5-e003Coalescence-mGAM-p7,12209,12197
C5-e003Coalescence-mBHI-inoculumn-redo,12335,12312
A2-e003Coalescence-mBHI-p7,11734,11937
A10-e003Coalescence-mBHI-p5,12324,12302
A4-e003Coalescence-mGAM-p5,12301,12276
D5-e003Coalescence-mBHI-p5,12328,12291
D3-e003Assembly-mBHI-p3,11480,11398
D4-e003Coalescence-mGAM-p7,12248,12241
A8-e003Coalescence-mBHI-p7,12164,12244
E3-e004Assembly-mGAM-p7,11927,11864
B9-e003GlycerolRevival-mGAM-p2,10966,10930
C4-e003Coalescence-mGAM-p3,12315,12269
B2-e003Coalescence-Inoculumn-mGAM,12187,12158
D5-e003Coalescence-mGAM-p7,9655,9563
C5-e003Coalescence-mBHI-p5,12322,12293
C5-e003Coalescence-mGAM-p3,12316,12294
A3-e003Coalescence-mBHI-inoculumn-redo,11774,11746
D9-e003Assembly-mGAM-p5,7748,7738
B12-e003Coalescence-mGAM-p3,12217,12200
A11-e003Coalescence-mBHI-p7,12224,12223
A3-e003Coalescence-Inoculumn-mGAM,11699,11846
D10-e003Assembly-mGAM-p3,7493,7232
C3-e003Coalescence-mGAM-p5,12329,12280
B4-e004Assembly-mBHI-p5,12075,12015
C10-e003GlycerolRevival-mGAM-p2,12128,12038
D3-e003Assembly-mBHI-p5,11784,11714
A10-e003Coalescence-mGAM-p3,12315,12284
A9-e003Coalescence-mBHI-p3,12315,12293
A2-e003Coalescence-Inoculumn-mBHI,12336,12312
D3-e003Coalescence-mBHI-p7,12304,12278
C3-e003Coalescence-mBHI-p5,12315,12281
D11-e003Assembly-mGAM-p3,11491,11555
D2-e003Assembly-mBHI-p3,12157,12264
B3-e003Assembly-mBHI-p5,12288,12231
A9-e003Coalescence-mBHI-p5,12273,12247
D5-e003Coalescence-Inoculumn-mBHI,12318,12291
B2-e003Coalescence-mGAM-p3,12288,12195
B4-e003Assembly-mBHI-p3,12195,12098
C11-e003Coalescence-mGAM-p5,12330,12306
B3-e003Coalescence-Inoculumn-mBHI,12336,12312
A8-e003Coalescence-mBHI-p5,12161,12279
D5-e004Assembly-mGAM-p7,12183,12143
C2-e003Assembly-mBHI-p5,8837,9689
D9-e003Coalescence-mBHI-p3,11805,11832
D5-e003Assembly-mBHI-p5,12065,12062
A5-e003Coalescence-mBHI-p7,11856,11918
G2-e004Assembly-epsilon-p3,11826,11772
D2-e003Coalescence-mGAM-p5,12297,12259
B9-e003Assembly-mGAM-p5,11478,11485
D3-e003Coalescence-mGAM-p3,12232,12164
D9-e003Coalescence-mGAM-p3,12243,12233
E2-e004Assembly-mGAM-p7,8666,8602
D3-e003Coalescence-mGAM-p5,12325,12302
C10-e003Coalescence-mGAM-p3,12304,12270
A5-e003Coalescence-mBHI-inoculumn-redo,12254,12238
B11-e003Assembly-mGAM-p3,11770,11775
D2-e003Assembly-mBHI-p5,12034,12130
B9-e003Coalescence-mGAM-p7,12257,12226
B11-e003Coalescence-mGAM-p7,12118,12133
C3-e003Coalescence-Inoculumn-mGAM,12297,12262
B5-e003Coalescence-mBHI-p7,12290,12266
A3-e003Coalescence-mGAM-p7,12325,12280
D4-e003Coalescence-Inoculumn-mBHI,12336,12312
A4-e003Coalescence-mBHI-p5,12318,12264
B3-e003Coalescence-mBHI-p7,12319,12290
C2-e004Assembly-mBHI-p7,12026,11996
D10-e003Coalescence-mGAM-p7,12326,12295
C12-e003Coalescence-mGAM-p3,12293,12251
C11-e003Coalescence-mGAM-p3,12332,12307
D5-e004Assembly-mGAM-p3,5119,5135
A10-e003Coalescence-mBHI-p7,12302,12293
C10-e003Coalescence-mBHI-p7,12329,12299
B9-e003Coalescence-mBHI-p5,12316,12288
B10-e003Coalescence-mBHI-p3,12268,12259
C11-e003Coalescence-mBHI-p5,12329,12302
A2-e003Coalescence-mGAM-p7,12031,12117
C5-e003Assembly-mBHI-p3,11702,11610
F5-e004Assembly-epsilon-p3,12064,12044
E3-e004Assembly-mGAM-p5,12094,12029
E2-e004Assembly-mGAM-p5,8225,8309
C3-e003GlycerolRevival-mBHI-p2,11562,11478
D10-e003Coalescence-mGAM-p3,12318,12290
B10-e003Coalescence-mGAM-p7,10581,10090
C4-e004Assembly-mBHI-p3,12119,12079
A9-e003Coalescence-mBHI-p7,12316,12292
C2-e003Coalescence-Inoculumn-mGAM,12139,12089
B3-e003Coalescence-Inoculumn-mGAM,12254,12191
D11-e003Coalescence-mGAM-p7,12228,12197
D5-e003Coalescence-mGAM-p3,12211,12182
E5-e004Assembly-mGAM-p3,11632,11660
D2-e003Coalescence-Inoculumn-mBHI,12175,12195
B4-e003Coalescence-Inoculumn-mGAM,12316,12291
F2-e004Assembly-epsilon-p7,10711,10739
A10-e003Coalescence-mGAM-p7,12269,12211
B2-e003Assembly-mBHI-p3,11879,12033
D9-e003Coalescence-mBHI-p5,12280,12270
C4-e003Coalescence-Inoculumn-mGAM,12236,12161
D4-e003Coalescence-mGAM-p3,12294,12275
B9-e003Coalescence-mBHI-p7,12258,12261
A2-e003Coalescence-mGAM-p5,12129,12272
D11-e003Assembly-mGAM-p5,11628,11540
C3-e003Coalescence-mGAM-p7,12331,12306
B11-e003GlycerolRevival-mGAM-p2,11547,11523
C5-e004Assembly-mBHI-p7,10976,10842
B3-e003Coalescence-mGAM-p5,12328,12290
D9-e003Coalescence-mBHI-p7,12271,12253
G5-e004Assembly-epsilon-p5,11805,11788
B10-e003Assembly-mGAM-p3,8003,7759
D3-e004Assembly-mGAM-p5,11943,11878
C5-e003Coalescence-mBHI-p7,12311,12282
D12-e003Coalescence-mBHI-p3,12195,12159
D4-e004Assembly-mGAM-p7,11301,11266
C11-e003Coalescence-mGAM-p7,12323,12295
C11-e003Assembly-mGAM-p3,12028,11995
D10-e003Coalescence-mBHI-p7,12298,12274
C9-e003Coalescence-mBHI-p7,12262,12267
A2-e003Coalescence-mBHI-p3,11987,12162
B8-e003Coalescence-mGAM-p5,12265,12217
C3-e004Assembly-mBHI-p3,11470,11411
C11-e003Assembly-mGAM-p5,11233,11194
B10-e003GlycerolRevival-mGAM-p2,9351,8997
B3-e003Coalescence-mBHI-p5,12334,12298
C2-e003Coalescence-mBHI-inoculumn-redo,12324,12297
A8-e003Coalescence-mGAM-p7,12109,12242
C11-e003GlycerolRevival-mGAM-p2,11664,11598
B2-e003Coalescence-Inoculumn-mBHI,12215,12192
A11-e003Coalescence-mBHI-p5,12288,12290
C10-e003Coalescence-mGAM-p5,12331,12301
C4-e003Assembly-mBHI-p5,12282,12233
C9-e003Assembly-mGAM-p5,11337,11256
A5-e003Coalescence-Inoculumn-mGAM,12158,12180
A3-e003Coalescence-mBHI-p3,12278,12275
AG-Fecal,12050,11989
D4-e003Coalescence-Inoculumn-mGAM,9980,9510
A2-e003Coalescence-mBHI-p5,12039,12193
B5-e004Assembly-mBHI-p5,12080,11990
G2-e004Assembly-epsilon-p5,11770,11741
C5-e003Assembly-mBHI-p5,10073,10068
C10-e003Coalescence-mBHI-p5,12331,12298
B9-e003Coalescence-mBHI-p3,12296,12255
C3-e003Coalescence-mBHI-inoculumn-redo,12318,12275
B5-e003Coalescence-mGAM-p3,12100,12048
C3-e003Assembly-mBHI-p5,11505,11473
F2-e004Assembly-epsilon-p5,11573,11596
A5-e003Coalescence-mBHI-p3,6603,6661
C4-e004Assembly-mBHI-p7,11726,11611
A4-e003Coalescence-mBHI-p3,12208,12109
C9-e003GlycerolRevival-mGAM-p2,11716,11702
B2-e004Assembly-mBHI-p7,11779,11751
B4-e004Assembly-mBHI-p3,11766,11672
F3-e004Assembly-epsilon-p5,11258,11157
C9-e003Coalescence-mGAM-p5,12318,12297
A2-e003Coalescence-mBHI-inoculumn-redo,12122,12241
C2-e003Coalescence-mGAM-p5,12311,12252
B8-e003GlycerolRevival-mGAM-p2,8387,8734
C8-e003Coalescence-mBHI-p5,12334,12309
B8-e003Coalescence-mGAM-p7,12261,12256
B4-e003Coalescence-Inoculumn-mBHI,12334,12303
D2-e003Coalescence-Inoculumn-mGAM,12172,12171
B8-e003Coalescence-mBHI-p7,12263,12253
B3-e004Assembly-mBHI-p3,11349,11258
D3-e003Coalescence-Inoculumn-mGAM,12262,12251
B11-e003Coalescence-mBHI-p3,12269,12242
C5-e003Coalescence-Inoculumn-mGAM,12314,12296
C4-e003Coalescence-mBHI-p5,12336,12307
B2-e004Assembly-mBHI-p3,11910,11919
G3-e004Assembly-epsilon-p5,11416,11351
A11-e003Coalescence-mBHI-p3,12323,12299
B2-e004Assembly-mBHI-p5,12004,11967
B4-e004Assembly-mBHI-p7,11944,11902
B2-e003Coalescence-mBHI-p7,8508,8374
A4-e003Coalescence-Inoculumn-mGAM,12303,12294
B4-e003Coalescence-mBHI-p3,12324,12292
A5-e003Coalescence-Inoculumn-mBHI,11230,11320
A9-e003Coalescence-mGAM-p5,12276,12275
C10-e003Coalescence-mGAM-p7,12332,12308
F3-e004Assembly-epsilon-p7,11318,11274
A11-e003Coalescence-mGAM-p3,12300,12286
C10-e003Coalescence-mBHI-p3,12327,12297
D2-e003Coalescence-mBHI-p3,12262,12257
C5-e003GlycerolRevival-mBHI-p2,12067,12067
H5-e003Coalescence-mBHI-p5_S40,12213,12216
E2-e003Coalescence-mGAM-p7_S145,11805,12163
G5-e003Coalescence-mBHI-p7_S124,12233,12186
H111-e003Coalescence-mGAM-p7_S188,12273,12234
H4-e003Coalescence-mGAM-p7_S183,12229,12232
F5-e003Coalescence-mGAM-p5_S64,12264,12246
F5-e003Coalescence-mGAM-p7_S160,12138,12093
F8-e003Coalescence-mBHI-p3_S117,12187,12191
H3-e003Coalescence-mBHI-p3_S46,12217,12207
H2-e003Coalescence-mBHI-p7_S133,12047,12042
E5-e003Coalescence-mBHI-p3_S12,12012,12019
F100-e003Coalescence-mGAM-p7_S163,12300,12268
F9-e003Coalescence-mBHI-p5_S18,12223,12227
H3-e003Coalescence-mBHI-p7_S134,12150,12146
E3-e003Coalescence-mGAM-p3_S58,12220,12079
G4-e003Coalescence-mBHI-p5_S27,12331,12302
E8-e003Coalescence-mBHI-p5_S5,11985,12239
G2-e003Coalescence-mBHI-p3_S33,12316,12245
E9-e003Coalescence-mBHI-p5_S6,12200,12196
H111-e003Coalescence-mBHI-p3_S144,12201,12166
G111-e003Coalescence-mGAM-p5_S80,12325,12270
G100-e003Coalescence-mGAM-p3_S179,12212,12085
F111-e003Coalescence-mGAM-p5_S68,12058,12008
G111-e003Coalescence-mBHI-p5_S32,12265,12253
G5-e003Coalescence-mBHI-p3_S36,12117,12094
H2-e003Coalescence-mGAM-p7_S181,12243,12233
H9-e003Coalescence-mGAM-p3_S190,9601,9612
E3-e003Coalescence-mBHI-p3_S10,12113,12081
H2-e003Coalescence-mGAM-p5_S85,8343,8209
G8-e003Coalescence-mGAM-p3_S177,12053,12006
F2-e003Coalescence-mGAM-p7_S157,12246,12152
H3-e003Coalescence-mGAM-p3_S94,12123,12047
H4-e003Coalescence-mGAM-p3_S95,11582,11557
E5-e003Coalescence-mBHI-p7_S100,11918,11903
G111-e003Coalescence-mBHI-p3_S132,5305,5224
F3-e003Coalescence-mGAM-p3_S70,12013,11877
E100-e003Coalescence-mBHI-p7_S103,12069,12022
F9-e003Coalescence-mGAM-p5_S66,12178,12177
G111-e003Coalescence-mGAM-p7_S176,7566,6844
H100-e003Coalescence-mGAM-p7_S187,12158,12068
E100-e003Coalescence-mGAM-p3_S155,12293,12246
E3-e003Coalescence-mGAM-p5_S50,12299,12219
F5-e003Coalescence-mGAM-p3_S72,11903,11727
E9-e003Coalescence-mBHI-p7_S102,12224,12223
E5-e003Coalescence-mBHI-p5_S4,11993,11994
F111-e003Coalescence-mGAM-p7_S164,11985,11896
E111-e003Coalescence-mBHI-p5_S8,12252,12200
H100-e003Coalescence-mBHI-p5_S43,12262,12239
F2-e003Coalescence-mGAM-p5_S61,12290,12149
F5-e003Coalescence-mBHI-p5_S16,12099,12124
F8-e003Coalescence-mGAM-p5_S65,12026,11966
H8-e003Coalescence-mBHI-p7_S137,12221,12221
G9-e003Coalescence-mGAM-p5_S78,12179,12053
E2-e003Coalescence-mBHI-p5_S1,11758,12085
E2-e003Coalescence-mBHI-p3_S9,11771,12067
G8-e003Coalescence-mGAM-p5_S77,12248,12216
G3-e003Coalescence-mBHI-p3_S34,12322,12271
G100-e003Coalescence-mBHI-p5_S31,12316,12269
F9-e003Coalescence-mBHI-p3_S118,10461,10437
E111-e003Coalescence-mBHI-p3_S108,11797,11788
G3-e003Coalescence-mBHI-p5_S26,12325,12279
G5-e003Coalescence-mBHI-p5_S28,12259,12258
H111-e003Coalescence-mGAM-p5_S92,12182,12157
G4-e003Coalescence-mBHI-p3_S35,12331,12294
H9-e003Coalescence-mGAM-p5_S90,12086,12089
H2-e003Coalescence-mBHI-p3_S45,12206,12201
E8-e003Coalescence-mBHI-p7_S101,11994,12202
E4-e003Coalescence-mBHI-p5_S3,12295,12214
H2-e003Coalescence-mGAM-p3_S93,11964,11992
E4-e003Coalescence-mGAM-p5_S51,12226,12046
G9-e003Coalescence-mGAM-p7_S174,12304,12247
F2-e003Coalescence-mBHI-p3_S21,11939,12035
E8-e003Coalescence-mGAM-p3_S153,12329,12287
G111-e003Coalescence-mGAM-p3_S180,12201,12102
G5-e003Coalescence-mGAM-p3_S84,12261,12216
H8-e003Coalescence-mBHI-p5_S41,12259,12240
E100-e003Coalescence-mBHI-p5_S7,12315,12303
G100-e003Coalescence-mGAM-p7_S175,12294,12193
F9-e003Coalescence-mGAM-p7_S162,12018,12013
E2-e003Coalescence-mBHI-p7_S97,9886,10433
F8-e003Coalescence-mGAM-p7_S161,11808,11777
F3-e003Coalescence-mBHI-p3_S22,12317,12245
G3-e003Coalescence-mBHI-p7_S122,12325,12263
G5-e003Coalescence-mGAM-p5_S76,12267,12221
G5-e003Coalescence-mGAM-p7_S172,12257,12227
G4-e003Coalescence-mGAM-p5_S75,12307,12258
G8-e003Coalescence-mBHI-p3_S129,12331,12303
E5-e003Coalescence-mGAM-p3_S60,12068,12062
G2-e003Coalescence-mGAM-p5_S73,12280,12190
E5-e003Coalescence-mGAM-p7_S148,12183,12158
H9-e003Coalescence-mGAM-p7_S186,12101,12145
E100-e003Coalescence-mGAM-p5_S55,12236,12132
E8-e003Coalescence-mGAM-p5_S53,11940,12213
H5-e003Coalescence-mGAM-p3_S96,12031,12026
G4-e003Coalescence-mGAM-p3_S83,12268,12178
F4-e003Coalescence-mBHI-p7_S111,12307,12205
H3-e003Coalescence-mGAM-p7_S182,12244,12207
H5-e003Coalescence-mGAM-p5_S88,12140,12127
F4-e003Coalescence-mGAM-p5_S63,12283,12177
G4-e003Coalescence-mGAM-p7_S171,12214,12099
H8-e003Coalescence-mGAM-p5_S89,12178,12166
F3-e003Coalescence-mBHI-p5_S14,12313,12237
F100-e003Coalescence-mBHI-p7_S115,12197,12157
E3-e003Coalescence-mGAM-p7_S146,12262,12150
F100-e003Coalescence-mGAM-p3_S167,11941,11766
G100-e003Coalescence-mBHI-p3_S131,11566,11891
G4-e003Coalescence-mBHI-p7_S123,12315,12282
E9-e003Coalescence-mGAM-p3_S154,12082,12029
F3-e003Coalescence-mGAM-p5_S62,12308,12226
H4-e003Coalescence-mBHI-p7_S135,12235,12223
E3-e003Coalescence-mBHI-p5_S2,12282,12283
G111-e003Coalescence-mBHI-p7_S128,12241,12228
H3-e003Coalescence-mBHI-p5_S38,12203,12198
G3-e003Coalescence-mGAM-p3_S82,12297,12220
F111-e003Coalescence-mGAM-p3_S168,12008,12000
F3-e003Coalescence-mGAM-p7_S158,11966,11789
F8-e003Coalescence-mBHI-p7_S113,12035,11963
G2-e003Coalescence-mBHI-p7_S121,10413,10045
H4-e003Coalescence-mBHI-p3_S47,12284,12249
F3-e003Coalescence-mBHI-p7_S110,12184,12038
F100-e003Coalescence-mGAM-p5_S67,11484,11181
G8-e003Coalescence-mBHI-p7_S125,12309,12275
F4-e003Coalescence-mBHI-p5_S15,12302,12236
H111-e003Coalescence-mBHI-p5_S44,12252,12251
E111-e003Coalescence-mBHI-p7_S104,12021,11977
E2-e003Coalescence-mGAM-p3_S57,11960,12222
F2-e003Coalescence-mBHI-p5_S13,12319,12301
F4-e003Coalescence-mBHI-p3_S23,12310,12251
F2-e003Coalescence-mGAM-p3_S69,12249,12155
E9-e003Coalescence-mGAM-p5_S54,11862,11823
G3-e003Coalescence-mGAM-p5_S74,12311,12233
E111-e003Coalescence-mGAM-p5_S56,12136,12099
G100-e003Coalescence-mGAM-p5_S79,12316,12257
H100-e003Coalescence-mGAM-p5_S91,12170,12137
G9-e003Coalescence-mBHI-p3_S130,11909,11813
E4-e003Coalescence-mGAM-p7_S147,12313,12219
E4-e003Coalescence-mGAM-p3_S59,12300,12202
H4-e003Coalescence-mBHI-p5_S39,12253,12221
F4-e003Coalescence-mGAM-p3_S71,12310,12241
H100-e003Coalescence-mBHI-p7_S139,12230,12230
G8-e003Coalescence-mBHI-p5_S29,12325,12303
G2-e003Coalescence-mBHI-p5_S25,12299,12229
G8-e003Coalescence-mGAM-p7_S173,12302,12254
E4-e003Coalescence-mBHI-p3_S11,12285,12214
E2-e003Coalescence-mGAM-p5_S49,11808,12158
H9-e003Coalescence-mBHI-p5_S42,12219,12194
H111-e003Coalescence-mGAM-p3_S192,12235,12229
F5-e003Coalescence-mBHI-p3_S24,12168,12182
E8-e003Coalescence-mBHI-p3_S105,11523,11937
E8-e003Coalescence-mGAM-p7_S149,11930,12205
H5-e003Coalescence-mBHI-p7_S136,11942,11922
G9-e003Coalescence-mBHI-p5_S30,12237,12244
F111-e003Coalescence-mBHI-p7_S116,11870,11898
F5-e003Coalescence-mBHI-p7_S112,12207,12157
F4-e003Coalescence-mGAM-p7_S159,12307,12234
F111-e003Coalescence-mBHI-p3_S120,11979,11959
H3-e003Coalescence-mGAM-p5_S86,12254,12204
E4-e003Coalescence-mBHI-p7_S99,12186,12014
H4-e003Coalescence-mGAM-p5_S87,12184,12146
E100-e003Coalescence-mGAM-p7_S151,12026,11919
G9-e003Coalescence-mGAM-p3_S178,12304,12256
H9-e003Coalescence-mBHI-p7_S138,11864,11861
H8-e003Coalescence-mGAM-p7_S185,12286,12268
G2-e003Coalescence-mGAM-p3_S81,12300,12200
F111-e003Coalescence-mBHI-p5_S20,11825,11881
F8-e003Coalescence-mBHI-p5_S17,12225,12224
G100-e003Coalescence-mBHI-p7_S127,12306,12243
E5-e003Coalescence-mGAM-p5_S52,12012,12032
