,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
D9-e003Assembly-mGAM-p5,102,1
B12-e003Coalescence-mGAM-p3,165,3
A11-e003Coalescence-mBHI-p7,167,3
A3-e003Coalescence-Inoculumn-mGAM,159,3
D10-e003Assembly-mGAM-p3,85,2
C3-e003Coalescence-mGAM-p5,167,3
B4-e004Assembly-mBHI-p5,162,3
C10-e003GlycerolRevival-mGAM-p2,162,2
D3-e003Assembly-mBHI-p5,157,3
A10-e003Coalescence-mGAM-p3,165,3
A9-e003Coalescence-mBHI-p3,169,3
A2-e003Coalescence-Inoculumn-mBHI,158,2
D3-e003Coalescence-mBHI-p7,168,3
C3-e003Coalescence-mBHI-p5,165,3
D11-e003Assembly-mGAM-p3,158,3
D2-e003Assembly-mBHI-p3,164,2
B3-e003Assembly-mBHI-p5,163,3
A9-e003Coalescence-mBHI-p5,166,3
D5-e003Coalescence-Inoculumn-mBHI,168,3
B2-e003Coalescence-mGAM-p3,160,3
B4-e003Assembly-mBHI-p3,158,2
C11-e003Coalescence-mGAM-p5,169,3
B3-e003Coalescence-Inoculumn-mBHI,169,3
A8-e003Coalescence-mBHI-p5,168,2
D5-e004Assembly-mGAM-p7,164,2
C2-e003Assembly-mBHI-p5,114,1
D9-e003Coalescence-mBHI-p3,161,3
D5-e003Assembly-mBHI-p5,159,3
A5-e003Coalescence-mBHI-p7,159,1
G2-e004Assembly-epsilon-p3,151,3
D2-e003Coalescence-mGAM-p5,167,3
B9-e003Assembly-mGAM-p5,156,3
D3-e003Coalescence-mGAM-p3,165,3
D9-e003Coalescence-mGAM-p3,167,3
E2-e004Assembly-mGAM-p7,117,2
D3-e003Coalescence-mGAM-p5,167,3
C10-e003Coalescence-mGAM-p3,167,3
A5-e003Coalescence-mBHI-inoculumn-redo,161,3
B11-e003Assembly-mGAM-p3,154,3
D2-e003Assembly-mBHI-p5,162,3
B9-e003Coalescence-mGAM-p7,162,3
B11-e003Coalescence-mGAM-p7,156,3
C3-e003Coalescence-Inoculumn-mGAM,164,3
B5-e003Coalescence-mBHI-p7,168,3
A3-e003Coalescence-mGAM-p7,166,3
D4-e003Coalescence-Inoculumn-mBHI,169,3
A4-e003Coalescence-mBHI-p5,160,3
B3-e003Coalescence-mBHI-p7,164,3
C2-e004Assembly-mBHI-p7,161,3
D10-e003Coalescence-mGAM-p7,169,3
C12-e003Coalescence-mGAM-p3,166,3
C11-e003Coalescence-mGAM-p3,169,3
D5-e004Assembly-mGAM-p3,47,2
A10-e003Coalescence-mBHI-p7,166,3
C10-e003Coalescence-mBHI-p7,168,3
B9-e003Coalescence-mBHI-p5,169,3
B10-e003Coalescence-mBHI-p3,167,3
C11-e003Coalescence-mBHI-p5,169,3
A2-e003Coalescence-mGAM-p7,162,2
C5-e003Assembly-mBHI-p3,153,3
F5-e004Assembly-epsilon-p3,165,3
E3-e004Assembly-mGAM-p5,166,3
E2-e004Assembly-mGAM-p5,115,2
C3-e003GlycerolRevival-mBHI-p2,155,3
D10-e003Coalescence-mGAM-p3,167,3
B10-e003Coalescence-mGAM-p7,134,3
C4-e004Assembly-mBHI-p3,164,3
A9-e003Coalescence-mBHI-p7,168,3
C2-e003Coalescence-Inoculumn-mGAM,163,3
B3-e003Coalescence-Inoculumn-mGAM,165,3
D11-e003Coalescence-mGAM-p7,163,3
D5-e003Coalescence-mGAM-p3,161,3
E5-e004Assembly-mGAM-p3,160,3
D2-e003Coalescence-Inoculumn-mBHI,166,3
B4-e003Coalescence-Inoculumn-mGAM,166,3
F2-e004Assembly-epsilon-p7,139,3
A10-e003Coalescence-mGAM-p7,164,3
B2-e003Assembly-mBHI-p3,162,1
D9-e003Coalescence-mBHI-p5,169,3
C4-e003Coalescence-Inoculumn-mGAM,156,3
D4-e003Coalescence-mGAM-p3,169,3
B9-e003Coalescence-mBHI-p7,169,3
A2-e003Coalescence-mGAM-p5,166,2
D11-e003Assembly-mGAM-p5,152,3
C3-e003Coalescence-mGAM-p7,169,3
B11-e003GlycerolRevival-mGAM-p2,153,3
C5-e004Assembly-mBHI-p7,138,2
B3-e003Coalescence-mGAM-p5,168,3
D9-e003Coalescence-mBHI-p7,164,3
G5-e004Assembly-epsilon-p5,157,2
B10-e003Assembly-mGAM-p3,81,1
D3-e004Assembly-mGAM-p5,162,3
C5-e003Coalescence-mBHI-p7,168,3
D12-e003Coalescence-mBHI-p3,165,3
D4-e004Assembly-mGAM-p7,153,3
C11-e003Coalescence-mGAM-p7,167,3
C11-e003Assembly-mGAM-p3,164,3
D10-e003Coalescence-mBHI-p7,169,3
C9-e003Coalescence-mBHI-p7,169,3
A2-e003Coalescence-mBHI-p3,164,2
B8-e003Coalescence-mGAM-p5,165,3
C3-e004Assembly-mBHI-p3,154,3
C11-e003Assembly-mGAM-p5,148,3
B10-e003GlycerolRevival-mGAM-p2,105,2
B3-e003Coalescence-mBHI-p5,166,3
C2-e003Coalescence-mBHI-inoculumn-redo,169,3
A8-e003Coalescence-mGAM-p7,165,2
C11-e003GlycerolRevival-mGAM-p2,156,3
B2-e003Coalescence-Inoculumn-mBHI,154,3
A11-e003Coalescence-mBHI-p5,168,3
C10-e003Coalescence-mGAM-p5,168,3
C4-e003Assembly-mBHI-p5,164,3
C9-e003Assembly-mGAM-p5,140,3
A5-e003Coalescence-Inoculumn-mGAM,160,3
A3-e003Coalescence-mBHI-p3,167,3
AG-Fecal,153,3
D4-e003Coalescence-Inoculumn-mGAM,126,3
A2-e003Coalescence-mBHI-p5,165,2
B5-e004Assembly-mBHI-p5,160,2
G2-e004Assembly-epsilon-p5,159,3
C5-e003Assembly-mBHI-p5,143,2
C10-e003Coalescence-mBHI-p5,169,3
B9-e003Coalescence-mBHI-p3,165,3
C3-e003Coalescence-mBHI-inoculumn-redo,167,3
B5-e003Coalescence-mGAM-p3,160,3
C3-e003Assembly-mBHI-p5,152,3
F2-e004Assembly-epsilon-p5,153,3
A5-e003Coalescence-mBHI-p3,84,2
C4-e004Assembly-mBHI-p7,154,2
A4-e003Coalescence-mBHI-p3,163,3
C9-e003GlycerolRevival-mGAM-p2,148,3
B2-e004Assembly-mBHI-p7,159,3
B4-e004Assembly-mBHI-p3,153,3
F3-e004Assembly-epsilon-p5,148,3
C9-e003Coalescence-mGAM-p5,169,3
A2-e003Coalescence-mBHI-inoculumn-redo,164,3
C2-e003Coalescence-mGAM-p5,163,3
B8-e003GlycerolRevival-mGAM-p2,124,2
C8-e003Coalescence-mBHI-p5,169,3
B8-e003Coalescence-mGAM-p7,168,3
B4-e003Coalescence-Inoculumn-mBHI,169,3
D2-e003Coalescence-Inoculumn-mGAM,168,3
B8-e003Coalescence-mBHI-p7,167,3
B3-e004Assembly-mBHI-p3,148,3
D3-e003Coalescence-Inoculumn-mGAM,165,3
B11-e003Coalescence-mBHI-p3,167,3
C5-e003Coalescence-Inoculumn-mGAM,164,3
C4-e003Coalescence-mBHI-p5,169,3
B2-e004Assembly-mBHI-p3,164,2
G3-e004Assembly-epsilon-p5,151,3
A11-e003Coalescence-mBHI-p3,169,3
B2-e004Assembly-mBHI-p5,163,3
B4-e004Assembly-mBHI-p7,163,3
B2-e003Coalescence-mBHI-p7,96,1
A4-e003Coalescence-Inoculumn-mGAM,163,3
B4-e003Coalescence-mBHI-p3,167,3
A5-e003Coalescence-Inoculumn-mBHI,150,3
A9-e003Coalescence-mGAM-p5,168,3
C10-e003Coalescence-mGAM-p7,169,3
F3-e004Assembly-epsilon-p7,153,3
A11-e003Coalescence-mGAM-p3,168,3
C10-e003Coalescence-mBHI-p3,169,3
D2-e003Coalescence-mBHI-p3,165,3
C5-e003GlycerolRevival-mBHI-p2,160,3
H5-e003Coalescence-mBHI-p5_S40,168,3
E2-e003Coalescence-mGAM-p7_S145,164,2
G5-e003Coalescence-mBHI-p7_S124,167,3
H111-e003Coalescence-mGAM-p7_S188,166,3
H4-e003Coalescence-mGAM-p7_S183,167,3
F5-e003Coalescence-mGAM-p5_S64,168,3
F5-e003Coalescence-mGAM-p7_S160,164,3
F8-e003Coalescence-mBHI-p3_S117,168,3
H3-e003Coalescence-mBHI-p3_S46,166,3
H2-e003Coalescence-mBHI-p7_S133,167,3
E5-e003Coalescence-mBHI-p3_S12,159,3
F100-e003Coalescence-mGAM-p7_S163,167,3
F9-e003Coalescence-mBHI-p5_S18,166,3
H3-e003Coalescence-mBHI-p7_S134,157,3
E3-e003Coalescence-mGAM-p3_S58,157,3
G4-e003Coalescence-mBHI-p5_S27,169,3
E8-e003Coalescence-mBHI-p5_S5,166,2
G2-e003Coalescence-mBHI-p3_S33,166,3
E9-e003Coalescence-mBHI-p5_S6,166,3
H111-e003Coalescence-mBHI-p3_S144,167,3
G111-e003Coalescence-mGAM-p5_S80,164,3
G100-e003Coalescence-mGAM-p3_S179,160,3
F111-e003Coalescence-mGAM-p5_S68,160,2
G111-e003Coalescence-mBHI-p5_S32,163,3
G5-e003Coalescence-mBHI-p3_S36,160,3
H2-e003Coalescence-mGAM-p7_S181,165,3
H9-e003Coalescence-mGAM-p3_S190,120,1
E3-e003Coalescence-mBHI-p3_S10,162,3
H2-e003Coalescence-mGAM-p5_S85,97,1
G8-e003Coalescence-mGAM-p3_S177,160,3
F2-e003Coalescence-mGAM-p7_S157,163,3
H3-e003Coalescence-mGAM-p3_S94,157,3
H4-e003Coalescence-mGAM-p3_S95,151,3
E5-e003Coalescence-mBHI-p7_S100,159,3
G111-e003Coalescence-mBHI-p3_S132,84,0
F3-e003Coalescence-mGAM-p3_S70,157,3
E100-e003Coalescence-mBHI-p7_S103,159,3
F9-e003Coalescence-mGAM-p5_S66,165,3
G111-e003Coalescence-mGAM-p7_S176,95,1
H100-e003Coalescence-mGAM-p7_S187,161,3
E100-e003Coalescence-mGAM-p3_S155,166,3
E3-e003Coalescence-mGAM-p5_S50,163,3
F5-e003Coalescence-mGAM-p3_S72,147,3
E9-e003Coalescence-mBHI-p7_S102,166,3
E5-e003Coalescence-mBHI-p5_S4,158,2
F111-e003Coalescence-mGAM-p7_S164,161,3
E111-e003Coalescence-mBHI-p5_S8,166,3
H100-e003Coalescence-mBHI-p5_S43,167,3
F2-e003Coalescence-mGAM-p5_S61,162,3
F5-e003Coalescence-mBHI-p5_S16,164,3
F8-e003Coalescence-mGAM-p5_S65,158,2
H8-e003Coalescence-mBHI-p7_S137,165,2
G9-e003Coalescence-mGAM-p5_S78,163,3
E2-e003Coalescence-mBHI-p5_S1,162,2
E2-e003Coalescence-mBHI-p3_S9,160,0
G8-e003Coalescence-mGAM-p5_S77,165,3
G3-e003Coalescence-mBHI-p3_S34,168,3
G100-e003Coalescence-mBHI-p5_S31,164,3
F9-e003Coalescence-mBHI-p3_S118,126,1
E111-e003Coalescence-mBHI-p3_S108,156,2
G3-e003Coalescence-mBHI-p5_S26,169,3
G5-e003Coalescence-mBHI-p5_S28,167,3
H111-e003Coalescence-mGAM-p5_S92,164,3
G4-e003Coalescence-mBHI-p3_S35,169,3
H9-e003Coalescence-mGAM-p5_S90,165,3
H2-e003Coalescence-mBHI-p3_S45,166,3
E8-e003Coalescence-mBHI-p7_S101,165,2
E4-e003Coalescence-mBHI-p5_S3,158,3
H2-e003Coalescence-mGAM-p3_S93,164,2
E4-e003Coalescence-mGAM-p5_S51,161,3
G9-e003Coalescence-mGAM-p7_S174,165,3
F2-e003Coalescence-mBHI-p3_S21,155,3
E8-e003Coalescence-mGAM-p3_S153,168,3
G111-e003Coalescence-mGAM-p3_S180,162,3
G5-e003Coalescence-mGAM-p3_S84,162,3
H8-e003Coalescence-mBHI-p5_S41,167,3
E100-e003Coalescence-mBHI-p5_S7,167,3
G100-e003Coalescence-mGAM-p7_S175,162,3
F9-e003Coalescence-mGAM-p7_S162,164,2
E2-e003Coalescence-mBHI-p7_S97,129,1
F8-e003Coalescence-mGAM-p7_S161,160,3
F3-e003Coalescence-mBHI-p3_S22,164,3
G3-e003Coalescence-mBHI-p7_S122,165,3
G5-e003Coalescence-mGAM-p5_S76,163,3
G5-e003Coalescence-mGAM-p7_S172,165,3
G4-e003Coalescence-mGAM-p5_S75,162,3
G8-e003Coalescence-mBHI-p3_S129,168,3
E5-e003Coalescence-mGAM-p3_S60,162,3
G2-e003Coalescence-mGAM-p5_S73,162,3
E5-e003Coalescence-mGAM-p7_S148,163,3
H9-e003Coalescence-mGAM-p7_S186,164,3
E100-e003Coalescence-mGAM-p5_S55,162,3
E8-e003Coalescence-mGAM-p5_S53,164,2
H5-e003Coalescence-mGAM-p3_S96,156,2
G4-e003Coalescence-mGAM-p3_S83,166,3
F4-e003Coalescence-mBHI-p7_S111,164,3
H3-e003Coalescence-mGAM-p7_S182,164,2
H5-e003Coalescence-mGAM-p5_S88,159,2
F4-e003Coalescence-mGAM-p5_S63,161,3
G4-e003Coalescence-mGAM-p7_S171,165,3
H8-e003Coalescence-mGAM-p5_S89,163,3
F3-e003Coalescence-mBHI-p5_S14,162,3
F100-e003Coalescence-mBHI-p7_S115,167,3
E3-e003Coalescence-mGAM-p7_S146,160,3
F100-e003Coalescence-mGAM-p3_S167,150,3
G100-e003Coalescence-mBHI-p3_S131,159,1
G4-e003Coalescence-mBHI-p7_S123,169,3
E9-e003Coalescence-mGAM-p3_S154,162,3
F3-e003Coalescence-mGAM-p5_S62,164,2
H4-e003Coalescence-mBHI-p7_S135,167,3
E3-e003Coalescence-mBHI-p5_S2,165,3
G111-e003Coalescence-mBHI-p7_S128,163,3
H3-e003Coalescence-mBHI-p5_S38,163,3
G3-e003Coalescence-mGAM-p3_S82,164,2
F111-e003Coalescence-mGAM-p3_S168,162,3
F3-e003Coalescence-mGAM-p7_S158,151,3
F8-e003Coalescence-mBHI-p7_S113,157,3
G2-e003Coalescence-mBHI-p7_S121,129,3
H4-e003Coalescence-mBHI-p3_S47,167,3
F3-e003Coalescence-mBHI-p7_S110,161,3
F100-e003Coalescence-mGAM-p5_S67,136,3
G8-e003Coalescence-mBHI-p7_S125,167,3
F4-e003Coalescence-mBHI-p5_S15,165,3
H111-e003Coalescence-mBHI-p5_S44,167,3
E111-e003Coalescence-mBHI-p7_S104,164,2
E2-e003Coalescence-mGAM-p3_S57,162,2
F2-e003Coalescence-mBHI-p5_S13,164,3
F4-e003Coalescence-mBHI-p3_S23,168,3
F2-e003Coalescence-mGAM-p3_S69,158,2
E9-e003Coalescence-mGAM-p5_S54,150,3
G3-e003Coalescence-mGAM-p5_S74,167,3
E111-e003Coalescence-mGAM-p5_S56,162,3
G100-e003Coalescence-mGAM-p5_S79,168,3
H100-e003Coalescence-mGAM-p5_S91,163,3
G9-e003Coalescence-mBHI-p3_S130,161,2
E4-e003Coalescence-mGAM-p7_S147,164,3
E4-e003Coalescence-mGAM-p3_S59,163,3
H4-e003Coalescence-mBHI-p5_S39,166,3
F4-e003Coalescence-mGAM-p3_S71,166,3
H100-e003Coalescence-mBHI-p7_S139,165,3
G8-e003Coalescence-mBHI-p5_S29,169,3
G2-e003Coalescence-mBHI-p5_S25,161,3
G8-e003Coalescence-mGAM-p7_S173,167,3
E4-e003Coalescence-mBHI-p3_S11,161,3
E2-e003Coalescence-mGAM-p5_S49,158,2
H9-e003Coalescence-mBHI-p5_S42,164,3
H111-e003Coalescence-mGAM-p3_S192,168,3
F5-e003Coalescence-mBHI-p3_S24,165,3
E8-e003Coalescence-mBHI-p3_S105,159,1
E8-e003Coalescence-mGAM-p7_S149,164,2
H5-e003Coalescence-mBHI-p7_S136,157,3
G9-e003Coalescence-mBHI-p5_S30,166,3
F111-e003Coalescence-mBHI-p7_S116,161,3
F5-e003Coalescence-mBHI-p7_S112,161,3
F4-e003Coalescence-mGAM-p7_S159,167,3
F111-e003Coalescence-mBHI-p3_S120,161,3
H3-e003Coalescence-mGAM-p5_S86,163,3
E4-e003Coalescence-mBHI-p7_S99,163,3
H4-e003Coalescence-mGAM-p5_S87,163,2
E100-e003Coalescence-mGAM-p7_S151,161,3
G9-e003Coalescence-mGAM-p3_S178,165,3
H9-e003Coalescence-mBHI-p7_S138,155,3
H8-e003Coalescence-mGAM-p7_S185,167,3
G2-e003Coalescence-mGAM-p3_S81,164,3
F111-e003Coalescence-mBHI-p5_S20,154,3
F8-e003Coalescence-mBHI-p5_S17,165,3
G100-e003Coalescence-mBHI-p7_S127,166,3
E5-e003Coalescence-mGAM-p5_S52,158,3
