,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A11-e003Coalescence-mGAM-p7,12740,14463
B8-e003Coalescence-mBHI-p5,12827,14591
B10-e003Assembly-mGAM-p5,10694,12202
C2-e003Coalescence-mGAM-p7,12793,14576
D3-e003Coalescence-mBHI-p5,12802,14540
B11-e003Coalescence-mGAM-p3,12827,14598
C4-e003Coalescence-mBHI-inoculumn-redo,12799,14584
B5-e003Assembly-mBHI-p5,12734,14395
D2-e003Coalescence-mBHI-p5,12328,13919
D8-e003Assembly-mGAM-p5,10434,12299
D5-e003Coalescence-mGAM-p5,12740,14430
B5-e003Coalescence-mBHI-p5,12768,14469
D5-e003Coalescence-mBHI-p7,12772,14513
C9-e003Coalescence-mBHI-p5,12827,14598
A10-e003Coalescence-mBHI-p3,12365,14181
A5-e003Coalescence-mGAM-p3,12728,14421
A2-e003Coalescence-Inoculumn-mGAM,12830,14608
E5-e004Assembly-mGAM-p5,12649,14378
D8-e003Coalescence-mGAM-p5,12808,14574
A12-e003Coalescence-mGAM-p3,12744,14400
C2-e003Coalescence-mBHI-p3,12803,14581
C4-e004Assembly-mBHI-p5,12551,14212
D9-e003Coalescence-mGAM-p7,12808,14560
D4-e003Coalescence-mBHI-p7,12777,14507
D8-e003Assembly-mGAM-p3,7642,9463
E3-e004Assembly-mGAM-p3,12489,14187
B10-e003Coalescence-mGAM-p3,12744,14525
A9-e003Coalescence-mGAM-p7,12570,14276
B5-e003Coalescence-Inoculumn-mGAM,12744,14441
D10-e003Coalescence-mBHI-p5,12823,14584
D5-e003Coalescence-mBHI-p3,12806,14550
C5-e003Coalescence-mBHI-p3,12415,13919
D9-e003Coalescence-mGAM-p5,12826,14591
C9-e003Coalescence-mBHI-p3,12823,14587
D10-e003Coalescence-mGAM-p5,12802,14581
C8-e003Coalescence-mBHI-p7,12819,14605
B11-e003Assembly-mGAM-p5,12458,14013
G3-e004Assembly-epsilon-p7,11938,13642
B4-e003Coalescence-mGAM-p5,12749,14515
D4-e003Coalescence-mGAM-p5,12814,14571
C3-e004Assembly-mBHI-p7,12554,14271
B5-e003Coalescence-mGAM-p5,12778,14500
B5-e003Coalescence-Inoculumn-mBHI,12812,14582
G3-e004Assembly-epsilon-p3,10302,11663
C2-e003Coalescence-mGAM-p3,12737,14520
B5-e003Coalescence-mGAM-p7,12553,14172
D8-e003Coalescence-mBHI-p5,12814,14566
F5-e004Assembly-epsilon-p5,12053,13719
E5-e004Assembly-mGAM-p7,12655,14386
C10-e003Assembly-mGAM-p3,4302,4982
B10-e003Coalescence-mBHI-p5,12826,14584
D5-e003Coalescence-Inoculumn-mGAM,12547,14181
F2-e004Assembly-epsilon-p3,12398,14070
B3-e004Assembly-mBHI-p5,12377,14071
B5-e003Coalescence-mBHI-p3,12822,14558
G4-e004Assembly-epsilon-p5,8449,9549
C4-e003Coalescence-mGAM-p5,12743,14512
C5-e003Coalescence-mGAM-p7,12729,14479
C5-e003Coalescence-mBHI-inoculumn-redo,12830,14608
A2-e003Coalescence-mBHI-p7,12198,14120
A10-e003Coalescence-mBHI-p5,12800,14595
A4-e003Coalescence-mGAM-p5,12819,14574
D5-e003Coalescence-mBHI-p5,12785,14569
D3-e003Assembly-mBHI-p3,11925,13536
D4-e003Coalescence-mGAM-p7,12745,14518
A8-e003Coalescence-mBHI-p7,12673,14545
E3-e004Assembly-mGAM-p7,12341,14089
B9-e003GlycerolRevival-mGAM-p2,11494,12808
C4-e003Coalescence-mGAM-p3,12791,14552
B2-e003Coalescence-Inoculumn-mGAM,12675,14456
D5-e003Coalescence-mGAM-p7,10114,11365
C5-e003Coalescence-mBHI-p5,12825,14598
C5-e003Coalescence-mGAM-p3,12818,14591
A3-e003Coalescence-mBHI-inoculumn-redo,12295,14150
D9-e003Assembly-mGAM-p5,8066,9055
B12-e003Coalescence-mGAM-p3,12756,14454
A11-e003Coalescence-mBHI-p7,12762,14489
A3-e003Coalescence-Inoculumn-mGAM,12082,13781
D10-e003Assembly-mGAM-p3,7630,8857
C3-e003Coalescence-mGAM-p5,12787,14565
B4-e004Assembly-mBHI-p5,12535,14217
C10-e003GlycerolRevival-mGAM-p2,12576,14347
D3-e003Assembly-mBHI-p5,12236,13907
A10-e003Coalescence-mGAM-p3,12785,14577
A9-e003Coalescence-mBHI-p3,12826,14601
A2-e003Coalescence-Inoculumn-mBHI,12554,14476
D3-e003Coalescence-mBHI-p7,12819,14579
C3-e003Coalescence-mBHI-p5,12777,14574
D11-e003Assembly-mGAM-p3,12054,13462
D2-e003Assembly-mBHI-p3,12630,14549
B3-e003Assembly-mBHI-p5,12746,14517
A9-e003Coalescence-mBHI-p5,12807,14550
D5-e003Coalescence-Inoculumn-mBHI,12824,14589
B2-e003Coalescence-mGAM-p3,12709,14496
B4-e003Assembly-mBHI-p3,12618,14395
C11-e003Coalescence-mGAM-p5,12820,14593
B3-e003Coalescence-Inoculumn-mBHI,12778,14539
A8-e003Coalescence-mBHI-p5,12681,14576
D5-e004Assembly-mGAM-p7,12653,14399
C2-e003Assembly-mBHI-p5,9230,11556
D9-e003Coalescence-mBHI-p3,12330,14029
D5-e003Assembly-mBHI-p5,12616,14260
A5-e003Coalescence-mBHI-p7,12411,13943
G2-e004Assembly-epsilon-p3,12296,13924
D2-e003Coalescence-mGAM-p5,12810,14555
B9-e003Assembly-mGAM-p5,12166,13030
D3-e003Coalescence-mGAM-p3,12716,14431
D9-e003Coalescence-mGAM-p3,12774,14525
E2-e004Assembly-mGAM-p7,9011,10200
D3-e003Coalescence-mGAM-p5,12826,14602
C10-e003Coalescence-mGAM-p3,12758,14555
A5-e003Coalescence-mBHI-inoculumn-redo,12766,14503
B11-e003Assembly-mGAM-p3,12274,13922
D2-e003Assembly-mBHI-p5,12506,14390
B9-e003Coalescence-mGAM-p7,12794,14522
B11-e003Coalescence-mGAM-p7,12665,14397
C3-e003Coalescence-Inoculumn-mGAM,12769,14537
B5-e003Coalescence-mBHI-p7,12806,14561
A3-e003Coalescence-mGAM-p7,12777,14550
D4-e003Coalescence-Inoculumn-mBHI,12830,14608
A4-e003Coalescence-mBHI-p5,12762,14530
B3-e003Coalescence-mBHI-p7,12790,14570
C2-e004Assembly-mBHI-p7,12493,14208
D10-e003Coalescence-mGAM-p7,12795,14570
C12-e003Coalescence-mGAM-p3,12771,14518
C11-e003Coalescence-mGAM-p3,12821,14602
D5-e004Assembly-mGAM-p3,5322,6015
A10-e003Coalescence-mBHI-p7,12789,14579
C10-e003Coalescence-mBHI-p7,12792,14576
B9-e003Coalescence-mBHI-p5,12827,14595
B10-e003Coalescence-mBHI-p3,12801,14561
C11-e003Coalescence-mBHI-p5,12828,14605
A2-e003Coalescence-mGAM-p7,12491,14350
C5-e003Assembly-mBHI-p3,12318,13348
F5-e004Assembly-epsilon-p3,12561,14280
E3-e004Assembly-mGAM-p5,12526,14250
E2-e004Assembly-mGAM-p5,8523,9850
C3-e003GlycerolRevival-mBHI-p2,12012,13616
D10-e003Coalescence-mGAM-p3,12792,14568
B10-e003Coalescence-mGAM-p7,11066,11921
C4-e004Assembly-mBHI-p3,12601,14263
A9-e003Coalescence-mBHI-p7,12823,14603
C2-e003Coalescence-Inoculumn-mGAM,12622,14431
B3-e003Coalescence-Inoculumn-mGAM,12830,14608
D11-e003Coalescence-mGAM-p7,12749,14467
D5-e003Coalescence-mGAM-p3,12710,14477
E5-e004Assembly-mGAM-p3,12148,13847
D2-e003Coalescence-Inoculumn-mBHI,12671,14432
B4-e003Coalescence-Inoculumn-mGAM,12813,14584
F2-e004Assembly-epsilon-p7,11176,12740
A10-e003Coalescence-mGAM-p7,12693,14503
B2-e003Assembly-mBHI-p3,12314,14277
D9-e003Coalescence-mBHI-p5,12806,14550
C4-e003Coalescence-Inoculumn-mGAM,12665,14447
D4-e003Coalescence-mGAM-p3,12812,14558
B9-e003Coalescence-mBHI-p7,12783,14549
A2-e003Coalescence-mGAM-p5,12649,14576
D11-e003Assembly-mGAM-p5,12214,13658
C3-e003Coalescence-mGAM-p7,12794,14578
B11-e003GlycerolRevival-mGAM-p2,12095,13565
C5-e004Assembly-mBHI-p7,11355,12879
B3-e003Coalescence-mGAM-p5,12786,14569
D9-e003Coalescence-mBHI-p7,12781,14537
G5-e004Assembly-epsilon-p5,12276,13908
B10-e003Assembly-mGAM-p3,8256,9554
D3-e004Assembly-mGAM-p5,12398,14134
C5-e003Coalescence-mBHI-p7,12824,14591
D12-e003Coalescence-mBHI-p3,12705,14399
D4-e004Assembly-mGAM-p7,11680,13294
C11-e003Coalescence-mGAM-p7,12804,14597
C11-e003Assembly-mGAM-p3,12599,14214
D10-e003Coalescence-mBHI-p7,12815,14580
C9-e003Coalescence-mBHI-p7,12788,14544
A2-e003Coalescence-mBHI-p3,12494,14405
B8-e003Coalescence-mGAM-p5,12786,14474
C3-e004Assembly-mBHI-p3,11916,13590
C11-e003Assembly-mGAM-p5,11828,13117
B10-e003GlycerolRevival-mGAM-p2,9520,10935
B3-e003Coalescence-mBHI-p5,12795,14572
C2-e003Coalescence-mBHI-inoculumn-redo,12801,14584
A8-e003Coalescence-mGAM-p7,12660,14552
C11-e003GlycerolRevival-mGAM-p2,12181,13722
B2-e003Coalescence-Inoculumn-mBHI,12657,14485
A11-e003Coalescence-mBHI-p5,12816,14570
C10-e003Coalescence-mGAM-p5,12803,14586
C4-e003Assembly-mBHI-p5,12753,14496
C9-e003Assembly-mGAM-p5,11831,13375
A5-e003Coalescence-Inoculumn-mGAM,12650,14427
A3-e003Coalescence-mBHI-p3,12741,14559
AG-Fecal,12552,14202
D4-e003Coalescence-Inoculumn-mGAM,10457,11212
A2-e003Coalescence-mBHI-p5,12517,14485
B5-e004Assembly-mBHI-p5,12529,14195
G2-e004Assembly-epsilon-p5,12241,13933
C5-e003Assembly-mBHI-p5,10877,10921
C10-e003Coalescence-mBHI-p5,12802,14579
B9-e003Coalescence-mBHI-p3,12785,14534
C3-e003Coalescence-mBHI-inoculumn-redo,12784,14556
B5-e003Coalescence-mGAM-p3,12576,14282
C3-e003Assembly-mBHI-p5,11979,13620
F2-e004Assembly-epsilon-p5,12088,13742
A5-e003Coalescence-mBHI-p3,6854,7374
C4-e004Assembly-mBHI-p7,12187,13764
A4-e003Coalescence-mBHI-p3,12653,14420
C9-e003GlycerolRevival-mGAM-p2,12218,13850
B2-e004Assembly-mBHI-p7,12240,13901
B4-e004Assembly-mBHI-p3,12169,13804
F3-e004Assembly-epsilon-p5,11667,13323
C9-e003Coalescence-mGAM-p5,12809,14591
A2-e003Coalescence-mBHI-inoculumn-redo,12592,14508
C2-e003Coalescence-mGAM-p5,12742,14532
B8-e003GlycerolRevival-mGAM-p2,8617,10258
C8-e003Coalescence-mBHI-p5,12823,14604
B8-e003Coalescence-mGAM-p7,12786,14545
B4-e003Coalescence-Inoculumn-mBHI,12804,14575
D2-e003Coalescence-Inoculumn-mGAM,12659,14421
B8-e003Coalescence-mBHI-p7,12792,14546
B3-e004Assembly-mBHI-p3,11761,13417
D3-e003Coalescence-Inoculumn-mGAM,12793,14540
B11-e003Coalescence-mBHI-p3,12790,14539
C5-e003Coalescence-Inoculumn-mGAM,12809,14588
C4-e003Coalescence-mBHI-p5,12830,14605
B2-e004Assembly-mBHI-p3,12374,14082
G3-e004Assembly-epsilon-p5,11842,13532
A11-e003Coalescence-mBHI-p3,12830,14604
B2-e004Assembly-mBHI-p5,12473,14202
B4-e004Assembly-mBHI-p7,12434,14076
B2-e003Coalescence-mBHI-p7,8985,10657
A4-e003Coalescence-Inoculumn-mGAM,12782,14577
B4-e003Coalescence-mBHI-p3,12786,14571
A5-e003Coalescence-Inoculumn-mBHI,11712,13191
A9-e003Coalescence-mGAM-p5,12801,14552
C10-e003Coalescence-mGAM-p7,12800,14582
F3-e004Assembly-epsilon-p7,11749,13428
A11-e003Coalescence-mGAM-p3,12818,14573
C10-e003Coalescence-mBHI-p3,12803,14570
D2-e003Coalescence-mBHI-p3,12777,14477
C5-e003GlycerolRevival-mBHI-p2,12628,14212
H5-e003Coalescence-mBHI-p5_S40,12788,14500
E2-e003Coalescence-mGAM-p7_S145,12307,14427
G5-e003Coalescence-mBHI-p7_S124,12782,14482
H111-e003Coalescence-mGAM-p7_S188,12803,14552
H4-e003Coalescence-mGAM-p7_S183,12793,14525
F5-e003Coalescence-mGAM-p5_S64,12799,14513
F5-e003Coalescence-mGAM-p7_S160,12687,14353
F8-e003Coalescence-mBHI-p3_S117,12785,14485
H3-e003Coalescence-mBHI-p3_S46,12782,14480
H2-e003Coalescence-mBHI-p7_S133,12616,14207
E5-e003Coalescence-mBHI-p3_S12,12567,14219
F100-e003Coalescence-mGAM-p7_S163,12778,14554
F9-e003Coalescence-mBHI-p5_S18,12797,14522
H3-e003Coalescence-mBHI-p7_S134,12716,14419
E3-e003Coalescence-mGAM-p3_S58,12605,14389
G4-e003Coalescence-mBHI-p5_S27,12793,14559
E8-e003Coalescence-mBHI-p5_S5,12492,14539
G2-e003Coalescence-mBHI-p3_S33,12729,14506
E9-e003Coalescence-mBHI-p5_S6,12781,14493
H111-e003Coalescence-mBHI-p3_S144,12742,14498
G111-e003Coalescence-mGAM-p5_S80,12809,14551
G100-e003Coalescence-mGAM-p3_S179,12625,14358
F111-e003Coalescence-mGAM-p5_S68,12658,14246
G111-e003Coalescence-mBHI-p5_S32,12812,14580
G5-e003Coalescence-mBHI-p3_S36,12693,14351
H2-e003Coalescence-mGAM-p7_S181,12804,14537
H9-e003Coalescence-mGAM-p3_S190,10133,11383
E3-e003Coalescence-mBHI-p3_S10,12487,14334
H2-e003Coalescence-mGAM-p5_S85,8833,9457
G8-e003Coalescence-mGAM-p3_S177,12490,14292
F2-e003Coalescence-mGAM-p7_S157,12651,14377
H3-e003Coalescence-mGAM-p3_S94,12623,14284
H4-e003Coalescence-mGAM-p3_S95,12115,13615
E5-e003Coalescence-mBHI-p7_S100,12474,14067
G111-e003Coalescence-mBHI-p3_S132,5617,5831
F3-e003Coalescence-mGAM-p3_S70,12441,14134
E100-e003Coalescence-mBHI-p7_S103,12484,14261
F9-e003Coalescence-mGAM-p5_S66,12769,14458
G111-e003Coalescence-mGAM-p7_S176,7705,8324
H100-e003Coalescence-mGAM-p7_S187,12660,14361
E100-e003Coalescence-mGAM-p3_S155,12716,14521
E3-e003Coalescence-mGAM-p5_S50,12716,14472
F5-e003Coalescence-mGAM-p3_S72,12306,13914
E9-e003Coalescence-mBHI-p7_S102,12786,14511
E5-e003Coalescence-mBHI-p5_S4,12556,14138
F111-e003Coalescence-mGAM-p7_S164,12526,14104
E111-e003Coalescence-mBHI-p5_S8,12796,14483
H100-e003Coalescence-mBHI-p5_S43,12817,14552
F2-e003Coalescence-mGAM-p5_S61,12686,14422
F5-e003Coalescence-mBHI-p5_S16,12700,14339
F8-e003Coalescence-mGAM-p5_S65,12600,14183
H8-e003Coalescence-mBHI-p7_S137,12805,14534
G9-e003Coalescence-mGAM-p5_S78,12603,14341
E2-e003Coalescence-mBHI-p5_S1,12233,14339
E2-e003Coalescence-mBHI-p3_S9,12292,14297
G8-e003Coalescence-mGAM-p5_S77,12659,14487
G3-e003Coalescence-mBHI-p3_S34,12748,14525
G100-e003Coalescence-mBHI-p5_S31,12754,14527
F9-e003Coalescence-mBHI-p3_S118,11083,12129
E111-e003Coalescence-mBHI-p3_S108,12399,13963
G3-e003Coalescence-mBHI-p5_S26,12770,14535
G5-e003Coalescence-mBHI-p5_S28,12809,14557
H111-e003Coalescence-mGAM-p5_S92,12737,14443
G4-e003Coalescence-mBHI-p3_S35,12803,14561
H9-e003Coalescence-mGAM-p5_S90,12678,14330
H2-e003Coalescence-mBHI-p3_S45,12748,14447
E8-e003Coalescence-mBHI-p7_S101,12480,14492
E4-e003Coalescence-mBHI-p5_S3,12710,14477
H2-e003Coalescence-mGAM-p3_S93,12575,14185
E4-e003Coalescence-mGAM-p5_S51,12648,14404
G9-e003Coalescence-mGAM-p7_S174,12743,14506
F2-e003Coalescence-mBHI-p3_S21,12370,14310
E8-e003Coalescence-mGAM-p3_S153,12765,14547
G111-e003Coalescence-mGAM-p3_S180,12648,14358
G5-e003Coalescence-mGAM-p3_S84,12777,14483
H8-e003Coalescence-mBHI-p5_S41,12816,14566
E100-e003Coalescence-mBHI-p5_S7,12785,14587
G100-e003Coalescence-mGAM-p7_S175,12711,14502
F9-e003Coalescence-mGAM-p7_S162,12598,14199
E2-e003Coalescence-mBHI-p7_S97,10281,12468
F8-e003Coalescence-mGAM-p7_S161,12413,13931
F3-e003Coalescence-mBHI-p3_S22,12754,14519
G3-e003Coalescence-mBHI-p7_S122,12765,14520
G5-e003Coalescence-mGAM-p5_S76,12774,14511
G5-e003Coalescence-mGAM-p7_S172,12782,14524
G4-e003Coalescence-mGAM-p5_S75,12762,14509
G8-e003Coalescence-mBHI-p3_S129,12789,14582
E5-e003Coalescence-mGAM-p3_S60,12638,14313
G2-e003Coalescence-mGAM-p5_S73,12683,14459
E5-e003Coalescence-mGAM-p7_S148,12718,14444
H9-e003Coalescence-mGAM-p7_S186,12681,14402
E100-e003Coalescence-mGAM-p5_S55,12651,14428
E8-e003Coalescence-mGAM-p5_S53,12447,14509
H5-e003Coalescence-mGAM-p3_S96,12610,14179
G4-e003Coalescence-mGAM-p3_S83,12684,14486
F4-e003Coalescence-mBHI-p7_S111,12721,14489
H3-e003Coalescence-mGAM-p7_S182,12753,14477
H5-e003Coalescence-mGAM-p5_S88,12696,14357
F4-e003Coalescence-mGAM-p5_S63,12716,14456
G4-e003Coalescence-mGAM-p7_S171,12621,14400
H8-e003Coalescence-mGAM-p5_S89,12739,14447
F3-e003Coalescence-mBHI-p5_S14,12736,14506
F100-e003Coalescence-mBHI-p7_S115,12767,14461
E3-e003Coalescence-mGAM-p7_S146,12628,14405
F100-e003Coalescence-mGAM-p3_S167,12328,13982
G100-e003Coalescence-mBHI-p3_S131,12045,14118
G4-e003Coalescence-mBHI-p7_S123,12782,14552
E9-e003Coalescence-mGAM-p3_S154,12605,14257
F3-e003Coalescence-mGAM-p5_S62,12735,14493
H4-e003Coalescence-mBHI-p7_S135,12791,14521
E3-e003Coalescence-mBHI-p5_S2,12720,14548
G111-e003Coalescence-mBHI-p7_S128,12808,14545
H3-e003Coalescence-mBHI-p5_S38,12771,14484
G3-e003Coalescence-mGAM-p3_S82,12721,14492
F111-e003Coalescence-mGAM-p3_S168,12558,14169
F3-e003Coalescence-mGAM-p7_S158,12352,14047
F8-e003Coalescence-mBHI-p7_S113,12596,14243
G2-e003Coalescence-mBHI-p7_S121,10707,12174
H4-e003Coalescence-mBHI-p3_S47,12797,14550
F3-e003Coalescence-mBHI-p7_S110,12580,14309
F100-e003Coalescence-mGAM-p5_S67,11887,13290
G8-e003Coalescence-mBHI-p7_S125,12774,14569
F4-e003Coalescence-mBHI-p5_S15,12736,14506
H111-e003Coalescence-mBHI-p5_S44,12813,14559
E111-e003Coalescence-mBHI-p7_S104,12585,14221
E2-e003Coalescence-mGAM-p3_S57,12471,14506
F2-e003Coalescence-mBHI-p5_S13,12762,14580
F4-e003Coalescence-mBHI-p3_S23,12724,14513
F2-e003Coalescence-mGAM-p3_S69,12644,14385
E9-e003Coalescence-mGAM-p5_S54,12466,13998
G3-e003Coalescence-mGAM-p5_S74,12744,14514
E111-e003Coalescence-mGAM-p5_S56,12674,14368
G100-e003Coalescence-mGAM-p5_S79,12752,14519
H100-e003Coalescence-mGAM-p5_S91,12708,14419
G9-e003Coalescence-mBHI-p3_S130,12482,14022
E4-e003Coalescence-mGAM-p7_S147,12742,14504
E4-e003Coalescence-mGAM-p3_S59,12710,14466
H4-e003Coalescence-mBHI-p5_S39,12794,14528
F4-e003Coalescence-mGAM-p3_S71,12734,14513
H100-e003Coalescence-mBHI-p7_S139,12802,14537
G8-e003Coalescence-mBHI-p5_S29,12796,14581
G2-e003Coalescence-mBHI-p5_S25,12716,14497
G8-e003Coalescence-mGAM-p7_S173,12719,14516
E4-e003Coalescence-mBHI-p3_S11,12697,14476
E2-e003Coalescence-mGAM-p5_S49,12303,14437
H9-e003Coalescence-mBHI-p5_S42,12778,14485
H111-e003Coalescence-mGAM-p3_S192,12789,14520
F5-e003Coalescence-mBHI-p3_S24,12757,14463
E8-e003Coalescence-mBHI-p3_S105,12031,14141
E8-e003Coalescence-mGAM-p7_S149,12441,14491
H5-e003Coalescence-mBHI-p7_S136,12488,14092
G9-e003Coalescence-mBHI-p5_S30,12797,14542
F111-e003Coalescence-mBHI-p7_S116,12435,14063
F5-e003Coalescence-mBHI-p7_S112,12758,14432
F4-e003Coalescence-mGAM-p7_S159,12726,14492
F111-e003Coalescence-mBHI-p3_S120,12552,14153
H3-e003Coalescence-mGAM-p5_S86,12762,14468
E4-e003Coalescence-mBHI-p7_S99,12577,14298
H4-e003Coalescence-mGAM-p5_S87,12729,14396
E100-e003Coalescence-mGAM-p7_S151,12415,14215
G9-e003Coalescence-mGAM-p3_S178,12742,14512
H9-e003Coalescence-mBHI-p7_S138,12419,14093
H8-e003Coalescence-mGAM-p7_S185,12804,14571
G2-e003Coalescence-mGAM-p3_S81,12708,14475
F111-e003Coalescence-mBHI-p5_S20,12433,14020
F8-e003Coalescence-mBHI-p5_S17,12800,14531
G100-e003Coalescence-mBHI-p7_S127,12736,14503
E5-e003Coalescence-mGAM-p5_S52,12614,14277
