,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.6996360695511524,0.010196590260216984
C9-e003Coalescence-mGAM-p3,0.722280630812778,8.157272208173587e-05
D2-e004Assembly-mGAM-p7,0.3871411241407198,0.3899991842727792
B5-e004Assembly-mBHI-p3,0.702951880307319,0.6957337466351252
C11-e003Coalescence-mBHI-p3,0.6995551961180753,0.0017130271637164532
D11-e003Coalescence-mBHI-p5,0.6989890820865345,0.6567419854800555
C9-e003Coalescence-mGAM-p7,0.7003639304488476,8.157272208173587e-05
C8-e003Coalescence-mGAM-p7,0.05151637687019814,8.157272208173587e-05
D10-e003Coalescence-mBHI-p3,0.6989082086534574,0.01321478097724121
F3-e004Assembly-epsilon-p3,0.6042054185200162,0.5649726731381026
B2-e003Coalescence-mBHI-p3,0.0006469874646178731,0.00016314544416347175
A8-e003Coalescence-mBHI-p3,0.0,0.9932294640672159
A4-e003Coalescence-mBHI-p7,0.9930448847553579,0.0
B4-e003Coalescence-mBHI-p5,0.4,8.157272208173587e-05
A3-e003Coalescence-mBHI-p7,0.9960372017792155,0.0
B9-e003Coalescence-mGAM-p5,0.6997978164173069,0.6940207194714088
A4-e003Coalescence-mBHI-inoculumn-redo,0.0009704811969268095,0.0
B3-e003Coalescence-mBHI-p3,0.8399514759401536,0.0
D4-e003Coalescence-mBHI-p5,0.6964820056611403,0.6783587568317154
C2-e003Coalescence-mBHI-p5,0.9924787707238172,0.0
B3-e004Assembly-mBHI-p7,0.6475535786494137,0.6127742882779998
B5-e004Assembly-mBHI-p7,0.6237767893247068,0.6157924789950241
D4-e003Coalescence-mBHI-p3,0.692600080873433,0.43543519047230606
C4-e003GlycerolRevival-mBHI-p2,0.9938536190861302,0.0
G5-e004Assembly-epsilon-p3,0.5860897695107157,0.6033118525165184
C5-e004Assembly-mBHI-p3,0.5494541043267287,0.5541235011012318
D10-e003Assembly-mGAM-p5,0.7006065507480792,8.157272208173587e-05
B2-e003Assembly-mBHI-p5,0.0,0.9795252467574843
C3-e004Assembly-mBHI-p5,0.6264456126162555,0.585855289991027
B2-e003Coalescence-mBHI-p5,0.01156490093004448,0.0
B8-e003Assembly-mGAM-p5,0.0004043671653861706,0.6339016232971695
C4-e003Coalescence-mGAM-p7,0.9928022644561262,0.0
B12-e003Coalescence-mBHI-p3,0.691872219975738,0.6898605106452402
D3-e004Assembly-mGAM-p7,0.598625151637687,0.5659515458030835
C8-e003Assembly-mGAM-p3,0.0,0.8884900889142671
C3-e003Coalescence-mGAM-p3,0.9973311767084513,0.0
B4-e003Assembly-mBHI-p5,0.6808734330772341,0.0
D4-e004Assembly-mGAM-p5,0.6665588354225637,0.6430377681703239
D3-e003Coalescence-Inoculumn-mBHI,0.697775980590376,0.0
C3-e003Coalescence-mBHI-p7,0.9964415689446017,0.0
D11-e003Coalescence-mGAM-p5,0.6981803477557622,0.6852108654865813
A11-e003Coalescence-mGAM-p7,0.45604528912252323,0.6906762378660576
B8-e003Coalescence-mBHI-p5,0.4779619894864537,0.6907578105881393
B10-e003Assembly-mGAM-p5,0.8394662353416903,0.0
C2-e003Coalescence-mGAM-p7,0.9962798220784472,0.0
D3-e003Coalescence-mBHI-p5,0.6990699555196118,0.663675666857003
B11-e003Coalescence-mGAM-p3,0.6996360695511524,0.6952443103026348
C4-e003Coalescence-mBHI-inoculumn-redo,0.7682976142337242,0.0
B5-e003Assembly-mBHI-p5,0.6949454104326729,0.6901052288114854
D2-e003Coalescence-mBHI-p5,0.6612211888394662,0.651031894934334
D8-e003Assembly-mGAM-p5,0.0,0.8376702830573456
D5-e003Coalescence-mGAM-p5,0.6948645369995956,0.6904315196998124
B5-e003Coalescence-mBHI-p5,0.6941366761019006,0.6683253120156619
D5-e003Coalescence-mBHI-p7,0.6968863728265264,0.6926339831960192
C9-e003Coalescence-mBHI-p5,0.6993934492519207,0.6833346928787014
A10-e003Coalescence-mBHI-p3,0.056287909421754954,0.0004894363324904152
A5-e003Coalescence-mGAM-p3,0.6904164981803478,0.6905130924218941
A2-e003Coalescence-Inoculumn-mGAM,0.0,0.9809935557549555
E5-e004Assembly-mGAM-p5,0.5666801455721795,0.5882208989313974
D8-e003Coalescence-mGAM-p5,0.14557217953902143,0.6941838649155723
A12-e003Coalescence-mGAM-p3,0.6330772341285887,0.6913288196427114
C2-e003Coalescence-mBHI-p3,0.8989890820865346,0.0
C4-e004Assembly-mBHI-p5,0.7266477961989486,0.6890447834244229
D9-e003Coalescence-mGAM-p7,0.699474322684998,0.6944285830818174
D4-e003Coalescence-mBHI-p7,0.6972098665588354,0.688718492536096
D8-e003Assembly-mGAM-p3,0.0,0.6454849498327759
E3-e004Assembly-mGAM-p3,0.6366356651839871,0.6058406069010522
B10-e003Coalescence-mGAM-p3,0.7133845531742823,8.157272208173587e-05
A9-e003Coalescence-mGAM-p7,0.6857258390618681,0.6799086385512685
B5-e003Coalescence-Inoculumn-mGAM,0.6940558026688233,0.6890447834244229
D10-e003Coalescence-mBHI-p5,0.6997978164173069,0.5765559996737091
D5-e003Coalescence-mBHI-p3,0.6993125758188435,0.692715555918101
C5-e003Coalescence-mBHI-p3,0.6800646987464618,0.5834896810506567
D9-e003Coalescence-mGAM-p5,0.6999595632834614,0.6540500856513581
C9-e003Coalescence-mBHI-p3,0.6997978164173069,0.43641406313728687
D10-e003Coalescence-mGAM-p5,0.9770319450060655,8.157272208173587e-05
