,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
D8-e003Assembly-mGAM-p3,9466,8236
E3-e004Assembly-mGAM-p3,14608,12829
B10-e003Coalescence-mGAM-p3,14925,13112
A9-e003Coalescence-mGAM-p7,14600,12991
B5-e003Coalescence-Inoculumn-mGAM,14799,13149
D10-e003Coalescence-mBHI-p5,14950,13241
D5-e003Coalescence-mBHI-p3,14888,13220
C5-e003Coalescence-mBHI-p3,14198,12715
D9-e003Coalescence-mGAM-p5,14958,13245
C9-e003Coalescence-mBHI-p3,14964,13244
D10-e003Coalescence-mGAM-p5,14991,13181
C8-e003Coalescence-mBHI-p7,14997,13229
B11-e003Assembly-mGAM-p5,14328,12880
G3-e004Assembly-epsilon-p7,14012,12299
B4-e003Coalescence-mGAM-p5,14957,13101
D4-e003Coalescence-mGAM-p5,14946,13240
C3-e004Assembly-mBHI-p7,14674,12929
B5-e003Coalescence-mGAM-p5,14854,13190
B5-e003Coalescence-Inoculumn-mBHI,14984,13226
G3-e004Assembly-epsilon-p3,12005,10593
C2-e003Coalescence-mGAM-p3,14930,13097
B5-e003Coalescence-mGAM-p7,14467,12846
D8-e003Coalescence-mBHI-p5,14932,13242
F5-e004Assembly-epsilon-p5,14028,12370
E5-e004Assembly-mGAM-p7,14750,13001
C10-e003Assembly-mGAM-p3,5212,4196
B10-e003Coalescence-mBHI-p5,14959,13242
D5-e003Coalescence-Inoculumn-mGAM,14568,12934
F2-e004Assembly-epsilon-p3,14441,12747
B3-e004Assembly-mBHI-p5,14484,12708
B5-e003Coalescence-mBHI-p3,14915,13236
G4-e004Assembly-epsilon-p5,9815,8583
C4-e003Coalescence-mGAM-p5,14947,13116
C5-e003Coalescence-mGAM-p7,14835,13137
C5-e003Coalescence-mBHI-inoculumn-redo,15002,13251
A2-e003Coalescence-mBHI-p7,14259,12565
A10-e003Coalescence-mBHI-p5,14965,13192
A4-e003Coalescence-mGAM-p5,14931,13243
D5-e003Coalescence-mBHI-p5,14987,13189
D3-e003Assembly-mBHI-p3,13883,12224
D4-e003Coalescence-mGAM-p7,14872,13169
A8-e003Coalescence-mBHI-p7,14712,12940
E3-e004Assembly-mGAM-p7,14486,12719
B9-e003GlycerolRevival-mGAM-p2,13080,11856
C4-e003Coalescence-mGAM-p3,14964,13160
B2-e003Coalescence-Inoculumn-mGAM,14828,13081
D5-e003Coalescence-mGAM-p7,11593,10371
C5-e003Coalescence-mBHI-p5,14966,13243
C5-e003Coalescence-mGAM-p3,14968,13234
A3-e003Coalescence-mBHI-inoculumn-redo,14552,12629
D9-e003Assembly-mGAM-p5,9265,8290
B12-e003Coalescence-mGAM-p3,14798,13171
A11-e003Coalescence-mBHI-p7,14822,13193
A3-e003Coalescence-Inoculumn-mGAM,14160,12665
D10-e003Assembly-mGAM-p3,9176,7637
C3-e003Coalescence-mGAM-p5,14986,13159
B4-e004Assembly-mBHI-p5,14573,12870
C10-e003GlycerolRevival-mGAM-p2,14759,12903
D3-e003Assembly-mBHI-p5,14257,12550
A10-e003Coalescence-mGAM-p3,14975,13193
A9-e003Coalescence-mBHI-p3,14964,13251
A2-e003Coalescence-Inoculumn-mBHI,14647,12871
D3-e003Coalescence-mBHI-p7,14942,13237
C3-e003Coalescence-mBHI-p5,14984,13154
D11-e003Assembly-mGAM-p3,13691,12493
D2-e003Assembly-mBHI-p3,14732,12950
B3-e003Assembly-mBHI-p5,14949,13116
A9-e003Coalescence-mBHI-p5,14901,13214
D5-e003Coalescence-Inoculumn-mBHI,14953,13243
B2-e003Coalescence-mGAM-p3,14947,13027
B4-e003Assembly-mBHI-p3,14831,12933
C11-e003Coalescence-mGAM-p5,14995,13243
B3-e003Coalescence-Inoculumn-mBHI,14976,13141
A8-e003Coalescence-mBHI-p5,14742,12983
D5-e004Assembly-mGAM-p7,14764,13016
C2-e003Assembly-mBHI-p5,11537,10078
D9-e003Coalescence-mBHI-p3,14343,12743
D5-e003Assembly-mBHI-p5,14576,13038
A5-e003Coalescence-mBHI-p7,14279,12879
G2-e004Assembly-epsilon-p3,14281,12622
D2-e003Coalescence-mGAM-p5,14918,13225
B9-e003Assembly-mGAM-p5,13340,12570
D3-e003Coalescence-mGAM-p3,14803,13098
D9-e003Coalescence-mGAM-p3,14867,13207
E2-e004Assembly-mGAM-p7,10449,9227
D3-e003Coalescence-mGAM-p5,14995,13249
C10-e003Coalescence-mGAM-p3,14973,13183
A5-e003Coalescence-mBHI-inoculumn-redo,14855,13189
B11-e003Assembly-mGAM-p3,14225,12715
D2-e003Assembly-mBHI-p5,14620,12890
B9-e003Coalescence-mGAM-p7,14880,13206
B11-e003Coalescence-mGAM-p7,14734,13110
C3-e003Coalescence-Inoculumn-mGAM,14936,13188
B5-e003Coalescence-mBHI-p7,14920,13230
A3-e003Coalescence-mGAM-p7,14971,13145
D4-e003Coalescence-Inoculumn-mBHI,15002,13253
A4-e003Coalescence-mBHI-p5,14955,13139
B3-e003Coalescence-mBHI-p7,14985,13174
C2-e004Assembly-mBHI-p7,14524,12800
D10-e003Coalescence-mGAM-p7,14983,13180
C12-e003Coalescence-mGAM-p3,14926,13154
C11-e003Coalescence-mGAM-p3,15001,13245
D5-e004Assembly-mGAM-p3,6261,5530
A10-e003Coalescence-mBHI-p7,14882,13094
C10-e003Coalescence-mBHI-p7,14986,13183
B9-e003Coalescence-mBHI-p5,14971,13246
B10-e003Coalescence-mBHI-p3,14922,13224
C11-e003Coalescence-mBHI-p5,14996,13253
A2-e003Coalescence-mGAM-p7,14494,12759
C5-e003Assembly-mBHI-p3,13736,12684
F5-e004Assembly-epsilon-p3,14629,12905
E3-e004Assembly-mGAM-p5,14655,12900
E2-e004Assembly-mGAM-p5,9996,8761
C3-e003GlycerolRevival-mBHI-p2,13985,12309
D10-e003Coalescence-mGAM-p3,14980,13185
B10-e003Coalescence-mGAM-p7,11953,10718
C4-e004Assembly-mBHI-p3,14628,12946
A9-e003Coalescence-mBHI-p7,14978,13246
C2-e003Coalescence-Inoculumn-mGAM,14784,12941
B3-e003Coalescence-Inoculumn-mGAM,15002,13253
D11-e003Coalescence-mGAM-p7,14836,13158
D5-e003Coalescence-mGAM-p3,14852,13118
E5-e004Assembly-mGAM-p3,14138,12498
D2-e003Coalescence-Inoculumn-mBHI,14797,13141
B4-e003Coalescence-Inoculumn-mGAM,14977,13235
F2-e004Assembly-epsilon-p7,13002,11524
A10-e003Coalescence-mGAM-p7,14934,13085
B2-e003Assembly-mBHI-p3,14449,12639
D9-e003Coalescence-mBHI-p5,14921,13235
C4-e003Coalescence-Inoculumn-mGAM,15002,13253
D4-e003Coalescence-mGAM-p3,14925,13235
B9-e003Coalescence-mBHI-p7,14921,13224
A2-e003Coalescence-mGAM-p5,14729,12965
D11-e003Assembly-mGAM-p5,13983,12536
C3-e003Coalescence-mGAM-p7,14993,13211
B11-e003GlycerolRevival-mGAM-p2,13870,12480
C5-e004Assembly-mBHI-p7,13197,11589
B3-e003Coalescence-mGAM-p5,14982,13177
D9-e003Coalescence-mBHI-p7,14890,13190
G5-e004Assembly-epsilon-p5,14263,12605
B10-e003Assembly-mGAM-p3,9796,8247
D3-e004Assembly-mGAM-p5,14517,12748
C5-e003Coalescence-mBHI-p7,14951,13241
D12-e003Coalescence-mBHI-p3,14740,13130
D4-e004Assembly-mGAM-p7,13631,12030
C11-e003Coalescence-mGAM-p7,14995,13223
C11-e003Assembly-mGAM-p3,14581,13009
D10-e003Coalescence-mBHI-p7,14951,13234
C9-e003Coalescence-mBHI-p7,14885,13224
A2-e003Coalescence-mBHI-p3,14567,12836
B8-e003Coalescence-mGAM-p5,14841,13187
C3-e004Assembly-mBHI-p3,13960,12261
C11-e003Assembly-mGAM-p5,13422,12179
B10-e003GlycerolRevival-mGAM-p2,11315,9486
B3-e003Coalescence-mBHI-p5,14990,13187
C2-e003Coalescence-mBHI-inoculumn-redo,14985,13209
A8-e003Coalescence-mGAM-p7,14689,12936
C11-e003GlycerolRevival-mGAM-p2,14076,12524
B2-e003Coalescence-Inoculumn-mBHI,14884,13070
A11-e003Coalescence-mBHI-p5,14921,13240
C10-e003Coalescence-mGAM-p5,14996,13198
C4-e003Assembly-mBHI-p5,14917,13112
C9-e003Assembly-mGAM-p5,13695,12080
A5-e003Coalescence-Inoculumn-mGAM,14778,13078
A3-e003Coalescence-mBHI-p3,14889,13104
AG-Fecal,14559,12883
D4-e003Coalescence-Inoculumn-mGAM,11168,9959
A2-e003Coalescence-mBHI-p5,14621,12864
B5-e004Assembly-mBHI-p5,14577,12852
G2-e004Assembly-epsilon-p5,14281,12600
C5-e003Assembly-mBHI-p5,11163,11223
C10-e003Coalescence-mBHI-p5,14990,13192
B9-e003Coalescence-mBHI-p3,14888,13195
C3-e003Coalescence-mBHI-inoculumn-redo,14966,13179
B5-e003Coalescence-mGAM-p3,14668,12961
C3-e003Assembly-mBHI-p5,13963,12315
F2-e004Assembly-epsilon-p5,14029,12444
A5-e003Coalescence-mBHI-p3,7654,7277
C4-e004Assembly-mBHI-p7,14137,12498
A4-e003Coalescence-mBHI-p3,14829,12949
C9-e003GlycerolRevival-mGAM-p2,14195,12537
B2-e004Assembly-mBHI-p7,14222,12561
B4-e004Assembly-mBHI-p3,14179,12491
F3-e004Assembly-epsilon-p5,13668,11939
C9-e003Coalescence-mGAM-p5,14987,13228
A2-e003Coalescence-mBHI-inoculumn-redo,14666,12923
C2-e003Coalescence-mGAM-p5,14954,13118
B8-e003GlycerolRevival-mGAM-p2,10351,9048
C8-e003Coalescence-mBHI-p5,15001,13246
B8-e003Coalescence-mGAM-p7,14890,13208
B4-e003Coalescence-Inoculumn-mBHI,14987,13219
D2-e003Coalescence-Inoculumn-mGAM,14772,13067
B8-e003Coalescence-mBHI-p7,14898,13215
B3-e004Assembly-mBHI-p3,13791,12069
D3-e003Coalescence-Inoculumn-mGAM,14899,13206
B11-e003Coalescence-mBHI-p3,14910,13194
C5-e003Coalescence-Inoculumn-mGAM,14984,13242
C4-e003Coalescence-mBHI-p5,15001,13242
B2-e004Assembly-mBHI-p3,14425,12742
G3-e004Assembly-epsilon-p5,13922,12191
A11-e003Coalescence-mBHI-p3,14980,13246
B2-e004Assembly-mBHI-p5,14525,12776
B4-e004Assembly-mBHI-p7,14442,12786
B2-e003Coalescence-mBHI-p7,11021,9124
A4-e003Coalescence-Inoculumn-mGAM,14945,13184
B4-e003Coalescence-mBHI-p3,14987,13170
A5-e003Coalescence-Inoculumn-mBHI,13524,12202
A9-e003Coalescence-mGAM-p5,14896,13232
C10-e003Coalescence-mGAM-p7,14995,13214
F3-e004Assembly-epsilon-p7,13793,12101
A11-e003Coalescence-mGAM-p3,14944,13233
C10-e003Coalescence-mBHI-p3,14991,13191
D2-e003Coalescence-mBHI-p3,14821,13204
C5-e003GlycerolRevival-mBHI-p2,14557,13047
H5-e003Coalescence-mBHI-p5_S40,14772,13199
E2-e003Coalescence-mGAM-p7_S145,14528,12776
G5-e003Coalescence-mBHI-p7_S124,14777,13165
H111-e003Coalescence-mGAM-p7_S188,14866,13202
H4-e003Coalescence-mGAM-p7_S183,14793,13191
F5-e003Coalescence-mGAM-p5_S64,14851,13213
F5-e003Coalescence-mGAM-p7_S160,14665,13058
F8-e003Coalescence-mBHI-p3_S117,14734,13189
H3-e003Coalescence-mBHI-p3_S46,14767,13184
H2-e003Coalescence-mBHI-p7_S133,14503,13020
E5-e003Coalescence-mBHI-p3_S12,14497,12979
F100-e003Coalescence-mGAM-p7_S163,14975,13210
F9-e003Coalescence-mBHI-p5_S18,14779,13204
H3-e003Coalescence-mBHI-p7_S134,14707,13125
E3-e003Coalescence-mGAM-p3_S58,14846,12795
G4-e003Coalescence-mBHI-p5_S27,14978,13167
E8-e003Coalescence-mBHI-p5_S5,14667,12885
G2-e003Coalescence-mBHI-p3_S33,14958,13036
E9-e003Coalescence-mBHI-p5_S6,14751,13177
H111-e003Coalescence-mBHI-p3_S144,14816,13110
G111-e003Coalescence-mGAM-p5_S80,14974,13217
G100-e003Coalescence-mGAM-p3_S179,14820,12876
F111-e003Coalescence-mGAM-p5_S68,14528,13018
G111-e003Coalescence-mBHI-p5_S32,14863,13213
G5-e003Coalescence-mBHI-p3_S36,14627,13052
H2-e003Coalescence-mGAM-p7_S181,14802,13194
H9-e003Coalescence-mGAM-p3_S190,11509,10478
E3-e003Coalescence-mBHI-p3_S10,14720,12852
H2-e003Coalescence-mGAM-p5_S85,9753,9093
G8-e003Coalescence-mGAM-p3_S177,14707,12833
F2-e003Coalescence-mGAM-p7_S157,14843,12893
H3-e003Coalescence-mGAM-p3_S94,14631,12969
H4-e003Coalescence-mGAM-p3_S95,13814,12408
E5-e003Coalescence-mBHI-p7_S100,14370,12885
G111-e003Coalescence-mBHI-p3_S132,5856,5667
F3-e003Coalescence-mGAM-p3_S70,14587,12682
E100-e003Coalescence-mBHI-p7_S103,14642,12827
F9-e003Coalescence-mGAM-p5_S66,14727,13166
G111-e003Coalescence-mGAM-p7_S176,8381,6993
H100-e003Coalescence-mGAM-p7_S187,14765,13038
E100-e003Coalescence-mGAM-p3_S155,14931,13057
E3-e003Coalescence-mGAM-p5_S50,14919,12970
F5-e003Coalescence-mGAM-p3_S72,14244,12544
E9-e003Coalescence-mBHI-p7_S102,14776,13191
E5-e003Coalescence-mBHI-p5_S4,14393,12961
F111-e003Coalescence-mGAM-p7_S164,14400,12892
E111-e003Coalescence-mBHI-p5_S8,14765,13187
H100-e003Coalescence-mBHI-p5_S43,14846,13215
F2-e003Coalescence-mGAM-p5_S61,14895,12919
F5-e003Coalescence-mBHI-p5_S16,14597,13115
F8-e003Coalescence-mGAM-p5_S65,14471,12995
H8-e003Coalescence-mBHI-p7_S137,14772,13196
G9-e003Coalescence-mGAM-p5_S78,14762,12882
E2-e003Coalescence-mBHI-p5_S1,14434,12662
E2-e003Coalescence-mBHI-p3_S9,14404,12682
G8-e003Coalescence-mGAM-p5_S77,14897,13007
G3-e003Coalescence-mBHI-p3_S34,14962,13043
G100-e003Coalescence-mBHI-p5_S31,14957,13070
F9-e003Coalescence-mBHI-p3_S118,12323,11390
E111-e003Coalescence-mBHI-p3_S108,14206,12744
G3-e003Coalescence-mBHI-p5_S26,14972,13095
G5-e003Coalescence-mBHI-p5_S28,14840,13214
H111-e003Coalescence-mGAM-p5_S92,14725,13117
G4-e003Coalescence-mBHI-p3_S35,14980,13159
H9-e003Coalescence-mGAM-p5_S90,14575,13073
H2-e003Coalescence-mBHI-p3_S45,14750,13171
E8-e003Coalescence-mBHI-p7_S101,14629,12848
E4-e003Coalescence-mBHI-p5_S3,14930,13007
H2-e003Coalescence-mGAM-p3_S93,14467,12953
E4-e003Coalescence-mGAM-p5_S51,14868,12876
G9-e003Coalescence-mGAM-p7_S174,14945,13100
F2-e003Coalescence-mBHI-p3_S21,14580,12751
E8-e003Coalescence-mGAM-p3_S153,14972,13100
G111-e003Coalescence-mGAM-p3_S180,14769,13016
G5-e003Coalescence-mGAM-p3_S84,14863,13179
H8-e003Coalescence-mBHI-p5_S41,14843,13208
E100-e003Coalescence-mBHI-p5_S7,14954,13168
G100-e003Coalescence-mGAM-p7_S175,14940,12977
F9-e003Coalescence-mGAM-p7_S162,14477,12988
E2-e003Coalescence-mBHI-p7_S97,12497,10851
F8-e003Coalescence-mGAM-p7_S161,14195,12794
F3-e003Coalescence-mBHI-p3_S22,14953,13040
G3-e003Coalescence-mBHI-p7_S122,14958,13073
G5-e003Coalescence-mGAM-p5_S76,14847,13171
G5-e003Coalescence-mGAM-p7_S172,14882,13199
G4-e003Coalescence-mGAM-p5_S75,14940,13117
G8-e003Coalescence-mBHI-p3_S129,14981,13210
E5-e003Coalescence-mGAM-p3_S60,14592,13065
G2-e003Coalescence-mGAM-p5_S73,14905,12928
E5-e003Coalescence-mGAM-p7_S148,14736,13124
H9-e003Coalescence-mGAM-p7_S186,14655,13085
E100-e003Coalescence-mGAM-p5_S55,14866,13012
E8-e003Coalescence-mGAM-p5_S53,14643,12867
H5-e003Coalescence-mGAM-p3_S96,14469,13027
G4-e003Coalescence-mGAM-p3_S83,14927,13018
F4-e003Coalescence-mBHI-p7_S111,14941,12995
H3-e003Coalescence-mGAM-p7_S182,14872,13173
H5-e003Coalescence-mGAM-p5_S88,14643,13104
F4-e003Coalescence-mGAM-p5_S63,14896,13015
G4-e003Coalescence-mGAM-p7_S171,14839,12898
H8-e003Coalescence-mGAM-p5_S89,14706,13140
F3-e003Coalescence-mBHI-p5_S14,14949,13023
F100-e003Coalescence-mBHI-p7_S115,14760,13169
E3-e003Coalescence-mGAM-p7_S146,14857,12864
F100-e003Coalescence-mGAM-p3_S167,14442,12585
G100-e003Coalescence-mBHI-p3_S131,14222,12478
G4-e003Coalescence-mBHI-p7_S123,14968,13160
E9-e003Coalescence-mGAM-p3_S154,14562,12980
F3-e003Coalescence-mGAM-p5_S62,14929,13030
H4-e003Coalescence-mBHI-p7_S135,14808,13203
E3-e003Coalescence-mBHI-p5_S2,14920,13126
G111-e003Coalescence-mBHI-p7_S128,14828,13194
H3-e003Coalescence-mBHI-p5_S38,14787,13173
G3-e003Coalescence-mGAM-p3_S82,14937,13026
F111-e003Coalescence-mGAM-p3_S168,14472,12959
F3-e003Coalescence-mGAM-p7_S158,14520,12562
F8-e003Coalescence-mBHI-p7_S113,14508,12941
G2-e003Coalescence-mBHI-p7_S121,12658,10754
H4-e003Coalescence-mBHI-p3_S47,14898,13208
F3-e003Coalescence-mBHI-p7_S110,14795,12838
F100-e003Coalescence-mGAM-p5_S67,13496,11777
G8-e003Coalescence-mBHI-p7_S125,14965,13172
F4-e003Coalescence-mBHI-p5_S15,14949,13027
H111-e003Coalescence-mBHI-p5_S44,14834,13216
E111-e003Coalescence-mBHI-p7_S104,14477,12924
E2-e003Coalescence-mGAM-p3_S57,14625,12871
F2-e003Coalescence-mBHI-p5_S13,14980,13159
F4-e003Coalescence-mBHI-p3_S23,14953,13034
F2-e003Coalescence-mGAM-p3_S69,14858,12917
E9-e003Coalescence-mGAM-p5_S54,14272,12847
G3-e003Coalescence-mGAM-p5_S74,14948,13026
E111-e003Coalescence-mGAM-p5_S56,14683,13077
G100-e003Coalescence-mGAM-p5_S79,14951,13029
H100-e003Coalescence-mGAM-p5_S91,14752,13093
G9-e003Coalescence-mBHI-p3_S130,14297,12804
E4-e003Coalescence-mGAM-p7_S147,14943,13032
E4-e003Coalescence-mGAM-p3_S59,14906,12993
H4-e003Coalescence-mBHI-p5_S39,14832,13193
F4-e003Coalescence-mGAM-p3_S71,14946,13056
H100-e003Coalescence-mBHI-p7_S139,14817,13187
G8-e003Coalescence-mBHI-p5_S29,14978,13205
G2-e003Coalescence-mBHI-p5_S25,14928,12993
G8-e003Coalescence-mGAM-p7_S173,14939,13072
E4-e003Coalescence-mBHI-p3_S11,14921,12990
E2-e003Coalescence-mGAM-p5_S49,14539,12764
H9-e003Coalescence-mBHI-p5_S42,14786,13177
H111-e003Coalescence-mGAM-p3_S192,14777,13197
F5-e003Coalescence-mBHI-p3_S24,14714,13163
E8-e003Coalescence-mBHI-p3_S105,14243,12535
E8-e003Coalescence-mGAM-p7_S149,14621,12848
H5-e003Coalescence-mBHI-p7_S136,14402,12899
G9-e003Coalescence-mBHI-p5_S30,14833,13204
F111-e003Coalescence-mBHI-p7_S116,14314,12841
F5-e003Coalescence-mBHI-p7_S112,14723,13139
F4-e003Coalescence-mGAM-p7_S159,14933,13042
F111-e003Coalescence-mBHI-p3_S120,14387,12917
H3-e003Coalescence-mGAM-p5_S86,14859,13173
E4-e003Coalescence-mBHI-p7_S99,14775,12787
H4-e003Coalescence-mGAM-p5_S87,14676,13114
E100-e003Coalescence-mGAM-p7_S151,14663,12697
G9-e003Coalescence-mGAM-p3_S178,14938,13096
H9-e003Coalescence-mBHI-p7_S138,14385,12844
H8-e003Coalescence-mGAM-p7_S185,14912,13210
G2-e003Coalescence-mGAM-p3_S81,14919,12975
F111-e003Coalescence-mBHI-p5_S20,14278,12892
F8-e003Coalescence-mBHI-p5_S17,14778,13193
G100-e003Coalescence-mBHI-p7_S127,14941,13041
E5-e003Coalescence-mGAM-p5_S52,14526,13020
