,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper
0,A5-e003Coalescence-Inoculumn-mBHI,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,0,4,A5-AA-AF-mBHI-mBHI,-0.6383854819485119,-0.6710586901591336,-0.5987515823027484
1,A5-e003Coalescence-Inoculumn-mBHI,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,0,5,A5-AA-AF-mBHI-mBHI,-0.4908883315781387,-0.5199149290022728,-0.4645450047588312
2,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,4,5,A5-AA-AF-mBHI-mBHI,0.08801087732271295,-2.220446049250313e-16,0.17132680265965206
3,D2-e003Coalescence-Inoculumn-mBHI,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,0,2,D2-AA-AF-mBHI-mBHI,-0.4146271725966346,-0.4378510684090705,-0.347361726117831
4,D2-e003Coalescence-Inoculumn-mBHI,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,0,4,D2-AA-AF-mBHI-mBHI,-0.14374101622055563,-0.15867944034653697,-0.11010829298115382
5,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,2,4,D2-AA-AF-mBHI-mBHI,0.12714514015552336,0.09331581591861593,0.1361668977524907
6,D2-e003Coalescence-Inoculumn-mBHI,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,0,4,D2-AA-AF-mBHI-mGAM,-0.004542826391024102,-0.04073379234713603,0.03363272323940181
7,A5-e003Coalescence-Inoculumn-mBHI,B_A4_E5_AF_AA_mBHI_mBHI_2_S100,0,2,E5-AA-AF-mBHI-mBHI,-0.9594070756507912,-1.05494309074896,-0.8872543489236767
8,A5-e003Coalescence-Inoculumn-mBHI,D_A4_A5_AF_AA_mBHI_mBHI_6_S292,0,6,E5-AA-AF-mBHI-mBHI,-0.4254480672921881,-0.44718080466409926,-0.40576031286663167
9,A5-e003Coalescence-Inoculumn-mBHI,E5-e003Coalescence-mBHI-p7_S100,0,7,E5-AA-AF-mBHI-mBHI,-0.27404943688358013,-0.2984463002847779,-0.2542629963843215
10,B_A4_E5_AF_AA_mBHI_mBHI_2_S100,D_A4_A5_AF_AA_mBHI_mBHI_6_S292,2,6,E5-AA-AF-mBHI-mBHI,-0.16212316427185602,-0.17819110035221492,-0.11702397411541636
11,B_A4_E5_AF_AA_mBHI_mBHI_2_S100,E5-e003Coalescence-mBHI-p7_S100,2,7,E5-AA-AF-mBHI-mBHI,0.0,-0.02405454092131206,0.036064710826256306
12,D_A4_A5_AF_AA_mBHI_mBHI_6_S292,E5-e003Coalescence-mBHI-p7_S100,6,7,E5-AA-AF-mBHI-mBHI,0.6458874840578377,0.5271162468951415,0.7021647449166805
13,D2-e003Coalescence-Inoculumn-mBHI,H2-e003Coalescence-mGAM-p7_S181,0,7,H2-AA-AF-mBHI-mGAM,0.1154230006744426,0.09503234072332811,0.14131910419065458
14,D2-e003Coalescence-Inoculumn-mBHI,Coalescence-D5-H2-AA-AF-mBHI-mBHI-5_S660,0,5,H2-AA-AF-mBHI-mBHI,-0.17603545294317685,-0.19900200417255393,-0.14651391894515534
