,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,sel_med1,sel_lower1,sel_upper1,sel_med2,sel_lower2,sel_upper2
0,A5-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-mBHI-p1_S740,0,1,A5-AA-AF-mBHI-mBHI,-3.591840444471516,-4.164465460897888,-3.0708775875710663,-3.5408172180252726,-4.160334986083318,-2.964251879020262,4.236281452780126,4.016264851236866,4.495171704603851
1,A5-e003Coalescence-Inoculumn-mBHI,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,0,2,A5-AA-AF-mBHI-mBHI,-2.2215048796803036,-2.6711007984589563,-1.8996463374343426,-2.196004061470685,-2.6402405123706827,-1.8501213010965327,2.4796263638613025,2.343619248167129,2.6298802531963186
2,A5-e003Coalescence-Inoculumn-mBHI,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,0,4,A5-AA-AF-mBHI-mBHI,-1.464333183542804,-1.5099135727412927,-1.3790944956576454,-1.452035622495111,-1.5148642295653376,-1.3585669265399671,1.4979659067822053,1.4818250240749984,1.4979659067822053
3,A5-e003Coalescence-Inoculumn-mBHI,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,0,5,A5-AA-AF-mBHI-mBHI,-1.1714665468342431,-1.2079308581930341,-1.0677373289633938,-1.161628497996089,-1.2118913836522702,-1.04495207346196,1.1983727254257643,1.1854600192599987,1.1983727254257643
4,A5-e003Coalescence-mBHI-p1_S740,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,1,2,A5-AA-AF-mBHI-mBHI,-0.8559092920750833,-1.8219744991717424,-0.05175150961004012,-0.8582750956763374,-1.827342975672804,-0.04928365569185523,0.7246466042758102,0.36001673008422547,1.1011884130914171
5,A5-e003Coalescence-mBHI-p1_S740,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,1,4,A5-AA-AF-mBHI-mBHI,-0.7403222994440873,-0.8814223344345185,-0.5461879158303431,-0.7416776281115839,-0.8845069466362737,-0.5459554075971097,0.5845684137115685,0.49644066982822344,0.6512395496960811
6,A5-e003Coalescence-mBHI-p1_S740,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,1,5,A5-AA-AF-mBHI-mBHI,-0.5565666485911586,-0.6613827936170641,-0.3951245706794399,-0.5573159827702092,-0.6636421041844832,-0.39542259671108304,0.4384263102836764,0.3723305023711676,0.4884296622720608
7,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,2,4,A5-AA-AF-mBHI-mBHI,-0.689180801375461,-0.9822164079524119,-0.24335405314035694,-0.6897663551756179,-0.984345088693567,-0.2428183268812367,0.5154066739972323,0.3660515603680921,0.6442177871667059
8,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,2,5,A5-AA-AF-mBHI-mBHI,-0.4593034550214141,-0.6548109386349412,-0.14224526116652436,-0.45984423678374525,-0.6562300591290446,-0.14192500535115377,0.34360444933148815,0.24403437357872806,0.4294785247778039
9,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,4,5,A5-AA-AF-mBHI-mBHI,0.0,-0.30381145438166524,0.3271161416971884,0.0,-0.3041668864592175,0.3275035666384527,0.0,0.0,0.0
10,D2-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-mBHI-p1_S719,0,1,D2-AA-AF-mBHI-mBHI,-2.6209451480544264,-3.1133563310983243,-2.1795958374337547,-2.5661711047118594,-3.0797020188796775,-2.1001087985116844,3.781413434389462,3.5191033394015925,4.0589678677096686
11,D2-e003Coalescence-Inoculumn-mBHI,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,0,2,D2-AA-AF-mBHI-mBHI,-2.615355199860615,-2.767847534186962,-1.2190397659374617,-2.606084859256746,-2.7602302087643316,-1.1944823242923372,1.293980031250487,1.24747164690376,1.3450421690464047
