,s1,s2,fixed_diffs,num_sites,Species
0,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-mBHI-inoculumn-redo,0,1669878,100296
1,A2-e003Coalescence-Inoculumn-mBHI,A3-e003Coalescence-mBHI-inoculumn-redo,9,1613613,100296
2,A2-e003Coalescence-Inoculumn-mBHI,A4-e003Coalescence-mBHI-inoculumn-redo,11,1665475,100296
3,A2-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-Inoculumn-mBHI,10,1612179,100296
4,A2-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-mBHI-inoculumn-redo,5,1668264,100296
5,A2-e003Coalescence-Inoculumn-mBHI,B2-e003Coalescence-Inoculumn-mBHI,9,1642333,100296
6,A2-e003Coalescence-Inoculumn-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,0,1666947,100296
7,A2-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-Inoculumn-mBHI,3,1666606,100296
8,A2-e003Coalescence-mBHI-inoculumn-redo,A2-e003Coalescence-Inoculumn-mBHI,0,1669878,100296
9,A2-e003Coalescence-mBHI-inoculumn-redo,A3-e003Coalescence-mBHI-inoculumn-redo,13,1615209,100296
10,A2-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mBHI-inoculumn-redo,8,1667669,100296
11,A2-e003Coalescence-mBHI-inoculumn-redo,A5-e003Coalescence-Inoculumn-mBHI,9,1612797,100296
12,A2-e003Coalescence-mBHI-inoculumn-redo,A5-e003Coalescence-mBHI-inoculumn-redo,5,1670980,100296
13,A2-e003Coalescence-mBHI-inoculumn-redo,B2-e003Coalescence-Inoculumn-mBHI,8,1643224,100296
14,A2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mBHI-inoculumn-redo,0,1668747,100296
15,A2-e003Coalescence-mBHI-inoculumn-redo,D2-e003Coalescence-Inoculumn-mBHI,5,1668152,100296
16,A3-e003Coalescence-mBHI-inoculumn-redo,A2-e003Coalescence-Inoculumn-mBHI,11,1613613,100296
17,A3-e003Coalescence-mBHI-inoculumn-redo,A2-e003Coalescence-mBHI-inoculumn-redo,14,1615209,100296
18,A3-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mBHI-inoculumn-redo,7,1615621,100296
19,A3-e003Coalescence-mBHI-inoculumn-redo,A5-e003Coalescence-Inoculumn-mBHI,11,1565132,100296
20,A3-e003Coalescence-mBHI-inoculumn-redo,A5-e003Coalescence-mBHI-inoculumn-redo,3,1616168,100296
21,A3-e003Coalescence-mBHI-inoculumn-redo,B2-e003Coalescence-Inoculumn-mBHI,3,1593699,100296
22,A3-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mBHI-inoculumn-redo,2,1616598,100296
23,A3-e003Coalescence-mBHI-inoculumn-redo,D2-e003Coalescence-Inoculumn-mBHI,2,1615591,100296
24,A4-e003Coalescence-mBHI-inoculumn-redo,A2-e003Coalescence-Inoculumn-mBHI,11,1665475,100296
25,A4-e003Coalescence-mBHI-inoculumn-redo,A2-e003Coalescence-mBHI-inoculumn-redo,7,1667669,100296
26,A4-e003Coalescence-mBHI-inoculumn-redo,A3-e003Coalescence-mBHI-inoculumn-redo,6,1615621,100296
27,A4-e003Coalescence-mBHI-inoculumn-redo,A5-e003Coalescence-Inoculumn-mBHI,17,1611393,100296
28,A4-e003Coalescence-mBHI-inoculumn-redo,A5-e003Coalescence-mBHI-inoculumn-redo,5,1667606,100296
29,A4-e003Coalescence-mBHI-inoculumn-redo,B2-e003Coalescence-Inoculumn-mBHI,2,1647454,100296
30,A4-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mBHI-inoculumn-redo,0,1671404,100296
31,A4-e003Coalescence-mBHI-inoculumn-redo,D2-e003Coalescence-Inoculumn-mBHI,3,1666972,100296
32,A5-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mBHI,11,1612179,100296
33,A5-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-mBHI-inoculumn-redo,11,1612797,100296
34,A5-e003Coalescence-Inoculumn-mBHI,A3-e003Coalescence-mBHI-inoculumn-redo,11,1565132,100296
35,A5-e003Coalescence-Inoculumn-mBHI,A4-e003Coalescence-mBHI-inoculumn-redo,18,1611393,100296
36,A5-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-mBHI-inoculumn-redo,0,1620035,100296
37,A5-e003Coalescence-Inoculumn-mBHI,B2-e003Coalescence-Inoculumn-mBHI,10,1590930,100296
38,A5-e003Coalescence-Inoculumn-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,4,1612916,100296
39,A5-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-Inoculumn-mBHI,0,1620547,100296
40,A5-e003Coalescence-mBHI-inoculumn-redo,A2-e003Coalescence-Inoculumn-mBHI,5,1668264,100296
41,A5-e003Coalescence-mBHI-inoculumn-redo,A2-e003Coalescence-mBHI-inoculumn-redo,5,1670980,100296
