,index,fixed_diffs,comparisons,sample1,species_id
0,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,0,1517463,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
1,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,3,1713941,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
2,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,2,1784021,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
3,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,0,1703185,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
4,B_E7_E10_AE_AA_mGAM_mGAM_2_S151,3,1792610,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
5,B_E11_A10_AE_AA_mGAM_mGAM_4_S155,5,1269936,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
6,B_G1_G2_AA_AE_mBHI_mGAM_2_S169,6,1783716,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
7,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,0,1799246,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
8,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,0,1777134,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
9,C_C11_G4_AE_AE_mBHI_mBHI_4_S227,0,969307,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
10,C_E7_A10_AE_AA_mGAM_mGAM_6_S247,6,1641597,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
11,C_E11_E4_AE_AA_mBHI_mGAM_4_S251,5,1245249,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
12,C_G7_C10_AE_AE_mGAM_mGAM_6_S271,0,1650489,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
13,D_C6_C9_ACPP_AE_mGAM_mBHI_6_S318,0,1703649,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
14,D_E6_A9_ACPP_AA_mGAM_mGAM_6_S342,0,1540186,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
15,D_E7_A10_AE_AA_mGAM_mGAM_6_S343,4,1274308,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
16,D_E11_E10_AE_AA_mGAM_mGAM_4_S347,0,1789548,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
17,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,0,1802099,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
18,D_G7_C10_AE_AE_mGAM_mGAM_6_S367,0,1441507,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
19,D_G11_G10_AE_AE_mGAM_mGAM_4_S371,1,1020743,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
20,C4-e003Coalescence-mGAM-p3,15,1711613,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
21,A10-e003Coalescence-mGAM-p3,13,1550259,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
22,C10-e003Coalescence-mGAM-p3,17,1790924,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
23,C10-e003Coalescence-mGAM-p5,16,1805775,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
24,C10-e003Coalescence-mGAM-p7,17,1828310,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
25,E100-e003Coalescence-mGAM-p3_S155,5,1725630,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
26,G8-e003Coalescence-mGAM-p5_S77,5,1408798,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
27,G4-e003Coalescence-mGAM-p3_S83,0,1257677,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
28,G8-e003Coalescence-mGAM-p7_S173,13,957631,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
29,B4-e003Coalescence-Inoculumn-mGAM,25,1538099,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
30,C5-e003Coalescence-Inoculumn-mGAM,17,1534869,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
31,A4-e003Coalescence-Inoculumn-mGAM,19,1150712,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
32,G10-e003Coalescence-mGAM-p1_S834,0,1421047,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
33,C10-e003Coalescence-mGAM-p1_S770,0,1707693,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
34,G9-e003Coalescence-mGAM-p1_S826,14,1161716,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
35,Coalescence-E5-C4-AE-AE-mBHI-mBHI-3_S672,0,1745705,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
36,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,3,1728700,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
37,e003-inoculumn-fecal-AE,17,1792149,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
38,Assembly-G5-C10-AE-mGAM-5_S696,0,1772839,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
39,C_B11_e003Assembly_4_S215,0,1803125,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
40,C_F3_e003Assembly_6_S255,0,1804319,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
41,C_F7_e003Assembly_6_S259,1,1811036,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
42,C_F11_e003Assembly_4_S263,0,1819098,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,101382
