,index,fixed_diffs,num_int_sites,sample1,species_id
0,B5-e004Assembly-mBHI-p3,0,3150611,B5-e004Assembly-mBHI-p3,101400
1,B2-e003Coalescence-mBHI-p3,4248,2834024,B5-e004Assembly-mBHI-p3,101400
2,A8-e003Coalescence-mBHI-p3,2047,1325722,B5-e004Assembly-mBHI-p3,101400
3,A4-e003Coalescence-mBHI-p7,4479,3011856,B5-e004Assembly-mBHI-p3,101400
4,C2-e003Coalescence-mBHI-p5,4358,2921649,B5-e004Assembly-mBHI-p3,101400
5,B3-e004Assembly-mBHI-p7,3622,2385976,B5-e004Assembly-mBHI-p3,101400
6,B5-e004Assembly-mBHI-p7,3,3201977,B5-e004Assembly-mBHI-p3,101400
7,C4-e003GlycerolRevival-mBHI-p2,5116,3048532,B5-e004Assembly-mBHI-p3,101400
8,G5-e004Assembly-epsilon-p3,3,3224113,B5-e004Assembly-mBHI-p3,101400
9,C5-e004Assembly-mBHI-p3,1,3162492,B5-e004Assembly-mBHI-p3,101400
10,C3-e004Assembly-mBHI-p5,3352,2611794,B5-e004Assembly-mBHI-p3,101400
11,B2-e003Coalescence-mBHI-p5,1673,1151227,B5-e004Assembly-mBHI-p3,101400
12,C8-e003Assembly-mGAM-p3,4200,2806948,B5-e004Assembly-mBHI-p3,101400
13,D3-e003Coalescence-Inoculumn-mBHI,1976,1194616,B5-e004Assembly-mBHI-p3,101400
14,B8-e003Coalescence-mBHI-p5,2009,1323992,B5-e004Assembly-mBHI-p3,101400
15,C2-e003Coalescence-mGAM-p7,4772,3199370,B5-e004Assembly-mBHI-p3,101400
16,D3-e003Coalescence-mBHI-p5,2466,1543387,B5-e004Assembly-mBHI-p3,101400
17,D2-e003Coalescence-mBHI-p5,3558,2386110,B5-e004Assembly-mBHI-p3,101400
18,A2-e003Coalescence-Inoculumn-mGAM,4598,3076969,B5-e004Assembly-mBHI-p3,101400
19,E5-e004Assembly-mGAM-p5,19,3229765,B5-e004Assembly-mBHI-p3,101400
