,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.01919116801619053,0.9323826442383
C9-e003Coalescence-mGAM-p3,0.013313757456041414,0.214
C11-e003Coalescence-mBHI-p3,0.012543162042161328,0.773
D11-e003Coalescence-mBHI-p5,0.02546186675064875,0.024559118066173058
C9-e003Coalescence-mGAM-p7,0.014623933358190766,0.13
C8-e003Coalescence-mGAM-p7,0.028225585041044388,0.9700391892797926
D10-e003Coalescence-mBHI-p3,0.012324413323643441,0.652
A8-e003Coalescence-mBHI-p3,0.9995996125500988,0.000337151419196548
e004-inoculumn-fecal-BD,0.23694315912553823,0.22465742595750407
B9-e003Coalescence-mGAM-p5,0.011902829422713547,0.005906356973720367
A4-e003Coalescence-mBHI-inoculumn-redo,0.8990072346260555,0.09448855942079608
B3-e003Coalescence-mBHI-p3,0.006433228372327088,0.0036590560644089434
B3-e004Assembly-mBHI-p7,0.055641525892194586,0.07370502919393025
B5-e004Assembly-mBHI-p7,0.029847985844802066,0.9387973378088963
D4-e003Coalescence-mBHI-p3,0.17572345333568992,0.1676384258695239
C4-e003GlycerolRevival-mBHI-p2,0.017569826169905083,0.643
C5-e004Assembly-mBHI-p3,0.04108990354953145,0.04577335366539211
C3-e004Assembly-mBHI-p5,0.058535464909533375,0.07903506448759325
B8-e003Assembly-mGAM-p5,0.8116082160096676,0.1830163362726579
B12-e003Coalescence-mBHI-p3,0.20210283455722242,0.16592821185844098
e004-inoculumn-fecal-AK,0.18083300351409423,0.19901280022813295
D3-e004Assembly-mGAM-p7,0.015878933870016976,0.023116159480227157
D4-e004Assembly-mGAM-p5,0.08361223030664569,0.06737456259158586
D3-e003Coalescence-Inoculumn-mBHI,0.016334930583081275,0.010326810791450496
C3-e003Coalescence-mBHI-p7,0.08275951382153014,0.05957622049035661
D11-e003Coalescence-mGAM-p5,0.009345899135383378,0.007094106339747253
A11-e003Coalescence-mGAM-p7,0.07203125322410099,0.06350361226315988
B8-e003Coalescence-mBHI-p5,0.022946130046287566,0.010192801609308669
B10-e003Assembly-mGAM-p5,0.09582377425203119,0.8995511294249201
C2-e003Coalescence-mGAM-p7,0.9999041378576939,4.119465926021232e-05
B11-e003Coalescence-mGAM-p3,0.007242166922072088,0.003994459177149888
B5-e003Assembly-mBHI-p5,0.13363429742946067,0.12465603143761254
D8-e003Assembly-mGAM-p5,0.9417800998409318,0.05340298620308248
D5-e003Coalescence-mGAM-p5,0.14473089210621373,0.13082520869171327
