,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
E5-e004Assembly-mGAM-p5,3111,1917
D8-e003Coalescence-mGAM-p5,3143,1944
A12-e003Coalescence-mGAM-p3,2373,1484
C4-e004Assembly-mBHI-p5,1170,709
D9-e003Coalescence-mGAM-p7,3051,1829
D8-e003Assembly-mGAM-p3,1179,785
E4-e004Assembly-mGAM-p7,2208,1395
E3-e004Assembly-mGAM-p3,3041,1897
B10-e003Coalescence-mGAM-p3,3155,1917
A9-e003Coalescence-mGAM-p7,2912,1753
B5-e003Coalescence-Inoculumn-mGAM,3206,1971
D10-e003Coalescence-mBHI-p5,3124,1896
D5-e003Coalescence-mBHI-p3,3099,1902
D9-e003Coalescence-mGAM-p5,3202,1965
C9-e003Coalescence-mBHI-p3,3232,1988
D10-e003Coalescence-mGAM-p5,3233,1981
C8-e003Coalescence-mBHI-p7,3127,1940
C3-e004Assembly-mBHI-p7,1890,1181
B5-e003Coalescence-mGAM-p5,1795,1099
BB-Fecal,3197,1950
B5-e003Coalescence-Inoculumn-mBHI,3091,1880
C2-e003Coalescence-mGAM-p3,1961,1238
D8-e003Coalescence-mBHI-p5,3162,1936
E5-e004Assembly-mGAM-p7,2807,1721
B10-e003Coalescence-mBHI-p5,3220,1977
D5-e003Coalescence-Inoculumn-mGAM,3185,1952
B3-e004Assembly-mBHI-p5,2800,1715
B5-e003Coalescence-mBHI-p3,1561,865
C5-e003Coalescence-mBHI-inoculumn-redo,3180,1953
A10-e003Coalescence-mBHI-p5,2971,1866
BF-Fecal,2639,1650
AM-Fecal,1895,1179
B8-e003Assembly-mGAM-p3,948,653
A4-e003Coalescence-mGAM-p5,3093,1885
D5-e003Coalescence-mBHI-p5,3232,1984
D3-e003Assembly-mBHI-p3,1466,892
e003-inoculumn-fecal-inoculumn,2085,1304
A8-e003Coalescence-mBHI-p7,3240,1990
e003-inoculumn-fecal-AC,2269,1414
B9-e003GlycerolRevival-mGAM-p2,2075,1194
B2-e003Coalescence-Inoculumn-mGAM,3134,1916
C5-e003Coalescence-mBHI-p5,2168,1387
C5-e003Coalescence-mGAM-p3,3127,1940
A3-e003Coalescence-mBHI-inoculumn-redo,774,442
B12-e003Coalescence-mGAM-p3,3130,1903
A11-e003Coalescence-mBHI-p7,2509,1508
A3-e003Coalescence-Inoculumn-mGAM,2203,1361
C10-e003GlycerolRevival-mGAM-p2,2643,1598
D3-e003Assembly-mBHI-p5,3167,1949
A10-e003Coalescence-mGAM-p3,3069,1902
A9-e003Coalescence-mBHI-p3,3239,1986
A2-e003Coalescence-Inoculumn-mBHI,3217,1977
C3-e003Coalescence-mBHI-p5,2727,1655
D2-e003Assembly-mBHI-p3,2501,1604
B3-e003Assembly-mBHI-p5,2025,1121
A9-e003Coalescence-mBHI-p5,3173,1936
D5-e003Coalescence-Inoculumn-mBHI,3236,1984
B2-e003Coalescence-mGAM-p3,3063,1870
B4-e003Assembly-mBHI-p3,1108,769
C11-e003Coalescence-mGAM-p5,3175,1952
G4-e004Assembly-epsilon-p3,1554,917
B3-e003Coalescence-Inoculumn-mBHI,3102,1891
A8-e003Coalescence-mBHI-p5,3166,1955
C2-e003Assembly-mBHI-p5,1274,812
BG-Fecal,2865,1747
D2-e003Coalescence-mGAM-p5,1984,1301
D3-e003Coalescence-mGAM-p3,2707,1622
D9-e003Coalescence-mGAM-p3,3202,1969
D3-e003Coalescence-mGAM-p5,2733,1653
C10-e003Coalescence-mGAM-p3,3027,1839
A5-e003Coalescence-mBHI-inoculumn-redo,3162,1946
D2-e003Assembly-mBHI-p5,2277,1437
B9-e003Coalescence-mGAM-p7,2549,1561
B11-e003Coalescence-mGAM-p7,2300,1292
C3-e003Coalescence-Inoculumn-mGAM,3233,1988
B5-e003Coalescence-mBHI-p7,1458,884
A3-e003Coalescence-mGAM-p7,3121,1913
D4-e003Coalescence-Inoculumn-mBHI,3200,1964
B3-e003Coalescence-mBHI-p7,1389,802
D10-e003Coalescence-mGAM-p7,3215,1976
C12-e003Coalescence-mGAM-p3,3085,1918
C11-e003Coalescence-mGAM-p3,3241,1989
A10-e003Coalescence-mBHI-p7,3059,1914
C10-e003Coalescence-mBHI-p7,3186,1949
B9-e003Coalescence-mBHI-p5,3229,1986
B10-e003Coalescence-mBHI-p3,2797,1698
C11-e003Coalescence-mBHI-p5,3231,1976
A2-e003Coalescence-mGAM-p7,2896,1809
E3-e004Assembly-mGAM-p5,3045,1904
C3-e003GlycerolRevival-mBHI-p2,2939,1750
D10-e003Coalescence-mGAM-p3,2035,1263
B10-e003Coalescence-mGAM-p7,961,502
C4-e004Assembly-mBHI-p3,2762,1667
A9-e003Coalescence-mBHI-p7,3241,1990
C2-e003Coalescence-Inoculumn-mGAM,3149,1940
B3-e003Coalescence-Inoculumn-mGAM,3242,1990
D11-e003Coalescence-mGAM-p7,2310,1401
D5-e003Coalescence-mGAM-p3,3207,1979
E4-e004Assembly-mGAM-p5,2435,1480
E5-e004Assembly-mGAM-p3,2405,1455
D2-e003Coalescence-Inoculumn-mBHI,2725,1760
B4-e003Coalescence-Inoculumn-mGAM,3241,1989
A10-e003Coalescence-mGAM-p7,3131,1925
B2-e003Assembly-mBHI-p3,2946,1838
D9-e003Coalescence-mBHI-p5,3148,1897
C4-e003Coalescence-Inoculumn-mGAM,3183,1948
D4-e003Coalescence-mGAM-p3,3144,1942
B9-e003Coalescence-mBHI-p7,3100,1894
A2-e003Coalescence-mGAM-p5,3024,1876
B11-e003GlycerolRevival-mGAM-p2,1915,1121
C5-e004Assembly-mBHI-p7,1165,685
D9-e003Coalescence-mBHI-p7,2804,1706
D3-e004Assembly-mGAM-p5,3017,1894
C5-e003Coalescence-mBHI-p7,2314,1445
D4-e004Assembly-mGAM-p7,3125,1920
C11-e003Coalescence-mGAM-p7,2983,1845
D10-e003Coalescence-mBHI-p7,3211,1968
C9-e003Coalescence-mBHI-p7,2960,1771
B8-e003Coalescence-mGAM-p5,2969,1822
C3-e004Assembly-mBHI-p3,3054,1901
B10-e003GlycerolRevival-mGAM-p2,2091,1323
B3-e003Coalescence-mBHI-p5,3004,1831
C2-e003Coalescence-mBHI-inoculumn-redo,2388,1497
C11-e003GlycerolRevival-mGAM-p2,1359,841
B2-e003Coalescence-Inoculumn-mBHI,2191,1307
A11-e003Coalescence-mBHI-p5,3099,1922
C10-e003Coalescence-mGAM-p5,3217,1970
C4-e003Assembly-mBHI-p5,3086,1873
A5-e003Coalescence-Inoculumn-mGAM,2940,1861
D4-e003Coalescence-Inoculumn-mGAM,3069,1879
C10-e003Coalescence-mBHI-p5,3184,1958
B9-e003Coalescence-mBHI-p3,3021,1804
C3-e003Coalescence-mBHI-inoculumn-redo,3017,1811
e004-inoculumn-fecal-AR,3113,1937
B5-e003Coalescence-mGAM-p3,2698,1597
BK-Fecal,1155,720
C3-e003Assembly-mBHI-p5,1664,934
C9-e003Coalescence-mGAM-p5,3222,1969
A2-e003Coalescence-mBHI-inoculumn-redo,3212,1986
C2-e003Coalescence-mGAM-p5,2421,1507
C8-e003Coalescence-mBHI-p5,3226,1980
B8-e003Coalescence-mGAM-p7,3074,1876
B4-e003Coalescence-Inoculumn-mBHI,3117,1874
D2-e003Coalescence-Inoculumn-mGAM,3034,1884
B8-e003Coalescence-mBHI-p7,3193,1958
B3-e004Assembly-mBHI-p3,3057,1903
e003-inoculumn-fecal-AE,2032,1271
D3-e003Coalescence-Inoculumn-mGAM,3237,1988
B11-e003Coalescence-mBHI-p3,3058,1844
C5-e003Coalescence-Inoculumn-mGAM,3231,1984
e004-inoculumn-fecal-BE,1655,1073
BA-Fecal,1461,903
A11-e003Coalescence-mBHI-p3,3241,1990
A4-e003Coalescence-Inoculumn-mGAM,3220,1973
B4-e003Coalescence-mBHI-p3,1848,1104
A5-e003Coalescence-Inoculumn-mBHI,2102,1417
A9-e003Coalescence-mGAM-p5,3218,1977
C10-e003Coalescence-mGAM-p7,3218,1974
A11-e003Coalescence-mGAM-p3,3193,1971
C10-e003Coalescence-mBHI-p3,3208,1957
D2-e003Coalescence-mBHI-p3,3161,1943
H5-e003Coalescence-mBHI-p5_S40,2851,1774
E2-e003Coalescence-mGAM-p7_S145,3147,1953
G5-e003Coalescence-mBHI-p7_S124,2320,1412
H111-e003Coalescence-mGAM-p7_S188,3192,1972
F5-e003Coalescence-mGAM-p5_S64,2123,1202
F8-e003Coalescence-mBHI-p3_S117,3188,1919
H3-e003Coalescence-mBHI-p3_S46,2575,1504
F100-e003Coalescence-mGAM-p7_S163,2986,1756
F9-e003Coalescence-mBHI-p5_S18,3197,1931
E3-e003Coalescence-mGAM-p3_S58,3022,1884
E8-e003Coalescence-mBHI-p5_S5,3165,1978
E9-e003Coalescence-mBHI-p5_S6,3189,1949
H111-e003Coalescence-mBHI-p3_S144,3238,1990
G111-e003Coalescence-mGAM-p5_S80,3182,1959
G100-e003Coalescence-mGAM-p3_S179,1893,1212
F111-e003Coalescence-mGAM-p5_S68,2310,1325
G111-e003Coalescence-mBHI-p5_S32,3233,1985
H2-e003Coalescence-mGAM-p7_S181,2736,1682
G8-e003Coalescence-mGAM-p3_S177,1174,819
F2-e003Coalescence-mGAM-p7_S157,2262,1339
H3-e003Coalescence-mGAM-p3_S94,1704,1031
F3-e003Coalescence-mGAM-p3_S70,2585,1618
E100-e003Coalescence-mBHI-p7_S103,3056,1922
F9-e003Coalescence-mGAM-p5_S66,3143,1899
E100-e003Coalescence-mGAM-p3_S155,2593,1672
E3-e003Coalescence-mGAM-p5_S50,3240,1989
F5-e003Coalescence-mGAM-p3_S72,2124,1244
E9-e003Coalescence-mBHI-p7_S102,3203,1949
F111-e003Coalescence-mGAM-p7_S164,3111,1898
E111-e003Coalescence-mBHI-p5_S8,3211,1975
H100-e003Coalescence-mBHI-p5_S43,3239,1988
F2-e003Coalescence-mGAM-p5_S61,3212,1985
F8-e003Coalescence-mGAM-p5_S65,1439,850
H8-e003Coalescence-mBHI-p7_S137,3221,1986
G9-e003Coalescence-mGAM-p5_S78,1995,1168
G8-e003Coalescence-mGAM-p5_S77,2888,1807
G3-e003Coalescence-mBHI-p3_S34,3185,1952
G100-e003Coalescence-mBHI-p5_S31,3198,1964
F9-e003Coalescence-mBHI-p3_S118,1154,617
E111-e003Coalescence-mBHI-p3_S108,3136,1929
G3-e003Coalescence-mBHI-p5_S26,2464,1510
G5-e003Coalescence-mBHI-p5_S28,2506,1548
H111-e003Coalescence-mGAM-p5_S92,3208,1984
H9-e003Coalescence-mGAM-p5_S90,2914,1773
H2-e003Coalescence-mBHI-p3_S45,2460,1548
E8-e003Coalescence-mBHI-p7_S101,3220,1989
H2-e003Coalescence-mGAM-p3_S93,1304,762
E4-e003Coalescence-mGAM-p5_S51,2050,1348
G9-e003Coalescence-mGAM-p7_S174,3033,1859
E8-e003Coalescence-mGAM-p3_S153,3208,1968
G111-e003Coalescence-mGAM-p3_S180,3177,1938
G5-e003Coalescence-mGAM-p3_S84,2907,1789
H8-e003Coalescence-mBHI-p5_S41,3202,1953
E100-e003Coalescence-mBHI-p5_S7,3218,1976
G100-e003Coalescence-mGAM-p7_S175,1401,882
F9-e003Coalescence-mGAM-p7_S162,2514,1533
F8-e003Coalescence-mGAM-p7_S161,2262,1262
F3-e003Coalescence-mBHI-p3_S22,3135,1897
G3-e003Coalescence-mBHI-p7_S122,2843,1727
G5-e003Coalescence-mGAM-p5_S76,1878,1172
G5-e003Coalescence-mGAM-p7_S172,946,544
G8-e003Coalescence-mBHI-p3_S129,3233,1983
E5-e003Coalescence-mGAM-p3_S60,3155,1947
G2-e003Coalescence-mGAM-p5_S73,3132,1958
E5-e003Coalescence-mGAM-p7_S148,2943,1783
H9-e003Coalescence-mGAM-p7_S186,3013,1812
E100-e003Coalescence-mGAM-p5_S55,2900,1826
H5-e003Coalescence-mGAM-p3_S96,2811,1748
H5-e003Coalescence-mGAM-p5_S88,2361,1430
H8-e003Coalescence-mGAM-p5_S89,3092,1926
F3-e003Coalescence-mBHI-p5_S14,2625,1594
F100-e003Coalescence-mBHI-p7_S115,3237,1988
E3-e003Coalescence-mGAM-p7_S146,2542,1642
F100-e003Coalescence-mGAM-p3_S167,3039,1883
G100-e003Coalescence-mBHI-p3_S131,1903,1234
E9-e003Coalescence-mGAM-p3_S154,3224,1967
G111-e003Coalescence-mBHI-p7_S128,3193,1966
F111-e003Coalescence-mGAM-p3_S168,3151,1932
F8-e003Coalescence-mBHI-p7_S113,3093,1899
H4-e003Coalescence-mBHI-p3_S47,1611,1025
G8-e003Coalescence-mBHI-p7_S125,3137,1947
F4-e003Coalescence-mBHI-p5_S15,2305,1367
H111-e003Coalescence-mBHI-p5_S44,3208,1970
E111-e003Coalescence-mBHI-p7_S104,3218,1974
E2-e003Coalescence-mGAM-p3_S57,3190,1967
F4-e003Coalescence-mBHI-p3_S23,1329,732
F2-e003Coalescence-mGAM-p3_S69,2676,1635
E9-e003Coalescence-mGAM-p5_S54,2105,1267
G3-e003Coalescence-mGAM-p5_S74,1492,911
E111-e003Coalescence-mGAM-p5_S56,2987,1843
G100-e003Coalescence-mGAM-p5_S79,3187,1949
G9-e003Coalescence-mBHI-p3_S130,3022,1823
E4-e003Coalescence-mGAM-p3_S59,1771,1100
H100-e003Coalescence-mBHI-p7_S139,3232,1985
G8-e003Coalescence-mBHI-p5_S29,3220,1987
G8-e003Coalescence-mGAM-p7_S173,3174,1952
E2-e003Coalescence-mGAM-p5_S49,3077,1935
H9-e003Coalescence-mBHI-p5_S42,3195,1951
H111-e003Coalescence-mGAM-p3_S192,3227,1983
F5-e003Coalescence-mBHI-p3_S24,1869,1006
E8-e003Coalescence-mBHI-p3_S105,3183,1979
E8-e003Coalescence-mGAM-p7_S149,1187,813
G9-e003Coalescence-mBHI-p5_S30,3221,1979
F111-e003Coalescence-mBHI-p7_S116,3046,1863
F5-e003Coalescence-mBHI-p7_S112,1239,759
F111-e003Coalescence-mBHI-p3_S120,2924,1707
H3-e003Coalescence-mGAM-p5_S86,1004,571
E100-e003Coalescence-mGAM-p7_S151,3107,1933
G9-e003Coalescence-mGAM-p3_S178,3196,1950
H9-e003Coalescence-mBHI-p7_S138,2232,1340
H8-e003Coalescence-mGAM-p7_S185,3183,1971
G2-e003Coalescence-mGAM-p3_S81,3051,1920
F111-e003Coalescence-mBHI-p5_S20,2105,1228
F8-e003Coalescence-mBHI-p5_S17,3166,1944
G100-e003Coalescence-mBHI-p7_S127,3196,1968
