,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.08144185450819671,0.7256014853647881
C9-e003Coalescence-mGAM-p3,0.7902935450819673,0.17925530799475753
C11-e003Coalescence-mBHI-p3,0.09959323770491804,0.7573130624726955
D11-e003Coalescence-mBHI-p5,0.3806700819672131,0.17561738750546088
C9-e003Coalescence-mGAM-p7,0.8666429303278689,0.10579108781127129
C8-e003Coalescence-mGAM-p7,0.026918032786885246,0.8799957186544342
D10-e003Coalescence-mBHI-p3,0.1539403176229508,0.6710722586282218
A8-e003Coalescence-mBHI-p3,0.3596075819672131,0.15676714722586282
e004-inoculumn-fecal-BD,0.10560706967213115,0.056740323285277415
B9-e003Coalescence-mGAM-p5,0.9745343237704919,0.0053469637396242895
A4-e003Coalescence-mBHI-inoculumn-redo,0.182718493852459,0.07448178243774574
B3-e003Coalescence-mBHI-p3,0.49997361680327873,0.14528012232415904
B3-e004Assembly-mBHI-p7,0.1882684426229508,0.25548274355613804
B5-e004Assembly-mBHI-p7,0.08504098360655737,0.5783072957623416
D4-e003Coalescence-mBHI-p3,0.1890535348360656,0.07098060288335518
C4-e003GlycerolRevival-mBHI-p2,0.36550819672131146,0.5907490607252076
C5-e004Assembly-mBHI-p3,0.24716623975409832,0.21469995631280034
C3-e004Assembly-mBHI-p5,0.18237704918032788,0.24592608125819132
B8-e003Assembly-mGAM-p5,0.12141393442622951,0.05216251638269987
B12-e003Coalescence-mBHI-p3,0.31576921106557376,0.013895587592835296
e004-inoculumn-fecal-AK,0.08196721311475409,0.11243049366535605
D3-e004Assembly-mGAM-p7,0.2201452356557377,0.30950764525993885
D4-e004Assembly-mGAM-p5,0.2353296618852459,0.13660340760157275
D3-e003Coalescence-Inoculumn-mBHI,0.6379582479508197,0.10903949322848404
C3-e003Coalescence-mBHI-p7,0.6876160348360656,2.0183486238532107e-05
D11-e003Coalescence-mGAM-p5,0.40478125000000004,0.17528842289209262
A11-e003Coalescence-mGAM-p7,0.30268775614754095,0.12569445172564436
B8-e003Coalescence-mBHI-p5,0.8266695696721311,0.04465731760594145
B10-e003Assembly-mGAM-p5,0.0,0.4741808650065531
C2-e003Coalescence-mGAM-p7,0.36199129098360655,0.15809357798165138
B11-e003Coalescence-mGAM-p3,0.9222973872950818,0.021162254259501967
B5-e003Assembly-mBHI-p5,0.20527996926229508,0.08475307994757535
D8-e003Assembly-mGAM-p5,0.23757684426229508,0.10588990825688072
D5-e003Coalescence-mGAM-p5,0.19080865778688524,0.08075185670598516
B5-e003Coalescence-mBHI-p5,0.22947899590163934,0.005158147662734819
D5-e003Coalescence-mBHI-p7,0.17568084016393443,0.06513761467889909
C9-e003Coalescence-mBHI-p5,0.6775386782786885,0.2662997815640017
A5-e003Coalescence-mGAM-p3,0.3700361168032787,0.16054451725644386
A2-e003Coalescence-Inoculumn-mGAM,0.18032786885245902,0.08103224115334207
E5-e004Assembly-mGAM-p5,0.10081429303278688,0.671384884228921
D8-e003Coalescence-mGAM-p5,0.39843801229508197,0.1727302752293578
A12-e003Coalescence-mGAM-p3,0.3019979508196721,0.12292704237658367
C4-e004Assembly-mBHI-p5,0.1168032786885246,0.0617737003058104
D9-e003Coalescence-mGAM-p7,0.665203893442623,0.06707453036260376
D8-e003Assembly-mGAM-p3,0.13217213114754098,0.05609436435124508
E4-e004Assembly-mGAM-p7,0.22088447745901638,0.13082857142857143
E3-e004Assembly-mGAM-p3,0.22126178278688527,0.3107899519440803
B10-e003Coalescence-mGAM-p3,0.7681337090163934,0.17293569244211443
A9-e003Coalescence-mGAM-p7,0.7450532786885247,0.039912625600699
B5-e003Coalescence-Inoculumn-mGAM,0.7141285860655737,0.07659536915683705
D10-e003Coalescence-mBHI-p5,0.17757351434426227,0.5825335080821319
D5-e003Coalescence-mBHI-p3,0.3909833504098361,0.16675115771079072
D9-e003Coalescence-mGAM-p5,0.7673962602459017,0.06288326780253387
C9-e003Coalescence-mBHI-p3,0.6424567110655738,0.3111423328964613
D10-e003Coalescence-mGAM-p5,0.4017774077868852,0.1840678899082569
C8-e003Coalescence-mBHI-p7,0.10182095286885247,0.7220492791612058
C3-e004Assembly-mBHI-p7,0.13504456967213113,0.18629025775447794
B5-e003Coalescence-mGAM-p5,0.2575983606557377,0.08349777195281782
BB-Fecal,0.3933063524590164,0.19285591961555262
B5-e003Coalescence-Inoculumn-mBHI,0.5850799180327869,0.10820262123197902
C2-e003Coalescence-mGAM-p3,0.21254559426229508,0.09238383573612932
D8-e003Coalescence-mBHI-p5,0.39434707991803275,0.17161432940148535
E5-e004Assembly-mGAM-p7,0.08683401639344263,0.5980777632153779
B10-e003Coalescence-mBHI-p5,0.7037617827868852,0.23464674530362606
D5-e003Coalescence-Inoculumn-mGAM,0.400562756147541,0.1725105286151158
B3-e004Assembly-mBHI-p5,0.1995389344262295,0.2811534294451726
B5-e003Coalescence-mBHI-p3,0.1846923668032787,0.06428414154652687
C5-e003Coalescence-mBHI-inoculumn-redo,0.4059236680327869,0.17533787680209698
A10-e003Coalescence-mBHI-p5,0.13807684426229508,0.5835564001747487
BF-Fecal,0.23422745901639344,0.16572433377020535
AM-Fecal,0.12679303278688525,0.17900463084316295
B8-e003Assembly-mGAM-p3,0.10706967213114754,0.04569681083442551
A4-e003Coalescence-mGAM-p5,0.38635758196721315,0.16737562254259503
D5-e003Coalescence-mBHI-p5,0.3614328893442623,0.15808090869375274
D3-e003Assembly-mBHI-p3,0.13121542008196724,0.08135273044997816
e003-inoculumn-fecal-inoculumn,0.22511372950819675,0.09790860637833115
A8-e003Coalescence-mBHI-p7,0.3617620389344262,0.15835063346439493
e003-inoculumn-fecal-AC,0.6338222336065574,0.01233385757972914
B9-e003GlycerolRevival-mGAM-p2,0.5634961577868853,0.009552905198776758
B2-e003Coalescence-Inoculumn-mGAM,0.7875435450819671,0.04254093490607252
C5-e003Coalescence-mBHI-p5,0.2788132684426229,0.11518007863695938
C5-e003Coalescence-mGAM-p3,0.39772105532786883,0.17070231542158149
A3-e003Coalescence-mBHI-inoculumn-redo,0.18099692622950822,0.018055045871559636
