,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.8096907873764744,0.009259259259259259
C9-e003Coalescence-mGAM-p3,0.7264902773350335,0.19324417009602196
C11-e003Coalescence-mBHI-p3,0.7978960790564233,0.0012002743484224967
D11-e003Coalescence-mBHI-p5,0.7182021039209435,0.7266803840877915
C9-e003Coalescence-mGAM-p7,0.7248963978323238,0.4094650205761317
C8-e003Coalescence-mGAM-p7,0.6735734778450749,0.00051440329218107
D10-e003Coalescence-mBHI-p3,0.7625119540962704,0.0027434842249657062
A8-e003Coalescence-mBHI-p3,0.002550207204335352,0.9919410150891632
e004-inoculumn-fecal-BD,0.2413133567102327,0.25977366255144035
B9-e003Coalescence-mGAM-p5,0.6997131016895123,0.8376200274348422
A4-e003Coalescence-mBHI-inoculumn-redo,0.000318775900541919,0.5161179698216736
B3-e003Coalescence-mBHI-p3,0.5977048135160982,0.7462277091906722
B3-e004Assembly-mBHI-p7,0.6407395600892573,0.5545267489711934
B5-e004Assembly-mBHI-p7,0.7644246094995218,0.2570301783264746
D4-e003Coalescence-mBHI-p3,0.3484220592923175,0.36574074074074076
C4-e003GlycerolRevival-mBHI-p2,0.7417915205610456,0.010802469135802469
C5-e004Assembly-mBHI-p3,0.6630538731271916,0.6327160493827161
C3-e004Assembly-mBHI-p5,0.626075868664329,0.5313786008230452
B8-e003Assembly-mGAM-p5,0.001275103602167676,0.33350480109739367
B12-e003Coalescence-mBHI-p3,0.29741791520561045,0.3695130315500686
e004-inoculumn-fecal-AK,0.3379024545744342,0.3029835390946502
D3-e004Assembly-mGAM-p7,0.7395600892572521,0.6445473251028807
D4-e004Assembly-mGAM-p5,0.5122728721708639,0.5833333333333334
D3-e003Coalescence-Inoculumn-mBHI,0.5645521198597386,0.696673525377229
C3-e003Coalescence-mBHI-p7,0.515779407076825,0.6208847736625515
D11-e003Coalescence-mGAM-p5,0.7554988842843481,0.8082990397805213
A11-e003Coalescence-mGAM-p7,0.5620019126554032,0.6016803840877915
B8-e003Coalescence-mBHI-p5,0.5259802358941664,0.7517146776406035
B10-e003Assembly-mGAM-p5,0.5113165444692381,0.0
C2-e003Coalescence-mGAM-p7,0.000318775900541919,0.9979423868312757
B11-e003Coalescence-mGAM-p3,0.5403251514185528,0.7121056241426612
B5-e003Assembly-mBHI-p5,0.39241313356710233,0.41786694101508914
D8-e003Assembly-mGAM-p5,0.000956327701625757,0.6881001371742113
D5-e003Coalescence-mGAM-p5,0.3630857507172458,0.4002057613168724
B5-e003Coalescence-mBHI-p5,0.21995537137392412,0.262002743484225
D5-e003Coalescence-mBHI-p7,0.33248326426522157,0.33933470507544583
C9-e003Coalescence-mBHI-p5,0.7076824992030603,0.12242798353909465
A5-e003Coalescence-mGAM-p3,0.6872808415683774,0.7393689986282579
A2-e003Coalescence-Inoculumn-mGAM,0.0,0.9996570644718793
E5-e004Assembly-mGAM-p5,0.8686643289767294,0.29252400548696844
D8-e003Coalescence-mGAM-p5,0.73254701944533,0.7923525377229081
A12-e003Coalescence-mGAM-p3,0.5406439273190947,0.5871056241426612
C4-e004Assembly-mBHI-p5,0.27032196365954736,0.2829218106995885
D9-e003Coalescence-mGAM-p7,0.6047178833280205,0.7299382716049383
D8-e003Assembly-mGAM-p3,0.0,0.389917695473251
E4-e004Assembly-mGAM-p7,0.4944214217405164,0.5689300411522634
E3-e004Assembly-mGAM-p3,0.7421102964615875,0.641803840877915
B10-e003Coalescence-mGAM-p3,0.7159706726171502,0.3556241426611797
A9-e003Coalescence-mGAM-p7,0.6168313675486133,0.72599451303155
B5-e003Coalescence-Inoculumn-mGAM,0.6053554351291043,0.7429698216735254
D10-e003Coalescence-mBHI-p5,0.7500796939751355,0.027777777777777776
D5-e003Coalescence-mBHI-p3,0.7274466050366593,0.7716049382716049
D9-e003Coalescence-mGAM-p5,0.5642333439591967,0.7246227709190672
C9-e003Coalescence-mBHI-p3,0.6764424609499522,0.02349108367626886
D10-e003Coalescence-mGAM-p5,0.7577303155881415,0.730281207133059
C8-e003Coalescence-mBHI-p7,0.1973222824354479,0.004801097393689987
C3-e004Assembly-mBHI-p7,0.4666879183933695,0.39386145404663925
B5-e003Coalescence-mGAM-p5,0.41632132610774625,0.4657064471879287
BB-Fecal,0.7309531399426203,0.7901234567901234
B5-e003Coalescence-Inoculumn-mBHI,0.6028052279247689,0.718278463648834
C2-e003Coalescence-mGAM-p3,0.0,0.6071673525377229
D8-e003Coalescence-mBHI-p5,0.7373286579534587,0.7952674897119342
E5-e004Assembly-mGAM-p7,0.7876952502390819,0.26526063100137176
B10-e003Coalescence-mBHI-p5,0.6866432897672936,0.12551440329218108
D5-e003Coalescence-Inoculumn-mGAM,0.7484858144724259,0.8007544581618655
B3-e004Assembly-mBHI-p5,0.6809053235575391,0.5982510288065843
B5-e003Coalescence-mBHI-p3,0.3436404207841887,0.37774348422496573
C5-e003Coalescence-mBHI-inoculumn-redo,0.6879183933694613,0.7484567901234568
A10-e003Coalescence-mBHI-p5,0.16640102008288174,0.056584362139917695
BF-Fecal,0.5400063755180108,0.6277434842249657
AM-Fecal,0.4619062798852407,0.4161522633744856
B8-e003Assembly-mGAM-p3,0.001275103602167676,0.3081275720164609
A4-e003Coalescence-mGAM-p5,0.6984379980873446,0.762517146776406
D5-e003Coalescence-mBHI-p5,0.000318775900541919,0.9960562414266118
D3-e003Assembly-mBHI-p3,0.3328020401657635,0.3734567901234568
e003-inoculumn-fecal-inoculumn,0.001275103602167676,0.6388888888888888
A8-e003Coalescence-mBHI-p7,0.000318775900541919,0.9989711934156379
e003-inoculumn-fecal-AC,0.5011157156518967,0.6135116598079561
B9-e003GlycerolRevival-mGAM-p2,0.4615875039846988,0.5360082304526749
B2-e003Coalescence-Inoculumn-mGAM,0.2980554670066943,0.8197873799725651
C5-e003Coalescence-mBHI-p5,0.503665922856232,0.5625857338820301
C5-e003Coalescence-mGAM-p3,0.7156518967166082,0.7781207133058985
A3-e003Coalescence-mBHI-inoculumn-redo,0.06503028371055149,0.29835390946502055
B12-e003Coalescence-mGAM-p3,0.6942939113802996,0.8273319615912208
A11-e003Coalescence-mBHI-p7,0.5897354160025502,0.6373456790123457
A3-e003Coalescence-Inoculumn-mGAM,0.32547019445329933,0.6481481481481481
C10-e003GlycerolRevival-mGAM-p2,0.6206566783551164,0.27554869684499317
D3-e003Assembly-mBHI-p5,0.5683774306662416,0.7042181069958847
A10-e003Coalescence-mGAM-p3,0.6452024226968441,0.0006858710562414266
A9-e003Coalescence-mBHI-p3,0.5387312719158431,0.7061042524005487
A2-e003Coalescence-Inoculumn-mBHI,0.0028689831048772712,0.9919410150891632
C3-e003Coalescence-mBHI-p5,0.6241632132610775,0.7211934156378601
D2-e003Assembly-mBHI-p3,0.002550207204335352,0.8218449931412894
B3-e003Assembly-mBHI-p5,0.4517054510678993,0.5234910836762688
A9-e003Coalescence-mBHI-p5,0.6120497290404845,0.7973251028806584
D5-e003Coalescence-Inoculumn-mBHI,0.6923812559770481,0.7566872427983539
B2-e003Coalescence-mGAM-p3,0.2578897035384125,0.8407064471879286
B4-e003Assembly-mBHI-p3,0.3512910423971948,0.0
C11-e003Coalescence-mGAM-p5,0.7421102964615875,0.7196502057613169
G4-e004Assembly-epsilon-p3,0.34077143767931145,0.37671467764060357
B3-e003Coalescence-Inoculumn-mBHI,0.6659228562320688,0.7986968449931413
A8-e003Coalescence-mBHI-p5,0.002550207204335352,0.982681755829904
C2-e003Assembly-mBHI-p5,0.0,0.4015775034293553
BG-Fecal,0.6136436085431941,0.6910150891632373
D2-e003Coalescence-mGAM-p5,0.4772075231112528,0.5010288065843621
